mM1	mM2	mM3	mM4	mM5	mM6
9.848310000000001	3.9144900000000002	10.5722	12.4625	3.78816	11.6487
137.564	185.074	150.377	149.09799999999998	200.32299999999998	187.16400000000002
1.84075	1.0243200000000001	6.1477	11.9574	6.60842	6.35035
27.0862	35.5714	47.0402	39.6688	44.731	30.6496
17.105	20.6685	25.299	17.6049	23.2473	18.546
0.0	0.0	0.0	0.0	0.0	0.0
13.1606	0.0	2.7471	1.94297	0.0	0.0
0.15275999999999998	1.8701400000000001	0.0	0.090211	0.0	0.105401
69.5525	110.75200000000001	106.31700000000001	81.1993	96.0378	86.0118
0.0	0.0	0.0	0.0	0.0	0.0
21.6129	12.0269	0.0	0.0	0.0	14.9124
448.042	461.986	417.76800000000003	387.584	316.04900000000004	430.45300000000003
2.76722	7.69935	25.4152	14.7074	17.3854	17.1838
0.0	0.0	0.0	0.0	0.0	0.0
0.25809099999999996	0.0	0.21549200000000002	0.762067	2.31641	1.06846
190.016	248.946	267.245	262.55400000000003	274.027	195.386
0.0	0.0	0.0	0.0	0.0	0.0
1253.55	0.0	0.0	1480.54	1125.08	0.0
79.7713	67.6423	69.7764	49.3515	95.4616	89.1127
0.0	0.0	0.0	6.14971	3.5049300000000003	0.898149
3.05744	1.70137	0.0	3.6110800000000003	5.48821	6.32866
243.56099999999998	241.926	240.84	230.72099999999998	270.08	242.03900000000002
29.9629	21.096999999999998	11.7429	9.74992	4.93939	23.2051
136.255	129.74	156.744	137.683	86.9629	123.26100000000001
219.921	192.543	302.36400000000003	240.697	276.336	309.54900000000004
56.7217	47.3458	33.1517	40.1958	50.9087	39.1365
58.4678	110.62100000000001	71.2734	104.964	88.1595	121.831
17.5394	32.7251	18.0902	23.7618	35.1878	22.0678
0.0	0.0	0.0	0.0	0.0	0.0
35.6122	27.7439	38.6545	21.0304	9.58877	22.1144
0.0	0.0	0.0	0.0	0.0	0.0
2.2709200000000003	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	2.09123	0.0
0.0	0.0	0.0	0.0	0.0	0.0
10.7693	7.19136	5.39508	3.8158300000000005	11.5988	8.91667
0.0	2.48907	1.8673400000000002	1.32073	3.01093	3.08623
49.1588	47.8719	46.1755	61.6893	107.545	36.0382
110.38600000000001	136.68200000000002	156.345	159.727	142.645	142.757
0.6037319999999999	0.783903	0.672111	0.8319	0.54186	1.3885299999999998
0.0	0.0	0.0	0.0	0.0	0.0
195.15	94.5413	116.93299999999999	139.648	96.8478	155.24200000000002
0.0	0.618406	1.85575	0.656269	3.9896599999999998	0.0
43.8304	76.2422	65.0595	66.914	60.6105	72.8045
0.0	0.0	0.0	0.0	0.0	0.0
14.1644	25.6167	14.7831	64.8261	12.7128	19.5462
28.418000000000003	18.7422	17.5759	15.5389	8.50188	18.8815
124184.0	103484.0	121709.0	119059.0	46070.9	114220.0
22.7153	0.0	0.0	0.0	1.5101799999999999	0.0
5.68503	9.49063	7.1200399999999995	17.6255	14.0316	11.7676
46.7161	30.3288	52.0072	55.1755	62.8928	64.4659
0.0	0.0	0.0	0.0	0.0	0.0
0.5462090000000001	0.607897	0.0	0.645117	10.7851	3.01496
0.0	0.0	0.0	0.0	0.0	0.0
1.46528	6.93077	6.11716	7.35513	6.575589999999999	7.582560000000001
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
18.1196	21.9993	24.0687	13.6187	11.8274	9.09243
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	2.4178900000000003	0.0	0.0	0.0	0.0
178.136	186.016	205.657	222.082	108.561	200.297
0.0	1.0840100000000001	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	1.8814099999999998	0.0
10.2855	11.4472	10.7348	3.79627	6.923589999999999	10.6451
21.6129	48.1077	18.0456	0.0	32.33	44.7371
36.8908	36.7462	36.0381	33.3318	52.6451	45.8167
48.7083	61.8805	59.8522	55.3576	65.9873	75.4583
21.9427	34.4398	28.1861	30.5678	36.3581	31.8327
0.0	0.0	0.0	0.0	0.0	7.39245
87.9684	171.331	102.82799999999999	153.249	185.54	142.635
23.7265	24.9391	29.7155	33.4718	27.2102	48.2025
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
5.79453	8.86731	2.82223	3.70706	7.8010399999999995	11.3279
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
9.458	14.9796	10.9342	20.1931	17.6304	12.0476
0.0	2.39712	0.0	0.0	0.0	0.0
42.5622	59.1084	75.7095	57.482	95.3347	81.2057
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	1.7443099999999998	0.0
0.0	2.40538	0.0	0.0	0.0	0.0
4.39842	2.44758	0.0	0.0	1.97383	1.5174
8.890419999999999	24.7362	0.0	2.62508	0.0	0.0
51.8898	47.111999999999995	63.8477	63.9741	60.461999999999996	65.3242
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
37.0615	81.2811	83.7316	66.9463	111.53	106.79799999999999
0.0	0.0	0.0	0.0	0.0	0.5523100000000001
11.5005	12.7993	21.3383	17.355999999999998	5.734369999999999	10.58
15.380999999999998	28.2448	20.5476	21.7994	11.0438	13.7962
255.248	339.838	400.977	307.051	327.513	275.26
0.0	0.0	0.0	0.0	0.0	0.0
810.279	533.117	734.9069999999999	645.51	295.17400000000004	515.2230000000001
12.4731	0.0	0.0	0.0	11.1949	0.0
0.0	3.59568	0.0	0.0	0.0	0.0
327.013	224.433	536.975	141.61700000000002	254.36700000000002	157.941
0.0	0.0	0.0	0.0	0.0	0.0
0.0	1.40496	0.0	0.0	0.0	0.0
7.36763	3.51416	3.5151800000000004	4.97244	7.557230000000001	3.63105
2.81065	11.7303	2.34674	9.128910000000001	21.4422	11.6357
11.6881	5.69106	12.1987	11.2162	7.867710000000001	7.056430000000001
1.45087	2.01841	1.81709	0.0	1.30218	1.00106
168.606	96.8835	130.066	106.06200000000001	65.7943	110.01100000000001
2.64601	12.5156	10.4941	11.7193	7.71825	13.2362
89.6516	116.406	153.648	143.039	98.8153	146.504
625.6569999999999	523.482	679.107	671.655	288.791	510.31699999999995
38.0687	84.7363	63.5707	59.4144	68.3347	76.9232
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	1.0658299999999998	0.753841	0.0	0.0
6.14485	18.8068	0.0	9.07196	0.0	0.0
5.55282	6.952439999999999	5.795380000000001	3.2791699999999997	7.475630000000001	1.91565
117.445	150.716	140.086	148.621	234.482	125.686
0.0	0.0	0.0	0.487021	0.0	0.0
363.858	445.44699999999995	319.482	359.73900000000003	211.743	396.825
46.2207	49.3665	46.3723	40.5025	46.8366	41.6642
54.2301	29.0167	45.2792	43.1107	44.9284	31.6609
30.0743	25.1031	31.9586	14.530999999999999	24.5383	32.0689
0.0	0.0	0.0	1.38628	6.32069	4.04924
14.174000000000001	20.1917	20.8288	21.7629	17.3011	18.777
2.4435700000000002	2.7195400000000003	0.0	2.88605	15.352	6.743989999999999
62.0246	103.544	91.3089	77.1116	121.59100000000001	108.115
58.9906	114.89200000000001	65.6719	75.4787	88.2418	88.1876
0.0	0.0	0.0	0.0	0.0	0.0
36.3348	65.1507	72.473	66.7556	68.8456	59.8896
502.899	619.369	595.878	753.3739999999999	617.302	660.807
15.5054	11.2831	26.8881	5.6348	12.8459	12.3442
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
2.64462	2.9433	0.0	1.56175	2.37359	7.2988800000000005
6.01017	10.5112	11.4701	11.6618	8.47665	11.8482
72.3202	70.4269	40.2556	74.73899999999999	27.0453	95.6399
44.893	64.3755	77.8497	101.96600000000001	75.9353	73.8635
0.0	0.0	0.0	0.0	0.0	0.0
197.02700000000002	216.101	312.325	308.587	196.05700000000002	250.215
361.775	244.09599999999998	277.142	232.33599999999998	168.032	265.84
69.2144	42.7952	44.948	59.0401	51.7676	45.103
135.874	121.95100000000001	182.98	105.26	141.619	127.016
0.0	0.0	0.0	0.0	0.0	0.0
111.074	222.21900000000002	192.106	193.658	166.15099999999998	202.544
13.7753	18.3972	12.6518	11.3888	4.9454199999999995	14.2569
388.12800000000004	610.001	547.409	833.193	522.528	669.497
1.9709900000000002	1.09679	0.0	0.0	0.0	0.0
30.2894	47.1944	40.1027	42.1625	60.196000000000005	49.5603
64.1351	243.335	100.60799999999999	184.78099999999998	624.465	819.325
0.0	1395.12	1046.65	2220.82	0.0	864.9169999999999
0.0	9.89449	0.0	10.5003	0.0	6.13416
0.0	0.0	0.0	0.0	0.0	0.0
122.141	191.97799999999998	153.866	173.363	244.24900000000002	214.38099999999997
11.3468	10.5236	9.47395	8.29615	12.1237	11.1843
184.137	77.8353	136.005	110.83200000000001	101.70200000000001	118.499
0.0	0.0	0.0	0.0	0.0	0.0
115.12200000000001	106.77	113.921	115.825	88.0167	85.315
29.8047	26.3415	20.4938	28.9897	28.3238	24.1935
59.8639	100.381	87.637	99.9284	111.398	108.493
0.6842520000000001	0.76153	0.0	0.404079	1.2282600000000001	0.944233
0.0	0.0	0.0	0.0	0.0	1.0717700000000001
16.0028	12.8628	19.2998	19.9506	6.38345	13.4952
83.9899	80.6227	63.1143	85.5591	35.8067	63.746
1.7519900000000002	3.41225	6.58268	5.173109999999999	7.075989999999999	1.2088299999999998
0.0	0.0	0.510061	0.721512	0.0	0.0
23.888	40.5117	37.041	42.3204	34.7122	33.749
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.41263599999999995	0.309567	0.0	7.65362	1.27908
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.13857	0.0	0.0	0.0	0.0
7.41745	1.0319	7.741460000000001	1.0950799999999998	23.3005	1.27946
47.6786	55.2743	49.7613	51.6196	55.2735	50.7162
9.523639999999999	11.2617	9.93965	8.43615	19.2322	12.3208
6.7792699999999995	3.42951	2.57287	3.2755400000000003	5.53138	4.67753
84.0161	87.2986	108.63799999999999	113.28	59.3905	88.2359
0.0	0.0	0.0	0.8597809999999999	0.0	1.00455
5.1799599999999995	12.4908	7.2083	4.07863	6.1988	10.7221
0.0	2.20399	1.65347	1.16947	1.77738	2.73276
16.6033	15.3987	11.5524	16.3415	14.9018	22.9117
24.2734	35.6982	23.8861	27.1331	34.2349	32.2998
11.8419	8.47241	4.237430000000001	8.99116	9.10998	10.5051
33.2506	49.958	30.5387	43.1989	56.7018	36.7074
2.69002	10.4784	11.2301	15.8857	7.24302	22.2725
1.27783	2.84429	1.06692	0.0	5.734369999999999	2.6450099999999996
6.2563699999999995	6.64646	15.6712	8.06104	5.6152	7.848610000000001
56.0223	75.3941	63.6944	62.1781	86.6546	81.4201
14.1911	5.26462	3.94961	8.38044	0.0	13.0554
28.7072	37.2743	15.9793	11.3019	68.7073	46.217
0.0	0.0	0.0	0.0	0.0	0.0
206.71599999999998	261.033	241.19299999999998	305.186	259.269	292.572
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
5.03434	8.40436	6.30509	5.9459599999999995	6.777610000000001	1.73678
0.0	2.98742	0.0	0.528388	0.0	0.6173569999999999
15.572000000000001	28.8845	21.6697	30.6531	32.6111	19.6979
23.574	32.1396	24.6038	37.2398	33.324	32.1243
11.5486	9.93178	13.1488	17.9798	14.1342	12.3146
19.1017	49.1615	45.853	69.092	36.4313	41.1865
114.455	93.0082	107.698	99.2393	84.7888	114.069
0.0	0.78027	0.0	0.828045	0.0	0.0
6.11488	44.2356	43.3975	12.6388	13.7205	29.5338
700.513	2754.34	1200.56	718.4989999999999	496.36	756.803
196.208	695.54	357.983	233.88299999999998	573.955	554.048
0.0	0.0	0.0	1.28855	0.0	0.752757
106.958	56.3446	121.454	120.431	102.397	101.35
114.038	106.725	113.24799999999999	102.036	92.2707	113.852
1.45592	0.607632	0.0	1.07473	0.980037	0.753412
0.0	0.0	0.0	0.0	0.0	0.0
3.2970800000000002	6.97195	3.30346	3.5047099999999998	1.18367	4.5498
45.4185	68.2397	75.8439	61.6893	73.375	68.9427
9.91732	52.9794	24.8413	19.9124	46.285	43.7933
59.9714	86.2795	70.5906	64.2663	63.0151	71.8578
28.7741	40.3778	33.4258	25.119	33.6851	37.9804
0.0	0.0	2.8754	0.0	1.54544	0.0
39.2188	37.1817	53.3632	54.8985	48.2365	40.0889
2284.19	1897.62	1955.34	1663.8	1460.1	1748.53
47.4247	52.0675	52.4393	52.9847	90.8809	63.6749
0.0	2.5979900000000002	0.0	0.0	29.3318	0.0
6.54168	10.0107	7.51018	6.76047	8.80691	10.1556
147.319	186.315	181.15	161.341	177.898	149.697
34.0638	79.613	56.8829	52.3018	97.8333	75.2102
86.5895	134.916	109.00200000000001	83.3887	137.497	168.204
2.2709200000000003	2.5274	0.0	5.3642900000000004	0.0	4.70064
1.7507700000000002	4.384119999999999	1.4618	3.61865	3.92836	1.81198
67.9431	88.8493	42.5466	88.2709	88.4211	107.822
6.964160000000001	7.75068	0.0	8.22524	6.2504599999999995	14.4153
0.0	0.0	0.6796399999999999	0.0	0.0	0.561635
1.23381	0.0	0.0	0.0	1.1073600000000001	0.8512959999999999
19.8733	28.4979	17.2314	18.9582	19.2087	22.6777
0.0	33.9092	14.5367	10.2816	109.383	162.172
18.1674	0.0	15.1688	10.7286	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
302.444	575.211	357.189	278.483	1979.61	399.509
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
194.06400000000002	166.364	201.446	190.488	225.958	164.66
14.2913	12.497	15.3417	24.1131	12.8267	29.5819
37.2341	40.9985	36.8211	30.5653	37.6845	38.8092
265.301	132.869	193.82299999999998	227.173	196.44299999999998	192.204
417.85	1278.86	523.323	987.029	1406.35	1081.15
7.883960000000001	8.77436	0.0	9.3116	0.0	10.8795
0.0	0.0	0.0	0.0	0.0	1.28136
20.448	22.7573	32.6613	23.6257	39.8966	23.3098
92.3668	111.61	111.275	92.7288	121.98299999999999	93.7752
30.274	41.117	32.5604	47.5738	30.8557	44.6089
0.0	0.0	0.0	0.0	0.0	0.0
28.153000000000002	30.508000000000003	25.9806	13.1254	26.5977	15.3354
0.0	0.0	0.0	0.0	0.429913	0.0
17.7989	23.5822	32.5529	23.024	29.6675	28.6551
65.9763	87.2617	51.0948	46.8669	66.9386	87.0855
46.6888	42.6478	35.305	40.5771	20.5567	49.2328
4.2985	6.57795	4.93489	2.85574	6.26921	10.0098
723.477	805.185	759.566	951.778	797.201	879.7439999999999
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.764744	1.16228	1.78702
0.0	0.0	0.0	0.0	0.0	0.0
120.34100000000001	96.2635	110.944	118.443	144.011	79.5724
15.4195	23.1991	15.7354	20.5725	40.4927	25.2185
116.309	142.629	106.103	104.29899999999999	113.088	150.097
180.354	248.419	326.518	271.01099999999997	282.072	251.343
3.2475400000000003	6.02385	7.23071	3.19634	4.85787	2.98762
57.6029	80.8988	104.206	99.6208	225.263	106.932
0.0	0.0	0.0	0.0	0.0	0.0
27.7145	48.6395	44.5002	40.2869	32.5279	38.2446
8.18422	7.590439999999999	2.27779	7.24967	4.89699	7.5292
7.41745	23.3896	16.5151	26.2818	22.191	23.8833
1980.16	1357.31	2282.01	1382.28	1054.14	1094.54
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
2.2335	4.660769999999999	1.3986399999999999	5.93536	2.0046	5.008430000000001
0.0	0.0	0.0	0.0	0.0	0.0
0.0	6.12792	1.5324200000000001	0.0	1.64727	0.0
4.935230000000001	0.0	0.0	0.5828909999999999	0.0	1.3620700000000001
133.753	155.783	122.065	187.364	106.087	133.064
40.4371	67.506	52.5198	53.0661	36.293	58.9012
8.20505	7.10244	10.6568	13.4595	11.4554	13.8387
0.0	0.5784090000000001	0.0	0.0	0.0	0.0
23.8231	26.5136	36.9404	31.4867	30.5452	35.2229
95.2063	180.483	107.04899999999999	53.2246	135.01	176.487
6.53742	0.0	0.0	0.0	1.46686	0.0
2.77795	3.47815	1.73958	2.46074	2.49326	5.27096
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
37.6603	47.9012	112.301	92.1368	48.2868	51.9693
8.11359	15.8024	16.936	11.9785	7.282089999999999	11.1963
109.359	78.1124	87.2205	87.7145	58.5981	83.3384
0.789389	2.63562	2.63639	2.3308299999999997	3.54245	3.26795
0.0	0.0	0.0	0.0	0.0	0.0
282.21299999999997	441.911	482.224	472.844	382.88199999999995	323.778
214.39	236.497	354.849	271.085	339.56199999999995	277.574
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	2092.68	0.0	0.0	0.0	0.0
0.8155819999999999	0.0	0.0	0.0	0.0	0.0
89.7008	91.8617	79.3009	77.4548	83.8907	96.2175
0.0	9.029919999999999	0.0	0.0	0.0	2.79908
1.9556200000000001	3.80884	3.26566	1.7323099999999998	0.8776	2.69865
84.8035	254.829	135.17600000000002	86.5016	257.399	255.326
825.81	421.01300000000003	703.957	768.0139999999999	645.758	556.14
6.94872	9.2802	9.28289	3.2828	6.2366	8.62999
0.0	0.0	0.0	0.0	0.0	0.0
306.72	274.572	356.305	425.26300000000003	353.084	326.644
20.4661	48.4022	17.0881	39.2797	18.3687	42.3633
0.0	0.0	0.0	0.0	0.0	0.0
217.703	250.106	334.223	400.20300000000003	173.332	244.696
23.9532	22.2153	39.9992	18.8604	28.6645	22.0361
40.0069	27.6221	43.9195	34.126	27.2626	42.9392
177.389	114.615	156.339	121.633	105.255	116.274
355.314	488.76800000000003	552.99	708.378	502.588	476.587
63.3979	109.044	91.4311	79.9834	56.9007	81.5209
0.0	1.6768299999999998	1.25799	0.88975	0.0	2.07913
1.7434599999999998	0.0	0.0	0.0	0.0	1.20294
150.077	202.55700000000002	212.792	192.077	141.554	184.12900000000002
20.1535	6.72889	10.0963	9.521180000000001	3.61763	11.1243
0.0	0.0	0.0	0.0	0.0	0.0
21.0722	80.7186	19.6399	25.7561	49.2609	61.5383
1.38056	3.8412	2.68962	1.3588	2.89118	2.22262
0.0	0.0	0.0	0.0	0.0	1.35355
0.0	5.71772	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	1.60765
301.295	335.603	296.998	315.98400000000004	255.495	349.026
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	1.3251899999999999	0.0
2.10917	2.9342200000000003	1.46753	3.52906	4.10154	6.30618
9.52063	7.063910000000001	7.949210000000001	13.1187	5.696619999999999	19.707
0.0	0.528456	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
2.2709200000000003	2.5274	1.8961	4.69375	4.07639	3.1337599999999997
40.8708	64.9382	71.1683	58.4342	50.1967	63.4495
2.61156	0.0	0.0	0.0	0.0	0.0
208.925	264.921	611.9730000000001	412.611	476.469	309.574
53.4689	48.4877	57.8714	58.4733	39.1024	42.3577
0.0	1.97423	1.9748	0.6983699999999999	1.0614	2.44788
0.0	0.0	0.0	2.53518	3.85302	0.0
60.6556	56.255	135.05100000000002	59.6993	72.586	69.7514
0.0	5.87833	11.7601	0.0	6.32069	12.1477
34.8208	38.7534	38.7646	34.2718	10.4174	32.034
64.6031	101.62700000000001	131.738	115.186	81.3985	118.294
0.8452790000000001	0.0	0.0	0.998344	0.0	0.583221
12.5355	17.439	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
25.3647	10.4003	6.68783	11.8254	10.7835	23.0276
0.301624	0.8392219999999999	0.0	0.5343640000000001	0.0	0.41622600000000004
148.889	133.632	172.43599999999998	170.17700000000002	195.417	152.438
0.9200360000000001	0.255986	0.76818	0.0	1.6515	0.6348020000000001
561.372	834.041	855.5189999999999	811.08	958.7660000000001	797.2280000000001
0.0	0.654987	0.0	0.0	0.0	16.2426
0.0	1.22379	0.0	0.0	0.0	0.0
0.0	3.7302800000000005	0.0	3.9586699999999997	6.01649	0.0
0.0	697.562	1046.65	4441.63	0.0	864.9169999999999
79.7863	90.6281	104.39	95.2056	77.5155	103.291
0.0	0.0	0.0	0.0	0.0	0.0
68.6528	49.9943	54.4907	52.0543	55.5315	63.1583
154.513	227.43599999999998	422.404	301.70099999999996	299.724	271.684
1.44585	0.0	0.0	0.8538309999999999	0.0	0.0
2507.1	3487.81	5233.23	13324.9	3375.25	5189.5
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
12.6906	12.5545	8.2413	17.4867	30.3734	21.404
2.03498	0.0	0.0	0.0	1.82643	0.0
28.9668	15.8855	13.3197	9.66865	10.9268	22.8829
22.9847	27.5483	20.6672	21.9262	32.5306	29.2779
5.59121	4.3558699999999995	3.7346800000000004	1.9811	7.02549	1.54312
0.0	0.0	2.4627	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
1.7410400000000001	0.484418	0.0	0.5140779999999999	2.3439200000000002	1.20127
2.37865	0.0	1.9860400000000002	0.0	2.13488	1.6412099999999998
75.9727	236.044	153.297	201.892	125.009	257.728
8.75587	65.777	10.966	22.4064	32.744	48.3306
53.5419	95.7145	77.6742	54.9374	93.1062	88.2003
697.3389999999999	1003.61	856.0310000000001	1080.99	743.225	1092.13
0.0	0.0	0.0	0.0	0.0	0.0
221.834	273.783	186.77200000000002	221.752	400.425	272.772
0.0	2.87062	0.0	0.0	3.08665	3.55933
3.40947	5.37559	7.591260000000001	3.35572	32.1306	4.7049
21.8108	21.7189	34.5048	24.4046	33.9998	38.8104
53.8155	51.7556	69.8415	51.1247	61.4254	62.1546
86.1588	89.4742	138.81	100.32700000000001	99.6564	96.288
7.1984	9.72809	8.5861	12.7528	8.3066	4.96671
0.0	0.0	0.0	0.0	0.0	0.0
16.1056	15.6839	13.4473	13.4739	14.455	14.8166
152.762	260.02299999999997	221.334	262.677	250.018	260.405
363.724	215.051	313.18	118.904	343.93699999999995	236.396
0.0	0.0	0.0	0.0	4.1516	0.0
138.4	182.13099999999997	195.58700000000002	166.49900000000002	168.28	173.24200000000002
27.6206	20.5722	31.5768	23.3374	20.5947	23.4554
0.0	0.0	0.0	0.0	0.0	1.0825
0.0	0.0	0.0	0.0	0.0	0.0
27.8567	15.5014	0.0	8.22524	62.5046	9.61019
2.65021	14.0102	3.3191699999999997	6.26023	8.32514	6.40002
229.548	298.385	299.469	326.715	271.211	324.189
0.0	4.00897	1.2030399999999999	1.70177	0.0	3.97663
23.2426	39.6636	27.1688	28.3664	22.2513	24.5897
0.0	0.0	0.0	0.0	0.0	0.0
0.0	2.19015	0.0	0.0	7.0648800000000005	0.0
0.0	0.0	0.0	0.0	0.0	0.0
6.5035	6.33324	9.50262	9.60145	7.29626	13.4617
60.4968	88.4674	55.2103	65.6358	55.5596	123.28200000000001
503.125	427.07800000000003	341.76199999999994	302.152	505.139	353.027
0.0	0.0	0.0	0.0	0.0	0.0
1512.89	2791.32	2432.82	2311.49	1826.85	2648.58
0.0	1.31615	3.94961	4.19022	0.0	1.63192
4.445209999999999	11.3787	1.4846	0.525015	9.57517	6.74758
17.5185	38.9941	21.6697	27.5878	19.2173	29.5469
0.0	0.78027	0.0	0.828045	0.0	0.0
0.12462000000000001	0.138694	0.520253	0.07359299999999999	0.335545	0.429922
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.6364609999999999	0.0	1.35086	0.0	0.789158
8.7052	14.5325	7.26837	12.5663	13.0218	16.017
0.0	9.965160000000001	7.476039999999999	5.28766	0.0	6.177980000000001
8.72793	13.3563	13.6638	14.8183	9.791839999999999	21.0772
27.5505	30.662	30.6709	16.2697	24.7271	25.3456
20.2185	13.1262	11.2543	5.969930000000001	7.561039999999999	16.2753
0.0	0.0	0.0	2.68214	4.07639	0.0
1036.27	1001.39	976.8689999999999	1085.73	985.072	1087.87
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.6748149999999999	1.0256	0.788439
56.2304	62.5809	73.6618	65.2676	58.299	63.5477
7.0822	7.88205	10.841	13.9411	4.2376	9.77308
25.7836	28.1738	27.0077	22.1472	10.5187	21.348000000000003
0.0	2.1867099999999997	0.0	0.0	1.76345	1.3556700000000002
0.0	0.0	0.0	0.0	0.0	0.0
135.113	162.904	112.81200000000001	75.357	215.585	139.83700000000002
27.565	29.5825	33.4269	31.7813	32.3977	39.3968
0.0	0.0	0.0	0.0	0.0	0.0
311.555	389.574	344.291	354.98400000000004	555.962	374.292
7.34502	3.4060599999999996	2.0442299999999998	1.44584	7.691	1.6892900000000002
295.709	305.85400000000004	257.63599999999997	330.275	288.483	328.225
0.0	0.0	0.0	0.0	0.0	0.0
29.9227	38.0596	50.86	46.7009	31.6519	42.7666
0.46222299999999994	0.257213	0.0	0.5459229999999999	0.0	0.0
0.0	0.0	3.3546300000000002	0.0	3.6060300000000005	0.0
0.0	0.0	0.0	1.86937	0.0	0.0
62.2636	86.5193	71.2188	84.8029	82.0474	94.3636
0.0	0.0	0.0	0.0	2.13084	1.6381
0.0	0.0	0.67482	0.477287	0.725392	3.9035599999999997
13.3897	25.9498	22.3593	18.8135	22.7917	24.8485
0.0	0.0	0.0	0.0	0.0	0.0
2.03829	0.0	0.0	1.20369	3.65881	0.0
3555.09	1763.59	2875.46	3366.05	2021.82	2266.92
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
5.6213	3.1280799999999997	4.69348	23.2372	20.1809	11.6357
3.65466	4.06741	1.52572	3.23734	4.92019	2.52162
0.566704	0.630707	0.0	0.334662	13.7329	2.7370799999999997
0.0	0.0	0.0	0.0	0.0	0.0
30.355	53.1773	63.8313	47.1384	55.4974	60.5054
0.0	0.186165	0.0	0.0	0.300262	0.230829
0.0	0.0	0.0	0.0	0.0	0.0
13.0276	20.1375	16.9204	26.4993	11.6925	41.9475
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
1253.55	1395.12	0.0	2961.09	2250.17	1729.83
26.3416	29.7956	24.5813	19.215999999999998	31.6772	29.8165
6.983560000000001	3.23845	4.8590800000000005	33.68	51.1876	8.83388
258.66900000000004	310.027	174.44099999999997	364.26099999999997	250.018	151.017
113.443	119.943	209.96099999999998	221.077	144.241	138.282
40.333	28.7284	32.3288	41.9202	37.6476	32.2813
3.72526	9.32846	7.77597	6.59975	5.01523	3.8555
0.0	0.0	0.0	0.0	0.0	0.0
2.29588	3.40689	0.6389779999999999	0.45193599999999995	4.121180000000001	5.28032
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
27.7795	38.6461	40.5901	33.8351	40.5154	41.9281
5.7714099999999995	7.70786	7.7101	4.0899	7.2519100000000005	7.16782
0.0	2.77913	4.1699	2.94929	8.9648	3.4458900000000003
404.11	388.30800000000005	473.23400000000004	432.51300000000003	334.288	409.35
0.0	1.14167	1.713	1.21157	1.84138	0.0
6.12983	6.82212	12.7952	10.8597	2.75081	19.0324
2.72906	4.5559199999999995	3.7977	2.14883	1.6329200000000001	5.0212900000000005
121.311	254.554	221.56799999999998	179.09799999999998	394.686	235.41099999999997
6.79431	6.616439999999999	5.67288	6.01847	7.622510000000001	2.34395
0.0	0.0	0.0	0.0	0.0	0.0
0.0	4.38718	0.0	0.0	0.0	0.0
