mV1	mV2	mV3	mV4	mV5	mV6
91.2437	79.9024	76.5128	91.55799999999999	76.5004	58.8179
0.0	0.0	0.0	0.0	0.0	0.0
9.20854	5.99478	3.8584400000000003	6.37361	8.15226	4.20132
7.68312	2.30849	1.6344	8.35655	6.5492300000000006	1.61786
12.9879	2.1137799999999998	2.9931	7.06313	8.722669999999999	8.8884
176.68400000000003	238.25900000000001	267.572	311.133	262.75	391.537
1.08628	1.06075	0.0	0.0	1.0943200000000002	0.0
191.2	198.425	188.995	159.445	191.565	177.085
567.929	542.186	522.249	561.462	565.388	548.245
23.5256	27.1497	27.6007	25.5876	20.826999999999998	26.3455
310.105	305.029	325.504	332.361	364.847	343.895
21.6329	25.2132	27.0176	29.601	21.09	26.744
0.0	0.0	0.0	0.0	0.0	0.0
3.24303	0.0	0.0	0.0	0.0	0.0
1233.39	1167.35	944.547	742.9810000000001	1013.13	934.9839999999999
0.0	0.0	0.0	0.0	0.0	0.0
424.68300000000005	290.293	234.887	461.906	470.60900000000004	523.146
2.41689	4.72021	6.683789999999999	7.8862	7.30435	6.61612
0.0	0.0	15.2242	23.9507	0.0	0.0
0.0	3.7217	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
23.8759	9.60024	11.6519	16.8032	16.9783	17.3009
2.1284799999999997	2.77129	5.8862	1.54336	3.5737300000000003	2.9133
7.310110000000001	7.13835	20.2157	23.8525	7.3642199999999995	10.0055
141.27700000000002	161.42700000000002	142.357	158.606	135.779	153.80700000000002
2.4981299999999997	0.0	0.0	0.0	5.03325	0.0
267.55	338.675	301.439	269.445	247.07	298.387
267.55	338.675	301.439	269.445	247.07	298.387
41.4882	49.4455	47.4292	43.7034	40.808	43.8191
48.1738	54.2791	50.3853	47.0223	43.2418	54.5245
223.476	282.884	251.782	225.05900000000003	206.36900000000003	249.233
43.6958	51.2643	44.771	44.4485	39.9023	49.9112
267.55	338.675	301.439	269.445	247.07	298.387
50.4663	46.2005	45.7937	42.8825	54.0173	48.5679
0.0	0.0	0.0	0.0	0.0	0.0
54.7676	44.8975	36.4618	46.3307	42.2312	29.6145
59.4556	19.3529	0.0	43.1112	19.9652	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.588766	0.359333	0.203525	0.320186	0.148281	0.402929
100.41799999999999	72.8159	82.4855	94.0806	73.1168	61.2378
0.0	0.0	0.0	0.0	0.0	0.0
2.23985	0.729074	2.06473	1.62412	1.8803599999999998	2.04382
49.4577	20.253	30.8841	46.8517	28.9299	24.0204
2.82226	1.3779700000000001	1.9512	3.06963	1.42157	3.86289
0.0	0.0	0.0	0.0	0.0	0.0
383.88599999999997	498.298	459.602	417.534	462.18699999999995	618.346
340.51800000000003	300.849	257.842	388.001	302.20099999999996	521.561
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
29.0103	26.500999999999998	12.9398	25.445999999999998	22.6259	40.988
0.546467	0.5336270000000001	0.0	0.5943649999999999	0.550512	0.0
27.2662	23.2974	12.5672	13.5924	10.3005	12.44
19.3877	28.3982	26.8078	10.5435	48.828	33.1705
79.5045	84.3875	76.4749	82.7134	100.98700000000001	113.551
2.16991	1.05946	1.50019	2.3601	0.0	1.485
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
13.8929	17.0675	17.351	15.1106	10.3839	11.6547
11.289000000000001	0.0	20.8128	8.18568	7.58173	5.150519999999999
50.5465	51.0492	39.733000000000004	61.3783	59.2911	45.0171
88.2474	130.567	109.08	116.34200000000001	122.575	131.767
9.17052	7.275980000000001	3.96259	9.35093	6.3514	5.49146
106.42399999999999	86.2565	144.21200000000002	94.9168	123.294	71.3759
25.2871	21.6816	18.7617	23.4786	24.853	23.6368
56.4828	37.7381	49.3263	38.8001	35.9374	52.8959
49.5463	48.3821	17.1272	47.1529	31.1957	0.0
0.0	0.0	0.0	0.0	0.0	0.0
179.22	159.532	159.308	160.452	160.895	157.695
188.657	160.778	170.745	119.385	141.67600000000002	211.27
0.0	45.6641	18.4743	25.4308	16.8246	82.2926
309.993	188.81900000000002	189.763	324.288	213.787	169.838
255.007	225.05900000000003	247.49200000000002	223.99099999999999	212.338	204.78599999999997
202.34900000000002	139.048	176.165	130.421	135.898	246.18599999999998
144.364	136.321	132.739	121.15100000000001	141.003	138.918
0.0	0.0	0.0	0.0	0.0	0.0
97209.8	104505.0	60424.8	115430.0	109609.0	96433.2
628.857	612.965	614.998	599.4119999999999	633.512	757.444
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
51.5041	34.4116	7.4964	29.4834	32.7697	29.682
0.0	0.0	0.0	0.0	0.0	0.0
6.157109999999999	6.01244	4.584230000000001	7.727060000000001	4.294169999999999	1.94478
0.0	0.0	0.0	0.0	0.0	0.0
50.3454	21.0696	29.8345	25.4235	16.3022	98.4414
89.66799999999999	99.3938	83.7744	126.522	100.09700000000001	96.1944
14.9888	4.87887	2.7633799999999997	6.5210300000000005	9.56317	6.83851
207.002	176.02900000000002	203.93599999999998	199.817	198.108	158.192
5202.36	7184.75	5001.14	5981.69	7362.18	6645.89
198.185	136.187	177.615	127.73700000000001	155.285	190.887
5.61196	4.56675	6.466480000000001	12.2077	5.6535	3.20051
348.978	290.293	268.078	337.392	208.333	283.055
0.0	0.0	0.0	0.0	0.0	0.0
102.214	85.3354	75.5215	89.9565	101.398	103.59200000000001
501.38800000000003	478.689	491.12300000000005	548.141	596.069	567.372
189.109	186.851	182.576	175.25799999999998	178.109	159.285
4.65709	2.27383	3.2197299999999998	0.0	5.47349	3.1871400000000003
75.4628	46.8935	47.4292	59.6925	34.5552	37.5592
90.1492	59.7354	44.5184	56.0291	55.1386	92.542
24.0572	31.8819	23.7603	20.5588	17.3109	25.8717
0.0	870.8789999999999	1233.16	0.0	0.0	0.0
0.0	0.8805649999999999	0.0	0.0	0.908428	0.0
3.3252599999999997	0.649425	0.0	2.89337	1.33995	0.0
5.13285	3.7591900000000003	7.09731	8.374130000000001	1.29271	3.5127300000000004
64.3015	76.4408	42.5227	91.2229	84.4923	65.0516
0.0	0.0	0.0	0.0	0.0	0.0
130.50799999999998	123.678	126.198	126.514	113.12100000000001	109.336
7.092110000000001	5.77123	9.80643	9.64218	12.5031	5.6625
1.58972	0.776184	2.19814	0.8645299999999999	1.6014899999999999	4.351780000000001
0.0	0.0	0.0	0.0	0.0	0.0
128.132	99.4343	75.0924	91.3704	96.5967	133.566
102.34200000000001	127.19200000000001	97.40299999999999	122.87700000000001	95.0654	89.1401
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
29.7278	0.0	0.0	32.3334	29.9478	0.0
245.42700000000002	214.34400000000002	200.747	176.706	222.868	179.78900000000002
0.0	0.0	0.0	0.760787	0.0	0.0
1.94511	2.84911	5.3791	0.0	10.7773	1.3311600000000001
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.9644280000000001	1.36562	2.1484	3.9797800000000003	1.3518
0.0	0.0	0.0	0.0	0.0	0.0
77.6396	96.7643	101.704	72.2224	111.147	86.6916
46.2507	48.1094	54.22	53.5853	159.024	48.1664
25.7691	13.1288	15.4919	24.3719	15.8016	13.0348
3.58166	10.4925	0.0	3.8955900000000003	3.60817	9.80461
2.9144900000000002	2.8460099999999997	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
4.55017	17.773	25.1665	9.89799	4.58385	18.6838
96.4413	71.8451	61.8641	89.755	73.1168	63.9595
5.66843	9.22541	13.0631	8.220360000000001	9.51732	2.58617
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	2.34738	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
31.8168	44.8777	21.3303	41.247	33.6711	27.7126
7.52358	5.08625	8.80256	5.66517	9.91135	5.544919999999999
0.0	0.0	0.0	0.0	0.0	0.0
2.93147	1.04094	1.65821	2.31885	0.8054100000000001	1.09428
208.82	233.65	225.578	198.732	269.53	181.612
0.0	0.0	0.0	0.0	0.0	0.0
163.481	154.44799999999998	128.645	164.799	144.607	167.365
6.150580000000001	8.554089999999999	5.1542699999999995	9.325	6.0083400000000005	4.33677
0.0	0.0	0.0	0.0	0.0	3.5484699999999996
8.03454	7.84575	0.0	8.73877	0.0	0.0
21.2341	9.87391	11.1851	8.798210000000001	6.1118	11.0719
20.7403	17.3597	4.09687	16.113	8.9545	12.1662
0.0	0.525893	2.97864	4.10025	2.17013	0.737122
0.0	0.0	2.41796	1.9019700000000002	0.0	2.39348
61.5859	74.3225	65.4739	81.8341	81.6493	68.3895
0.0	1.35335	0.9581649999999999	1.50739	0.0	2.84539
59.0412	62.2056	70.8959	67.596	46.9565	68.0515
57.5923	50.4498	55.0413	61.7191	62.2847	45.2101
335.587	55.3651	686.5010000000001	3170.01	649.899	918.6510000000001
70.7403	32.071999999999996	55.8939	27.4788	40.7223	31.122
0.0	0.0	0.0	2.9800400000000002	0.0	1.87507
41.0983	37.4571	42.6207	45.4456	37.9523	19.6883
144.415	133.539	118.181	103.219	101.542	104.07600000000001
219.925	198.46599999999998	199.235	202.90900000000002	172.658	157.774
500.67800000000005	555.121	562.493	595.616	549.044	439.014
191.107	38.8785	115.609	623.573	409.10900000000004	32.6966
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	10.9565	0.0
0.0	0.0	0.0	40.4168	0.0	0.0
0.0	0.0	5.65669	4.44956	4.1212599999999995	5.599419999999999
0.0	0.0	0.0	0.0	0.0	0.0
3.55312	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
16.827	49.295	209.40400000000002	18.3019	135.613	161.221
0.0	0.0	0.0	0.0	0.0	0.0
3.6550599999999998	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
4.9272599999999995	0.0	0.0	5.35913	0.0	0.0
0.0	0.0	7.128080000000001	5.60695	0.0	0.0
48.6625	67.6233	124.22200000000001	53.9456	33.9388	134.49200000000002
0.0	0.0	0.0	0.0	0.0	0.0
3.45672	0.0	0.0	3.7597	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
31.8512	15.5514	33.031	25.9822	16.0435	21.7977
140.145	107.823	120.38	161.667	134.765	159.85
0.0	2.2273099999999997	0.0	0.0	0.0	0.0
203.051	172.62099999999998	161.852	177.545	202.148	177.65200000000002
111.712	90.9059	105.552	83.0274	93.7824	91.7416
10.3008	12.7058	3.7482	10.0243	10.3771	5.9364099999999995
24.6969	29.4759	11.383	32.8309	24.8797	26.2914
25.0391	30.923000000000002	14.2562	20.8258	20.0312	25.1997
125.25200000000001	105.296	105.802	107.55	118.59	96.6743
9.25286	5.5602800000000006	3.93666	10.838	6.45324	5.8452
442.57099999999997	364.033	266.986	273.431	252.294	294.375
88.1463	73.4171	75.28	59.2153	75.7402	95.8087
0.0	1.9883099999999998	0.0	0.0	0.0	0.0
93.8772	55.0029	77.8837	132.737	37.8288	64.24600000000001
148.922	165.882	160.506	181.067	175.12400000000002	191.433
13.2477	5.17456	3.6635699999999995	10.9507	3.2029799999999997	5.80237
0.0	0.0	0.0	0.0	0.0	0.0
30.3671	36.6768	30.9395	49.5432	53.1332	41.5642
1829.8	1761.78	1516.64	1443.86	1745.24	1683.69
0.0	0.0	0.826514	1.30027	1.20434	1.63629
0.0	0.0	0.0	0.0	0.0	0.0
4.53475	8.36437	4.8769	6.02827	3.5531300000000003	8.27575
0.0	0.0	1.7056099999999998	0.0	0.621324	0.0
0.0	0.0	0.0	0.0	0.0	0.0
5.08167	0.0	3.51327	2.7635400000000003	0.0	0.0
783.073	467.301	300.77	686.1	525.913	654.996
0.0	0.0	0.0	0.0	0.0	0.0
283.288	126.363	183.765	197.805	197.303	272.856
0.0	0.0	0.0	0.0	0.0	0.0
77.6331	53.621	54.9816	86.4971	72.4852	67.3833
15.1158	17.2208	17.4175	16.4407	15.2277	13.7929
55.4729	41.6688	35.4017	51.0528	77.3772	81.7676
47.6301	35.2842	43.1492	42.8731	47.9827	31.4722
61.2901	74.9143	59.3807	88.4294	57.9635	63.3449
2.14383	0.0	0.0	2.33174	0.0	5.86862
23.4179	7.62257	5.39675	12.7353	7.863760000000001	13.3553
104.22	116.531	105.605	115.085	111.40299999999999	93.6467
4.51072	3.14624	4.45505	1.40174	4.54411	6.17393
16.4015	16.0162	12.7568	11.1495	17.5556	12.6277
214.38299999999998	136.773	130.43	144.56799999999998	149.739	109.54799999999999
5.41913	8.31568	3.21135	8.420160000000001	4.67935	3.17884
74.8868	114.12299999999999	86.2897	80.2165	108.589	105.605
28.7909	29.1185	30.8053	33.924	33.1475	33.3082
94.708	64.2241	90.9409	105.87100000000001	68.9065	75.6169
237.21400000000003	191.549	252.30900000000003	255.525	204.503	255.998
1.25728	1.22774	0.0	2.27914	0.8443940000000001	1.7208700000000001
6.0259	4.81444	3.78734	5.362419999999999	3.3111900000000003	3.7489999999999997
193.231	182.885	156.2	177.834	158.724	170.894
41.9686	32.2006	53.8859	39.1262	61.909	34.8764
100.839	89.5176	95.9727	115.375	81.7958	114.71799999999999
39.9567	79.5964	33.1494	71.2726	67.6241	50.3145
61.343	62.2056	58.7218	43.6245	71.3044	83.9617
1159.15	1016.41	1059.8	1085.79	1195.13	1015.07
142.339	100.93	123.316	125.265	95.1984	95.3904
456.579	412.779	468.288	394.277	463.749	427.49300000000005
193.701	169.447	156.237	171.17700000000002	134.155	132.562
110.227	117.42200000000001	101.609	87.1913	87.488	91.4362
24.4081	22.0011	32.4515	16.3369	17.9687	16.704
630.8340000000001	591.41	673.012	517.335	536.015	548.9580000000001
18.8748	11.5196	3.26232	5.13229	9.50725	9.68789
233.229	203.09400000000002	253.25900000000001	193.16299999999998	189.25799999999998	207.35
119.68799999999999	119.461	98.1254	106.56200000000001	98.1663	111.62899999999999
74.9351	46.3782	40.8621	56.2487	78.6795	30.3363
127.655	115.26299999999999	119.689	116.971	110.102	99.3293
0.0	0.0	0.0	0.0	0.0	0.0
79.3507	48.8501	62.0157	75.0486	43.4446	51.9436
28.9846	23.9492	23.1217	19.4001	22.4609	22.8876
0.0	0.0	0.0	0.0	0.0	0.0
995.535	1080.16	1013.29	1157.99	1365.06	1267.99
0.0	0.0	0.0	0.0	0.0	0.0
33.6411	24.1352	44.6177	20.1617	33.8902	31.0102
111.04	94.7055	107.865	112.36399999999999	128.14600000000002	103.887
0.0	0.0	0.0	0.0	1.76857	0.0
0.0	0.0	0.0	0.0	0.0	0.0
56.8047	27.735	35.3453	55.6053	37.1964	38.875
2.9727799999999998	8.708789999999999	8.221060000000001	4.85001	4.49217	4.06891
0.0	0.0	0.0	0.0	0.0	0.0
2.41689	0.0	0.0	2.62873	0.0	0.0
14.0816	10.695	6.49031	8.5088	6.30481	2.14153
6.7393	3.2904699999999996	3.1061900000000002	4.27583	5.65765	2.30606
0.0	0.0	1.2832	0.0	0.0	0.0
0.825008	0.805623	0.0	3.5892800000000005	1.6622299999999999	4.516830000000001
0.0	0.0	4.13812	3.25504	1.50744	2.04811
34.3013	7.443410000000001	40.4026	324.716	21.756999999999998	15.6497
102.98299999999999	116.65299999999999	93.9821	103.04899999999999	109.97	87.3923
268.634	287.269	323.276	213.03	269.842	269.142
159.787	417.296	82.2106	198.042	168.457	183.101
44.5453	32.624	33.3633	27.2529	15.8932	22.8638
79.3821	161.362	134.404	101.31700000000001	96.29	138.58700000000002
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
3.21381	1.56915	0.0	0.0	6.47521	0.0
7.51618	6.580310000000001	5.73395	10.1482	6.527430000000001	8.15911
393.45599999999996	293.139	487.621	545.23	355.26300000000003	343.065
0.0	0.0	0.0	7.02901	0.0	8.845460000000001
15.4173	14.6691	13.6653	18.4885	13.142000000000001	11.3627
111.611	112.073	88.8107	117.958	117.741	123.941
16.3245	5.87298	4.75206	5.60695	3.4621800000000005	5.87993
0.0	1.26397	1.78978	0.0	5.21588	0.0
24.7453	25.7966	20.3446	20.7312	22.2335	16.477
63.1523	78.2136	68.1538	83.7654	86.8953	94.87100000000001
25.6766	14.2082	18.9353	23.2726	14.2267	19.915
19.8185	58.0586	27.4035	43.1112	19.9652	81.3782
9.854510000000001	4.81148	0.0	16.0774	4.96373	0.0
0.0	0.0	0.0	0.0	0.0	0.0
117.34700000000001	91.6714	194.709	102.10600000000001	118.215	96.369
32.5559	22.1573	20.4617	36.4824	30.8092	17.5539
79.1143	66.7205	49.7241	101.694	97.8135	59.0648
72.8764	67.6411	68.8414	72.2009	56.6974	80.9832
64.9919	72.2794	49.9254	47.1257	81.8412	81.543
0.0	1.44905	0.0	3.22796	0.0	0.0
0.850986	0.0	0.0	1.85115	0.0	0.0
68.2277	90.4191	80.8628	132.514	73.6422	193.44
12.561	20.4432	17.3684	50.0941	25.308000000000003	17.1926
25.3493	11.2517	19.1187	17.5453	18.5723	9.462589999999999
891.8330000000001	0.0	0.0	970.003	0.0	0.0
54.7544	49.4173	47.0321	39.7024	45.1307	60.181999999999995
0.0	0.0	0.0	4.57549	1.05948	0.0
297.278	225.783	243.58700000000002	227.532	177.46900000000002	241.12099999999998
8.83003	0.0	0.0	0.0	0.0	0.0
14.8022	10.8408	5.11684	4.02491	22.3677	20.2601
0.0	0.0	0.0	0.0	0.0	0.0
0.9887290000000001	5.79298	6.83569	4.30157	2.98814	0.0
0.0	0.0	1.94812	0.0	0.0	0.0
369.735	386.837	382.026	459.591	405.217	467.13699999999994
5222.6	5710.87	5575.04	5172.5	5903.33	6352.62
5.26155	25.6896	10.9129	20.0296	2.65025	7.2016100000000005
1.06742	0.5211720000000001	0.0	0.0	0.537663	0.7305050000000001
0.0	5.09286	0.0	0.0	0.0	0.0
14.3844	2.34107	13.2598	13.0377	7.245439999999999	3.2813800000000004
3.68526	21.592	10.1914	20.0414	40.838	10.0882
191.782	182.824	191.795	163.615	168.6	175.146
73.5316	60.5204	50.8369	60.5538	65.6101	77.64
4.91368	7.19734	6.79426	0.0	2.47503	10.0882
35.5769	38.8627	39.1876	24.9223	29.1581	29.7121
93.3314	40.506	43.0172	67.6746	114.916	70.9694
0.0	0.0	0.0	0.0	0.0	0.0
211.773	174.75799999999998	268.078	158.964	144.23	200.043
0.0	0.0	0.0	0.0	0.0	0.0
31.6253	30.8822	33.7338	47.1734	30.0389	32.1555
1.56188	0.0	0.0	0.0	0.0	1.06889
3.18512	1.55514	2.20207	1.73215	3.2087	2.17977
0.0	6.911739999999999	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
312.394	409.19800000000004	422.664	304.153	368.00300000000004	422.983
251.36599999999999	266.756	304.719	349.551	241.66400000000002	364.474
0.0	0.0	6.49031	5.1052800000000005	9.45721	0.0
2.41689	2.3601	3.3418900000000002	13.1437	2.43478	6.61612
142.783	155.767	143.444	131.639	155.077	138.938
36.0867	25.9742	25.0661	23.0339	24.4066	22.9572
3.20803	0.0	0.0	0.0	0.0	0.0
235.646	243.37599999999998	237.736	229.805	243.683	239.817
119.79899999999999	233.967	165.648	173.732	160.914	182.19
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
24.8884	1.8411799999999998	1.56426	4.9217900000000006	2.27933	1.5484200000000001
12.8858	15.8944	21.5686	32.4564	12.298	18.5654
0.0	0.0	0.0	0.0	0.0	0.0
537.931	407.792	430.62699999999995	638.97	549.044	726.591
420.945	407.339	416.314	422.663	402.499	444.0
0.0	0.0	0.0	0.0	0.0	0.0
4.09098	3.9948599999999996	0.0	8.89911	0.0	11.1988
0.0	0.0	0.0	0.0	3.3399099999999997	0.0
0.35859800000000003	0.0	0.0	0.0	0.180626	0.24541100000000002
3.9637	11.6117	10.9614	21.5556	11.9791	16.2756
16.827	0.0	23.2671	0.0	33.9032	23.0316
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
75.312	44.196999999999996	40.5394	68.7592	50.2105	35.8653
0.0	0.0	0.0	0.0	0.950725	1.29172
19.340999999999998	18.187	18.8193	21.8153	23.0923	6.86322
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
27.19	53.1024	7.519260000000001	23.6586	10.9565	22.3294
0.921316	0.599779	1.6985700000000001	1.33609	1.23751	1.2610299999999999
129.265	110.79	115.729	134.526	141.464	114.557
0.0	0.0	0.0	0.0	0.0	0.0
177.033	166.558	169.06	147.929	162.871	169.28400000000002
15.3324	10.3379	7.06681	13.4998	20.5945	10.9926
95.4471	87.3791	59.1146	59.4762	69.1104	53.0728
7.43195	16.9338	17.1272	29.639	22.4609	33.9076
61.1225	32.5562	34.5745	27.1963	16.7932	30.4218
1.32911	5.19153	9.18896	7.228039999999999	6.69475	7.276739999999999
36.2534	33.6315	30.076999999999998	25.6302	36.5217	29.7725
0.0	0.0	0.0	0.0	0.0	0.0
2.83122	2.7646900000000003	0.0	0.0	0.0	0.0
76.8822	45.0454	74.4147	61.321999999999996	64.5427	73.6613
1837.72	2586.25	1905.79	1557.88	2069.12	2515.33
0.0	0.0	0.0	0.0	0.0	0.0
35.429	27.8363	27.5912	27.4613	26.2556	23.9676
3.3967400000000003	3.31693	7.82792	4.10496	4.1823	6.198930000000001
4459.17	0.0	2466.32	970.003	1796.87	0.0
0.0	0.0	0.0	0.0	0.0	0.0
353.548	511.64099999999996	389.76599999999996	440.832	640.937	479.55
75.7813	81.1952	91.6864	91.2001	95.4278	92.1988
0.0	0.0	0.0	0.0	0.0	0.0
236.074	76.8422	145.077	171.17700000000002	158.547	143.609
30.5613	29.8432	28.8121	43.8163	18.1926	32.3231
29.4937	24.0006	31.0717	38.9529	29.712	26.9125
0.0	0.0	0.0	2.1272	0.0	0.0
2.42346	0.0	0.0	0.0	0.0	0.0
0.0	0.415099	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	3.26172	0.0	0.0	3.3649199999999997	0.0
0.79486	0.0	1.09907	2.5935900000000003	0.800744	0.0
0.0	0.0	0.0	0.0	0.0	0.0
253.67700000000002	205.14	158.94	194.00099999999998	171.701	227.859
148.639	110.588	215.313	215.55599999999998	192.52200000000002	261.573
0.0	0.0	0.0	0.0	0.0	0.0
43.5041	34.3123	41.6451	20.0188	10.1137	29.7725
0.0	1.71433	0.0	0.0	0.0	0.0
11.5823	8.48258	20.0188	9.448080000000001	11.668	0.0
9.757480000000001	4.76411	8.095130000000001	13.7965	8.84673	8.01317
15.8046	15.4333	12.4877	31.9241	18.1962	9.27094
0.0	0.0	0.0	0.0	0.0	0.0
1.7872400000000002	10.4715	2.47126	1.9438900000000001	12.6033	4.89248
20.346	11.5896	14.0664	23.9735	13.6644	18.5654
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
68.3755	63.7668	63.4264	68.4834	70.1205	57.9029
0.0	1741.76	0.0	0.0	898.435	1220.67
0.0	0.0	0.0	0.0	0.0	0.0
12.3866	7.25732	13.7018	8.08336	12.4783	6.7815199999999995
0.0	0.0	0.0	0.0	3.2202	0.0
4.98231	4.86524	13.7783	5.41901	0.0	6.81941
110.796	113.962	92.4753	90.4415	124.979	98.2519
179.605	175.385	137.018	94.3058	143.5	152.584
0.491098	0.959117	1.3581	1.60243	0.989466	0.0
74.039	78.3243	70.577	81.1386	76.8473	85.2168
0.0	0.0	0.0	0.0	0.0	0.0
927.768	787.938	871.793	781.687	809.579	871.91
0.0	34.8351	16.4421	38.8001	23.9583	65.1026
1678.75	1451.46	1329.88	1616.67	1585.47	1771.17
203.53	234.88400000000001	122.804	160.996	149.118	131.691
5.56006	6.5153	6.1504199999999996	3.6284400000000003	10.0822	4.56611
2675.5	0.0	0.0	970.003	898.435	0.0
4064.7	4602.26	4031.48	4189.67	4478.35	4915.56
20.8616	20.3714	43.2687	45.3803	31.524	42.8307
0.0	0.0	0.0	0.0	0.0	0.0
2.18989	0.534609	0.0	4.763669999999999	0.0	0.0
869.3689999999999	1082.57	1189.67	878.378	1181.32	1071.55
19.6416	27.9925	19.0846	16.1667	21.3913	26.8839
22.9226	23.783	30.7052	17.1406	15.876	13.7264
0.0	0.0	0.0	0.0	0.0	0.0
94.1139	87.6681	89.0503	83.4975	92.2218	74.9594
33.0309	96.7643	45.6725	0.0	66.5507	0.0
33.7248	43.9098	25.9067	48.9077	37.7494	66.6754
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
2397.74	1923.56	1849.74	2003.69	1976.86	1853.62
0.0	0.0	0.0	0.0	0.0	0.0
311.105	311.296	304.83799999999997	290.75	315.72900000000004	300.7
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
15.5518	14.0182	9.92482	9.10801	19.2823	13.0991
89.531	67.056	73.3164	104.94200000000001	55.1671	61.8665
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
167.984	163.468	156.464	170.02	163.93900000000002	152.484
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
116.853	113.031	114.322	131.892	86.6229	125.236
38.7754	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
4.7522199999999994	3.0937099999999997	0.0	5.16875	1.5958	4.33632
254.81	186.61700000000002	352.33099999999996	0.0	192.52200000000002	174.382
0.0	0.0	0.0	0.0	0.0	0.0
1.10103	2.1503200000000002	6.08967	4.79014	3.32754	0.0
0.0	3.1726	4.492380000000001	0.0	1.63649	0.0
0.0	0.0	0.0	0.0	0.0	0.0
152.726	166.362	145.74200000000002	137.569	151.256	145.444
