Gene	Brain_Female1	Brain_Male1	Brain_Male2	Cerebellum_Female1	Cerebellum_Male1	Heart_Female1	Heart_Male1	Kidney_Female1	Kidney_Male1	Liver_Female1	Liver_Male1	Testis_Male1	Testis_Male2
ENSMMUG00000031414	0	0.11	0	0	0.29	0	0	0.53	0	0	0.45	0	0
blastnGorilla.Locus_338040	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000000042	6.8	7.72	9.19	5.85	4.7	1.76	3.69	3.23	5.41	3.33	3.29	3.95	3.77
ENSMMUG00000016709	36.65	37.45	59.32	16.63	32.57	33.68	31.81	41.22	19.51	33.56	88.45	165.59	189.92
Locus_273369	0	0	0	0	0	0	0	0	0	0	0	7.68	0.53
Locus_341249	0	0.08	0	0.32	0.29	1.09	0.24	1.35	0.54	0.15	0.46	0.22	0.29
ENSMMUG00000016756	229.22	132	209.18	251.34	260.39	243	359.62	345.18	141.58	645.35	572.6	18.29	119.77
blastnHuman.CUFF.439883	0	0	0	0	0.31	0	0	0	0	0	0	0	0
ENSMMUG00000008524	18.32	10.12	4.57	3.76	3.04	25.62	14.07	12.39	11.12	19.44	6.4	2.89	2
ENSMMUG00000013391	0.44	0	0	0	0	228.51	1702.88	2.74	1.6	0.54	0.41	1.33	7.34
blastnPan.Locus_17821	0	0	0	0	0	0	0	1.91	5.68	0	0	0	0
CUFF.87709	0	0	0.17	0	0.17	0	0	0	0	0.36	0	0.44	0.98
ENSMMUG00000023022	4.24	4.27	5.82	8.29	8.4	32.25	110.5	16.08	27.36	7.62	16.14	9.29	7.21
ENSMMUG00000019649	22.79	23.45	22.35	12.5	14.5	23.03	27.22	35.43	35.64	9.04	13.73	50.05	50.19
blastnHuman.ENSG00000233290	0	0.09	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000018947	4.97	7.25	5.55	6.97	5.75	6.99	6.63	8.08	4.53	3.18	1.49	6.91	9.16
ENSMMUG00000014597	102.76	105.11	131.53	37.41	62.86	28.11	32.97	34.01	36.26	24.85	39.66	34.12	30.39
blastnOpossum.Locus_320695	0	0	0	0	0	1.62	0	0	1.39	0	0	0.19	0
ENSMMUG00000014804	19.5	22.63	32.53	10.52	12.92	6.89	9.44	4.06	2.38	0.56	1.77	3.35	2.77
blastnHuman.ENSG00000248245	1.81	1.65	0.8	1.59	0.41	0	0	0.38	1.12	0.85	0	0.26	0
ENSMMUG00000012559	32.21	42.13	37	45.09	31.28	21.22	18.13	14.39	11.78	18.67	11.31	50.48	53.28
ENSMMUG00000010107	5.82	6.57	4.25	4.65	9.4	7.62	4.83	8.67	6.92	6.59	15.21	211.17	249.95
ENSMMUG00000015478	0.87	0.7	1.57	0	0	0	0	0	0.42	0	4.35	0.23	0
Locus_189590	0	0	0	0	0	0	0	0	0	0	0	0.75	1.96
ENSMMUG00000010415	0	0.04	0	0.04	0	0.22	0.08	0	0	0.21	0.08	9.14	11.1
ENSMMUG00000005518	0	0.05	0	0.17	0	0	0	0	0.25	0.14	0	0.15	0.11
Locus_190987	0	0.24	0.42	0	0	0	0	0	0	0	0	0.32	0
ENSMMUG00000010031	3.76	4.06	4.37	2.27	2.01	38.52	53.06	30.93	27.66	38	22.88	4.32	1.74
ENSMMUG00000032117	0	0	0	0	0	0	0	0	0	0	0	0	0
blastnGorilla.Locus_58525	0.65	0.1	0.76	0	0	0	0	0	0.47	0.54	0	0.65	0
blastnGorilla.Locus_441252	0	0	0	0	0	0	0	0	0	0	0	0	0
blastnPan.Locus_146113	0	0	0	0	0	0	0	1.7	2.1	0	0	0	0
ENSMMUG00000008286	35.22	26.04	14.62	36.35	41.48	39.18	88.98	55.3	63.41	65.01	49.36	64.67	30.5
ENSMMUG00000008189	0.36	0.8	0.93	0.49	0.1	0	0.16	0	0	0	0	0	0
ENSMMUG00000013039	4.24	5.99	3.81	9.69	5.59	17.88	4.61	4.52	5.38	33.91	15.19	5.31	3.29
ENSMMUG00000002694	0.44	0.13	0	0	0	0	0.57	0.64	0	0	0	33.45	9.4
blastnGorilla.Locus_73034	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000012354	6.04	6.11	3.79	5.77	5.69	8.51	4.4	2.36	2.62	1.88	2.1	6.61	7.54
ENSMMUG00000000544	14.91	7.75	17.88	2.49	3.41	116.74	202.74	29	13.87	25.32	58.2	12.46	13.48
blastnHuman.XLOC_013655	0.52	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000029293	22.55	19.79	13.77	4.86	13.15	10.02	7.78	10.42	12.02	1.95	32.61	17.87	11.28
ENSMMUG00000012422	0	0.03	0.03	0.08	0.03	0	0	18.67	11.04	0	0.09	1.97	1
ENSMMUG00000003525	0.22	0.17	0.13	0	0	0.09	0	1.94	0.48	0.09	0.14	0.27	0.07
ENSMMUG00000028892	0.04	0.01	0.02	0.01	0	0.33	2.94	0.06	0.03	0.04	0.05	15.83	10.96
ENSMMUG00000001073	1.81	1.44	1.58	2.16	1.79	2.68	1.49	1.33	1.97	1.49	1.13	6.41	6.61
ENSMMUG00000030936	0	0	0	0	0	0	0	0	0	0	0	0	0
blastnHuman.Locus_101034	0	0.15	0	0.09	0	0	0	0.19	0	0	0	0.05	0
blastnPan.Locus_41742	0	0	0	0	0	0	0	0	0	0	0	0.22	0
ENSMMUG00000003199	0.06	0.02	0	0.08	0	0.31	0.48	0.09	0.35	0.5	0.08	0.56	0.46
ENSMMUG00000006752	16.55	20.66	16.26	26.63	17.88	16.12	16.95	15.2	9.09	19.68	14.94	18.34	23.28
blastnHuman.ENSG00000246422	0.06	0.07	0	0.04	0	0	0.08	0.18	0	0.3	0	0.32	0.27
ENSMMUG00000010130	0	0.02	0	0	0.06	0	0	0	0	0	0	3.54	3.33
ENSMMUG00000000164	67.2	69.4	71.1	56.91	80.41	2.09	1.62	1.81	0.81	4.07	0.42	15.23	16.17
blastnHuman.Locus_12810	0	0	0	0	0	0	0	0	0	0	0	0.12	0
ENSMMUG00000029639	8.84	10.72	13.97	5.03	7.58	4.36	2.9	4.85	2.13	0	0	90.77	92.27
blastnPan.Locus_27241	0	0	0	0	0	0	0	0	0	0	0	0	0
blastnHuman.XLOC_004253	0	0	0	0	0	0	0	0	0	0	0	0	0
blastnHuman.ENSG00000223665	0	0.41	0	0	0	0	0.45	0	0.49	0	0	0	0
ENSMMUG00000003435	3.06	3.05	3.44	2.55	1.61	1.36	1.17	3.61	6.03	0.86	0.04	0.46	0.37
ENSMMUG00000005021	0	0	0.07	0	0	0.15	0	0	0	0	0	0.11	0.17
ENSMMUG00000014721	28.16	24.82	28.13	35.35	38.54	42.83	23.91	29.04	18.35	143.09	96.5	104.3	136.79
ENSMMUG00000032055	11.41	12.18	9.07	6.87	10.3	21.46	14.72	147.07	130.07	1.55	1.01	3.19	2.98
Locus_274131	0	0	0	0	0	0	0	0	0	0	0	0.66	2.09
blastnOrangutan.Locus_66132	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000015236	0	0	0	0	0	0	0.2	0.45	0	0	0	75.61	61.72
ENSMMUG00000022586	1.01	0.31	0	0.34	0.4	2.56	27.17	332.81	335.08	5469.85	342.21	0	0
ENSMMUG00000008276	44.13	43.99	56.45	30.7	22.17	0	18.91	0	0	0	0	1.02	0
blastnHuman.ENSG00000230121	0	0	0	0	0	0	0	0	0	0	0	0.08	0.13
blastnPan.Locus_93990	0	0	0	0	0	0	0	0	0	0	0	0	0.36
Locus_119568	1.31	1.59	4.07	1.35	1.56	0	0	0	0	0	0	0.4	0
ENSMMUG00000030513	0	0.25	0.21	0	0.22	0	0	0	0	0.45	0	1.42	1.04
ENSMMUG00000018574	36.71	29.08	36.18	16.97	31.4	67.51	41.92	162.85	165.81	41.4	56.2	59.79	63.06
ENSMMUG00000015114	4.95	7.26	6.37	4.51	4.21	7.42	7.46	7.72	4.69	16.21	11.44	7.57	7.36
ENSMMUG00000009158	0.5	0.49	0.47	0.34	0.48	0.68	0.66	10.01	10.34	8.11	7.92	2.83	3.44
Locus_500175	0	0	0	0	0	0.46	0	0	0	11.56	2.03	0.27	0.17
ENSMMUG00000001845	14.08	15.78	14.58	9.26	12.14	28.88	31.64	42.3	39.29	29.78	26.69	23.72	26.45
ENSMMUG00000004079	8.3	9.35	7.71	11.99	7.15	9.63	5.86	8.49	7.53	8.44	4.12	7.27	7.52
ENSMMUG00000010514	10.3	8.07	8.19	3.84	4.76	0	0	3.07	5.25	0	0	14.25	7.8
ENSMMUG00000016466	0.33	0.22	0.23	0.07	0.05	0.18	1.05	0.1	0.19	0.07	0.05	1.42	0.74
blastnHuman.ENSG00000248210	0.08	0	0	0	0	0	0	0.12	0	0	0	0	0
ENSMMUG00000032001	0	0.11	0.81	0	0	0	0	0	0	0	0	1.34	0.44
Locus_475251	0	0	0	0	0	0	0	0	0	0	0	1.04	0.25
ENSMMUG00000002382	1.15	0.87	0.56	0.29	0.74	1.09	4.53	49.45	64.32	1044.54	2386.8	2.22	1.73
ENSMMUG00000008290	0.08	0.05	0.02	0.11	0.02	0.05	0	2.34	5.6	0.4	0.98	0.22	0.19
blastnHuman.XLOC_009899	0	0.13	0	0	0.35	0.75	0	0	0.64	0	0	0	0
blastnHuman.Locus_101671	0	0	0	0	0	0	0	0	0	0	0	0	0
Locus_19185	0.27	0.41	0.41	0.18	0.21	0	0.35	0	0	0	0.33	2.63	1.36
blastnOpossum.Locus_188120	0	0	0	0	0	0	0	0	0	0	0	0	0
blastnHuman.Locus_29107	3.55	3.23	4.32	2.42	2.81	0	0	0	0	0	0	0.2	0
ENSMMUG00000005179	4.22	5.16	4.04	1.85	2.71	29.94	20.05	136.28	158.79	45.21	12.78	5	4.85
blastnHuman.Locus_100508	0	0	0	0	0	0	0.61	0	0	0	0	0	0
ENSMMUG00000021851	13.1	12.94	8.24	16.62	15.05	6.36	6.29	4.28	3.86	3.28	5.59	2.23	1.14
ENSMMUG00000007721	2.32	2.51	1.93	16.83	15.66	6.33	5.7	0.39	0.89	0.46	0.31	4.04	6.86
Locus_288544	0	0	0	0.36	0.41	0	0	0	0	0	0	5.18	4.13
Locus_271820	0	0	0.03	0	0.03	0.07	0	0	0	0	0	1.64	0.77
blastnHuman.ENSG00000244063	0	1.25	0	0	0	0	0	0	0	0	0	0	0
blastnGorilla.Locus_339117	0	0	0	0	0	0	0	0	0.34	0	0	0.05	0
ENSMMUG00000022262	33.86	31.24	34.84	18.89	20.09	27.41	5.73	6.62	7.53	6.08	2.34	6.08	6.92
ENSMMUG00000019227	0	0	0	0	0	0	0	0	0.59	0	0	0	0
ENSMMUG00000003210	10.32	12.72	20.15	1.74	1.84	6.6	7.51	20.89	3.49	18.55	24.93	8.66	6.54
Locus_222020	0	0	0	0	0	0	0	0.68	0.67	0	0	0.56	1.18
Locus_118132	9	6.64	3.63	5.34	5.57	1.32	3.08	4.01	15.28	0.64	1.95	17.67	11.16
ENSMMUG00000019514	11.26	10.24	12.23	15.13	15.78	30.49	19.38	9.68	10.08	29.7	32.96	89.6	167.45
ENSMMUG00000016023	3.19	4.89	6.89	3.55	2.88	1.68	0.49	1.08	0.95	0.47	0.25	1.11	0.6
ENSMMUG00000017942	17.74	11.58	14.62	6.05	9.16	8.47	10.11	3.95	2.23	1.9	1.45	1.08	0.24
ENSMMUG00000019669	5.16	6.73	7.74	7.23	10.36	2.83	2.32	24.52	17.7	18.78	27.44	2.68	2.41
blastnPan.Locus_105133	0	0.41	0	0.46	0.27	0.57	0	0	0	0	0	0.07	0.64
blastnPan.Locus_17348	0	0	0	0	0	0	0	0	0.61	0	0	0	0
blastnMouse.Locus_34688	0	0	0	0	0	0	0	0	0	0	0	0.11	0
ENSMMUG00000008845	0.08	0.08	0.07	0	0	0	0.11	0.25	0.12	0.55	0.84	0.03	0
ENSMMUG00000000427	14.28	14.81	24.48	12.91	12.39	30.8	21.65	24.41	39.09	25.19	35.02	126.84	170.01
ENSMMUG00000009333	24.39	24.56	40.32	7.37	6.63	10.38	13.67	31.06	16.17	13.79	58.61	40.19	54.77
ENSMMUG00000015369	0.47	0.35	0.36	0.16	0	1.18	1.83	2.05	1.69	6.9	6.4	1.08	1.03
ENSMMUG00000016952	93.61	96.86	129.24	57.55	78.38	0	0	0	0	0	0	17.86	18.64
Locus_372271	0	0	0	0	0	0	0	0	0	0	0	3.64	1.19
Locus_72328	0.99	0.6	0	0	0	0	0	0	0	0	0	0	0
blastnHuman.ENSG00000231703	0	0.12	0.08	0	0	0.16	0.51	0	0	0	0	0.23	0.12
ENSMMUG00000011801	0.56	0.57	0.39	0.21	0.15	0	0.25	0	0.09	0	0	0.01	0
ENSMMUG00000015406	50.71	45.92	68.07	23.29	30.99	1.84	1.57	0.48	1.26	1.08	0.82	1.27	0.28
blastnHuman.Locus_17779	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000002740	18.35	20.98	28.96	11.18	17.64	8.11	3.55	4.86	3.03	1.22	5.69	1.04	0.16
blastnHuman.Locus_126619	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000003663	0	0	0	0	0	0	0	0	0	0	0	0	0
Locus_60324	0	0	0	0	0	0	0	0	0	0.44	0	1.03	0.17
ENSMMUG00000014819	9.56	10.36	13.07	9.25	7.86	3.14	2.68	7.06	8.6	6.26	3.94	185.35	202.49
ENSMMUG00000010197	1.18	1.37	1.35	0.83	0.93	0.81	0.97	2.55	1.26	8.68	2.5	0.24	0.06
Locus_272384	0	0.31	0	0	0.81	0	0.67	1.51	0	0	0	0	0
blastnGorilla.Locus_150343	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000005018	1.82	2.57	1.84	3.19	2.51	6.02	1.35	4.52	6.19	8.86	2.37	2.64	4.52
ENSMMUG00000012720	3.39	2.82	2.5	3.84	3.41	2.47	2.42	2.82	3.23	10.26	5.19	21.37	38.36
Locus_273791	0.27	0	0	0	0	2.28	0.71	1.19	0	0	0	0.11	0.17
Locus_290041	0	0.1	0	0	0	0	0.41	0	0	0	0	0.57	1
ENSMMUG00000031618	58.42	65.84	76.38	10.4	15.08	6.44	6.66	1.39	1.38	2.09	2.78	1.15	0.4
ENSMMUG00000012560	0	0	0.1	0	0	0	0	0	0	0	0	0.13	0
ENSMMUG00000022502	4.86	6.32	6.14	7.16	7.6	6.7	11.24	16.1	22.78	23.16	25.42	19.68	14.36
ENSMMUG00000008459	5.24	5.69	5.68	2.92	6.15	4.72	8.02	6.77	5.31	9.34	15.93	8.26	8.58
ENSMMUG00000020023	2.59	2.04	1.83	1.34	1.23	2.53	4.53	5.05	7.58	5.12	4.75	1.66	2.12
ENSMMUG00000018756	0.14	0.17	0.32	0.56	1.3	0.23	0.54	5.41	4.36	0.23	0.17	0.36	0.26
ENSMMUG00000002127	8.09	6.46	7.22	6.26	9.36	8.15	6.94	7.51	7.66	5.38	9.52	12.34	12.62
Locus_340828	0	0	0	0	0	0	0	0	0	0	0	1.33	1.42
blastnGorilla.Locus_439429	0	0.09	0	0	0	0	0	0	0	1	0	0	0
Locus_341676	6.36	5.2	5	4.97	6.91	0	0.27	0.75	0.89	0	0	0.27	0.2
blastnHuman.ENSG00000237790	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000000032	0.77	1.62	1.78	1.04	0	0	2.01	0	0	2.52	0	1029.35	1586.16
blastnHuman.Locus_136702	0	0.1	0	0	0	0	0	0	0	0	0	0	0
blastnHuman.ENSG00000228648	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000004347	0.3	0.45	0.23	0.16	0.11	0.06	0.18	0	0.05	0	0.13	10.89	8.66
ENSMMUG00000000459	13.95	16.57	21.89	14.65	14.37	12.03	20.85	13.85	12.15	12.84	11.09	30.25	40.52
ENSMMUG00000000442	5.5	5.21	5.08	6.13	6.57	6.69	5.57	5.37	6.99	6.83	1.09	6.17	5.57
Locus_103415	0.48	0.15	0	0	0	0	0	0.7	0	0	0	1.93	3.34
ENSMMUG00000012161	3.16	5.55	3.81	6.85	8.04	24.85	29.49	1.96	2.46	8.6	12.99	7.35	4.12
ENSMMUG00000009207	65.13	72.06	73.43	70.09	68.8	550.48	360.6	175.18	159.51	184.21	125.46	78.6	79.24
Locus_244081	0.37	0	0	0	0	0	0	0	0	0	0	0.3	0.93
ENSMMUG00000018480	1.48	2.82	2.12	0.43	2.17	7.85	3.05	0.93	3.97	2.08	17.41	3.14	5.09
blastnHuman.CUFF.75785	0	0	0	0	0	0	0	0	0	0	0	0.11	0
ENSMMUG00000004434	4.06	4.78	4.64	3.98	3.92	4.32	2.59	2.31	2.37	5.84	4.66	16	19.23
ENSMMUG00000018558	57.63	49.91	43.29	45.39	47.96	5.98	3.03	2.85	3.87	0.12	0.09	2.87	2.56
ENSMMUG00000015556	16.55	19.49	20.43	8.57	12.58	6.36	11.13	10.67	8.3	10.03	30.01	9.67	4.32
Locus_19856	0	0	0	0	0	0	0	0	0	0	0	15.08	3.06
blastnPan.Locus_16409	0	0	0	0	0	0	0	0	0	0	0	0	0
blastnMouse.ENSMUSG00000085389	0	0.2	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000007968	1.83	3.9	1.63	1.21	1.45	0.09	0.22	1.13	1.68	4.92	4.01	0.38	0.42
Locus_430475	0	0	0	0	0.16	0	0	0	0	0	0	6.76	5.95
ENSMMUG00000029387	0	0	0	0.04	0	0	0	0	0	0	0	5.23	6.06
Locus_313988	0	0	0	0	0	0	0	0	0	0	0	0.26	2.72
Locus_38946	0	0	0	0	0	0	0	0	0	0	0	0.73	0.26
Locus_428003	0	0	0	0	0	0	0	0	0	0	0	0.27	2.27
ENSMMUG00000013340	3.95	3.91	2.72	1.8	1.81	10.83	7.02	8.48	8.13	12.85	17.54	2.4	2.78
blastnPan.Locus_137790	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000017285	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000028806	4.84	7.34	5.84	5.95	6.44	9.81	21.84	11.05	27.75	6.69	11.13	22.24	19.4
ENSMMUG00000007246	0.99	1.3	0.63	0.75	1.43	0.49	6.86	0.85	1.51	0.19	0.51	1.11	0.74
Locus_428611	0	0.21	0.81	0	0.28	0	0	0	0	0	0.43	0.35	0
ENSMMUG00000010368	0.07	0.04	0	0	0	0	0.43	0.1	0.09	0	0	8.37	9.19
blastnMouse.ENSMUSG00000086748	0	0	0	0	0	1.23	0	0	0	2.39	0	0	0
blastnHuman.Locus_28575	0	0	0	0	0	0	0	0	0	0	0	0.29	0
ENSMMUG00000016073	0	0	0	0	0	0	0	0	0	0.56	0.11	0.03	0
ENSMMUG00000003892	11.76	14.95	16.11	9.67	10.46	10.06	9.32	13.33	12.53	12.27	10.44	6.86	9.9
ENSMMUG00000008323	23.49	25.99	30.78	10.17	16.48	13.38	15.15	14.16	11.18	12.31	45.14	5.09	2.67
blastnPan.CUFF.319267	0	0.19	0	0	0	0	0	0	0	0	0	0	0
blastnHuman.ENSG00000224771	0	0.42	0	0	0.37	0	0	0	0	0	0	0	0
ENSMMUG00000012123	64.32	83.38	122.51	51.8	39.37	3.71	1.31	0.58	0	0	0.25	0.12	0.13
blastnOpossum.Locus_122416	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000001508	3.26	3.68	3.38	4.27	3.67	3.3	0.86	2.86	3.68	3.22	1.38	4.28	5.29
blastnGorilla.Locus_134506	0	0.22	0	0	0	0	0	0	1.04	1.18	0	0	0
blastnHuman.ENSG00000227278	0	0	2.04	0	0	0	0	0	0	0	0	0	0
Locus_22015	0.44	0.31	0.23	0	0	0.25	0.19	0.43	0.21	0	0.37	1.44	2.33
ENSMMUG00000029598	10.81	5	0.88	8.93	5.18	14.9	23.13	6.25	22.24	23.41	3.2	12.23	11.55
blastnHuman.CUFF.190640	0	0	0	0	0	0	0	0	0	0	0	0.26	0
ENSMMUG00000013424	0	0	0	0.12	0	0	0	0	0	0	0	0.89	0.76
blastnGorilla.Locus_391633	0	0	0	0	0	0	0	0	0	0	0	0.04	0
ENSMMUG00000013900	25.91	24.9	28.73	17.86	23.25	7.59	7.93	13.52	11.63	11.51	8.74	104.48	135.26
Locus_221450	0	0.1	0	0.68	0.26	0.56	0.87	0	0	0	0	0.86	1.05
ENSMMUG00000008812	0	0.16	0	0	0.31	0.44	0	0.38	0	0.21	0	0.31	0.74
blastnHuman.ENSG00000237468	0	0	0	0	0	0	0	0	0.36	0	0	0.05	0.63
ENSMMUG00000017076	20.89	18.41	25.8	21.26	21.37	5.04	8.51	10.44	10.71	12.6	11.35	20.95	19.33
ENSMMUG00000023382	2.74	3.25	4.01	1.81	2.14	0.21	0.72	0.68	0.55	0.35	0.11	2.83	1.55
ENSMMUG00000019740	24.5	21.75	28.8	24.36	27.45	56.58	33.59	24.47	22.65	24.32	32.77	95.24	131.4
ENSMMUG00000000590	23.14	19.59	21.92	12.35	16.26	8.64	12.18	13.24	11.62	9.32	16.81	28.43	26.69
Locus_373256	0	0	0	0	0	0.35	0	2.45	12.4	0	0	0.13	0.26
ENSMMUG00000017470	0.48	0.51	0	0.9	1.05	204.01	93.05	34.85	5.22	702.59	316.73	0.07	0
Locus_474151	0.58	0	0	0.79	0	0	0	0	0	0	0	0	0.74
ENSMMUG00000005902	1.69	1.97	2.07	0.06	0.13	0	0.12	0.58	0.68	0	0	8.44	4.63
blastnHuman.ENSG00000251329	0	0	0	0	0	0	0	0	0	0	0	0.07	0
blastnHuman.Locus_69126	0	0.53	0	0	0.46	0	0	0	0	0	0	0.35	0
ENSMMUG00000005380	5.07	5.58	6.91	7.03	6.9	4.32	2.14	4.74	6.98	1.21	1.09	0.92	1.26
ENSMMUG00000004538	0.75	0.83	1.2	0	0.09	0	0	0.39	0.86	0	0	2.57	0.95
ENSMMUG00000008196	7.81	7.4	7.94	7.57	7.6	18.22	15.73	27.29	26.96	81.39	134.17	7.13	7.87
ENSMMUG00000021320	1.76	2.16	1.86	3.45	2.28	2.35	1.46	2.78	2.01	2.36	0.41	1.7	2.09
blastnHuman.ENSG00000248505	0	0	0	0	0	0	0	0	0	0	0	0	0
blastnHuman.ENSG00000225785	0	0.14	0	0	0	0	0	0	0	0	0	0.09	0
blastnHuman.Locus_69769	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000019971	0.23	0.14	0	0	0	0.2	0.15	0	0.17	0	0	29.26	25.4
ENSMMUG00000004961	15.85	15.24	14.73	16.11	11.29	31.82	13.89	24.9	20.07	27.67	24.89	21.01	22.6
ENSMMUG00000011283	0	0.12	0.6	0	0	1.32	2.56	3.42	0.56	0	0.49	0.94	0.99
ENSMMUG00000005697	29.66	25.73	36.06	12.6	21.57	14.22	17.21	13.47	14.95	6.31	9.47	13.01	17.64
blastnPan.CUFF.215244	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000030497	0.08	0.12	0.13	0	0.06	0.14	0	0.71	0	0.27	0	0	0
Locus_19630	0	0	0	0	0	0	0	0	0	0	0	7.41	5.01
blastnHuman.XLOC_000733	0	0	0	0	0	0	0	0	0	0	0	1.63	0.91
blastnPan.Locus_137643	0	0	1.27	1.12	0	0	0	0	0	0	0	0	0
blastnOrangutan.Locus_65978	0	0	0	0	0	0	0	0	0	0	0	0.28	0
CUFF.49639	0	0	0	0	0.14	0	0.23	0	0	0	0.22	0.46	0.22
ENSMMUG00000006896	8.08	7.95	5.24	15.36	13.49	9.22	7.45	7.35	7.27	12.22	8.46	3.68	5.82
ENSMMUG00000028720	0	0	0	0	0	0	0	0.37	0.36	0	0.31	0.4	2.06
blastnHuman.ENSG00000250567	0	0	0	0	0	0	0	0	0	0	0	0	0
blastnGorilla.Locus_94776	0	0	0	0	0	0	0	0	0	0	0	1.14	3.14
ENSMMUG00000011892	396.09	353.47	436.93	77.78	61.53	5.59	8.31	1.61	2.79	4.76	3.61	3.79	1.05
ENSMMUG00000012435	12.32	12.52	15.69	6.86	4.01	6.27	14.13	7.82	8.39	7.75	6.9	18.86	12.11
blastnHuman.ENSG00000228704	0	0	0	0	0	0	0	0	0	0	0	0	0
blastnHuman.ENSG00000230627	0	0	0	0	0	0	0	0	0	0	0	0.13	0.2
blastnMouse.Locus_60114	0	0	0.84	0.74	0	0	0	0	0	0	0	0	0
ENSMMUG00000001539	3.57	4.57	4.28	5.17	4.75	6.09	5.9	4.7	6.15	4.35	6.29	2.51	2.4
ENSMMUG00000001634	32.85	33.95	34.23	9.25	6.46	16.77	9.37	7.87	9.27	6.56	4.06	23.55	19.18
blastnHuman.Locus_17573	0.2	0	0.32	0	0	0	0	0	0	0	0.25	0.04	0
Locus_370435	0	0	0	0	0	0	0	0	0	0.42	0.32	1.64	1.62
ENSMMUG00000030011	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000006211	0.09	0.52	0.2	0.17	1.68	2.44	2.12	3.11	1.48	4.9	5.74	2.99	21.03
ENSMMUG00000005871	16.81	17.23	18.8	15.44	12.44	49.76	31.31	24.48	22.45	29.79	18.15	34.56	41.66
ENSMMUG00000017848	0	0	0	0	0	0	0	0	0	0	0	1.62	1.43
ENSMMUG00000013267	98.16	86.82	77.26	67.58	84.55	111.19	118.86	84.06	89.42	123.02	138.83	37.62	51.61
ENSMMUG00000014169	1.85	2.98	3.37	0.97	3.28	19.38	24.37	3.45	2.1	11.25	8.09	5.61	5.62
blastnOpossum.Locus_89733	0	0	0	0	0	0	0	0	0	0	0	0.75	0
ENSMMUG00000000937	2.32	4.58	3.1	0.54	4.39	1.2	1.47	0.82	0.87	13.5	65.49	6.46	4.4
Locus_428967	0	0	0	0	0	0	0	0	0	0	0	2.33	0.75
ENSMMUG00000017853	0	0	0	0	0	0	0.16	0	0	0	0	0	0
CUFF.277603	0.16	0.1	0	0.55	0.13	0	0	0	0.46	0	0.2	0.35	0.61
ENSMMUG00000010141	9.66	8.73	10.09	11.1	9.89	3.67	5.92	12.6	14.22	5.85	2.4	2.08	1.67
ENSMMUG00000019751	7.22	7.97	5.86	4.59	5.68	11.07	17.41	28.17	33.35	32.26	48.65	26.92	32.12
ENSMMUG00000007928	0.59	0	0	0.13	0	0	0.26	0	0	0	0	0	0
blastnGorilla.CUFF.39072	0.4	0.49	0.16	0	0	0.34	0.26	0	0	0	0	0	0
ENSMMUG00000031554	0	0	0	0	0	0	0	0	0	0	0	0.02	0
blastnOrangutan.Locus_138800	0	0	0	0	0	0	0	0	0	0	0	0.69	0.27
ENSMMUG00000031822	0	0	0.1	0	0.21	0	0	6.96	1.34	69.39	138.23	0.56	0.25
ENSMMUG00000028924	16.69	11.18	14.65	9.69	15.97	23.57	29.73	37.18	21.28	66	91.8	12.86	15.95
ENSMMUG00000014083	1.7	2.7	2.22	1.56	1.67	5.22	3.46	3.01	1.69	1.77	2.8	93.06	109.74
ENSMMUG00000002467	0	0	0	0	0	0.31	0.49	20.7	73.84	25.12	64.19	1.12	1.77
ENSMMUG00000016138	0	0	0	0	0	0	0	0	0	11.29	305.94	0	0
Locus_312679	0	0	0	0	0	0	0	0	0.11	0	0	2.05	2.3
Locus_426751	0	0	0	0	0	0	0	0	0	0	0	0.43	0
ENSMMUG00000005820	76.91	73.83	83.87	27.4	40.43	8.92	20.5	33.15	32.57	68.04	164.21	14.22	11.38
blastnHuman.ENSG00000223462	0	0	0	0	0	0	0	4.91	10.21	0	0.42	0.07	0
ENSMMUG00000028849	6.19	7.84	8.46	2.77	6.51	9.37	10.78	19.05	15.26	22.24	170.69	4.73	3.64
Locus_273636	0.24	0.4	0.28	0	0	0	0	0	0	0	0	1.22	0.91
ENSMMUG00000003825	13.58	10.53	11.81	40.4	48.63	0.95	3.56	1.1	1.22	0.15	1.75	53.7	68.58
blastnHuman.ENSG00000225233	0	0	0	0	0	0	0	0	0	0	0	0	0
