Gene	Brain_Female1	Brain_Female2	Cerebellum_Female1	Cerebellum_Male1	Heart_Female1	Heart_Male1	Kidney_Female1	Kidney_Male1	Liver_Female1	Liver_Male1	Testis_Male1
Locus_240034	0	0	0	0	0	0	0	0	0	0	6
blastnOpossum.Locus_88135	0	0	0	0	0	0	0	0	0	0	0
blastnOpossum.Locus_34595	0	0	0	0	0	0	0	1	0	0	0
Locus_57738	1	4	0	0	0	1	0	2	2	2	365
Locus_133368	0	0	2	1	0	1	23	27	5	2	2
ENSGGOG00000015249	11	14	13	6	0	1	2	6	4	3	740
ENSGGOG00000034986	945	1872	743	471	236	146	519	660	435	713	5709
Locus_415941	2	2	0	0	1	2	1	5	0	1	1
ENSGGOG00000002739	162	423	170	108	60	52	110	151	55	112	1808
ENSGGOG00000007933	378	1467	385	300	157	56	638	638	383	383	1586
blastnOrangutan.CUFF.52772	0	0	0	0	0	0	0	0	0	0	1
ENSGGOG00000004651	2559	3456	1915	1219	10	2	383	467	91	6	94
ENSGGOG00000001301	5733	11172	3642	1254	859	441	1122	1120	1036	886	6419
ENSGGOG00000015596	65	150	54	45	0	0	0	0	1	0	13
ENSGGOG00000025342	13	24	18	3	7	2	6	9	41	77	12
blastnHuman.ENSG00000254291	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000025010	15	39	17	3	21	13	11	9	244	115	67
Locus_313189	0	0	0	0	0	1	0	0	0	0	13
ENSGGOG00000026792	1	6	4	0	0	0	7	15	1	3	20
blastnMacaque.Locus_273998	0	2	0	0	0	0	0	0	0	0	4
ENSGGOG00000004906	425	658	210	458	1729	883	219	149	141	296	4803
Locus_225056	1	1	0	0	2	1	1	0	0	0	56
ENSGGOG00000004748	44	67	7	10	55	18	25	26	98	110	511
Locus_442076	0	0	0	0	0	0	0	0	0	0	3
ENSGGOG00000013171	166	402	469	511	74	62	181	254	632	592	486
Locus_441932	1	2	0	1	0	0	0	0	0	0	5
ENSGGOG00000000757	23	34	59	25	0	2	2724	3727	1	1	30
ENSGGOG00000005328	4	9	0	2	0	2	4	6	0	1	8
Locus_393459	0	5	0	0	0	0	0	0	0	0	15
Locus_224450	4	8	5	7	2	2	60	19	37	17	11
ENSGGOG00000002865	0	12	3	0	2	0	2	1	0	3	7
Locus_442268	1	2	0	0	0	0	0	1	1	1	29
blastnMacaque.Locus_427151	2	6	1	1	0	0	0	0	0	0	8
ENSGGOG00000002940	245	881	121	221	120	100	567	658	339	696	1495
blastnMouse.Locus_52751	0	0	0	0	0	0	0	0	0	0	0
blastnMacaque.Locus_499161	1	1	0	0	0	0	0	0	0	0	3
ENSGGOG00000004760	168	329	117	94	47	15	92	95	67	85	229
blastnMacaque.ENSMMUG00000007656	0	0	0	0	0	0	0	0	1	0	0
ENSGGOG00000001672	164	296	124	83	106	53	115	205	116	104	1239
ENSGGOG00000007022	27	35	0	5	0	0	4	7	0	6	74
Locus_18829	0	0	0	0	0	0	0	0	0	0	6
ENSGGOG00000027381	42	162	14	15	280	68	101	56	50	149	30
ENSGGOG00000022770	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Locus_196784	1	0	1	0	0	0	0	0	0	1	116
blastnMacaque.Locus_288377	0	0	0	0	0	0	0	0	0	0	0
blastnHuman.Locus_166337	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000010968	1898	4411	865	258	3	0	167	337	42	99	2334
ENSGGOG00000004967	1351	2390	1611	636	437	321	560	725	584	590	5944
blastnHuman.Locus_119607	0	1	0	0	0	0	0	0	0	0	0
ENSGGOG00000008460	0	0	0	0	0	0	0	0	0	0	13
blastnHuman.ENSG00000228308	0	0	0	0	0	0	0	0	0	0	10
ENSGGOG00000005923	72	102	3	1	1	0	1	1	1	0	482
ENSGGOG00000011256	45	211	75	68	20	15	38	45	14	34	1934
ENSGGOG00000010484	12	7	1	1	3	1	4	1	5	7	7
blastnHuman.ENSG00000254366	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000028554	11271	26161	3828	2120	1060	1044	2505	1580	928	2126	9875
blastnMacaque.Locus_18912	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000001770	0	3	0	0	1	0	3	6	1	5	505
blastnMacaque.Locus_394458	1	1	0	0	0	0	0	0	0	0	1
ENSGGOG00000001893	73	98	88	38	27	12	193	366	180	37	1219
Locus_392713	8	27	2	1	6	4	1	3	6	5	7
blastnPan.CUFF.307737	0	0	0	0	0	0	0	0	0	0	5
blastnMacaque.Locus_288611	1	3	2	2	0	0	0	0	0	0	2
ENSGGOG00000001010	2616	5253	1499	979	146	84	199	230	77	104	416
ENSGGOG00000016688	2470	4361	2295	973	1012	594	1075	1601	874	807	6774
ENSGGOG00000000783	442	1084	801	514	232	129	344	436	514	481	5004
ENSGGOG00000009747	2	3	21	25	0	1	17	20	1	5	11
Locus_60116	0	0	0	0	0	0	0	0	0	0	7
ENSGGOG00000016707	1359	2619	887	761	804	615	933	2255	1042	1400	22506
ENSGGOG00000015282	316	1361	295	367	209	250	473	496	545	843	733
blastnMacaque.Locus_115323	0	2	0	0	0	0	0	0	0	0	1
blastnPan.Locus_86611	1	8	0	0	0	0	0	0	0	1	1
blastnHuman.ENSG00000232684	1	8	0	2	1	2	3	0	0	2	40
Locus_17614	0	2	0	0	0	0	0	0	0	0	7
blastnHuman.XLOC_010152	0	0	0	0	0	0	0	0	0	0	2
ENSGGOG00000005994	727	1035	650	294	111	108	222	359	313	367	5240
blastnMacaque.Locus_19962	0	1	0	0	0	0	0	0	0	0	1
ENSGGOG00000013218	40	74	1	0	0	5	51	52	3	13	138
blastnPlatypus.Locus_164829	0	0	0	0	0	0	0	0	0	0	0
Locus_59762	0	0	0	0	6	1	0	1	0	0	2
blastnMacaque.Locus_19115	0	1	0	0	0	0	0	0	0	0	0
blastnHuman.CUFF.71601	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000003473	145	309	85	78	45	13	102	143	147	180	656
blastnMacaque.Locus_427490	0	0	0	0	0	0	0	0	0	0	0
blastnMacaque.Locus_18898	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000001163	566	1472	277	67	45	14	76	56	9	14	321
ENSGGOG00000000872	1192	2262	839	425	76	95	461	616	446	689	7020
Locus_257260	0	0	0	0	0	0	0	0	0	0	38
Locus_195140	0	1	0	0	0	0	0	1	0	0	393
Locus_134037	30	173	19	17	16	14	37	34	12	32	1594
Locus_58394	0	0	0	0	0	0	0	0	0	0	24
ENSGGOG00000009946	30	108	11	27	124	32	602	1464	7	4	46
ENSGGOG00000013273	564	1240	257	213	266	170	453	492	328	464	9911
ENSGGOG00000011543	206	506	142	313	35	33	93	140	73	129	686
ENSGGOG00000001334	307	360	215	103	187	118	272	477	349	409	1661
blastnMacaque.Locus_139553	1	4	1	2	0	0	1	1	1	0	4
ENSGGOG00000025320	44	175	34	35	9	15	54	138	84	178	860
blastnMacaque.Locus_244229	0	1	0	0	0	0	0	0	0	0	4
blastnMacaque.Locus_474858	0	0	0	0	0	0	0	0	0	0	6
ENSGGOG00000022441	580	1362	424	263	336	267	634	1284	989	1467	3827
blastnHuman.ENSG00000233729	0	1	0	0	0	0	0	0	1	0	0
ENSGGOG00000008149	54	131	27	32	31	71	62	63	232	190	211
ENSGGOG00000012042	90	136	10	8	11	15	19	14	4	10	30
ENSGGOG00000002181	217	600	51	106	184	66	326	356	273	587	464
blastnMouse.Locus_54187	0	0	0	0	1	0	0	0	1	0	1
ENSGGOG00000001243	315	899	273	241	399	222	311	652	257	538	1358
blastnHuman.ENSG00000254627	0	0	0	0	0	0	0	0	0	0	0
Locus_268114	0	0	0	0	0	1	0	2	2	2	15
blastnOrangutan.Locus_106021	0	0	0	0	1	1	0	0	1	1	1
ENSGGOG00000011643	130	209	129	74	31	15	106	97	154	183	719
ENSGGOG00000002103	217	623	95	62	12	16	146	281	116	185	5735
blastnHuman.ENSG00000233705	165	258	0	0	0	0	0	3	0	0	2
blastnMacaque.Locus_139429	1	0	0	0	0	0	0	0	0	0	4
ENSGGOG00000007674	535	1204	412	142	83	43	248	220	201	158	737
ENSGGOG00000028221	1522	4098	536	355	26	18	266	241	189	280	1451
ENSGGOG00000013528	13	83	0	0	7	3	2	5	4	5	14
blastnHuman.CUFF.207101	0	0	0	0	0	0	0	0	0	0	1
ENSGGOG00000004139	2	2	1	0	0	0	11	25	16	2	29
blastnMouse.Locus_67725	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000011786	1188	2792	1309	876	134	130	957	1155	997	1847	7033
ENSGGOG00000013164	2240	4409	513	327	18	9	6	19	1	6	26
blastnMacaque.Locus_40209	0	0	0	0	0	0	0	0	0	0	0
Locus_439441	0	0	0	0	1	0	0	0	0	0	18
blastnHuman.ENSG00000230470	0	2	0	1	0	0	0	0	0	0	17
ENSGGOG00000010507	183	412	146	100	61	52	350	275	483	319	1712
blastnHuman.Locus_174668	0	0	0	0	0	0	0	0	0	0	0
Locus_105867	1	3	4	1	0	1	0	0	4	2	50
ENSGGOG00000014578	0	0	0	0	0	0	0	0	0	0	3
Locus_440188	1	0	0	0	0	0	2	0	0	0	26
Locus_370338	0	0	0	0	0	0	0	0	0	2	162
blastnPan.CUFF.7762	0	0	0	0	0	0	0	0	0	0	2
ENSGGOG00000008128	257	624	455	284	45	39	170	281	121	196	2570
ENSGGOG00000026690	94	113	6	12	22	11	77	165	91	383	2264
ENSGGOG00000022476	3	6	0	1	0	0	0	0	0	0	302
ENSGGOG00000027904	0	0	0	1	0	0	0	0	0	0	64
blastnHuman.Locus_37613	0	0	0	0	0	0	0	0	0	0	1
Locus_135503	0	0	0	0	0	0	0	0	3	5	0
ENSGGOG00000009218	91	194	81	115	13	15	31	32	29	58	1065
ENSGGOG00000027159	0	2	0	1	1	0	1	0	0	1	129
ENSGGOG00000015072	529	1128	340	224	50	55	208	285	135	237	2185
ENSGGOG00000008925	28	88	37	26	4	3	36	49	6	7	310
blastnMacaque.Locus_341809	0	0	0	0	0	0	0	0	0	0	3
blastnMacaque.Locus_62165	2	0	0	0	0	0	0	0	0	1	3
ENSGGOG00000006913	268	631	197	165	54	52	256	272	256	399	3695
Locus_370904	0	1	0	0	0	0	0	1	0	0	2
CUFF.330660	0	0	0	0	0	0	0	0	0	0	25
ENSGGOG00000014196	83	111	89	31	27	20	41	73	52	80	3307
blastnPan.Locus_17747	0	0	0	0	0	0	0	0	0	0	0
Locus_133707	1	1	0	1	0	0	0	0	0	0	41
ENSGGOG00000007573	232	713	195	198	101	56	503	653	517	494	931
ENSGGOG00000006145	152	432	177	118	26	17	96	199	62	74	387
ENSGGOG00000023106	68	251	25	12	8	1	757	316	41	55	77
blastnPan.Locus_16414	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000001904	39	85	28	33	3	7	19	23	28	17	10475
ENSGGOG00000005625	201	244	163	126	60	45	159	86	53	162	1020
ENSGGOG00000012504	253	403	145	59	5	2	8	3	13	8	88
ENSGGOG00000027757	632	1591	396	467	120	98	481	931	946	1125	8835
ENSGGOG00000009644	88	188	89	43	14	8	54	67	50	81	534
blastnHuman.Locus_86399	0	2	0	1	0	0	0	0	0	0	4
ENSGGOG00000009860	118	298	59	59	36	65	259	246	217	278	3139
ENSGGOG00000026156	682	1435	836	663	240	146	373	560	311	266	3192
blastnMacaque.Locus_210308	0	0	0	0	0	0	0	0	0	0	0
blastnMacaque.Locus_473054	0	0	0	0	0	0	0	0	0	0	0
blastnHuman.Locus_76848	1	0	0	0	0	0	0	0	0	0	29
ENSGGOG00000006450	948	1406	243	302	182	408	667	555	437	914	1673
ENSGGOG00000026719	1928	3054	709	326	6	18	39	34	12	40	302
Locus_464972	2	10	3	2	1	0	0	0	0	0	0
ENSGGOG00000016772	278	532	111	126	276	301	458	612	112	386	827
ENSGGOG00000010065	140	305	145	108	51	35	132	163	114	215	1114
ENSGGOG00000016972	1360	3406	1153	866	435	271	340	359	280	325	1956
ENSGGOG00000011118	99	183	157	106	0	0	5	1	1	4	32
Locus_134043	2	3	0	0	0	1	0	1	1	3	2
ENSGGOG00000002318	900	1838	484	152	4	12	299	274	10	33	74
ENSGGOG00000014358	348	798	342	110	10	9	56	77	18	9	1360
blastnMacaque.Locus_429231	0	1	0	0	0	0	0	0	0	0	0
ENSGGOG00000007187	380	635	263	236	380	186	1421	1896	152	247	9275
ENSGGOG00000005916	150	210	68	49	1	11	4	15	9	15	497
blastnHuman.Locus_38011	0	0	0	0	0	0	0	3	0	0	0
blastnHuman.ENSG00000225144	3	1	0	0	0	0	1	0	0	0	28
ENSGGOG00000023870	1258	2093	900	381	564	345	576	734	593	433	2997
blastnMacaque.Locus_289834	0	0	0	0	0	0	0	0	0	0	0
blastnMacaque.Locus_209532	0	0	0	0	0	1	0	0	2	0	1
ENSGGOG00000023583	1	1	0	0	0	0	0	1	0	0	15
ENSGGOG00000022606	1	0	1	0	0	0	1	0	1	0	7
ENSGGOG00000023718	17	38	12	6	6	4	11	19	31	22	68
ENSGGOG00000007779	978	2373	562	191	0	0	1	2	0	3	85
ENSGGOG00000027642	46	76	259	39	0	0	0	0	0	0	55
ENSGGOG00000023906	160	385	101	81	65	40	127	113	76	189	661
ENSGGOG00000014868	4725	10053	1733	1173	265	421	852	2396	104	250	1201
ENSGGOG00000000102	0	1	0	0	0	0	2	2	6	14	2
blastnHuman.Locus_167445	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000004497	9	24	3	2	1	0	7	4	14	5	539
ENSGGOG00000002406	0	0	0	0	0	3	0	0	0	0	6556
Locus_292514	0	0	0	0	0	0	0	0	0	0	11
ENSGGOG00000016566	72	165	97	71	4	5	14	11	13	17	358
ENSGGOG00000003979	398	1026	152	216	43	51	204	241	504	771	1710
ENSGGOG00000001697	107	169	90	48	35	13	67	94	66	83	1235
Locus_226144	0	0	0	0	0	0	0	1	0	0	3
blastnHuman.Locus_17659	0	0	0	0	0	1	0	0	0	0	0
ENSGGOG00000009792	493	1499	613	351	235	136	494	629	538	446	1621
ENSGGOG00000015989	109	227	83	28	9	5	53	45	17	11	265
Locus_133563	4	12	2	3	1	0	0	0	0	0	34
Locus_240064	0	1	0	0	0	0	0	0	0	0	89
ENSGGOG00000014089	1	1	0	0	0	0	1	0	0	0	3
ENSGGOG00000003897	32	101	276	114	18	16	42	49	80	65	2660
blastnHuman.ENSG00000244445	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000013915	96	192	90	140	141	192	183	142	60	1194	845
ENSGGOG00000027611	0	0	0	0	0	0	0	0	0	0	0
CUFF.373450	1	2	1	1	3	2	1	1	5	2	0
Locus_415326	0	0	0	0	0	0	0	0	0	0	23
ENSGGOG00000024013	62	108	2	8	2	1	0	3	1	4	189
ENSGGOG00000005846	39	117	83	61	37	32	68	71	99	68	1102
ENSGGOG00000028052	123	263	77	64	16	23	79	75	93	113	685
ENSGGOG00000025099	0	9	20	16	0	0	2	0	0	0	5
blastnPan.Locus_138963	0	2	0	0	0	0	0	0	0	0	0
ENSGGOG00000008210	24	35	60	19	11	8	52	69	50	35	157
blastnMacaque.Locus_340074	0	0	0	0	0	0	0	0	0	0	1
ENSGGOG00000014248	515	921	1759	1244	186	132	333	481	381	681	2931
Locus_392401	1	4	0	0	0	0	0	0	0	1	4
Locus_339398	1	12	12	5	3	0	1	0	3	2	37
blastnHuman.ENSG00000239314	0	0	0	0	0	0	0	0	0	0	2
ENSGGOG00000007759	327	543	188	251	0	3	1	2	2	2	15088
ENSGGOG00000007848	50	110	49	18	28	17	38	38	39	51	215
ENSGGOG00000007974	179	458	153	115	103	53	257	243	212	223	2663
ENSGGOG00000003357	443	573	386	180	121	113	239	267	204	192	969
ENSGGOG00000007190	5	15	7	10	0	1	0	1	1	0	326
ENSGGOG00000025759	11	26	6	1	116	37	10	14	0	1	102
Locus_227945	1	0	0	0	0	0	4	4	3	5	2
Locus_442019	0	2	0	0	0	0	0	0	1	0	15
ENSGGOG00000016383	327	630	192	83	1	3	53	38	6	15	190
ENSGGOG00000000147	0	0	0	0	0	0	0	0	0	0	25
ENSGGOG00000025029	85	309	69	29	13	5	13	18	13	21	5
blastnPan.Locus_82070	0	0	0	0	0	0	0	0	0	0	4
blastnMacaque.Locus_342025	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000005515	1379	2186	902	512	893	333	1191	1384	1011	1211	9945
ENSGGOG00000010170	1464	3083	873	433	446	924	1096	1161	486	679	8831
Locus_292115	0	0	14	6	1	0	0	0	0	0	29
ENSGGOG00000010334	713	1661	572	162	1610	211	51	59	36	33	5700
ENSGGOG00000014543	86	119	144	74	27	30	53	76	64	64	351
ENSGGOG00000015938	89	188	34	28	172	87	868	2388	1227	1068	777
ENSGGOG00000006875	328	593	272	199	84	61	121	141	125	142	2883
ENSGGOG00000024600	2204	6300	1997	304	996	251	84	52	21	85	11406
ENSGGOG00000011008	5331	9540	1964	1160	3527	877	4075	5957	3404	4236	17076
ENSGGOG00000015742	45	142	74	27	11	15	58	52	30	29	378
blastnHuman.ENSG00000229228	0	0	0	0	0	1	0	0	0	0	0
ENSGGOG00000016747	3	14	0	0	0	0	3	1	1	6	175
ENSGGOG00000004602	181	411	90	109	10	3	371	300	27	57	478
blastnMouse.ENSMUSG00000087356	2	4	1	1	0	0	0	6	0	0	6
ENSGGOG00000006712	90	265	54	73	97	129	365	442	471	837	1354
ENSGGOG00000015691	637	1597	431	411	497	173	23	38	14	14	2561
blastnHuman.ENSG00000227716	0	0	0	0	0	0	0	0	0	0	0
blastnMacaque.Locus_476398	0	0	0	0	0	0	0	0	0	0	0
Locus_133772	0	0	0	0	0	0	0	0	0	0	36
ENSGGOG00000027742	192	618	92	102	175	90	176	282	137	277	753
blastnHuman.ENSG00000225548	0	0	0	0	0	0	0	0	0	0	2
ENSGGOG00000022424	0	4	1	0	0	0	1	2	1	6	4
blastnMacaque.Locus_498745	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000023468	0	0	0	0	0	0	0	0	0	0	5
ENSGGOG00000015064	4	19	0	0	2	0	5	10	5	13	2121
blastnHuman.ENSG00000254864	0	0	0	0	0	0	1	0	0	0	1
ENSGGOG00000001810	965	1908	33	16	16	22	5	5	3	2	525
blastnHuman.Locus_17665	0	0	0	0	0	0	0	0	0	0	1
ENSGGOG00000023577	63	102	8	10	30	25	162	212	72	58	984
blastnOrangutan.Locus_156961	0	2	0	0	0	0	0	0	0	0	0
ENSGGOG00000010579	134	513	167	100	39	36	247	238	43	97	944
ENSGGOG00000002665	223	424	193	79	500	124	202	187	169	172	339
ENSGGOG00000024250	1	7	0	1	0	1	2	1	0	3	550
blastnPan.CUFF.371216	0	0	0	0	0	0	0	0	0	0	0
blastnHuman.ENSG00000223669	0	0	0	0	0	0	0	0	0	0	0
blastnPan.CUFF.121139	0	0	0	0	0	0	0	0	0	0	0
blastnMacaque.Locus_210873	0	0	0	0	0	0	0	0	0	0	1
blastnHuman.Locus_46987	0	0	0	0	0	0	0	0	0	0	2
Locus_56831	0	0	1	1	2	0	1	0	0	0	3
Locus_464324	0	0	0	0	0	0	0	0	0	0	10
ENSGGOG00000022083	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000003281	21	55	58	20	0	1	2	3	1	3	103
ENSGGOG00000001650	81	167	53	28	124	66	398	235	152	216	874
blastnPan.Locus_146205	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000014714	451	1014	151	37	163	26	11	5	17	13	65
ENSGGOG00000026167	4715	8100	2247	1313	253	243	1179	1115	729	1213	5395
blastnMacaque.Locus_115385	1	0	0	0	0	0	0	0	0	0	9
ENSGGOG00000013083	125	188	64	55	0	1	62	96	0	3	262
Locus_133800	0	1	0	0	0	0	0	0	0	0	26
ENSGGOG00000028443	150	197	124	41	48	38	125	220	96	87	3919
ENSGGOG00000008496	5	14	4	1	1	3	195	161	32	17	6624
ENSGGOG00000007679	760	1722	470	345	86	50	138	204	131	182	821
ENSGGOG00000004540	146	382	328	145	125	41	160	121	99	118	906
ENSGGOG00000027804	2348	3526	4244	1530	7	14	45	62	163	24	463
blastnHuman.CUFF.383757	3	0	0	0	0	0	1	1	1	1	4
ENSGGOG00000007166	2	0	4	8	1	1	3718	5221	164	309	26
ENSGGOG00000009432	325	889	270	223	206	142	297	345	220	282	846
ENSGGOG00000015184	0	0	0	0	0	1	239	652	3	9	1
ENSGGOG00000023549	22	89	4	2	0	2	0	2	3	0	859
blastnMacaque.Locus_372989	0	2	0	0	0	0	0	0	0	0	0
blastnHuman.ENSG00000230063	1	1	0	1	1	0	1	2	2	2	1
ENSGGOG00000022843	530	801	195	115	7	7	16	9	2	6	209
blastnMacaque.Locus_273912	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000002212	1	0	0	0	8	1	14	24	4	16	17
ENSGGOG00000014937	120	251	71	79	1979	327	187	269	130	101	736
ENSGGOG00000013600	1	1	0	0	0	0	0	0	57	65	41
Locus_226987	0	0	0	0	0	0	0	0	0	0	14
ENSGGOG00000014024	24	25	54	2	0	1	0	0	0	0	1
ENSGGOG00000027414	48	55	68	26	13	13	23	44	61	52	599
ENSGGOG00000006530	578	1571	865	741	549	408	754	1244	1133	971	4911
blastnMacaque.Locus_100463	0	0	0	0	0	0	0	0	0	0	4
ENSGGOG00000001919	349	539	398	132	122	82	142	196	256	203	1306
blastnHuman.ENSG00000227338	0	0	0	0	0	0	0	0	0	0	1
ENSGGOG00000013559	8	5	1	1	169	201	3	1	39	84	450
ENSGGOG00000023738	139	314	82	76	1	7	45	46	39	76	514
ENSGGOG00000025897	483	1187	243	222	136	127	770	649	731	922	3411
ENSGGOG00000005989	1775	3834	2592	2233	878	664	1976	2080	1712	1964	6387
Locus_337789	0	0	0	0	0	0	0	1	0	0	16
ENSGGOG00000016080	122	253	101	35	12	13	57	76	37	119	889
ENSGGOG00000001276	296	378	15	10	2	1	8	15	0	2	1149
ENSGGOG00000013633	3	7	1	2	0	1	7	15	1	2	65
ENSGGOG00000002047	2	27	3	1	0	0	0	2	2	10	83
ENSGGOG00000004329	54	165	27	27	6	3	649	1033	740	412	51
ENSGGOG00000011415	1114	2059	583	301	216	135	558	1069	329	469	2203
blastnHuman.ENSG00000233153	0	0	0	0	0	0	1	0	0	0	21
blastnHuman.Locus_157609	0	0	0	0	0	0	0	1	0	0	1
ENSGGOG00000015468	68	162	36	34	30	19	96	145	27	19	4754
ENSGGOG00000002549	7	17	0	2	0	6	45	148	35	156	113
ENSGGOG00000024793	1	1	0	0	0	0	0	0	0	0	2
ENSGGOG00000024127	109	171	101	53	84	43	59	146	99	158	1753
Locus_57811	0	0	0	0	0	0	0	0	0	0	10
Locus_339121	2	9	0	0	0	0	3	1	1	0	4
ENSGGOG00000003751	214	567	54	68	57	84	89	112	181	236	768
ENSGGOG00000025942	92	164	22	14	0	4	9	8	6	3	98
ENSGGOG00000007038	307	810	75	29	2625	1382	10	2	2	2	53
blastnHuman.ENSG00000250256	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000011768	9	43	655	216	4	4	3	1	0	3	7
ENSGGOG00000027716	1	2	0	0	0	0	1	0	0	2	290
blastnHuman.Locus_175373	0	0	0	0	0	0	0	0	0	0	3
Locus_195286	0	0	0	0	0	0	0	0	0	0	48
ENSGGOG00000006551	328	784	332	178	184	110	600	573	457	463	4817
blastnMacaque.Locus_19293	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000015035	11	8	83	53	29	8	58	95	2	10	454
blastnMacaque.Locus_61148	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000014889	344	724	287	171	216	126	335	445	172	201	2063
ENSGGOG00000026108	95	354	38	66	176	306	831	880	766	1104	518
ENSGGOG00000015836	205	297	177	26	18	50	58	51	16	39	2007
Locus_226649	0	0	0	0	0	0	0	2	7	5	6
Locus_56982	0	3	1	1	0	0	0	1	0	0	1
ENSGGOG00000006933	58	141	14	4	83	26	289	147	526	1566	2479
ENSGGOG00000010304	961	1858	952	136	15	4	45	16	353	58	311
blastnHuman.ENSG00000231078	0	0	0	0	0	0	0	0	0	0	0
blastnPan.CUFF.10899	0	6	3	2	4	2	7	16	1	0	8
blastnOpossum.Locus_120928	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000003743	0	8	0	1	0	0	0	1	1	0	14
blastnHuman.ENSG00000234139	2	3	1	3	0	0	2	5	2	1	11
ENSGGOG00000027045	67	230	19	26	7	36	8	15	4	19	763
ENSGGOG00000013573	205	792	90	36	115	106	135	87	544	1486	79
Locus_195885	8	3	0	2	3	7	11	11	5	17	3
blastnHuman.ENSG00000254571	0	0	0	0	0	0	0	0	0	0	1
ENSGGOG00000009510	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000021942	0	0	0	2	1	0	0	0	0	0	1
blastnPan.Locus_7473	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000000600	2	2	1	0	0	3	2	1	0	0	177
ENSGGOG00000001027	1294	2632	741	252	27	6	27	5	2	4	1004
ENSGGOG00000015349	47	133	16	36	157	76	83	52	126	160	558
ENSGGOG00000015203	211	651	170	94	21	35	283	419	273	158	276
ENSGGOG00000003565	49	114	40	28	7	4	23	21	13	33	362
ENSGGOG00000023051	60	118	38	22	6	8	17	13	10	5	152
ENSGGOG00000003152	5	24	4	0	1	0	1	2	1	6	60
Locus_57064	0	4	1	1	0	0	0	0	2	0	48
ENSGGOG00000008028	369	877	269	74	65	27	157	155	59	81	2755
blastnMacaque.Locus_60546	1	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000014326	95	278	89	69	23	8	149	97	41	38	856
ENSGGOG00000025682	1	5	0	0	88	32	266	227	155	1549	921
blastnHuman.ENSG00000231740	0	0	0	1	0	0	0	1	0	0	0
ENSGGOG00000013781	65	285	20	0	32	20	72	22	211	283	123
Locus_135431	0	0	0	1	0	0	0	1	1	0	8
ENSGGOG00000003266	30	78	34	33	6	5	50	26	71	113	310
blastnHuman.CUFF.51192	0	0	0	0	0	0	0	0	0	0	1
blastnHuman.ENSG00000248371	0	0	0	0	0	0	0	0	0	0	4
ENSGGOG00000009459	2	1	1	0	0	0	0	0	0	0	80
ENSGGOG00000005364	62	361	83	65	43	22	69	89	69	81	443
ENSGGOG00000016314	432	961	819	329	256	218	427	504	243	273	2623
ENSGGOG00000014444	138	212	27	43	58	51	94	58	195	503	760
Locus_227467	0	1	0	0	2	0	0	2	0	0	18
Locus_227013	0	2	0	2	0	0	0	0	0	0	0
Locus_135310	2	8	0	0	0	0	0	0	0	0	27
ENSGGOG00000023695	0	0	1	0	0	0	0	0	0	0	0
ENSGGOG00000001067	222	498	281	323	26	36	122	151	803	468	1853
ENSGGOG00000000528	33	39	59	16	4	5	19	12	8	1	843
ENSGGOG00000022241	459	562	371	126	55	32	70	122	68	128	896
ENSGGOG00000015614	8	12	8	4	1	0	0	0	0	0	876
ENSGGOG00000011037	226	258	166	93	40	40	100	96	87	140	3614
Locus_61554	0	0	0	1	0	0	0	0	0	0	7
ENSGGOG00000008402	838	2218	362	368	61	72	481	1047	472	696	4401
ENSGGOG00000006466	985	2470	491	266	78	102	311	433	232	449	2667
ENSGGOG00000003652	1	16	17	24	2	2	19	48	3551	1291	43
blastnChicken.CUFF.65566	0	0	0	0	0	0	0	0	0	0	0
blastnMacaque.Locus_314344	0	0	0	0	0	0	0	0	0	0	11
ENSGGOG00000025727	0	0	0	0	0	0	0	0	0	0	5
Locus_132559	0	0	0	0	0	0	0	0	0	0	5
ENSGGOG00000022404	11	63	3	3	4	10	49	16	414	36	70
ENSGGOG00000025414	0	6	0	3	0	0	6	1	0	1	6454
blastnMacaque.Locus_116105	0	0	0	0	0	0	0	0	0	0	7
blastnOrangutan.Locus_66262	0	0	0	0	0	0	0	0	0	0	1
