Gene	Brain_Female1	Brain_Male1	Cerebellum_Female1	Heart_Female1	Heart_Male1	Kidney_Female1	Kidney_Male1	Liver_Female1	Liver_Male1
blastnPan.Locus_177030	0	0	0	0	0	1	0	0	0
ENSPPYG00000006355	67	38	34	40	39	33	81	66	50
ENSPPYG00000008074	90	57	327	72	48	60	78	2	17
ENSPPYG00000005375	16	7	14	17	10	10	16	4	11
blastnHuman.ENSG00000250509	0	0	0	0	0	1	0	0	0
blastnMacaque.Locus_395517	0	0	0	0	0	0	0	0	0
ENSPPYG00000010265	735	800	703	455	156	588	572	352	375
ENSPPYG00000000343	281	90	117	92	54	149	134	96	156
blastnMouse.ENSMUSG00000085688	0	0	0	0	0	0	0	0	0
ENSPPYG00000002178	12	7	8	28	23	46	45	8	3
ENSPPYG00000012117	66	20	14	831	808	10	17	3	17
ENSPPYG00000005624	1	0	0	1	0	1	1	0	0
ENSPPYG00000002301	109	45	27	151	95	71	98	102	99
ENSPPYG00000010385	2	1	0	1	0	2	2	2	0
ENSPPYG00000013745	15	2	16	1	0	1	1	0	1
ENSPPYG00000013024	23	5	50	60	29	52	55	59	61
blastnHuman.XLOC_001561	0	0	0	0	0	0	0	0	0
ENSPPYG00000015593	5	2	1	1000	262	4	1	23	1
blastnHuman.Locus_146169	0	0	0	0	0	0	0	0	0
ENSPPYG00000012340	329	96	150	301	145	204	208	368	252
blastnMouse.ENSMUSG00000086888	2	0	1	0	0	0	1	0	0
ENSPPYG00000020267	0	0	0	1	1	1	0	0	0
blastnHuman.ENSG00000236172	0	0	0	0	0	0	0	0	0
ENSPPYG00000019209	11	6	18	11	7	5	18	13	10
ENSPPYG00000003152	14	21	26	14	4	48	68	0	1
ENSPPYG00000019995	97	194	147	81	127	70	187	32	173
ENSPPYG00000014506	1	4	2	0	0	6	3	0	0
blastnMacaque.Locus_139909	0	0	0	0	0	0	0	0	0
blastnMacaque.Locus_139006	0	0	2	0	0	0	0	0	0
ENSPPYG00000018989	143	77	108	39	17	68	113	30	86
ENSPPYG00000014012	473	176	237	309	180	2412	2897	2342	6068
ENSPPYG00000015612	19	8	18	12	6	9	41	15	24
ENSPPYG00000018836	199	127	70	338	80	351	294	1837	1056
blastnMacaque.Locus_395985	0	0	0	0	0	1	0	0	0
ENSPPYG00000004947	167	89	65	55	33	101	165	113	153
blastnMacaque.Locus_273656	1	0	0	0	0	0	0	0	1
blastnHuman.ENSG00000227282	0	0	0	0	0	0	0	0	0
Locus_193807	14	6	10	0	0	4	10	0	0
blastnHuman.ENSG00000254707	0	0	0	0	0	0	0	0	0
blastnMacaque.Locus_313942	0	0	0	0	0	0	0	0	0
ENSPPYG00000017473	266	124	122	239	262	588	867	683	757
blastnMacaque.Locus_244849	0	0	0	0	0	0	0	0	0
blastnHuman.Locus_174451	0	0	0	0	0	0	0	0	0
ENSPPYG00000020141	0	0	0	378	161	7	1	0	0
ENSPPYG00000011661	1554	591	789	0	0	0	1	0	0
blastnGorilla.Locus_196505	0	0	0	0	0	0	0	0	0
ENSPPYG00000010848	5	0	0	0	1	1	4	16	26
ENSPPYG00000009753	1177	590	387	726	541	1380	1773	1724	1462
ENSPPYG00000010453	83	81	71	29	17	25	33	12	21
blastnHuman.Locus_17458	0	0	0	0	0	0	0	0	0
ENSPPYG00000014443	66	26	39	51	36	68	82	28	63
ENSPPYG00000001824	88	76	25	22	10	108	90	20	36
ENSPPYG00000011590	73	78	16	26	23	46	39	23	51
ENSPPYG00000018795	5140	2103	215	252	59	121	321	14	39
blastnPlatypus.Locus_108895	0	0	0	0	0	0	0	0	0
ENSPPYG00000015489	22	7	29	10	2	25	16	22	7
blastnMacaque.Locus_19549	0	0	0	0	0	0	0	0	0
blastnHuman.Locus_147404	0	0	0	0	0	0	0	0	0
blastnMacaque.Locus_273293	0	0	0	0	0	0	0	0	0
blastnOpossum.Locus_34108	0	0	0	0	0	0	0	0	0
blastnHuman.Locus_37766	0	0	0	0	0	0	0	0	0
blastnHuman.ENSG00000226425	0	0	0	0	0	0	0	0	1
ENSPPYG00000016028	59	35	8	89	5	1	1	1	5
blastnPan.CUFF.122546	0	0	0	0	0	0	0	0	0
ENSPPYG00000019935	157	200	91	248	90	505	466	949	580
ENSPPYG00000011238	10	7	38	2	0	15	4	2	2
ENSPPYG00000011970	155	110	84	211	107	867	626	801	2103
ENSPPYG00000008631	194	30	243	82	30	1358	1126	109	227
blastnHuman.ENSG00000231332	0	0	0	0	0	0	0	0	0
ENSPPYG00000016342	0	0	0	0	0	0	0	0	0
ENSPPYG00000012345	0	0	0	0	0	0	0	227	49
ENSPPYG00000011473	1078	436	330	246	155	1086	1355	945	1164
ENSPPYG00000003786	0	0	0	0	0	0	1	0	0
blastnPan.Locus_80939	0	0	0	0	0	0	0	0	0
blastnGorilla.Locus_371534	0	0	0	0	0	0	0	0	0
blastnHuman.CUFF.153290	1	0	0	0	0	0	0	0	0
ENSPPYG00000005192	264	179	141	95	89	2767	5724	1118	3361
blastnHuman.Locus_102287	0	0	0	0	0	0	0	0	0
blastnPan.Locus_145522	0	0	0	0	0	0	0	0	0
ENSPPYG00000011023	761	765	858	1583	790	928	1689	1281	1592
ENSPPYG00000001747	690	349	512	258	124	269	368	164	237
ENSPPYG00000020352	0	1	1	3	0	1	1	5	1
blastnMacaque.Locus_19607	0	0	0	0	0	0	0	0	0
blastnHuman.Locus_102511	3	3	0	0	0	1	0	0	0
ENSPPYG00000006468	53	28	110	74	18	42	65	61	75
ENSPPYG00000014417	1238	464	682	939	406	334	566	288	507
blastnHuman.ENSG00000254651	0	2	0	0	0	0	0	0	0
blastnHuman.ENSG00000249297	0	0	0	0	0	0	0	0	0
blastnMacaque.Locus_188434	0	0	0	0	0	0	0	0	0
ENSPPYG00000009811	110	87	338	8	6	2	2	2	1
blastnHuman.ENSG00000225044	0	0	0	0	0	0	0	0	0
blastnHuman.CUFF.25153	0	0	2	0	0	0	0	0	0
blastnHuman.ENSG00000236394	2	1	5	0	0	2	5	0	3
ENSPPYG00000010498	23	17	172	3	0	21	2	18584	13104
ENSPPYG00000012688	76	20	3	236	54	287	183	595	489
ENSPPYG00000009051	112	31	146	521	209	201	274	180	267
blastnMacaque.Locus_189382	0	0	0	0	0	0	0	0	0
blastnMouse.Locus_87587	0	0	0	0	0	0	0	0	0
ENSPPYG00000006955	284	192	405	101	46	301	361	122	333
ENSPPYG00000011605	50	50	26	73	9	200	97	745	253
ENSPPYG00000017185	180	72	192	261	57	272	355	242	345
ENSPPYG00000012494	92	28	58	31	35	17	29	15	22
ENSPPYG00000019320	6	9	0	6	1	23	29	3	1
blastnHuman.XLOC_004590	8	1	5	2	0	0	0	1	0
ENSPPYG00000008763	408	409	313	14	7	126	237	23	49
blastnPan.Locus_26378	0	0	0	0	0	0	0	0	0
blastnMacaque.Locus_244809	0	0	0	0	0	0	0	0	0
ENSPPYG00000013974	721	374	434	2524	1675	402	1471	594	701
blastnChicken.CUFF.11698	0	0	0	0	0	0	0	0	0
ENSPPYG00000003068	23	16	7	0	0	1	2	0	0
blastnHuman.ENSG00000247844	0	0	0	0	0	0	2	0	1
ENSPPYG00000013989	6	3	17	11	4	1	5	1	9
blastnMacaque.Locus_40157	0	0	0	0	0	0	0	0	0
blastnHuman.ENSG00000225431	0	0	0	0	0	0	0	0	0
blastnMacaque.Locus_61322	0	0	0	0	0	0	0	0	0
ENSPPYG00000018648	175	80	92	137	117	75	121	85	118
ENSPPYG00000000545	958	588	307	1278	661	312	517	308	666
blastnOpossum.Locus_120785	0	0	0	0	0	0	0	0	0
blastnMacaque.Locus_475188	0	0	0	0	0	0	0	0	0
Locus_87901	8	6	2	0	1	0	1	2	81
ENSPPYG00000019246	316	114	134	341	148	86	198	392	334
ENSPPYG00000007542	285	147	250	54	49	95	82	33	82
ENSPPYG00000016544	28	12	4	13	5	37	44	39	46
blastnPan.Locus_17741	0	0	2	0	0	0	0	0	0
blastnHuman.Locus_193695	0	0	0	0	0	0	0	0	0
ENSPPYG00000018568	0	0	0	0	0	0	0	0	0
ENSPPYG00000020488	63	21	33	73	53	118	173	103	110
ENSPPYG00000009287	685	597	171	43	31	187	398	14	7
ENSPPYG00000009682	285	134	257	160	100	671	826	697	800
blastnPan.CUFF.285586	1	1	0	1	0	0	1	1	2
blastnHuman.Locus_126129	0	0	0	0	0	0	0	0	0
ENSPPYG00000014589	3710	1452	177	597	608	307	206	137	250
ENSPPYG00000012073	5	0	1	9	5	7	4	0	6
blastnHuman.XLOC_008903	0	0	0	0	0	0	0	0	0
blastnHuman.ENSG00000250544	0	0	0	0	0	0	0	0	0
ENSPPYG00000020276	113	59	129	78	10	67	159	126	296
ENSPPYG00000011766	822	337	491	267	190	129	125	147	194
ENSPPYG00000000170	0	0	0	1	2	2	2	0	0
ENSPPYG00000003035	42	39	12	0	0	5	13	0	0
blastnMacaque.Locus_428859	0	0	0	0	0	0	0	0	0
blastnHuman.Locus_69426	0	0	0	0	0	0	0	0	0
ENSPPYG00000008139	42	56	136	2	3	9	7	2	1
ENSPPYG00000018814	146	52	567	154	74	7	10	13	29
ENSPPYG00000010514	138	69	84	36	26	182	236	46	109
blastnMacaque.Locus_371806	0	0	0	0	0	0	0	0	0
blastnHuman.ENSG00000255323	0	1	0	0	0	0	0	0	0
ENSPPYG00000008946	0	1	2	0	0	0	3	0	0
blastnGorilla.Locus_106064	0	0	0	0	0	0	1	0	0
ENSPPYG00000014709	46	19	31	33	24	64	134	28	44
blastnGorilla.Locus_393557	0	0	0	0	0	0	0	0	0
ENSPPYG00000010297	0	0	0	0	0	1830	501	0	0
ENSPPYG00000019422	370	248	548	116	46	260	256	76	209
ENSPPYG00000000183	130	29	75	181	82	155	169	187	194
ENSPPYG00000017614	12	4	1	18	4	25	4	15	29
blastnHuman.XLOC_009143	0	0	0	0	0	1	0	0	1
blastnHuman.Locus_184280	0	0	0	0	0	0	0	0	0
blastnHuman.XLOC_007096	0	0	2	0	0	1	0	0	0
ENSPPYG00000006304	0	0	2	0	0	0	0	0	0
blastnPan.CUFF.319200	0	0	0	0	0	0	0	0	0
ENSPPYG00000005450	1049	577	385	49	11	41	112	10	5
blastnMacaque.Locus_447909	0	0	0	0	0	0	0	0	0
blastnHuman.Locus_126819	1	0	1	0	0	1	0	0	0
blastnGorilla.Locus_371592	0	0	0	0	0	0	0	0	0
ENSPPYG00000016761	7	4	8	13	3	7	13	1	7
blastnGorilla.CUFF.206053	0	0	0	0	0	0	2	0	2
blastnHuman.ENSG00000224328	0	0	0	0	0	1	0	1	1
ENSPPYG00000009993	68	17	36	179	157	305	288	91	115
ENSPPYG00000007780	171	73	77	50	18	205	270	67	203
ENSPPYG00000009441	601	559	193	652	628	784	1081	756	661
blastnPan.CUFF.33840	4	0	1	0	0	0	0	0	0
ENSPPYG00000004001	0	0	0	0	0	0	0	0	0
blastnMacaque.Locus_246135	0	0	0	1	0	0	0	0	1
blastnMouse.Locus_93077	1	0	0	0	0	0	0	0	0
Locus_120253	3	0	4	1	0	3	0	0	1
ENSPPYG00000005083	160	71	133	92	42	87	68	60	53
ENSPPYG00000008388	282	160	185	106	52	454	620	246	480
blastnMacaque.Locus_373157	1	0	1	2	0	3	7	0	4
blastnMacaque.Locus_341170	0	0	0	0	0	0	0	0	0
ENSPPYG00000003364	100	25	18	984	230	864	1627	2489	5402
ENSPPYG00000013542	245	122	273	281	110	164	324	138	237
ENSPPYG00000014329	0	0	0	0	0	0	0	0	0
blastnHuman.ENSG00000226482	0	0	0	3	0	0	0	0	0
blastnHuman.XLOC_002191	0	0	0	0	0	0	0	0	0
blastnMacaque.Locus_315068	0	0	1	0	0	0	0	0	0
ENSPPYG00000001265	257	117	73	1	2	16	9	0	0
blastnHuman.ENSG00000225611	0	0	0	0	0	1	0	0	0
blastnHuman.Locus_68898	0	0	0	0	0	0	0	0	0
ENSPPYG00000019791	106	107	40	54	68	78	100	67	105
ENSPPYG00000018556	229	150	160	192	75	108	339	139	484
blastnHuman.ENSG00000244791	0	0	0	0	0	0	0	0	0
ENSPPYG00000001966	75	86	77	5	7	57	108	118	935
ENSPPYG00000006178	935	308	384	273	154	339	416	373	414
blastnGorilla.Locus_149597	0	0	0	0	0	0	0	0	0
ENSPPYG00000005255	25	2	3	61	3	9	10	49	39
ENSPPYG00000002201	8	0	3	12	1	1	7	1	6
blastnPan.Locus_60257	0	0	0	0	0	0	0	0	0
ENSPPYG00000011658	7	12	3	3	2	1	0	0	1
ENSPPYG00000008576	83	106	201	1820	281	101	40	122	254
blastnHuman.XLOC_011640	0	0	0	0	0	0	0	0	0
ENSPPYG00000017775	0	0	0	0	0	1	0	0	1
ENSPPYG00000017290	20	2	13	17	3	19	10	12	12
ENSPPYG00000007813	18	55	63	36	12	380	978	13	389
ENSPPYG00000007581	394	119	116	206	192	337	339	376	222
ENSPPYG00000008549	156	50	173	234	59	224	228	133	176
ENSPPYG00000014196	16	10	20	128	22	39	43	43	49
ENSPPYG00000003625	374	152	395	320	139	198	327	148	262
ENSPPYG00000010815	13	0	2	108	20	39	56	47	1533
blastnHuman.ENSG00000226120	0	0	1	0	0	0	0	0	0
blastnGorilla.Locus_159953	3	1	0	0	0	0	0	0	0
blastnMacaque.Locus_188064	0	0	3	0	0	0	0	0	0
ENSPPYG00000014949	30	0	3	261	164	59	31	6036	22628
ENSPPYG00000018524	790	276	551	178	74	256	203	171	173
ENSPPYG00000010438	0	0	0	0	0	0	2	0	0
ENSPPYG00000010919	0	0	0	1	0	1	0	1	0
blastnPlatypus.Locus_104708	0	0	0	0	0	0	0	0	0
ENSPPYG00000010684	0	0	0	0	0	0	0	0	0
blastnMacaque.Locus_246117	0	0	0	0	0	0	0	0	0
ENSPPYG00000004569	51	9	34	21	22	141	174	109	478
blastnHuman.ENSG00000255056	3	4	4	2	2	3	2	0	3
ENSPPYG00000012515	54	52	40	2	1	37	698	2	5
ENSPPYG00000003986	0	0	0	0	0	0	0	0	0
blastnHuman.ENSG00000227517	0	0	0	0	0	0	0	0	0
ENSPPYG00000019052	54	34	26	64	46	132	177	79	139
ENSPPYG00000010777	0	0	0	0	0	0	0	1	0
blastnHuman.Locus_102405	0	0	1	0	0	0	0	0	0
ENSPPYG00000007943	424	234	174	215	143	364	483	222	373
ENSPPYG00000010598	22	8	12	46	8	34	34	97	66
blastnHuman.ENSG00000236226	1	0	0	0	0	0	0	0	0
blastnHuman.ENSG00000250646	0	0	0	1	0	1	0	0	1
blastnHuman.Locus_183184	0	0	0	0	0	0	0	0	0
blastnChicken.CUFF.226595	0	0	0	0	0	0	0	0	0
ENSPPYG00000014545	283	134	81	234	84	567	359	464	390
ENSPPYG00000007441	308	200	243	224	190	141	129	48	110
blastnGorilla.Locus_150443	0	0	0	0	0	0	0	0	0
ENSPPYG00000019197	0	0	0	0	0	3	0	0	0
blastnMacaque.Locus_209858	0	0	0	0	0	1	0	0	1
blastnGorilla.CUFF.303814	0	0	0	0	0	0	0	0	0
blastnHuman.ENSG00000234264	0	0	0	0	0	0	0	0	0
blastnGorilla.Locus_352983	0	0	0	0	0	0	0	0	0
blastnMacaque.Locus_341933	0	0	0	0	0	1	0	0	0
ENSPPYG00000000581	210	107	177	276	75	83	86	189	262
blastnMacaque.Locus_246421	0	0	0	0	0	0	0	0	0
blastnMacaque.Locus_288488	0	0	0	0	0	0	0	0	0
ENSPPYG00000005845	75	38	94	39	10	75	160	36	142
ENSPPYG00000009347	17	26	40	0	0	0	0	2	0
ENSPPYG00000017752	47	18	26	47	33	23	56	34	43
blastnGorilla.Locus_18966	0	0	0	0	0	0	0	0	0
Locus_109037	17	13	42	11	4	18	22	5	19
ENSPPYG00000002456	6	0	0	3	0	8	2	11	14
ENSPPYG00000018627	0	0	0	0	0	0	0	0	0
ENSPPYG00000001226	591	405	0	3	0	0	3	0	1
ENSPPYG00000012240	46	34	4	1	0	2	7	0	1
ENSPPYG00000013496	9	3	0	348	647	13	38	1	14
ENSPPYG00000007223	8	5	15	5	4	27	19	18	31
blastnHuman.CUFF.404981	0	1	1	0	0	0	0	0	0
blastnMouse.CUFF.147591	0	0	0	0	0	0	0	0	0
ENSPPYG00000008648	47	20	31	0	2	59	111	4	27
blastnHuman.ENSG00000256643	0	0	0	0	0	0	0	0	0
Locus_120714	3	0	0	1	1	0	0	0	0
ENSPPYG00000008418	0	1	0	0	0	0	0	0	1
ENSPPYG00000006488	52	50	198	96	14	61	72	99	339
blastnGorilla.Locus_371884	0	0	0	0	0	0	0	0	0
ENSPPYG00000004532	59	10	17	3	0	99	135	0	1
blastnHuman.ENSG00000246548	1	0	3	0	1	2	1	1	0
ENSPPYG00000018965	16	21	16	7	3	24	47	26	47
blastnMacaque.Locus_100892	1	0	0	1	0	0	0	0	0
ENSPPYG00000002448	611	355	1017	521	125	242	539	384	1027
ENSPPYG00000000025	2	5	0	0	0	4	1	13	2
blastnMacaque.Locus_191649	0	0	0	0	0	1	0	0	0
blastnHuman.ENSG00000256922	3	0	0	0	0	0	0	0	0
ENSPPYG00000006638	391	93	250	299	107	45	29	36	12
ENSPPYG00000019697	105	87	38	24	6	295	196	340	180
blastnHuman.XLOC_008686	0	0	0	0	0	0	0	0	0
blastnHuman.Locus_103033	0	0	0	0	0	0	0	0	0
blastnHuman.XLOC_009415	0	0	0	0	0	0	0	0	0
ENSPPYG00000002557	147	26	53	98	133	95	166	128	143
ENSPPYG00000005478	274	123	303	436	98	102	161	158	323
ENSPPYG00000001928	0	0	0	0	0	0	0	0	1
blastnHuman.Locus_11946	0	0	0	0	0	0	0	0	0
ENSPPYG00000005712	6	0	4	14	5	9	9	78	61
blastnHuman.ENSG00000253842	0	0	0	0	0	0	0	0	0
blastnOpossum.Locus_316900	0	0	0	0	0	0	0	0	0
Locus_157257	0	0	0	0	0	1	2	0	0
blastnHuman.Locus_17555	0	0	0	0	0	0	0	0	0
ENSPPYG00000010781	177	14	76	688	695	120	327	30	42
ENSPPYG00000012674	79	22	13	141	47	33	27	48	67
blastnMacaque.Locus_428911	0	0	0	0	0	0	0	0	0
ENSPPYG00000005021	266	108	122	94	58	117	123	21	42
ENSPPYG00000004894	147	42	12	11	6	27	16	57	40
ENSPPYG00000004329	184	36	14	358	102	499	335	765	936
ENSPPYG00000016960	0	0	0	0	0	0	0	0	1
blastnHuman.XLOC_008811	1	0	0	0	0	0	0	0	0
ENSPPYG00000016140	1012	535	648	613	383	1592	1200	1155	1772
blastnGorilla.Locus_392511	0	0	0	0	0	0	0	0	0
ENSPPYG00000018014	918	478	557	294	133	278	398	212	334
ENSPPYG00000019443	82	31	43	78	41	41	75	30	39
ENSPPYG00000008158	12	6	15	10	7	6	10	1	18
blastnMacaque.Locus_289210	0	0	0	0	0	0	0	0	0
ENSPPYG00000020155	0	0	0	0	0	14	24	0	0
blastnMacaque.Locus_144524	0	0	0	0	0	0	0	0	0
ENSPPYG00000020928	53	19	24	12	4	9	16	4	10
blastnGorilla.Locus_73809	0	0	0	0	0	0	0	0	0
blastnMacaque.Locus_474561	0	0	0	0	0	0	0	0	0
ENSPPYG00000005587	1	0	2	0	1	1	0	1	8
ENSPPYG00000006810	3314	1548	599	10657	9277	191	221	143	579
ENSPPYG00000000825	0	0	0	0	0	0	0	0	0
blastnHuman.Locus_70259	0	0	0	0	0	0	0	0	0
ENSPPYG00000001446	108	73	73	66	14	110	148	155	132
ENSPPYG00000004238	591	222	290	55	25	44	74	60	58
blastnMacaque.CUFF.161999	2	10	5	0	0	0	0	0	0
ENSPPYG00000010995	26	0	0	11	0	18	44	423	12
ENSPPYG00000017644	57	28	47	46	22	18	37	19	35
blastnHuman.ENSG00000223382	2	6	3	0	1	0	1	0	0
ENSPPYG00000005678	3	5	1	0	0	1	1	0	1
blastnHuman.Locus_103112	0	0	0	0	0	0	0	0	0
ENSPPYG00000001061	146	103	66	56	28	20	17	8	23
blastnHuman.Locus_46466	0	0	0	0	0	0	0	0	0
blastnHuman.ENSG00000248962	0	0	0	0	0	0	0	0	0
ENSPPYG00000006574	34	12	648	3	4	6	5	0	0
blastnMouse.ENSMUSG00000085650	0	0	0	0	0	0	0	0	0
blastnMacaque.Locus_273661	0	0	0	0	0	0	0	0	1
blastnHuman.Locus_118980	0	0	0	0	0	0	0	0	0
blastnMacaque.Locus_18283	0	0	0	0	0	0	0	0	0
blastnHuman.ENSG00000256670	0	0	0	1	0	0	0	0	0
blastnMacaque.Locus_342248	0	0	0	0	0	0	0	0	0
ENSPPYG00000019117	412	334	182	163	50	408	356	883	1554
blastnOpossum.Locus_89546	0	0	0	0	1	1	1	3	1
ENSPPYG00000014124	22	8	43	34	35	1	4	0	0
blastnHuman.Locus_38034	0	0	0	0	0	0	0	0	0
blastnHuman.XLOC_001853	0	0	0	0	0	0	0	0	0
blastnMacaque.Locus_19762	0	0	0	0	0	0	0	0	0
blastnHuman.ENSG00000233842	0	0	0	0	0	0	0	1	0
ENSPPYG00000010682	38	13	19	6	10	6	21	1	32
ENSPPYG00000017520	491	262	373	208	68	138	249	181	329
blastnHuman.Locus_192871	0	0	0	2	0	0	1	0	3
blastnMacaque.Locus_475306	0	0	0	0	0	0	0	0	0
ENSPPYG00000018616	0	0	0	1	0	0	0	0	0
ENSPPYG00000005801	197	121	154	209	61	127	349	86	172
blastnMacaque.Locus_393839	0	0	3	0	0	0	0	0	0
ENSPPYG00000020375	29	17	18	17	10	31	66	2	8
blastnMacaque.Locus_38935	0	0	0	0	0	0	0	0	0
ENSPPYG00000016251	247	256	83	76	28	99	208	29	68
ENSPPYG00000000613	247	222	181	126	51	313	591	153	474
ENSPPYG00000010797	287	130	139	17	14	54	44	75	314
blastnHuman.ENSG00000233928	2	4	0	0	0	0	0	0	0
ENSPPYG00000007789	68	37	39	113	54	147	58	381	110
ENSPPYG00000003591	0	0	0	0	0	0	0	0	0
blastnHuman.ENSG00000229019	1	0	0	1	0	0	0	0	0
ENSPPYG00000002843	33	10	17	73	52	37	30	8	4
blastnHuman.Locus_193934	0	0	0	0	0	0	0	0	0
blastnHuman.ENSG00000228174	0	0	2	0	0	0	0	0	0
ENSPPYG00000011392	89	29	25	68	28	141	86	36	35
ENSPPYG00000007463	316	224	353	39	21	205	131	50	90
ENSPPYG00000019616	50	26	80	27	13	36	33	15	38
ENSPPYG00000012891	93	36	2	116	59	179	310	150	573
blastnHuman.ENSG00000235271	0	0	0	0	0	0	0	0	0
ENSPPYG00000010077	45	25	55	39	9	13	51	13	34
ENSPPYG00000019714	63	24	57	25	15	29	47	12	28
blastnGorilla.Locus_440762	0	0	0	0	0	0	0	0	0
ENSPPYG00000008895	0	0	0	8	3	70	74	18	4
ENSPPYG00000012224	12	11	9	19	15	123	140	45	87
ENSPPYG00000008273	2825	996	4117	1846	515	1792	2113	1165	1995
ENSPPYG00000002107	24	14	49	22	3	37	41	15	43
blastnGorilla.Locus_440047	0	0	0	0	0	0	0	0	0
ENSPPYG00000016596	665	313	110	177	88	452	453	26	274
blastnHuman.ENSG00000233567	0	0	0	0	0	0	0	0	0
blastnHuman.ENSG00000236968	0	0	0	0	0	0	0	0	0
ENSPPYG00000016618	154	121	268	49	29	37	55	14	59
ENSPPYG00000017915	2	0	1	1	1	1	1	0	1
blastnMacaque.Locus_371419	0	0	0	0	0	0	0	0	0
blastnGorilla.Locus_294440	0	1	0	0	0	0	0	0	0
blastnPan.Locus_25625	0	0	0	0	0	0	0	0	3
ENSPPYG00000018650	507	232	451	304	91	386	558	187	353
ENSPPYG00000018768	146	41	131	268	129	512	668	430	809
blastnMacaque.Locus_475349	0	0	0	0	0	0	0	0	0
ENSPPYG00000019239	1	4	2	0	0	0	0	0	0
ENSPPYG00000020710	381	141	251	74	86	315	285	45	85
ENSPPYG00000014423	383	142	504	967	292	525	972	440	779
ENSPPYG00000017893	4	2	6	6	2	6	12	3	12
ENSPPYG00000011363	10	2	16	0	0	2	7	0	0
blastnHuman.CUFF.93599	0	0	0	0	0	0	0	0	0
ENSPPYG00000011386	108	51	32	145	68	120	239	51	44
ENSPPYG00000009510	340	225	25	32	32	62	55	64	226
blastnMacaque.Locus_101986	1	0	1	1	1	0	1	0	0
blastnMacaque.CUFF.25261	0	0	0	0	0	0	0	0	0
ENSPPYG00000009296	598	385	189	117	104	335	318	89	348
ENSPPYG00000009138	38	18	28	29	30	35	63	6	24
blastnHuman.ENSG00000223563	0	0	0	0	0	0	1	0	0
ENSPPYG00000011598	203	150	61	27	14	28	51	9	28
ENSPPYG00000018926	0	0	0	0	0	0	0	0	0
ENSPPYG00000004092	689	487	34	30	11	12	14	1	0
ENSPPYG00000003200	3262	1462	1863	27	34	84	161	6	11
ENSPPYG00000011714	0	0	0	0	0	1	0	11	472
blastnHuman.Locus_37245	0	0	0	0	0	0	0	0	0
ENSPPYG00000001964	151	155	120	66	22	115	107	66	83
blastnMacaque.Locus_40472	0	0	0	0	0	0	0	0	0
ENSPPYG00000005737	88	35	145	505	288	48	69	135	96
ENSPPYG00000007305	83	45	201	14	4	45	35	91	349
blastnHuman.ENSG00000241220	0	0	0	0	0	0	0	0	0
blastnGorilla.Locus_353243	0	0	0	0	0	0	0	0	0
blastnPan.CUFF.76469	0	0	0	0	0	0	0	0	0
blastnHuman.ENSG00000236866	0	0	0	0	0	0	0	0	0
blastnMacaque.Locus_341777	1	0	0	0	0	0	2	0	0
blastnHuman.Locus_118819	0	0	0	0	0	0	0	0	0
ENSPPYG00000008017	244	133	15	96	44	93	48	87	101
ENSPPYG00000000772	242	106	112	182	105	150	392	112	162
Locus_138772	0	0	1	0	0	0	0	0	0
ENSPPYG00000004828	0	0	0	0	0	0	0	0	1
blastnMouse.Locus_87292	0	1	0	0	0	0	0	0	0
blastnMacaque.Locus_244655	0	0	0	0	0	0	0	0	0
ENSPPYG00000005469	29	29	56	46	13	76	120	238	179
blastnMacaque.Locus_115233	0	0	0	0	0	0	0	0	0
ENSPPYG00000003457	231	164	110	1035	362	813	1314	58	272
blastnHuman.Locus_194188	0	0	0	0	0	0	0	0	0
ENSPPYG00000006439	0	1	0	0	0	5	0	0	0
ENSPPYG00000011072	29	11	18	10	6	3	8	1	2
ENSPPYG00000014868	0	0	0	0	0	0	0	0	0
Locus_180476	0	0	0	0	0	2	11	0	0
ENSPPYG00000008112	222	112	101	48	32	112	119	29	56
ENSPPYG00000011896	39	11	28	6	1	8	5	2	6
blastnHuman.ENSG00000229727	0	0	0	0	0	0	0	0	0
blastnHuman.Locus_119899	0	0	0	0	0	0	1	0	0
ENSPPYG00000007045	131	85	77	45	15	38	67	21	43
ENSPPYG00000001794	13	12	9	27	21	107	233	261	396
ENSPPYG00000015600	3	1	9	2	1	10	19	7	56
ENSPPYG00000001003	70	17	3	147	51	339	216	390	467
ENSPPYG00000003258	0	0	0	0	0	0	0	0	0
blastnMacaque.Locus_19947	0	0	0	0	0	0	0	0	0
ENSPPYG00000008163	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSPPYG00000004097	0	0	0	2	4	0	0	0	0
blastnMacaque.Locus_314084	0	0	0	0	0	0	0	0	0
blastnHuman.ENSG00000255740	0	0	0	0	0	0	0	0	0
Locus_240312	6	0	1	1	2	3	3	0	4
ENSPPYG00000014644	51	23	50	4	2	5	18	0	0
ENSPPYG00000018886	1048	523	988	578	180	309	475	229	553
blastnGorilla.Locus_17380	0	0	0	0	0	0	0	0	0
ENSPPYG00000008717	64	51	16	24	11	176	423	24	143
ENSPPYG00000006087	66	21	66	64	30	85	103	30	99
ENSPPYG00000015759	9	3	7	3	0	24	14	1	1
ENSPPYG00000013983	1705	1178	0	3	0	0	0	1	1
ENSPPYG00000012555	9	8	0	6	0	0	0	0	0
ENSPPYG00000013537	236	138	496	236	83	142	239	72	459
blastnMacaque.Locus_372604	0	0	0	0	0	0	0	0	0
