Gene	Brain_Female1	Brain_Male1	Brain_Male2	Cerebellum_Female1	Cerebellum_Male1	Heart_Female1	Heart_Male1	Kidney_Female1	Kidney_Male1	Liver_Female1	Liver_Male1	Testis_Male1	Testis_Male2
ENSMMUG00000017873	4	27	1	7	13	0	4	5	5	1384	7414	20	3
Locus_500259	0	0	0	0	0	0	0	0	0	0	0	1	4
blastnOrangutan.Locus_265186	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSMMUG00000015176	65	240	72	55	58	32	68	22	38	20	73	399	83
blastnPan.Locus_177320	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000029169	16	176	49	12	84	0	0	0	0	0	1	31	7
blastnHuman.ENSG00000230696	0	0	0	0	0	0	0	0	0	0	0	6	5
ENSMMUG00000010471	26	78	44	8	11	161	143	729	840	512	843	160	36
ENSMMUG00000032496	0	0	0	0	0	2	0	0	1	0	0	4	2
ENSMMUG00000012268	0	0	0	0	1	0	0	0	0	0	0	3	0
ENSMMUG00000020249	164	786	230	69	80	62	102	29	2	29	3	590	95
blastnPan.CUFF.442366	0	3	0	1	1	1	0	2	2	1	0	4	1
blastnGorilla.Locus_439476	0	0	0	0	0	0	0	0	0	0	0	2	0
blastnGorilla.Locus_61664	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000008427	14	68	22	49	19	46	43	20	20	15	18	110	42
ENSMMUG00000000198	20	63	27	28	26	28	51	15	20	56	92	149	32
ENSMMUG00000000310	258	806	315	1561	1280	763	531	36	20	17	54	77	14
ENSMMUG00000020123	48	79	17	13	21	23	80	84	60	18	81	156	47
ENSMMUG00000005206	0	3	1	1	0	0	0	0	1	0	1	2	0
ENSMMUG00000016967	7	16	8	3	4	0	2	1	5	3	1	87	23
ENSMMUG00000010761	12	27	17	5	2	0	4	1070	863	1159	3847	62	23
blastnMouse.ENSMUSG00000072828	1	4	1	1	2	3	0	0	0	1	4	1	1
blastnHuman.ENSG00000235743	0	0	0	0	0	0	0	0	0	0	0	0	0
blastnPan.Locus_8051	0	0	0	0	0	0	0	0	0	0	0	2	0
blastnHuman.Locus_159328	0	0	0	0	0	0	0	0	0	0	0	2	0
ENSMMUG00000010388	18	24	8	15	4	11	16	31	19	53	81	35	24
blastnHuman.ENSG00000255314	0	0	0	0	0	0	0	0	0	0	0	1	1
ENSMMUG00000002027	158	362	338	96	140	195	220	171	80	168	417	202	62
ENSMMUG00000001464	0	0	0	0	0	0	0	0	0	0	0	258	67
ENSMMUG00000014709	415	1301	547	468	656	303	281	188	162	266	512	2389	945
ENSMMUG00000016515	16	55	10	52	18	15	27	12	12	18	10	462	126
ENSMMUG00000022738	5	3	0	0	0	0	1	1	1	0	0	168	29
ENSMMUG00000014431	336	1113	627	498	385	31	56	45	17	7	4	1464	548
ENSMMUG00000011499	287	820	241	82	133	40	57	95	83	155	401	363	61
ENSMMUG00000005137	444	1724	752	647	493	492	395	300	278	248	246	2016	831
ENSMMUG00000009402	0	0	0	0	1	0	0	0	0	0	0	75	19
ENSMMUG00000019369	48	181	43	98	111	88	242	90	94	35	52	2631	1095
ENSMMUG00000018932	0	2	0	0	1	2	6	2	1	0	2	11	2
ENSMMUG00000029407	152	580	257	323	349	114	189	207	303	130	163	2355	887
blastnPan.CUFF.167073	0	0	0	0	0	0	0	0	0	0	0	0	0
Locus_427151	26	63	22	18	16	3	8	0	2	0	0	8	6
blastnHuman.Locus_103212	0	0	0	0	0	0	0	0	0	0	0	1	0
blastnGorilla.Locus_195309	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000023165	16	131	43	4	17	1	1	10	11	2	2	20	6
Locus_73828	0	0	0	0	0	0	0	0	0	0	0	78	2
blastnGorilla.Locus_463636	0	1	0	0	0	0	0	0	0	0	0	2	0
blastnGorilla.Locus_95094	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSMMUG00000011657	617	2569	898	1843	1353	283	297	365	405	402	502	2196	587
ENSMMUG00000018069	107	340	113	221	160	30	52	66	144	28	40	423	117
Locus_222274	0	0	0	0	1	0	0	1	0	0	1	7	1
ENSMMUG00000006458	371	1179	561	178	194	86	92	115	102	51	137	12766	4663
ENSMMUG00000031090	67	233	98	75	55	157	91	88	57	75	85	849	463
ENSMMUG00000011632	36	127	35	86	110	37	31	44	43	327	536	66	19
Locus_189758	1	1	0	0	0	0	0	0	0	0	0	16	1
ENSMMUG00000012001	708	2756	1182	954	797	215	172	49	58	39	30	1157	560
blastnHuman.ENSG00000234689	0	0	0	0	0	1	0	0	0	1	0	2	0
ENSMMUG00000008928	0	0	0	0	0	0	0	0	0	0	0	5067	1537
blastnHuman.XLOC_014088	0	0	0	0	0	0	0	0	0	0	0	4	0
blastnPan.CUFF.346184	0	3	1	5	4	0	0	0	0	0	0	0	0
Locus_447218	0	1	1	0	0	0	0	0	0	0	0	7	6
ENSMMUG00000017097	9	28	14	6	10	7	6	10	7	10	27	38	13
blastnGorilla.Locus_318804	0	1	0	0	0	1	0	0	0	0	0	9	1
ENSMMUG00000032502	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000030991	3	21	2	1	3	2	1	0	0	1	7	10	1
blastnPan.CUFF.165338	4	12	7	13	21	0	10	3	9	0	8	13	0
ENSMMUG00000013901	239	837	332	530	343	92	104	204	228	85	46	2981	754
blastnHuman.CUFF.167767	0	0	0	0	0	0	0	0	0	0	0	0	0
blastnOrangutan.CUFF.227121	0	2	0	0	0	0	1	0	0	1	2	0	0
blastnGorilla.Locus_441811	0	0	0	0	0	0	0	0	0	0	0	0	0
blastnGorilla.Locus_442279	0	0	0	0	0	0	0	0	0	0	0	3	0
blastnGorilla.Locus_17783	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000010534	0	6	3	0	0	0	0	0	2	0	0	8774	2280
Locus_20092	0	3	0	0	0	0	0	0	0	0	0	210	86
Locus_372779	3	1	1	3	1	0	0	0	0	0	0	72	35
ENSMMUG00000017993	92	338	132	224	169	81	139	119	134	115	94	1118	527
ENSMMUG00000001359	485	1300	392	1134	785	347	242	325	320	152	96	1150	301
Locus_138900	0	0	0	0	1	1	3	0	0	0	0	1	1
blastnHuman.ENSG00000232504	1	12	7	4	6	5	7	0	1	3	3	3	0
ENSMMUG00000015551	409	1166	481	716	746	422	619	385	337	353	1414	1917	390
ENSMMUG00000030421	96	326	99	112	131	10	41	38	29	20	42	168	75
ENSMMUG00000028802	7	29	11	21	7	5	1	7	2	0	3	45	11
blastnGorilla.Locus_294059	2	0	0	0	0	0	0	0	0	0	0	2	0
ENSMMUG00000017631	2	8	3	1	2	6	22	45	36	0	2	20	4
Locus_247127	0	0	0	0	0	0	0	0	0	0	0	3	1
Locus_341520	0	0	0	0	0	0	0	1	3	0	0	1411	771
ENSMMUG00000030656	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSMMUG00000010893	7	4	1	2	8	0	14	7	8	8	2	3	2
Locus_272722	0	0	0	0	0	0	0	0	0	0	0	10	4
blastnOrangutan.CUFF.52772	0	0	0	0	0	0	0	0	0	0	0	7	4
ENSMMUG00000003070	138	316	186	152	119	112	88	96	78	114	179	3054	925
ENSMMUG00000014132	650	1849	800	668	663	856	547	196	161	292	479	2535	1537
ENSMMUG00000003972	274	808	423	467	640	232	470	526	291	473	1676	18708	6056
Locus_188268	41	137	55	60	35	245	71	31	40	18	17	174	175
Locus_115636	0	0	0	0	0	0	0	3	1	0	0	3	2
blastnHuman.ENSG00000254291	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000000875	0	0	0	0	0	0	0	0	1	0	0	351	110
ENSMMUG00000002374	626	1649	851	573	572	217	147	261	231	351	311	1640	1268
Locus_102309	0	0	0	0	0	0	0	0	0	0	0	1	17
Locus_141237	2	0	3	1	3	0	3	0	2	0	0	19	1
ENSMMUG00000031471	0	0	0	0	0	0	0	0	0	0	0	82	45
ENSMMUG00000015856	515	2135	772	765	539	6	13	3	12	3	2	88	12
blastnPan.CUFF.10415	0	0	0	0	0	0	0	0	0	0	0	0	0
blastnGorilla.Locus_292749	0	0	0	0	0	0	0	0	0	0	0	0	1
blastnGorilla.Locus_18301	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000000688	1	1	0	0	0	0	3	3	1	10	3	30	4
ENSMMUG00000016233	981	3237	1530	544	542	98	124	112	106	34	61	139	50
ENSMMUG00000008223	125	424	163	157	96	59	46	30	21	43	28	454	264
Locus_314223	1	3	0	1	1	1	0	0	1	2	0	662	144
ENSMMUG00000013555	6	10	3	0	0	0	0	0	0	0	0	18	0
ENSMMUG00000002416	246	1470	261	463	285	1658	1396	1615	1378	482	300	1730	465
ENSMMUG00000004987	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSMMUG00000020107	21	72	20	28	31	14	10	7	10	4	6	90	37
blastnMouse.Locus_52751	0	0	0	0	0	0	0	0	0	0	0	1	0
blastnGorilla.Locus_195167	0	0	0	0	0	0	0	0	0	0	0	2	0
ENSMMUG00000001645	234	698	285	232	348	276	455	192	193	351	405	6498	1100
blastnHuman.ENSG00000232876	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSMMUG00000018247	95	361	214	85	71	54	37	61	22	31	59	830	406
ENSMMUG00000001360	56	272	100	137	105	144	133	152	187	149	87	4112	2683
Locus_449271	3	29	2	2	5	1	3	2	2	0	0	32	6
blastnPan.Locus_61097	0	0	0	0	0	0	0	0	0	0	0	0	0
blastnPan.Locus_116574	0	0	0	0	0	0	0	1	0	0	0	7	0
ENSMMUG00000007377	0	3	0	0	1	0	1	0	0	0	0	12	1
ENSMMUG00000017051	1	5	1	0	1	15	5	0	2	0	0	137	49
ENSMMUG00000017741	174	459	187	215	131	39	36	63	29	24	13	144	48
blastnHuman.Locus_166337	0	0	0	0	0	0	0	0	0	0	0	0	0
blastnHuman.Locus_119607	0	3	1	0	0	0	0	0	0	0	0	0	0
Locus_447823	0	0	0	0	0	0	0	0	0	0	0	13	7
ENSMMUG00000019168	2	10	1	3	1	0	1	0	0	0	0	88	12
Locus_40864	17	27	18	6	10	12	18	12	5	15	30	37	9
Locus_115114	0	0	1	1	0	0	0	0	0	0	0	11	0
blastnHuman.ENSG00000228308	0	1	0	0	0	0	0	0	0	0	0	0	1
ENSMMUG00000017409	469	1383	658	246	337	128	209	258	163	134	191	3712	931
ENSMMUG00000007995	0	9	0	4	7	1	3	76	545	1794	288	5	1
ENSMMUG00000003215	0	1	1	0	0	1	1	0	0	0	2	31	6
ENSMMUG00000014539	267	1093	534	256	289	144	184	199	158	228	315	580	185
blastnHuman.ENSG00000231977	5	44	8	8	17	0	0	0	0	0	1	1	0
ENSMMUG00000016302	63	211	71	10	7	21	50	43	54	23	92	1388	561
ENSMMUG00000021845	382	1380	567	317	501	155	201	171	95	55	216	4363	2460
Locus_500748	0	0	0	0	0	0	0	0	0	0	0	41	10
Locus_117210	0	0	0	0	0	0	0	0	0	0	0	72	1
ENSMMUG00000004036	0	3	2	0	0	3	0	0	0	1	1	1398	383
ENSMMUG00000005738	103	322	96	110	116	44	59	40	56	46	146	203	100
blastnPan.CUFF.307737	0	0	0	0	0	0	0	0	0	0	0	0	0
blastnHuman.ENSG00000224477	0	1	0	0	0	0	0	0	0	0	0	8	3
blastnHuman.ENSG00000248743	4	8	6	5	8	0	0	0	0	0	3	4	3
Locus_245514	0	0	0	0	0	0	0	0	1	0	0	450	48
ENSMMUG00000007952	29	92	49	30	9	16	131	48	63	3384	5104	26	19
ENSMMUG00000001710	2	10	8	4	3	1	1	0	1	0	0	5830	1754
blastnHuman.ENSG00000232684	3	36	3	4	6	16	3	5	7	2	2	18	3
Locus_341212	1	3	1	1	0	0	0	0	0	0	0	1	1
ENSMMUG00000007524	102	311	159	178	167	33	88	87	127	151	292	244	64
ENSMMUG00000016531	11	36	11	9	15	3	40	6	9	18	26	31	4
blastnHuman.XLOC_010152	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSMMUG00000032391	1	0	1	0	0	0	0	0	0	0	0	549	138
ENSMMUG00000022503	2	4	3	0	0	2	3	0	0	1	0	32	16
blastnPan.CUFF.313872	0	4	1	0	0	0	0	0	0	0	0	3	0
blastnPlatypus.Locus_164829	0	0	0	0	0	0	0	0	0	0	0	0	0
Locus_61510	1	2	0	0	0	0	0	0	0	0	0	222	141
ENSMMUG00000011826	61	146	106	195	104	68	93	77	64	82	58	582	367
blastnGorilla.Locus_257050	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000012694	153	461	208	77	79	24	12	49	39	8	15	200	31
ENSMMUG00000016767	27	165	60	2	2	0	1	0	3	0	0	27	15
blastnHuman.ENSG00000248238	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000001891	4	34	5	2	9	70	270	5	2	6	22	457	91
ENSMMUG00000007470	1314	4969	1911	853	664	117	120	337	371	20	12	1447	332
ENSMMUG00000019857	1	0	0	0	0	0	0	0	0	0	0	1	1
ENSMMUG00000008139	619	1831	753	840	821	544	648	459	396	463	757	12474	4977
ENSMMUG00000012679	1	3	3	0	1	1	2	1	0	1	5	624	182
ENSMMUG00000016091	7	69	88	5	18	90	97	41	53	85	172	474	561
ENSMMUG00000005994	220	866	451	144	94	6	5	1	1	0	0	2	0
blastnPlatypus.Locus_150950	0	0	0	0	0	0	0	0	0	0	0	0	0
blastnGorilla.Locus_463698	0	0	0	0	0	0	0	0	0	0	0	4	2
Locus_39952	1	16	4	0	0	0	0	0	0	0	0	217	18
ENSMMUG00000010002	18	25	6	1	2	1	2	7	2	47	30	13	5
Locus_19379	0	0	0	0	0	0	0	0	0	0	0	22	5
ENSMMUG00000018159	1710	6180	2858	544	860	384	622	39	28	3	12	146	17
Locus_116192	0	0	0	0	0	0	0	0	0	0	0	42	5
ENSMMUG00000011265	174	649	274	416	477	431	395	790	339	373	1253	2880	1126
ENSMMUG00000011443	1281	3998	1307	1457	1249	116	129	103	114	59	93	16850	7471
Locus_371539	0	0	0	0	0	0	0	0	0	0	0	30	7
ENSMMUG00000013651	8	51	18	1	12	0	2	0	2	0	1	579	457
ENSMMUG00000001443	34	110	24	67	34	48	47	161	70	165	57	465	167
blastnHuman.ENSG00000233729	0	1	0	0	0	0	0	2	1	0	1	1	0
Locus_427311	0	0	0	0	0	0	0	0	0	0	0	11	0
ENSMMUG00000002845	9	52	18	3	3	9	13	3	1	0	4	16	3
ENSMMUG00000007806	38	126	52	64	61	15	17	62	35	42	9	108	14
ENSMMUG00000009909	70	325	218	98	125	308	299	249	126	13	35	1757	576
ENSMMUG00000019996	10011	37910	18419	420	313	37	152	57	71	48	129	657	130
ENSMMUG00000030751	0	0	0	0	0	0	2	3	3	0	1	8	0
ENSMMUG00000022945	149	445	251	212	136	71	192	217	269	172	326	1412	576
Locus_187702	0	2	0	0	0	0	0	0	0	0	0	27	10
ENSMMUG00000031075	0	0	0	0	0	0	1	1	2	0	2	28	5
ENSMMUG00000003589	2004	7458	2342	4557	2974	1137	379	603	870	8	9	377	146
ENSMMUG00000021260	104	322	80	162	187	42	61	85	61	22	10	826	352
blastnMouse.Locus_54187	0	0	0	0	0	0	0	0	0	0	0	1	0
blastnOrangutan.Locus_179927	0	0	0	0	0	0	0	0	0	0	0	0	0
blastnHuman.ENSG00000254627	0	0	0	0	0	0	0	0	0	0	0	0	0
Locus_273656	1	0	0	0	0	0	0	0	0	0	0	51	11
blastnOrangutan.Locus_106021	2	0	0	0	0	0	0	0	0	1	0	0	0
Locus_189530	1	0	0	0	0	0	0	0	0	0	0	9	0
ENSMMUG00000002121	73	398	123	342	213	49	22	80	55	5	0	415	137
Locus_498596	1	10	2	0	2	0	0	4	18	0	0	2	1
blastnHuman.CUFF.207101	0	0	1	0	0	0	0	0	0	0	0	1	0
blastnPan.Locus_42564	0	1	0	0	0	0	0	1	0	1	0	1	1
blastnMouse.Locus_67725	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000029182	0	0	0	0	1	0	0	0	1	0	0	0	0
blastnHuman.ENSG00000230470	0	0	0	0	0	1	0	0	0	0	0	0	0
blastnGorilla.Locus_441879	0	0	0	0	0	0	0	0	0	0	0	0	0
blastnHuman.ENSG00000241754	0	0	0	0	0	1	0	0	0	0	0	0	0
blastnHuman.Locus_174668	0	0	0	0	0	0	0	0	0	0	0	1	1
ENSMMUG00000020228	1	0	0	0	0	1	1	0	0	2	1	7	1
CUFF.24366	0	0	0	0	0	0	0	0	0	0	0	35	5
ENSMMUG00000018690	71	298	118	210	130	51	31	54	64	32	28	1110	676
ENSMMUG00000019688	97	348	144	186	110	78	152	152	158	234	305	1546	535
Locus_313675	0	2	0	2	0	0	0	0	0	0	0	2	0
ENSMMUG00000017973	132	448	180	265	224	71	147	141	138	130	150	2614	942
blastnPan.CUFF.7762	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000016389	0	1	1	0	0	0	0	15	13	17	19	2	0
blastnGorilla.Locus_195695	0	0	0	0	0	0	0	0	0	0	0	0	0
blastnHuman.Locus_37613	0	0	0	0	0	0	0	0	0	0	0	0	0
Locus_39804	0	0	0	0	0	0	0	0	0	0	0	66	8
Locus_100092	0	0	0	0	0	0	0	0	0	8	7	1	0
Locus_210994	0	0	0	0	0	0	0	4	27	0	0	0	0
blastnHuman.ENSG00000248714	2	3	1	0	1	0	0	1	0	0	0	1	1
ENSMMUG00000022368	56	249	94	104	72	89	53	74	68	67	113	177	51
blastnPan.Locus_177311	0	1	0	1	1	0	0	1	2	0	0	2	0
blastnHuman.ENSG00000250829	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSMMUG00000010955	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMMUG00000031966	17	32	6	12	29	2	10	7	3	3	2	34	2
ENSMMUG00000021112	0	0	0	0	0	0	0	47	64	0	2	24	3
ENSMMUG00000004323	1	0	0	0	0	1	0	0	0	4	0	0	0
blastnPan.Locus_17747	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSMMUG00000018059	81	303	105	186	152	54	107	129	161	121	206	606	133
ENSMMUG00000015165	9	35	16	13	9	12	8	18	31	7	2	1472	795
Locus_273018	0	0	0	0	0	0	0	1	0	0	0	32	5
ENSMMUG00000010614	112	362	118	134	146	20	32	90	80	32	88	704	125
ENSMMUG00000032316	0	0	0	0	0	0	0	0	0	1	0	283	85
ENSMMUG00000008711	52	198	50	18	29	6	14	525	171	397	8539	476	131
Locus_19863	0	0	0	0	0	0	0	0	0	0	0	25	16
blastnPan.Locus_16414	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000003203	46	104	62	1	1	0	0	0	0	0	1	28	2
ENSMMUG00000022531	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSMMUG00000005433	55	208	86	67	21	1	4	6	17	103	40	452	201
blastnMouse.Locus_82713	0	0	0	0	0	0	0	0	0	0	0	0	0
blastnHuman.ENSG00000253837	1	0	0	1	0	0	1	2	0	0	0	4	0
blastnPan.CUFF.126513	0	0	0	0	0	0	0	0	0	0	0	15	0
Locus_245484	1	2	0	2	2	0	0	1	0	1	3	20	0
Locus_244058	0	1	0	0	0	0	0	0	0	2	0	11	0
ENSMMUG00000021466	33	95	29	98	52	23	26	12	11	12	13	486	218
blastnGorilla.Locus_177699	1	3	1	0	0	0	0	0	0	0	0	14	5
ENSMMUG00000017203	100	387	175	27	47	80	38	153	233	129	843	121	1
blastnHuman.Locus_86399	0	2	0	0	0	0	0	0	0	0	0	1	0
ENSMMUG00000015723	592	2584	970	635	483	2	5	7	7	0	0	28	6
ENSMMUG00000014582	52	295	99	98	151	30	77	18	13	31	111	201	29
ENSMMUG00000001496	2	9	0	2	3	0	0	1	1	0	0	13920	5598
blastnHuman.Locus_76848	0	0	0	0	0	0	0	0	0	0	0	28	13
ENSMMUG00000014739	0	0	2	110	93	3	0	0	0	1	1	1250	480
ENSMMUG00000002940	326	1528	766	102	166	65	37	39	48	35	89	231	56
ENSMMUG00000013066	0	2	2	0	0	0	0	0	0	0	1	5	1
Locus_115175	0	0	2	0	0	0	0	0	0	0	0	5	0
Locus_472925	0	0	0	0	0	0	0	0	0	0	0	4	2
ENSMMUG00000031510	4	10	2	7	13	0	1	1	0	0	0	0	0
ENSMMUG00000022283	859	3592	1136	931	732	216	158	341	321	2557	2543	1881	662
blastnHuman.Locus_38011	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSMMUG00000021804	231	848	333	162	186	37	99	91	76	97	111	377	117
blastnHuman.ENSG00000225144	2	2	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000029896	1	1	1	1	1	0	2	0	0	0	1	9	2
Locus_209596	0	0	0	0	0	1	0	0	0	0	0	30	11
blastnGorilla.Locus_292077	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSMMUG00000003145	9	43	16	9	6	304	206	9	6	1	0	267	18
ENSMMUG00000007361	7	26	7	3	5	5	1	4	0	4	11	23	6
Locus_314321	0	0	0	0	0	0	0	0	0	0	0	3	1
CUFF.271114	0	0	0	0	0	0	0	14	1	0	0	0	0
ENSMMUG00000015393	0	0	0	0	0	0	0	0	0	0	0	3	1
ENSMMUG00000029257	1	15	10	6	16	0	0	0	0	0	8	40	8
ENSMMUG00000030291	0	1	0	0	0	0	0	1	0	0	0	2	0
Locus_101423	0	0	0	0	0	0	0	0	0	0	0	4	2
ENSMMUG00000018715	0	0	0	0	0	0	0	0	0	0	0	55	30
blastnHuman.Locus_17659	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000001686	19	55	20	16	20	5	13	252	370	36	9	129	9
ENSMMUG00000016057	0	0	0	0	0	0	0	0	0	0	0	2	0
ENSMMUG00000011833	113	462	189	161	113	181	181	155	92	255	258	2607	888
blastnGorilla.Locus_150401	0	2	0	0	0	0	0	0	0	0	0	0	0
Locus_430520	0	2	0	0	0	0	1	0	0	0	0	28	5
Locus_499334	0	0	0	0	0	0	0	0	0	0	0	5	2
Locus_313901	1	7	2	2	2	0	0	0	0	0	1	5	0
ENSMMUG00000031042	88	454	157	46	68	0	2	34	7	2	1	355	183
ENSMMUG00000021935	49	97	44	10	25	44	35	11	2	14	6	97	65
Locus_474451	0	0	0	0	0	0	0	0	0	0	0	117	26
ENSMMUG00000002632	6	26	3	9	8	4	5	1	0	0	0	4247	2304
ENSMMUG00000018668	252	857	393	298	192	49	28	124	45	36	51	3127	1221
ENSMMUG00000008379	1603	4723	2240	1424	1353	578	661	615	667	379	615	1806	1094
blastnHuman.ENSG00000244445	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000009192	3	0	1	2	2	0	0	0	0	1092	1659	26	9
ENSMMUG00000005766	36	131	51	4	4	3	9	0	0	0	0	9	0
ENSMMUG00000017038	217	484	218	170	147	97	104	78	128	148	248	319	287
blastnGorilla.Locus_441866	0	0	0	0	0	0	0	1	0	1	0	3	2
Locus_61263	0	1	0	2	0	5	1	1	1	0	0	0	0
Locus_395517	0	1	0	0	0	0	0	0	0	0	0	5	0
blastnHuman.ENSG00000244468	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMMUG00000005772	670	1732	743	635	683	192	192	356	448	565	533	172	47
Locus_499077	0	3	0	4	7	0	0	0	0	0	0	3	0
ENSMMUG00000032065	0	0	0	2	4	0	1	1	2	2	3	6	0
ENSMMUG00000012405	95	433	150	269	137	48	57	30	42	3	2	213	60
ENSMMUG00000006741	386	1332	531	358	261	136	107	58	72	59	67	2307	965
Locus_187485	0	0	0	0	0	0	0	0	0	0	0	28	18
blastnGorilla.Locus_18270	0	0	0	0	0	0	0	0	0	0	0	0	0
blastnHuman.ENSG00000237943	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSMMUG00000008081	1	2	0	2	2	1	0	0	0	860	3131	2	0
ENSMMUG00000011012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMMUG00000011771	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000031316	4	17	8	6	8	4	9	2	4	7	15	111	25
ENSMMUG00000000550	0	0	0	0	0	0	0	0	0	0	0	6	0
ENSMMUG00000022098	103	182	146	1	2	2	13	1	1	3	5	112	7
ENSMMUG00000011278	18	59	31	4	17	31	27	20	5	108	213	1137	482
ENSMMUG00000004225	119	460	155	380	194	155	147	169	153	92	56	1211	274
ENSMMUG00000009007	45	167	78	42	41	32	45	41	27	28	30	340	125
ENSMMUG00000023030	115	334	112	14	35	10	9	29	48	12	36	370	227
ENSMMUG00000009663	43	171	46	28	50	0	0	1	1	2	0	5606	1851
Locus_342078	0	0	0	0	0	0	0	0	0	0	0	15	1
blastnHuman.ENSG00000238102	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000029750	7	29	7	15	14	26	15	27	64	29	16	229	34
ENSMMUG00000014475	77	265	114	110	102	122	75	51	42	39	70	397	315
Locus_244399	1	9	2	2	1	0	0	2	0	0	1	140	50
blastnGorilla.Locus_292897	0	1	0	0	0	3	1	0	0	0	0	1	0
ENSMMUG00000012615	521	1618	710	345	355	2	4	6	3	2	0	169	30
blastnPan.Locus_82070	0	1	0	0	0	0	0	0	0	0	0	0	0
Locus_101072	0	0	0	0	0	0	0	0	0	0	0	19	22
ENSMMUG00000021198	208	725	378	380	260	129	264	0	1	2	0	79	8
ENSMMUG00000015671	28	130	65	25	38	138	177	144	128	81	232	375	283
ENSMMUG00000011778	24	94	28	40	24	2	3	1	2	0	1	51	12
Locus_339770	0	4	0	3	2	1	6	0	2	1	0	10	2
blastnHuman.XLOC_004254	0	0	0	0	0	0	0	0	0	0	0	0	0
CUFF.287098	0	2	0	0	0	0	0	0	0	0	1	178	72
ENSMMUG00000020406	14	57	29	45	26	2	31	70	81	41	16	1000	679
ENSMMUG00000031148	0	2	0	0	0	4	1	0	0	0	0	3	1
ENSMMUG00000010662	65	316	143	134	150	95	139	310	276	626	1511	1099	249
blastnHuman.ENSG00000227210	0	2	0	2	1	1	0	0	1	0	0	13	3
blastnMouse.ENSMUSG00000087356	1	3	0	1	1	0	0	0	0	0	0	0	0
ENSMMUG00000007176	130	793	95	27	91	889	685	663	383	746	906	2008	443
ENSMMUG00000030975	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000017643	51	131	74	40	44	24	18	41	51	12	12	610	691
ENSMMUG00000003425	3	38	5	1	4	1	0	0	1	0	0	1718	856
blastnMouse.CUFF.214886	0	0	0	0	0	0	0	0	0	0	0	7	3
ENSMMUG00000015122	151	545	182	191	93	122	65	41	30	7	9	147	19
blastnGorilla.Locus_195706	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSMMUG00000015032	360	1442	605	615	430	410	329	250	236	335	192	2017	1139
ENSMMUG00000014440	134	480	191	12	51	2	10	2	0	0	0	23	5
blastnPan.Locus_153096	0	0	0	0	0	0	0	0	0	0	0	1	2
blastnHuman.ENSG00000227716	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000003108	6	13	3	1	1	5	177	10	2	1	37	319	2
blastnHuman.ENSG00000225548	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSMMUG00000011217	0	5	0	10	31	872	428	503	330	4142	10736	12537	2706
ENSMMUG00000003950	178	655	205	344	262	125	106	187	195	131	97	6302	1662
blastnHuman.ENSG00000254864	0	0	0	2	1	0	0	0	0	4	0	2	1
ENSMMUG00000012724	439	1343	655	322	471	296	393	388	320	617	702	9438	4724
blastnOrangutan.Locus_156961	1	1	0	0	2	0	0	1	0	0	0	1	0
ENSMMUG00000023485	0	0	0	0	0	0	1	0	0	1	0	0	0
Locus_19216	0	0	0	0	0	0	0	0	0	0	0	99	23
ENSMMUG00000015242	11	55	17	59	32	24	9	22	30	28	18	80	22
