Gene	Brain_Female1	Brain_Male1	Heart_Female1	Heart_Male1	Kidney_Female1	Kidney_Male1	Liver_Female1	Liver_Male1	Ovary_Female1	Ovary_Female2	Testis_Male1	Testis_Male2
ENSXETG00000022707	0	0	0	0	1	0	0	0	23	142	0	4
ENSXETG00000025120	93	45	169	42	146	73	452	249	3	18	1	65
Locus_36432	1371	907	262	218	313	361	50	5	477	24	6764	522
ENSXETG00000000864	760	825	341	819	328	538	90	158	452	267	337	424
ENSXETG00000022669	949	680	1063	1090	1867	2166	2478	3421	44	101	2486	2014
Locus_120883	1	0	0	0	0	0	0	0	0	0	10	21
ENSXETG00000024079	5	4	7	2	28	3	24	13	3577	1926	294	52
Locus_129879	0	0	1	1	5	5	7	5	0	1	0	2
ENSXETG00000002106	1020	1389	0	0	0	0	0	0	0	0	62	14
Locus_66366	0	0	0	0	0	0	0	0	0	0	8	4
ENSXETG00000016337	44	8	0	1	174	250	0	1	4	8	9	5
ENSXETG00000026099	800	827	315	456	1369	933	3205	1735	2128	5204	4330	9552
Locus_176584	3	1	4	1	8	2	4	1	0	0	1116	375
ENSXETG00000031034	0	0	0	0	0	0	0	0	0	0	0	0
ENSXETG00000032891	595	578	161	138	415	454	107	153	1708	820	1066	1255
ENSXETG00000013833	1294	1393	817	771	987	1188	244	487	2516	1721	1175	1178
ENSXETG00000025065	1	0	0	0	693	705	2037	4305	0	0	3	2
ENSXETG00000021014	0	17	0	0	0	0	0	0	0	7	1	0
ENSXETG00000023888	14	0	5	0	211	344	247	814	6	28	46	81
ENSXETG00000028050	105	26	3249	2436	7975	5219	10592	15903	18	58	305	171
ENSXETG00000004910	2389	3294	499	527	372	503	197	255	3360	2531	666	588
ENSXETG00000007658	0	0	0	1	0	0	0	0	0	0	1	3
ENSXETG00000033175	0	0	0	0	0	0	1	0	81	40	11	66
Locus_149096	2	2	39	93	5	6	8	17	0	1	4	1
ENSXETG00000007333	563	787	191	188	216	261	110	198	201	187	1517	1276
ENSXETG00000016388	14	0	0	1	76	109	0	2	0	0	37	33
blastnHuman.ENSG00000254129	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Locus_194155	2	0	0	0	0	0	0	0	83	26	365	161
ENSXETG00000020163	252	355	150	236	325	377	119	194	2303	4330	477	1251
ENSXETG00000005421	90	166	299	231	216	227	661	566	3	5	70	290
ENSXETG00000021668	932	1211	524	498	756	902	461	796	4472	2592	914	454
ENSXETG00000007163	15347	11594	37	64	16	25	0	0	0	0	8	0
ENSXETG00000032077	190	215	381	365	542	735	256	317	1025	251	500	243
ENSXETG00000031658	0	0	0	0	0	0	0	0	0	0	0	0
ENSXETG00000002227	2468	2941	3179	2716	2964	2240	1388	1415	6527	13522	7860	9568
ENSXETG00000031286	131	194	47	42	69	83	24	98	12	30	254	291
ENSXETG00000019383	31	29	41	135	130	303	2253	4345	1	12	34	82
ENSXETG00000002004	40	41	0	0	0	0	0	0	0	1	2	10
Locus_89163	0	0	4	3	0	0	0	0	0	0	5	25
ENSXETG00000023826	74	59	24	21	70	36	71	62	6899	5468	4605	3833
ENSXETG00000005529	3158	3263	1079	1059	1832	1924	612	989	2504	4780	1296	1916
ENSXETG00000001888	596	721	236	223	323	301	121	214	308	491	776	1154
ENSXETG00000018441	487	451	96	73	200	229	486	224	645	1419	1987	2802
ENSXETG00000020815	1823	2236	1042	1389	793	804	458	732	724	511	700	679
ENSXETG00000002935	4	3	306	1268	41	76	53	76	529	2584	34	106
ENSXETG00000000559	710	623	492	332	896	445	447	291	3482	4408	1759	1573
ENSXETG00000025609	0	0	0	0	0	0	0	0	18	49	2	2
ENSXETG00000031275	358	390	129	124	520	569	125	242	886	944	598	1548
ENSXETG00000015059	81	142	12	32	94	136	18	67	104	180	77	102
ENSXETG00000026629	15	1	7	2	5	0	19	27	0	0	1	2
ENSXETG00000010588	120	131	143	262	432	436	56	106	412	604	130	255
ENSXETG00000023215	12	4	21	17	58	34	66	48	16227	8009	6960	6869
ENSXETG00000033613	2	2	0	0	33379	12580	38	54	2	1	20	9
ENSXETG00000013180	2	4	0	2	0	3	0	2	156	1139	16	86
ENSXETG00000025974	70	110	283	190	256	354	72	79	1449	2598	200	971
ENSXETG00000020699	821	611	1519	1292	1695	1175	353	279	6417	2612	1326	455
ENSXETG00000030532	479	545	92	109	956	669	1028	1583	737	1237	1277	1652
ENSXETG00000005312	140	186	504	903	11	4	3	9	68	33	85	97
Locus_21007	7	1	17	15	33	16	6	16	0	1	29	16
ENSXETG00000002489	328	418	0	2	3	6	1	0	2	3	11	6
ENSXETG00000021741	648	785	254	248	494	419	137	192	328	452	374	351
ENSXETG00000020606	7	43	8	11	10	18	37	4	156	164	81	68
ENSXETG00000007251	1317	1535	302	308	288	449	89	173	865	760	905	806
ENSXETG00000017407	1531	2225	1286	1964	990	1117	503	734	564	715	529	716
ENSXETG00000021768	206	256	237	373	489	386	171	138	595	542	113	71
ENSXETG00000032345	0	0	0	0	0	0	0	0	0	0	0	1
Locus_24949	0	1	3	9	3	1	2	10	0	0	0	0
ENSXETG00000011949	173	160	175	236	139	272	43	66	15	28	337	507
ENSXETG00000033423	90	16	33	29	1209	729	284035	609134	13	3	84	5
ENSXETG00000000566	1075	1010	915	1054	1419	1010	889	838	3275	2756	4516	2397
ENSXETG00000033605	0	0	0	0	0	0	0	0	1	0	0	3
ENSXETG00000008121	941	1361	751	1009	1013	1223	648	797	5474	3468	1300	828
ENSXETG00000020598	4	0	86	112	5	10	6	2	4	6	11	9
Locus_56565	106	60	0	0	2	0	3	3	1	2	3	11
ENSXETG00000026103	798	1181	289	305	306	236	90	107	495	752	420	496
ENSXETG00000010061	1119	1334	731	722	1010	1169	546	822	2304	2117	2038	1268
ENSXETG00000033140	1055	1306	277	303	1842	1439	475	457	2178	3259	3230	5422
Locus_36428	5	5	6	3	8	8	1	12	0	3	68	495
ENSXETG00000000231	181	349	69	50	30	57	13	29	119	176	24	121
ENSXETG00000018630	49	21	151	98	219	372	1178	1945	4	3	32	80
ENSXETG00000015004	39	28	15	12	21	12	8	11	18	33	26	69
ENSXETG00000017151	651	305	204	172	173	142	412	465	1	1	150	96
ENSXETG00000014910	2598	3140	1046	1265	1044	1188	322	474	1662	2037	2901	2741
ENSXETG00000001479	8	17	172	271	1	2	5	2	0	1	1	3
ENSXETG00000012089	21	2	0	0	43	52	747	1334	1	6	3	5
ENSXETG00000034089	0	0	0	0	0	0	0	0	0	0	0	0
ENSXETG00000022936	266	413	230	238	290	343	147	216	601	1134	265	539
ENSXETG00000017420	84	86	0	0	8	24	2	0	0	0	54	104
ENSXETG00000016877	0	0	0	0	0	0	0	0	1	11	1	0
ENSXETG00000016747	93	75	77	78	296	409	22	40	27	36	719	1665
ENSXETG00000026515	721	816	344	271	1011	890	233	284	977	333	485	187
ENSXETG00000024051	0	0	0	0	0	0	0	0	0	0	25	5
Locus_100956	2	8	2	4	3	6	0	7	0	0	11	9
ENSXETG00000031214	0	0	0	0	0	0	0	0	0	0	0	0
ENSXETG00000020593	13559	16301	40287	46228	30258	36858	16133	26999	11860	10884	24893	9849
ENSXETG00000010580	0	0	0	0	0	0	0	0	0	0	0	0
ENSXETG00000016417	3193	3894	1121	1170	2578	2755	1155	1476	4208	3999	1477	1319
ENSXETG00000000299	16	10	2	2	105	91	98	59	710	623	476	844
ENSXETG00000001215	7	8	4	3	8	10	5	3	11	27	27	99
ENSXETG00000015645	1394	1772	192	137	630	576	314	326	594	1459	607	858
ENSXETG00000008102	284	348	247	204	363	475	218	400	1785	5429	580	1273
ENSXETG00000019608	912	1105	317	287	392	384	167	244	803	572	908	1104
ENSXETG00000022894	0	0	0	0	1	0	0	3	0	0	124	173
ENSXETG00000033085	0	0	5	2	0	0	0	0	0	0	3	2
ENSXETG00000018471	128	224	130	160	125	163	38	93	153	439	404	751
ENSXETG00000034049	156	176	86	125	101	85	50	97	87	249	137	366
ENSXETG00000011704	533	570	160	93	301	401	49	99	78	219	50	118
blastnPan.CUFF.36590	0	0	0	0	0	0	0	0	0	0	0	0
ENSXETG00000015724	53	54	6	6	733	304	70	6	1	12	123	381
Locus_187890	0	0	0	0	0	1	0	0	0	0	4	2
ENSXETG00000026570	0	0	0	0	0	0	0	0	0	0	0	0
ENSXETG00000028019	242	153	309	488	475	375	147	138	894	1278	255	389
ENSXETG00000006766	31	11	997	563	1302	884	119679	252155	7	11	72	75
ENSXETG00000007435	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSXETG00000019453	1391	1337	681	549	947	768	603	554	2827	2380	2380	1526
ENSXETG00000024500	0	0	0	0	11	31	2	2	0	0	22	34
ENSXETG00000021445	1056	1109	314	326	795	590	349	421	878	199	1808	974
ENSXETG00000033401	0	6	19	12	10	10	8	10	16	91	29	129
Locus_132580	94	62	20	8	103	160	2	4	94	13	21	7
ENSXETG00000033181	288	299	132	116	187	140	138	162	2	1	147	219
ENSXETG00000031184	11	13	12	19	396	321	40	36	51	147	114	308
ENSXETG00000001671	1154	1390	1035	1221	3578	2871	1371	1716	2210	6691	2326	3133
ENSXETG00000024144	7312	6373	6077	4178	11469	7897	6764	7046	16723	9786	4783	1449
ENSXETG00000021874	0	0	0	0	0	0	0	0	0	0	0	1
ENSXETG00000019965	20	7	683	777	129	169	42	46	1123	1457	134	208
ENSXETG00000016154	440	564	66	76	109	127	7	19	1	7	52	103
ENSXETG00000011390	3363	3027	1029	1064	339	548	239	252	607	1080	1876	3130
ENSXETG00000017714	106	120	6	10	4	3	1	1	1	6	31	55
ENSXETG00000008138	137	190	100	117	180	165	68	103	1325	1668	270	328
ENSXETG00000023191	4	2	1	0	0	3	0	0	0	2	20	36
ENSXETG00000001269	589	702	422	400	584	483	244	275	3058	1591	2345	2196
Locus_191680	0	0	0	0	0	0	0	0	0	0	16	18
ENSXETG00000024648	172	153	113	83	209	237	83	129	532	1051	613	1106
ENSXETG00000030030	390	463	5	11	0	2	0	0	0	0	3	16
ENSXETG00000030356	0	0	0	0	0	0	0	0	0	0	0	0
Locus_51816	0	0	0	0	0	0	194	155	0	0	0	7
ENSXETG00000009496	52	91	22	19	15	33	8	8	17	31	415	2234
Locus_59197	0	1	0	2	0	3	0	0	0	0	25	45
ENSXETG00000031889	184	254	130	67	147	149	115	115	117	150	170	247
Locus_1624	86	54	0	0	3	1	0	0	0	0	4	2
ENSXETG00000022190	0	1	45	9	20	2	11	0	4	6	52	61
ENSXETG00000001364	1611	1950	465	530	1224	1146	240	384	1280	1360	844	921
ENSXETG00000016731	657	598	532	495	907	881	467	478	1528	705	663	216
ENSXETG00000005594	357	406	131	212	199	239	86	140	616	933	315	293
ENSXETG00000018827	68	97	40	26	44	37	55	142	49	62	54	193
ENSXETG00000007544	47	47	24	9	27	38	10	17	384	1076	243	776
ENSXETG00000022342	1041	1094	1215	1379	1806	1729	1122	1407	1658	2599	1476	900
ENSXETG00000017576	171	165	134	121	278	452	171	236	2122	1387	888	669
ENSXETG00000022021	721	796	94	115	112	157	35	51	181	131	244	426
CUFF.96176	3	4	3	0	1	1	3	2	0	0	0	15
ENSXETG00000012323	651	730	590	417	643	536	513	407	1982	5086	2940	4231
ENSXETG00000002726	898	1006	1072	1777	1166	1116	493	697	644	1048	1546	1614
ENSXETG00000000014	302	669	1	0	5	3	0	0	43	7	62	50
ENSXETG00000011652	0	1	7	1	7	13	21	27	14	109	0	19
Locus_7939	194	173	255	107	97	102	34	25	11	21	433	555
Locus_86479	0	0	0	0	13	11	1	7	0	1	4	4
ENSXETG00000007637	0	0	0	0	1	0	0	0	44	45	61	183
Locus_64314	19	22	44	20	142	126	171	165	11	69	19	22
ENSXETG00000016481	2	0	5	4	37	79	1	1	2	1	11	34
ENSXETG00000022452	4	4	0	0	2116	4104	0	1	1	0	39	44
ENSXETG00000027295	71	66	74	56	93	81	43	44	178	533	193	389
ENSXETG00000010035	23	10	6	2	0	0	1	4	0	10	37	142
ENSXETG00000009337	0	1	0	0	0	1	0	0	0	2	19	63
ENSXETG00000023631	628	882	52	184	18	35	18	35	6	3	393	906
ENSXETG00000020289	217	205	829	4938	2684	4489	1486	1350	11	40	543	654
ENSXETG00000034296	0	0	0	0	0	0	0	0	0	0	2	1
ENSXETG00000030824	0	1	0	0	1	4	0	0	79	142	1	4
ENSXETG00000023397	0	2	0	0	1	0	9	26	5	3	1	5
ENSXETG00000015795	37	27	21	25	31	53	2	1	25	30	22	22
Locus_51890	14	8	0	0	1	0	0	0	0	0	6	2
ENSXETG00000015374	31	23	10	8	91	69	428	328	1	2	110	139
ENSXETG00000007743	195	312	110	139	221	262	17	19	3	31	244	732
ENSXETG00000015964	18	16	14	12	82	103	52	49	13	8	72	135
ENSXETG00000020374	2285	3149	1436	1505	210	283	151	228	10	23	240	292
ENSXETG00000011136	636	541	237	237	298	313	145	131	519	640	255	182
ENSXETG00000032137	29	38	28	11	228	168	49	40	120	238	86	299
ENSXETG00000026797	13	20	1	0	8	4	921	1253	0	3	22	26
ENSXETG00000020183	1368	1370	480	679	724	758	228	354	304	217	640	322
ENSXETG00000012188	488	643	186	142	340	334	204	216	5082	4152	625	989
ENSXETG00000027833	2	2	3	3	2	5	3	3	6	9	11	18
ENSXETG00000033433	0	1	0	5	0	0	1	1	0	0	14	37
ENSXETG00000032902	132	116	262	215	151	158	47	51	609	2398	599	1856
ENSXETG00000019918	993	1481	409	715	301	356	262	300	622	828	1027	1798
ENSXETG00000009196	165	236	15	37	27	6	29	7	3206	5101	146	347
ENSXETG00000014270	0	0	0	0	0	0	0	0	0	2	8	9
ENSXETG00000005302	56	29	250	265	3181	3288	2869	3276	10	6	144	163
ENSXETG00000021654	1423	1385	148	168	740	971	485	1248	6	19	1222	5735
Locus_60311	0	8	0	2	0	2	0	2	0	0	893	470
Locus_187864	0	0	0	0	3	2	2	0	0	0	10	6
ENSXETG00000023845	324	430	111	62	306	329	155	121	1767	2090	1359	1333
ENSXETG00000013395	0	0	0	0	8	5	2	6	92	305	88	223
ENSXETG00000018884	412	363	1488	1724	594	564	227	289	209	260	1037	657
ENSXETG00000011186	3204	3664	118	120	35	68	3	22	1	6	288	849
ENSXETG00000025265	370	460	281	516	365	606	140	294	386	1070	592	1138
ENSXETG00000032682	2	1	0	0	0	0	0	0	329	623	143	446
ENSXETG00000013439	207	224	319	305	446	556	372	757	1236	1138	548	638
ENSXETG00000033523	1	0	0	0	0	0	0	0	31	340	6	221
ENSXETG00000006330	23	13	180	126	47	78	92	199	7	27	12	27
ENSXETG00000024472	84	25	147	27	172	99	484	373	2	0	5	9
ENSXETG00000026571	212	185	232	281	229	219	110	117	188	595	217	353
ENSXETG00000022830	15529	18818	2486	2481	6156	6496	2848	3196	3422	2687	4772	2747
ENSXETG00000018173	386	484	445	400	977	708	954	2124	2498	2705	1366	1218
ENSXETG00000027998	3	0	0	0	976	850	7	6	493	2508	12	42
Locus_104396	0	0	0	0	2	2	1	0	2	0	0	0
Locus_22870	0	0	0	0	0	0	0	0	5	6	0	7
ENSXETG00000007387	2649	2314	1171	1761	1418	1563	621	1103	1845	2162	565	375
Locus_131883	1	0	7	7	2	3	3	3	0	0	4	8
ENSXETG00000023484	4	0	0	0	544	777	7	7	0	0	82	152
ENSXETG00000000733	254	365	20	16	45	55	3	6	224	669	154	726
Locus_181287	11	14	0	0	0	4	0	0	1	1	159	60
ENSXETG00000033776	0	0	0	0	0	0	0	0	0	0	0	0
ENSXETG00000006096	0	0	0	0	0	0	0	0	0	0	0	1
ENSXETG00000013644	1491	1637	789	674	989	779	308	339	1814	1483	616	292
ENSXETG00000002212	200	173	90	112	181	178	90	129	608	681	350	461
ENSXETG00000018842	409	356	6	11	261	222	15	10	19	11	3531	3107
ENSXETG00000016612	29	42	2	1	12	10	1	3	3	4	22	46
ENSXETG00000012278	0	5	0	2	217	226	103	153	0	0	9	7
ENSXETG00000031246	1	3	0	0	198	239	82	134	388	946	14	19
ENSXETG00000016738	575	634	572	854	572	528	270	397	1134	1200	1004	671
ENSXETG00000030385	253	237	398	371	426	461	532	714	6	4	167	106
Locus_142039	131	265	1	5	9	31	0	2	127	63	44	21
Locus_151529	0	0	0	0	0	0	0	0	0	0	5	3
Locus_131864	4	0	3	0	73	26	12	1	3	1	4	5
ENSXETG00000030412	1	2	4	0	0	1	0	0	0	1	7	2
Locus_113436	0	0	0	0	0	0	0	1	7	4	78	220
ENSXETG00000025936	294	415	5	5	36	45	16	51	0	5	58	123
ENSXETG00000008678	0	4	0	0	0	0	0	0	0	0	74	103
ENSXETG00000010434	24	28	59	92	107	157	6	12	172	200	30	58
ENSXETG00000031689	110	135	89	137	6901	6722	2605	4585	952	1303	281	349
ENSXETG00000018531	132	183	71	112	3437	1401	290	106	151	98	143	241
ENSXETG00000012296	254	304	0	0	0	3	0	0	1	1	2	8
ENSXETG00000013733	2	2	0	0	54	117	0	0	0	0	0	8
ENSXETG00000001647	159	177	51	52	133	64	33	15	511	479	71	316
ENSXETG00000015694	14	13	1	2	62	24	2	0	0	0	16	19
ENSXETG00000017873	1540	1631	729	689	2313	3248	1094	1240	4269	5301	2463	3339
ENSXETG00000020075	1216	1521	508	293	899	566	452	339	5066	3675	960	1393
ENSXETG00000026165	1240	1282	215	136	427	513	131	121	1035	671	1013	912
ENSXETG00000008404	8175	5701	12432	12235	25203	12543	8567	5195	8547	3651	10507	2619
ENSXETG00000021931	1015	1247	545	535	276	336	96	168	336	405	552	326
Locus_44	1	0	4	1	0	3	12	8	0	1	0	6
ENSXETG00000009628	686	852	183	127	361	293	116	184	480	1511	574	1073
Locus_78522	65	115	37	40	66	98	8	13	0	0	36	14
Locus_156844	0	0	1	7	0	0	0	1	14	7	8	33
ENSXETG00000022167	1556	1395	955	775	2524	1938	2936	2946	1893	1271	2699	1619
ENSXETG00000031301	0	0	6	2	7	3	0	2	37	22	115	148
ENSXETG00000012227	393	384	170	100	398	241	165	98	840	5018	357	1689
Locus_69836	1	0	0	1	0	0	4	3	2	0	18	12
ENSXETG00000003328	51	64	6	9	107	123	43	44	188	468	1179	12459
ENSXETG00000005919	504	494	277	173	277	257	447	435	695	758	949	1779
ENSXETG00000014831	2463	2271	296	256	561	397	319	212	2967	1325	2062	998
ENSXETG00000004879	236	302	55	56	79	101	32	50	298	260	345	369
ENSXETG00000031386	146	206	5	6	0	0	0	0	11	47	25	127
ENSXETG00000019902	53	56	49	28	80	50	37	33	5	5	23	12
ENSXETG00000002062	1736	1805	266	630	1239	890	50	90	19	31	32	117
ENSXETG00000001890	659	574	365	236	1099	1017	1764	2310	1793	1961	3231	5002
ENSXETG00000030589	243	305	377	252	246	208	91	77	3265	1890	1772	1511
ENSXETG00000032273	0	0	0	0	0	0	0	0	0	0	0	0
Locus_22343	16	4	9	15	2	2	4	1	1	0	4	5
ENSXETG00000017583	81	90	41	14	93	42	39	20	1016	1975	196	390
ENSXETG00000006328	2039	2655	1439	1914	1382	1458	459	746	870	2788	1874	2913
ENSXETG00000023329	39	0	9	0	1608	741	234394	335961	0	0	77	73
ENSXETG00000006274	140	190	67	97	105	135	61	108	528	553	738	1550
ENSXETG00000016599	312	315	9867	3915	594	677	122	53	2	2	238	161
ENSXETG00000033250	118	156	170	146	180	97	51	73	1485	3046	282	284
ENSXETG00000010630	2126	2080	166	135	160	132	60	88	2	2	371	166
Locus_25242	290	329	1	0	21	9	0	0	0	2	49	147
ENSXETG00000012556	250	314	109	92	353	567	14	20	1	3	44	82
Locus_179173	5	9	0	0	0	1	0	0	0	0	75	58
ENSXETG00000012746	95	98	62	21	86	86	47	80	418	190	277	192
Locus_46479	0	0	0	0	0	0	0	0	120	133	7	2
ENSXETG00000019566	122	162	1	4	136	137	4	35	0	1	56	33
CUFF.9936	3	35	0	1	0	0	0	0	0	1	4	0
ENSXETG00000017590	24	24	0	0	65	82	5	2	0	0	117	100
ENSXETG00000021263	154	127	50	35	56	49	31	40	1718	1385	240	616
ENSXETG00000021840	22	54	13	20	40	38	16	31	196	272	257	446
ENSXETG00000019897	11	14	21	23	26	23	8	10	4	1	11	5
ENSXETG00000027024	553	628	1244	1430	1294	1682	747	1228	248	4723	846	13876
ENSXETG00000027514	0	0	0	0	0	0	0	0	0	0	0	0
ENSXETG00000000104	9	0	8	16	42	50	1768	2882	0	4	25	79
Locus_71215	0	0	4	1	0	0	2	2	3	0	3	0
ENSXETG00000032120	1	0	2	0	14691	4846	242	563	0	1	14	19
Locus_146915	0	0	0	0	0	0	0	1	4	0	1	5
ENSXETG00000018212	135	209	2	3	13	31	1	1	284	581	136	385
ENSXETG00000009592	16	2	0	1	2	0	1	1	0	14	55	125
ENSXETG00000016795	12	12	15	16	40	23	12	19	83	695	22	167
ENSXETG00000018089	204	269	57	32	118	102	71	84	1328	849	1858	3173
ENSXETG00000016820	571	746	100	82	136	119	61	80	630	612	456	536
ENSXETG00000033992	11	11	3	5	298	537	748	758	0	1	36	32
Locus_92380	4	1	0	0	0	1	0	1	0	0	17	10
ENSXETG00000010147	889	267	50	20	9	7	2	0	21	19	44	36
Locus_87837	0	0	1	0	0	1	4	8	0	0	5	15
Locus_52547	0	0	0	0	0	0	0	0	0	0	19	18
ENSXETG00000004598	477	612	607	515	604	605	507	572	2249	2152	1662	1071
ENSXETG00000020683	117	165	321	444	190	277	76	60	5005	3688	10905	20601
ENSXETG00000026024	251	187	339	168	378	229	133	225	1044	3862	342	861
ENSXETG00000027273	1	0	2	0	56	13	9705	10306	0	1	2	1
ENSXETG00000003423	0	0	5	9	3	2	0	1	1	0	135	36
ENSXETG00000007732	0	0	0	0	0	0	0	1	0	0	2	99
ENSXETG00000031886	0	0	0	0	0	0	0	1	0	0	0	0
ENSXETG00000001618	77	60	502	477	646	792	85	155	2045	934	1014	1121
Locus_7943	0	0	0	0	0	0	0	0	0	0	6	6
Locus_154560	0	0	0	0	0	0	0	0	0	0	3	3
ENSXETG00000027360	254	288	171	167	244	237	80	164	441	398	1080	942
Locus_156514	107	121	42	52	87	67	40	67	6	8	77	114
ENSXETG00000026801	0	0	0	0	0	0	0	0	0	0	0	0
ENSXETG00000006076	246	282	337	307	67	181	23	5	13	20	127	410
ENSXETG00000022603	736	841	828	907	525	584	353	628	179	241	324	355
ENSXETG00000009659	902	971	671	561	1558	1380	826	1129	2025	3015	833	892
ENSXETG00000013293	3	0	0	0	1	1	0	0	137	143	18	28
ENSXETG00000027403	1549	1537	372	312	1726	1840	732	1038	1458	2819	1308	2075
ENSXETG00000016203	100	77	153	142	271	243	344	373	224	117	931	641
ENSXETG00000011416	4713	7161	3038	3019	4692	4373	2221	2860	11834	1317	6216	1821
ENSXETG00000009814	396	483	266	296	261	309	75	178	581	1688	844	2669
ENSXETG00000013921	289	321	0	0	0	2	0	0	1	2	6	12
ENSXETG00000021796	5	7	0	0	262	19	3	0	10	3	617	858
ENSXETG00000018316	1618	1617	1347	1449	2079	2389	1098	1554	3831	1864	2929	1162
ENSXETG00000019027	128	149	217	478	142	251	133	552	11	25	162	213
ENSXETG00000016509	6594	6025	3671	3384	3802	3517	1620	1837	8752	3043	6528	1608
ENSXETG00000027677	29998	27043	36727	39374	3034	3510	59	68	3811	11371	5423	5889
Locus_39999	2	1	0	0	0	0	0	0	0	0	42	5
ENSXETG00000032476	268	336	91	82	299	357	110	156	801	417	2343	2438
Locus_140910	0	0	0	0	0	0	0	0	0	0	73	52
ENSXETG00000001933	2844	3267	996	1147	1298	1656	929	1625	2455	4161	4751	4755
ENSXETG00000029926	0	0	0	0	0	0	0	0	0	0	0	0
ENSXETG00000015683	1825	1868	648	540	798	591	261	261	1711	2517	1363	2198
Locus_156330	0	0	0	0	1	0	0	0	0	0	5	4
ENSXETG00000033582	0	0	0	0	0	0	0	0	0	0	0	1
ENSXETG00000008431	218	178	322	458	384	816	55	135	11	23	356	794
ENSXETG00000019800	2219	2692	1174	1004	737	789	307	432	4073	6049	2274	3308
ENSXETG00000024293	0	0	0	0	1	1	1	1	0	0	0	0
ENSXETG00000000470	433	476	570	752	1776	1638	717	1144	316	881	4847	6963
ENSXETG00000032370	0	0	0	0	0	1	0	0	92	69	481	505
ENSXETG00000021350	106	180	181	56	307	82	182	103	527	74	389	1094
ENSXETG00000003726	1552	1963	1446	1574	1260	1471	813	1067	2348	2318	1044	1202
ENSXETG00000004467	137	126	776	778	397	524	99	80	69	363	451	1060
ENSXETG00000021362	13	2	13	0	20	11	64	30	7466	760	2265	2066
ENSXETG00000013820	96	112	48	24	33	28	46	17	226	678	214	689
ENSXETG00000012846	356	371	230	151	597	463	282	233	3587	5354	1610	2055
ENSXETG00000006041	0	0	0	0	6	4	0	0	0	0	1	4
ENSXETG00000018237	52	229	0	2	0	11	3	1	1	0	27	8
ENSXETG00000000950	109	149	15	29	38	52	29	21	160	417	52	248
ENSXETG00000004614	781	1079	0	5	11	3	0	0	1	3	129	354
Locus_105496	30	28	1	3	51	94	5	1	100	176	525	392
ENSXETG00000002310	1076	1037	445	354	1937	2428	350	476	454	466	308	309
ENSXETG00000030268	25	0	0	1	70	54	8	3	144	32	1256	449
ENSXETG00000033813	0	0	0	0	0	0	0	0	0	0	0	0
ENSXETG00000033239	750	842	1106	1060	1955	1202	630	377	1972	2258	1413	1079
ENSXETG00000008971	12245	12316	3727	3158	293	469	78	153	320	451	261	334
ENSXETG00000022122	2214	2265	1986	1420	2104	1884	594	635	5178	2554	2016	664
ENSXETG00000018051	4	1	2	0	45	44	0	2	15	20	11	17
ENSXETG00000016285	98	102	319	196	507	201	339	172	1072	867	363	159
ENSXETG00000034110	39	43	20	26	20	21	6	5	55	205	21	146
ENSXETG00000016819	8095	8415	13733	16224	13471	16941	5685	10169	2877	7891	8394	10096
ENSXETG00000026955	179	170	173	160	310	326	259	303	199	436	150	477
Locus_40580	3	5	2	0	25	6	3	0	22	8	48	17
ENSXETG00000020497	7	9	3	3	3	6	3	8	1	14	23	109
ENSXETG00000032213	0	0	0	0	0	0	0	0	0	0	0	0
Locus_75566	18	4	43	41	55	60	39	59	77	1	74	54
ENSXETG00000014420	243	257	137	79	188	163	95	129	2297	5329	239	503
ENSXETG00000030492	20	23	0	1	1	0	0	0	0	0	52	178
ENSXETG00000000253	24	29	50	17	60	36	128	47	3413	4912	1150	659
ENSXETG00000003600	465	237	65	51	47	32	2	5	105	78	73	29
ENSXETG00000022228	344	345	165	177	314	338	183	216	1526	1461	461	583
ENSXETG00000030662	0	0	0	0	1	1	0	2	0	0	17	26
ENSXETG00000021962	690	774	314	304	256	300	133	158	229	145	486	587
ENSXETG00000019293	204	125	153	107	232	188	189	179	2122	1115	345	143
ENSXETG00000032877	0	0	0	0	0	0	0	0	0	0	0	0
Locus_71096	0	0	0	0	0	0	0	0	0	0	8	17
ENSXETG00000026279	186	192	376	524	205	205	86	106	1	28	85	153
ENSXETG00000010528	3934	5909	921	1028	1179	1006	162	232	690	1018	2269	4632
Locus_130543	10	8	2	2	0	0	0	0	0	0	9	2
ENSXETG00000000111	0	0	0	0	0	0	0	0	0	0	3	12
ENSXETG00000014171	35	5	1	0	0	0	1	1	0	0	5	11
ENSXETG00000024780	186	198	118	127	897	1555	125	152	430	1113	602	691
Locus_163107	85	79	19	41	14	11	3	8	19	47	135	134
ENSXETG00000003405	7182	9095	103	177	154	597	20	77	60	46	1236	1182
Locus_128762	83	127	77	103	36	78	92	25	1970	5390	346	782
Locus_123935	2	2	0	0	1	0	0	0	0	0	41	30
ENSXETG00000024396	907	1585	4	6	15	22	33	26	174	448	1254	1731
Locus_20775	0	0	0	0	1	0	0	0	49	30	9	5
ENSXETG00000013255	2240	2227	936	773	1032	849	436	433	1568	1597	825	523
ENSXETG00000021881	400	161	56	101	160	155	430	764	69	88	131	171
ENSXETG00000006278	1795	2083	1893	2521	1263	1502	1780	2306	2742	4096	1830	1949
