ENSEMBL ID	hP1	hP2	hP3	hP4	hP5	hP6	cP1	cP2	cP3	cP4	cP5	cP6	rP1	rP2	rP3	rP4	rP5	rP6	mP1	mP2	mP3	mP4	mP5	mP6
ENSG00000172046	83.1816	75.8546	71.8817	68.3656	93.2202	78.8785	92.7143	84.3389	90.4459	85.8347	95.807	82.4514	132.826	129.725	140.733	151.709	121.53	56.5672	200.766	189.28900000000002	237.946	183.695	171.94299999999998	187.34799999999998
ENSG00000172053	70.977	76.3035	71.4712	65.7128	70.5884	74.8093	59.9697	71.0561	82.2814	45.743	81.6797	75.5721	55.6309	71.2394	56.9583	73.0484	67.7162	83.3012	70.1843	73.5192	70.616	66.7067	73.5832	69.1496
ENSG00000172057	178.12599999999998	157.863	164.888	133.377	168.64700000000002	173.85299999999998	168.162	241.46599999999998	243.627	165.31099999999998	171.463	204.252	308.848	257.52099999999996	274.915	258.978	231.765	155.342	297.505	195.32299999999998	261.325	220.59599999999998	252.412	178.945
ENSG00000172059	20.132	25.9581	9.18785	22.1928	12.4334	12.2518	7.90043	32.595	28.8267	18.0042	3.16025	14.1172	30.579	32.8208	29.6715	11.4911	12.479000000000001	5.02982	11.75	33.9131	11.0496	45.3049	21.0973	27.7899
ENSG00000172061	0.0	0.0	0.0	0.0	0.570805	0.0	0.0	0.0	0.0	0.0	0.580337	0.0	1.68462	0.0	1.08975	0.703397	0.572901	0.0	0.0	0.0	0.678838	0.0	0.0	0.0
ENSG00000172062	0.0	0.0	0.0	0.0	0.0	0.0	141.857	134.122	86.2666	151.535	127.67399999999999	183.07	64.0573	36.8322	71.0358	63.0452	51.3489	30.1044	61.5353	65.9673	82.6674	84.73700000000001	57.8744	83.1638
ENSG00000172070	91.0156	92.7428	88.3784	93.9285	107.63799999999999	58.9251	75.9946	74.464	79.7196	64.9437	79.0363	104.10799999999999	200.016	154.695	165.53900000000002	180.53900000000002	141.043	14.5146	216.81099999999998	326.055	196.733	219.99	208.30200000000002	231.328
ENSG00000172071	32.3233	24.4264	18.9125	28.323	38.3897	22.6974	45.5813	38.6186	38.2375	38.4893	43.9544	48.9661	36.5078	23.9835	47.6397	42.5765	29.8613	2.5883700000000003	52.2976	50.5076	40.1007	52.3502	52.3678	44.8541
ENSG00000172073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.08681	0.0	2.02488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000172081	1220.0	2247.23	0.0	4034.66	941.828	2474.85	1196.92	2469.07	2183.62	2727.64	1915.11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2373.5	1027.57	0.0	0.0	1065.41	1202.9
ENSG00000172113	13.9031	3.20118	35.6913	15.3263	13.4164	24.678	13.6401	10.5516	6.22115	3.8855199999999996	10.9123	20.311	39.5959	45.3319	35.8594	39.6788	45.7831	30.3938	27.0485	23.4204	28.6156	29.331999999999997	27.3183	17.1354
ENSG00000172115	2200.45	2108.7	1995.78	1762.48	1535.31	1870.27	677.706	507.343	284.17	934.122	756.425	833.3639999999999	427.31	522.21	459.787	567.053	595.661	173.976	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000172116	0.0	0.0	0.0	0.0	0.0	0.0	2.42291	0.0	0.0	2.76077	0.0	2.8863	3.7511900000000002	4.02619	3.6398699999999997	4.6988	7.65415	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000172137	74.5553	62.4231	77.3311	59.7727	20.9295	85.9324	33.2477	51.43899999999999	100.083	45.4606	29.2586	71.2917	72.0645	55.2483	59.9365	67.7019	44.6386	29.634	56.0411	25.6892	65.1006	47.6645	56.2302	43.4382
ENSG00000172139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.317387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000172146	0.0	0.0	0.0	0.0	0.0	0.0	1.4403299999999999	2.9712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000172150	0.0	0.0	0.0	0.0	0.0	0.0	1.44207	0.0	1.31544	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000172156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.6156	5.86641	0.0	0.0
ENSG00000172159	16.8404	13.0974	9.39359	14.0264	17.9121	8.35074	11.0146	16.6624	14.0663	10.8771	9.39932	6.997960000000001	5.115880000000001	7.93135	13.2375	7.8323	4.63945	2.80497	15.3459	18.9822	11.6824	15.4968	13.1209	12.592
ENSG00000172164	15.6719	10.3627	4.58485	12.4034	14.2701	18.7489	14.9812	16.2653	27.3312	14.3749	13.2468	8.453560000000001	14.62	11.7689	11.8218	20.6025	9.94385	2.00399	7.83335	11.5305	8.83968	4.53049	8.438930000000001	3.17599
ENSG00000172167	11.4724	6.18504	12.1318	8.019960000000001	15.9852	6.81153	18.1184	15.2901	17.5291	18.7681	11.8596	18.9675	3.8251800000000005	5.0179599999999995	3.29926	7.985810000000001	3.90256	0.699098	1.0877700000000001	4.23837	4.60316	6.815460000000001	3.9062	3.3077099999999997
ENSG00000172171	29.4438	27.1177	32.1334	14.1121	30.6366	27.2675	28.8867	33.6809	27.4958	38.6391	33.1577	37.4038	26.1681	34.3279	25.3915	19.4243	34.6078	27.101	17.6939	17.5092	33.2783	23.147	20.4233	17.9347
ENSG00000172172	62.6711	53.872	73.0938	89.0449	53.7573	84.7553	62.8517	62.0086	72.2889	90.2985	69.9584	100.915	74.0388	77.1962	67.7364	71.5441	97.1186	139.181	105.67	136.071	183.454	114.917	114.325	151.05
ENSG00000172175	21.533	18.6986	21.0584	18.3116	19.473	23.7127	21.1256	16.1865	31.3834	11.0041	17.3838	15.8186	14.0173	8.02395	12.2412	12.2908	6.67374	0.76855	7.7800199999999995	12.4365	13.5069	15.5757	15.581	14.5586
ENSG00000172179	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3313099999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.04966	23.0715	11.5649	0.0	9.20047	22.8531
ENSG00000172183	4.95934	18.2702	11.3167	16.401	7.657139999999999	20.1208	4.86551	10.0369	0.0	0.0	7.785	5.796069999999999	3.76643	8.08511	0.0	0.0	0.0	0.0	4.8242	4.17711	0.0	0.0	0.0	0.0
ENSG00000172197	3.3100699999999996	3.4840800000000005	4.31615	3.12764	1.4602	1.9184900000000003	3.7113699999999996	3.8280199999999995	1.6927299999999998	1.05722	2.22687	0.0	2.15475	0.7709060000000001	0.696936	0.8996940000000001	1.46556	0.0	1.8485200000000002	2.4008599999999998	0.869167	4.45463	4.14881	4.68421
ENSG00000172201	3049.99	5618.08	1391.96	0.0	2825.48	3712.28	0.0	0.0	0.0	0.0	0.0	0.0	14824.7	10939.2	17081.9	4642.42	7562.3	4572.1	8307.27	2055.14	10044.1	5719.75	13850.4	8420.33
ENSG00000172208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000172209	99.8917	119.553	135.378	80.4919	103.34299999999999	122.406	102.479	119.041	107.094	123.571	140.091	91.2628	107.82700000000001	94.2389	97.9012	96.4759	99.7934	15.2023	190.86900000000003	173.83	151.591	119.161	174.90599999999998	200.484
ENSG00000172238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000172239	201.675	173.02	201.733	176.638	157.82399999999998	174.854	213.58	201.283	204.715	226.06799999999998	241.99099999999999	229.89	161.977	155.836	154.727	249.15200000000002	157.548	52.4577	195.642	179.638	198.132	182.36900000000003	176.604	166.707
ENSG00000172243	4.72867	5.22612	8.63231	0.0	1.4602	0.0	3.7113699999999996	0.0	8.46365	2.11445	5.9383300000000006	4.42119	0.0	0.0	1.3938700000000002	0.0	0.0	0.0	1.8485200000000002	1.60057	0.0	0.0	1.65952	0.0
ENSG00000172244	11.3356	7.177560000000001	6.46671	7.81002	6.5632600000000005	7.185989999999999	8.35543	10.0544	4.446000000000001	12.6941	7.798589999999999	9.12401	21.5977	21.4425	16.2415	20.9666	23.1364	13.322000000000001	98.3764	99.5775	79.4823	118.20100000000001	126.88	106.035
ENSG00000172247	649.0219999999999	644.408	517.1030000000001	584.1419999999999	535.922	495.80400000000003	388.225	382.415	446.037	479.097	344.978	440.07199999999995	737.5160000000001	691.804	875.995	590.006	769.297	2122.09	1032.02	884.268	831.314	1001.28	879.39	1017.42
ENSG00000172260	487.999	504.916	357.681	287.703	393.42199999999997	297.60900000000004	303.017	315.666	352.42	250.321	281.20599999999996	431.36	354.19699999999995	234.141	376.689	317.33	218.972	115.749	330.48800000000006	338.18699999999995	344.69199999999995	314.224	300.744	325.85
ENSG00000172264	17.7916	22.4723	19.7194	16.8111	24.3306	9.2807	15.9589	6.172680000000001	16.3772	6.819089999999999	13.5654	10.6938	13.126	14.917	19.4794	7.737369999999999	22.0567	3.81008	27.714000000000002	29.9957	37.2314	30.5308	36.431999999999995	26.0847
ENSG00000172269	69.4553	52.8433	73.5028	58.81100000000001	53.6189	56.1539	59.2532	43.7995	41.4384	63.0147	56.8845	55.2922	50.4553	46.7696	57.8595	71.8196	56.9356	27.664	39.7199	61.2347	55.5727	59.7655	60.8808	61.8637
ENSG00000172270	1278.34	1463.39	1417.41	1874.52	1223.98	1618.58	1786.11	2429.14	1500.28	2079.3	1810.06	1387.73	1333.7	1638.77	1515.72	1265.22	1433.91	935.8860000000001	1846.06	1829.64	2639.67	1771.53	1760.89	1984.79
ENSG00000172273	52.2492	70.4216	75.6078	72.1143	57.0606	69.7992	56.6785	71.3555	60.0648	66.4814	52.0121	71.4903	64.5225	70.6378	53.8427	50.1097	46.7377	35.0231	45.7724	30.265	39.9134	30.4839	32.1268	33.7421
ENSG00000172292	94.3238	78.0288	45.1098	34.8674	75.8695	37.8103	54.3045	61.7268	77.8421	49.248999999999995	62.9504	83.1736	68.6328	34.9906	56.6067	58.0302	32.3848	4.23343	57.1399	29.495	38.2337	30.7172	39.4598	32.3002
ENSG00000172296	0.46176999999999996	0.8505790000000001	0.0	2.0361599999999997	0.0	0.0	0.0	3.7381800000000003	11.5711	2.0648299999999997	0.0	0.0	0.701395	0.0	0.0	3.5143199999999997	0.0	0.0	0.898374	0.0	0.0	0.0	0.0	0.910602
ENSG00000172301	839.8530000000001	903.7769999999999	1099.45	1159.72	880.405	986.355	867.33	644.105	894.02	958.6260000000001	992.2489999999999	991.8839999999999	684.836	785.4860000000001	592.85	597.123	952.137	1347.33	343.986	208.49200000000002	226.437	248.685	162.128	200.484
ENSG00000172315	67.4209	94.6202	14.6522	46.0092	94.1828	42.333	132.291	90.9658	94.8152	111.259	103.315	93.8048	43.8889	47.1064	87.5388	61.0845	42.2892	48.1274	28.1073	24.3371	26.4318	9.03118	30.840999999999998	12.6622
ENSG00000172318	40.1133	34.3964	23.6728	32.0211	28.8315	15.4328	58.353	62.9865	63.132	35.5644	52.1119	45.2646	70.3836	45.1006	56.063	68.4257	43.9419	3.45586	99.5688	123.495	80.9803	106.354	103.884	70.9196
ENSG00000172322	0.0	0.0	2.59694	0.0	0.0	0.0	8.932210000000001	2.30324	0.0	2.5444400000000003	1.7864799999999998	5.32027	5.1858699999999995	7.421410000000001	5.03198	0.0	0.0	0.0	4.42818	9.585519999999999	4.164219999999999	6.4027	15.9017	8.9769
ENSG00000172331	100.323	90.7472	128.77200000000002	114.542	98.1935	96.3049	119.516	96.0799	128.26	148.19799999999998	119.51899999999999	121.43700000000001	53.0619	77.3962	71.2901	76.6919	51.3592	6.7138100000000005	204.19099999999997	235.736	297.056	252.342	239.718	215.815
ENSG00000172336	248.518	287.84	270.659	348.67400000000004	302.315	244.43	291.841	266.721	198.81799999999998	269.39599999999996	277.809	224.437	177.301	196.438	177.59	143.285	157.548	249.30200000000002	135.524	104.66	155.001	162.41299999999998	138.109	144.79399999999998
ENSG00000172339	34.2055	21.0022	26.0179	54.4658	67.483	19.2746	63.3881	49.9968	44.2167	63.7298	68.6099	44.4185	40.41	46.4705	42.0115	47.0027	47.1171	28.4866	62.2679	53.9156	48.2227	42.3685	69.0547	63.1154
ENSG00000172340	43.7275	52.3548	28.6873	68.6904	43.8845	49.8963	65.4228	56.4169	62.6128	62.325	80.6543	53.6604	48.1537	49.9017	41.8911	55.1183	59.2922	15.0218	59.5503	47.8795	75.0007	55.3524	61.0991	48.5042
ENSG00000172345	5.61693	12.4156	0.0	4.95354	5.203469999999999	4.55774	13.2256	0.0	10.0535	7.534910000000001	10.5807	0.0	6.825360000000001	3.66287	18.2127	12.8244	12.186	2.80669	17.4844	24.6011	16.4421	14.747	3.9241800000000002	24.3682
ENSG00000172346	136.991	157.116	153.352	142.467	139.678	194.003	162.29399999999998	214.47400000000002	157.295	190.703	158.24	157.083	247.34	235.976	152.381	265.562	196.267	232.48	398.86699999999996	417.849	370.46	455.681	335.981	394.31300000000005
ENSG00000172348	864.164	756.88	788.7769999999999	593.991	816.2510000000001	629.025	950.883	970.482	1082.71	903.53	1151.73	1091.16	1078.39	864.635	1002.69	1067.11	739.1619999999999	192.62099999999998	797.7610000000001	829.191	548.705	803.942	913.0010000000001	700.0239999999999
ENSG00000172349	3.5183800000000005	2.02526	1.00358	2.9089099999999997	1.35808	4.4608	4.74624	2.67023	4.32946	5.899719999999999	4.48746	6.1679900000000005	1.67005	5.37744	0.648195	2.51032	2.72614	2.1976	5.1486	4.8295	4.84169	4.13575	1.15555	1.7395599999999998
ENSG00000172350	58.9998	60.7857	70.7389	30.8662	59.4433	56.7999	45.1296	31.3693	52.8007	36.8902	55.7266	61.9419	68.3515	72.5473	79.5878	84.6671	81.3567	11.2429	156.612	107.81	95.1353	120.959	115.274	112.40299999999999
ENSG00000172354	336.30400000000003	273.49	326.559	354.955	301.05400000000003	286.677	196.56099999999998	275.14599999999996	348.995	147.98	179.717	263.42400000000004	249.976	323.71299999999997	361.20099999999996	173.58	332.652	232.40400000000002	755.206	620.76	533.4590000000001	711.194	674.867	684.3510000000001
ENSG00000172361	5.4840800000000005	6.2164	5.77577	4.65036	6.513330000000001	5.13455	4.96645	6.83007	7.550560000000001	8.4885	4.63547	3.94421	14.7375	11.6915	9.32622	11.2368	9.15216	6.32379	0.0	0.0	0.771791	0.7911130000000001	2.9472099999999997	0.8318840000000001
ENSG00000172366	86.2498	48.3523	94.1284	88.1892	65.6192	147.071	103.01299999999999	172.025	62.6449	97.8148	60.8283	35.0615	72.1488	114.119	106.854	68.9704	104.601	340.409	46.3004	54.8599	82.4977	42.2815	41.5665	41.9905
ENSG00000172367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6384	1.44899	0.0	0.0	0.94614	0.0	1.31892	0.5961850000000001	0.0	0.0	2.02127	0.783852	1.35742	2.21138	2.26674	0.703709	0.794521
ENSG00000172375	194.185	193.405	185.822	195.97799999999998	157.048	169.428	162.125	149.714	194.33700000000002	171.394	156.393	193.83	182.59	165.34	258.064	171.395	152.54	80.4869	407.00300000000004	411.731	346.16	460.042	435.75699999999995	446.676
ENSG00000172379	433.455	405.278	249.53099999999998	275.948	378.86699999999996	243.209	313.447	378.626	501.101	277.624	361.92699999999996	342.6	387.727	285.131	361.658	312.085	217.437	36.2082	387.681	416.13199999999995	268.758	414.465	380.259	360.48199999999997
ENSG00000172380	15.25	9.36346	11.5997	11.2074	7.84857	10.3119	0.0	0.0	0.0	11.3652	0.0	0.0	30.8848	24.8617	14.9841	38.6868	15.7548	0.0	98.896	128.446	74.4007	38.1316	53.2707	100.242
ENSG00000172382	9.57201	9.61725	7.942710000000001	17.2667	5.3742	3.5304599999999997	6.82976	21.1333	12.46	1.94553	9.56189	14.238	0.0	1.41864	1.28252	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000172399	3.5057400000000003	0.0	5.99983	1.9323099999999998	2.7064	3.5558300000000003	0.0	0.0	0.0	0.0	1.3758	0.0	0.0	2.85767	1.2917299999999998	3.3350699999999995	1.35817	2.1897	3.4102099999999997	0.0	64.1385	1.6436099999999998	0.0	0.0
ENSG00000172403	88.6791	101.081	48.5859	45.007	82.016	51.6522	32.3374	21.3464	30.6777	38.3205	28.2851	33.8995	13.0029	18.2504	12.9406	10.4408	15.6471	1.64523	15.727	15.4577	328.967	22.9445	20.6062	16.8028
ENSG00000172404	8.808639999999999	5.4085	6.70017	6.47358	3.4001	5.95633	4.32099	0.0	5.2554099999999995	1.6411799999999999	2.30459	8.57902	1.11497	1.19671	0.0	4.18991	1.13753	1.83398	0.0	0.0	0.0	1.3634700000000002	1.26986	2.86747
ENSG00000172410	0.0	3.6362900000000002	0.0	0.0	0.0	4.00462	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.3625	6.650930000000001	14.4467	0.0	6.89589	15.5716
ENSG00000172421	0.568498	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0175299999999998	0.0	0.0	0.0	4.32964	3.7176400000000003	0.840231	4.33871	0.883446	1.4243299999999999	2.21203	0.957659	3.12025	1.0661200000000002	2.97879	2.24213
ENSG00000172425	17.2804	6.36609	7.8864600000000005	7.61975	2.66807	7.01092	6.762239999999999	6.97478	12.3369	15.4104	0.0	12.0833	5.2495400000000005	2.81719	7.640630000000001	3.2878300000000005	5.35574	8.63475	0.0	0.0	18.969	19.4439	0.0	3.40766
ENSG00000172426	24.2705	50.667	33.2298	32.106	9.99287	32.823	15.8742	13.0985	14.4803	14.4702	0.0	18.9103	34.5909	55.6903	88.706	27.8545	60.4984	162.564	41.5843	52.6248	45.1217	67.8353	48.8195	35.6656
ENSG00000172428	1525.0	1310.88	1043.97	3025.99	941.828	1443.67	2892.55	2057.56	818.8589999999999	2386.68	2234.3	1425.83	0.0	82.8724	149.841	0.0	0.0	127.00299999999999	395.584	856.307	651.006	571.975	443.923	902.179
ENSG00000172432	62.0742	57.9032	57.2038	41.2326	68.195	54.0819	57.7767	49.928999999999995	54.1276	56.0473	59.3397	56.7357	75.5498	64.8708	73.8943	74.1939	82.6279	13.9181	144.764	127.35700000000001	147.054	135.811	145.947	115.34700000000001
ENSG00000172456	8.16441	5.01294	7.98447	15.4289	7.80355	11.8301	6.1028199999999995	12.5893	11.1338	7.82305	11.5956	9.99628	17.7159	20.2823	13.7522	11.8354	21.0867	10.6848	13.6147	24.8869	7.824160000000001	6.56185	33.273	10.7334
ENSG00000172461	71.5085	57.2689	41.1487	23.3059	72.0052	22.7051	46.3637	84.3159	94.6014	33.3656	57.59	53.7776	68.9476	34.4668	21.0786	69.8019	26.9807	3.1071	79.8427	109.984	61.4317	80.4613	108.605	56.4053
ENSG00000172465	461.80699999999996	457.064	463.98699999999997	668.6439999999999	478.89599999999996	356.54699999999997	385.44699999999995	320.84	407.116	423.785	443.61300000000006	378.611	596.756	550.61	543.492	445.88199999999995	480.655	146.376	147.506	214.80200000000002	214.375	180.96400000000003	198.637	237.863
ENSG00000172466	87.7478	79.1435	96.6639	52.0343	111.18799999999999	74.884	85.494	102.87799999999999	112.647	66.2967	113.045	103.26	89.1614	83.859	82.0559	122.04799999999999	81.5873	16.6313	83.5907	74.4171	76.3935	81.7107	104.639	82.3417
ENSG00000172469	21.0506	18.9567	21.3491	12.3762	32.5017	17.0811	19.2755	28.4019	15.9083	27.1927	22.0296	12.0277	49.0272	31.2678	43.4356	48.9519	38.4204	0.0	81.7823	62.1577	58.9622	72.7012	61.9996	82.8954
ENSG00000172478	0.0	1.1258700000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.11825	0.0	1.06755	0.0
ENSG00000172482	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000172493	15.1849	10.389000000000001	9.900139999999999	11.4784	20.7658	8.80105	20.430999999999997	16.6829	26.4023	13.58	21.1125	12.1693	9.22589	9.90225	10.231	12.382	7.395560000000001	2.1679	24.5302	18.3102	44.545	18.7533	24.3003	24.0067
ENSG00000172497	1.54724	0.0	0.0	2.55844	0.0	0.0	0.0	0.782838	0.0	0.864818	1.8216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.50222	2.60144	2.11901	2.89607	2.02294	3.04533
ENSG00000172500	249.62599999999998	274.563	318.279	311.475	281.901	325.447	189.296	211.011	208.06599999999997	254.544	243.622	212.895	182.763	199.08900000000003	154.4	165.15	201.303	263.22900000000004	90.8407	107.9	94.1873	92.0548	103.509	96.79899999999999
ENSG00000172508	40.2793	45.658	215.643	39.2792	359.98800000000006	27.4984	63.0756	62.7066	63.0824	83.9939	55.9334	88.7185	45.2977	77.6633	20.5496	118.64	108.03299999999999	35.8027	10.5892	19.6476	13.5145	16.0401	26.4826	19.1667
ENSG00000172530	19.7724	20.9225	18.2395	15.7676	19.4861	23.0417	20.6365	11.0682	9.78865	7.52451	8.58498	11.8	49.2026	45.9513	48.9826	48.8254	45.6346	26.2764	62.5473	57.7205	56.497	36.4921	34.7257	45.0464
ENSG00000172531	176.81799999999998	184.47400000000002	185.886	188.05200000000002	187.18200000000002	171.082	172.326	142.967	129.001	195.28900000000002	155.097	194.128	179.636	197.489	211.00099999999998	188.575	206.271	305.046	669.5210000000001	656.1	549.273	710.716	670.2610000000001	685.2230000000001
ENSG00000172534	65.0354	63.5835	40.7162	50.7365	71.8344	39.5787	84.7461	73.2352	83.2738	57.4161	65.4425	53.7903	84.3463	55.7316	84.5468	71.7049	52.4585	9.16587	134.711	108.209	127.291	146.436	130.554	115.15799999999999
ENSG00000172543	0.645501	2.3780200000000002	4.41892	0.0	2.9899299999999998	2.61889	2.53315	0.0	0.0	0.0	0.0	0.0	2.95077	1.0557	0.9544020000000001	4.92826	2.00698	4.85361	0.0	1.0978299999999999	1.19232	1.22217	0.0	0.0
ENSG00000172548	3.8433699999999997	2.02271	17.5404	1.21052	30.5183	2.22759	21.5466	8.88954	8.844560000000001	6.1378	8.61886	16.6839	6.68381	29.5919	7.296139999999999	55.4662	23.0142	1.37424	9.60501	14.7852	6.0216400000000005	10.2873	11.4973	9.73574
ENSG00000172554	0.40105100000000005	0.738734	5.49097	1.76842	0.0	0.0	1.57385	3.24664	2.15347	4.48329	1.88867	0.9374319999999999	11.5742	18.9609	11.2307	7.630539999999999	16.7802	5.00997	3.12098	10.8094	4.40241	7.5210300000000005	4.20282	5.53605
ENSG00000172568	90.0171	93.6346	62.8315	100.399	71.9452	60.1527	18.7018	36.4359	36.0146	35.5161	23.2739	39.6065	49.86600000000001	20.7181	60.873000000000005	20.1494	24.6169	26.4589	24.4691	19.4214	19.1754	41.2765	38.4428	26.869
ENSG00000172572	7.0289399999999995	4.89898	3.9014800000000003	1.25651	2.93313	8.0928	3.72755	7.304939999999999	5.44036	4.67207	4.47316	1.7761900000000002	2.8855299999999997	2.78736	3.6398699999999997	8.674719999999999	2.64951	0.0	3.7062800000000005	6.41829	4.530959999999999	3.21535	3.6600800000000002	2.6297099999999998
ENSG00000172575	127.435	126.844	77.0635	41.8822	117.321	57.2685	84.9023	85.9689	96.3363	114.43799999999999	72.0651	136.91	128.642	101.081	117.04700000000001	30.1195	119.796	12.5245	707.1110000000001	694.7	533.323	732.703	701.3439999999999	659.355
ENSG00000172578	2.4165200000000002	6.99477	0.0	0.0	0.0	0.700298	2.70949	4.1919699999999995	2.4715599999999998	0.771827	2.16764	0.806923	0.524359	0.562801	1.0176	0.656822	0.534967	0.862498	9.40268	2.90766	4.42109	8.41615	6.632460000000001	5.44609
ENSG00000172586	125.12799999999999	138.291	214.148	124.14299999999999	154.556	101.53200000000001	104.346	164.605	117.58	118.897	132.585	146.239	112.30799999999999	231.03799999999998	154.382	199.296	229.16099999999997	400.251	316.467	263.47900000000004	360.55699999999996	217.05700000000002	207.61900000000003	104.869
ENSG00000172590	45.7499	64.2066	94.4544	33.6221	67.2734	53.0326	59.8458	74.9539	54.5906	53.5786	82.0762	81.4762	23.1636	56.8268	35.3197	20.7251	60.7685	130.631	119.961	100.16	100.723	74.336	88.464	86.8523
ENSG00000172594	33.9182	37.0959	45.9552	30.3797	49.0962	39.7783	31.1968	37.5402	38.8916	18.9584	29.1177	33.446999999999996	35.4195	39.7442	30.4629	23.1919	33.6723	14.5651	134.155	94.715	190.207	107.432	84.3067	107.738
ENSG00000172602	497.958	501.61400000000003	379.94800000000004	394.545	307.536	356.707	253.429	273.991	275.738	389.662	256.488	403.744	200.90900000000002	205.49	206.41400000000002	153.958	238.733	147.738	81.7406	110.09700000000001	68.3271	67.1195	114.152	101.265
ENSG00000172613	18.2519	30.081	19.7286	38.1227	20.7647	27.2819	11.3094	11.6649	22.351999999999997	10.7387	25.6353	15.7178	74.7685	78.6763	75.3948	51.4192	71.794	72.3434	52.8284	22.8712	35.4852	29.0989	35.5703	21.0365
ENSG00000172638	41.745	41.3306	50.0105	56.3724	61.2309	83.6243	50.1701	71.8122	61.641999999999996	47.8328	41.7753	45.129	194.18599999999998	227.137	182.27	177.715	173.855	215.112	35.5315	35.1606	34.3681	35.2285	33.7214	34.9861
ENSG00000172653	0.0	0.8826510000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.781201	1.41249	0.911708	0.742567	0.0	0.932981	0.0	0.0	0.0	0.0	0.0
ENSG00000172660	335.556	285.594	335.723	310.64599999999996	366.94599999999997	334.036	296.453	298.9	317.01	335.26099999999997	298.459	308.181	0.0	0.0	0.0	0.0	0.0	0.0	107.383	98.7309	89.5307	88.5707	103.361	105.479
ENSG00000172663	15.5272	20.4294	22.7775	12.2262	22.2614	22.4987	17.4097	24.6907	11.9107	19.8374	26.1151	20.7394	11.7924	25.3138	21.2502	27.4325	25.7806	36.0226	83.2434	60.9888	106.382	86.4134	91.9783	82.2129
ENSG00000172667	68.0413	67.038	46.9403	47.0972	90.396	33.7042	72.9637	107.281	100.54299999999999	58.3735	120.471	81.3705	96.1393	52.8836	74.6291	99.3514	36.7816	1.9767	137.994	131.433	124.001	109.37	78.4608	85.4777
ENSG00000172671	3.27956	6.04094	8.98039	5.78445	2.02544	3.9917	5.14802	6.637289999999999	2.3479799999999997	1.4664700000000002	2.0592599999999996	6.132619999999999	18.9294	14.9705	22.2345	26.2072	8.1315	8.19373	11.6095	6.70153	9.70444	7.460539999999999	6.948360000000001	7.84503
ENSG00000172673	15.1608	23.8193	22.3853	5.898619999999999	33.7351	5.427309999999999	6.999510000000001	13.5366	1.59622	6.9786	23.7989	5.21138	2.03189	0.726951	0.0	6.787160000000001	2.764	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000172689	0.0	2.55367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.46371	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000172716	4.7603	5.01055	4.65538	5.99726	4.1999	1.37952	2.66871	1.37629	1.21718	3.04084	0.0	0.0	0.0	1.10866	0.0	5.1755	1.0538299999999998	0.0	0.0	3.4252300000000004	0.0	1.27105	0.0	1.33656
