rP1	rP2	rP3	rP4	rP5	rP6
43.86	56.8828	51.4248	38.9157	48.4763	57.1137
11.9186	10.2895	10.3079	13.9558	10.045	0.852368
0.0	0.365211	0.990504	2.13111	2.43004	0.559689
4.01349	3.69233	3.33805	5.74557	4.09469	0.0
152.52700000000002	162.894	150.946	140.679	190.451	185.98
78.6826	62.7462	80.2721	67.7019	58.5178	6.04775
14.1311	12.7076	15.1941	15.7873	14.8066	2.51283
0.0	0.0	0.0	0.0	0.0	0.0
550.961	699.6519999999999	507.414	589.832	676.4889999999999	524.257
105.523	106.353	124.243	104.777	126.038	62.4431
79.7635	66.0033	80.6421	72.5177	74.8145	45.2851
172.97299999999998	178.457	260.216	208.271	199.72799999999998	224.96599999999998
142.52100000000002	132.279	126.333	112.815	137.666	130.468
17.8929	20.4572	17.362000000000002	18.0279	17.0644	7.67775
18.7352	41.1315	18.1793	16.000999999999998	26.0649	25.2138
34.7583	32.2952	35.236999999999995	40.2898	39.1664	11.9465
133.636	120.484	112.381	130.94	138.763	42.0086
76.5639	98.2271	98.6688	58.4423	83.6051	67.8879
54.0799	39.8387	68.934	37.7453	30.1319	3.28243
74.1664	87.1025	84.4812	115.118	74.5702	15.9122
25.7115	19.2842	27.9543	25.9982	20.2268	1.52862
78.0631	43.8506	78.5781	63.9703	55.8241	18.0004
674.8789999999999	585.39	705.497	557.496	573.364	83.1896
107.899	67.9979	89.8087	91.7572	46.4564	3.25648
11.6451	5.43426	11.2995	6.3421	6.715160000000001	1.6656099999999998
577.999	642.378	621.375	537.681	612.835	152.116
0.0	3.46505	2.6104700000000003	2.69595	2.74474	1.77007
10.7852	11.5758	4.75686	15.966	16.0049	6.45094
5.17622	0.0	6.69681	0.0	5.280930000000001	0.0
9677.23	13673.9	13560.6	5674.07	12945.2	49361.8
27.3498	39.5391	35.7452	25.8689	24.4864	17.4438
155.296	123.06700000000001	135.46200000000002	152.69799999999998	127.242	17.8675
48.0027	54.4382	52.73	61.2636	49.8979	13.4079
697.59	810.166	774.0830000000001	887.258	937.988	429.55400000000003
124.714	39.9469	96.3039	146.405	38.6375	21.4804
10.8157	15.4781	8.74559	0.0	2.75862	5.93009
32.0502	59.4179	25.4447	14.5988	23.7808	28.7554
44.8938	32.5104	26.2419	44.0393	20.4178	7.1175
0.0	0.0	2.37843	0.0	0.0	0.0
3.4253	4.90188	3.32365	8.58118	1.16486	2.81707
38.0389	33.3362	37.2487	45.8996	35.9601	9.184389999999999
78.2887	95.4494	95.8787	79.976	119.421	28.7554
0.0	0.0	0.0	0.0	0.0	0.0
390.57300000000004	382.48800000000006	674.977	332.11199999999997	474.098	65.6507
63.7917	55.7144	60.9883	61.8885	52.001999999999995	12.3445
54.2682	59.3154	44.4451	62.9882	51.3025	2.4568
202.262	194.57	190.15200000000002	186.075	185.37599999999998	47.6261
31.9881	20.5045	19.8303	12.2433	19.9437	13.154000000000002
0.0	0.0	0.0	0.0	0.0	0.0
252.445	218.959	369.417	188.021	265.906	276.077
57.9968	48.6671	57.64	55.9168	47.3361	9.82875
1.24285	0.666981	1.80895	0.778407	0.0	1.02216
40.0506	44.9115	46.4024	59.9022	39.6411	16.7152
0.0	1.1959899999999999	1.62185	0.6978979999999999	0.0	0.0
214.762	179.465	260.486	198.878	275.448	338.11300000000006
433.95	365.05800000000005	432.45300000000003	367.28	484.60900000000004	607.684
2.22667	3.45209	2.88079	4.648619999999999	3.7862	0.406952
46.1436	57.4057	45.2831	45.9776	43.8673	7.76248
71.7816	55.733999999999995	70.1454	72.6972	49.8613	23.4467
78.352	48.0549	68.7862	84.1244	35.5276	2.04568
68.2397	34.1798	69.1575	39.8899	30.9423	7.48298
11.5457	7.745080000000001	15.4042	5.42339	14.7241	11.8694
0.0	0.0	0.0	0.0	0.0	0.0
22.9342	34.4618	17.8029	25.8551	25.738000000000003	7.54472
4.1925	2.69992	4.8817	1.0503200000000001	5.98825	1.3792200000000001
54.283	39.3272	37.8581	55.6716	37.7284	23.4381
258.095	263.066	255.84099999999998	297.71	252.898	106.896
3.3427300000000004	3.26162	4.71786	2.66456	0.9300959999999999	0.0
132.68	123.677	134.118	135.664	115.58200000000001	104.336
140.977	99.7495	141.634	123.07	92.9356	11.7727
28.7709	12.613	16.5143	36.0389	16.9503	4.33248
46.9064	43.6729	45.2402	47.7834	30.5582	9.29572
0.0	0.0	1.57176	0.0	1.6526	0.0
0.797026	0.427728	0.386687	1.49755	2.43945	0.0
72.8776	67.5096	71.3017	77.2726	74.6604	19.3986
5.14827	2.6461099999999997	3.23651	1.9074	3.8468400000000003	0.35781
44.4288	53.7551	45.8538	81.4548	43.2673	1.9930700000000001
171.005	156.954	176.398	153.64600000000002	165.497	97.2648
0.684806	0.367505	0.664484	0.0	0.34933000000000003	1.1264100000000001
20.9479	20.7541	14.6975	10.0922	17.0974	3.18059
0.0	0.797489	0.0	0.0	0.0	0.0
41.1631	32.9347	36.3105	35.6244	42.7594	64.0144
0.0	0.0	0.0	0.0	0.0	0.0
53.2967	30.8021	52.5991	44.507	31.8349	12.7377
70.0931	53.2891	60.9283	58.5333	56.613	13.2107
318.157	320.322	308.184	276.432	268.725	51.3416
32.8561	59.2449	36.9821	27.9862	37.5433	41.0733
24.9418	22.8044	21.5126	25.4569	23.5615	6.0779
531.284	482.329	525.884	411.25199999999995	457.022	419.37300000000005
163.165	184.955	130.859	169.972	169.014	154.731
117.353	106.916	133.29	78.0574	126.22399999999999	23.1934
196.24200000000002	142.39700000000002	165.08900000000003	163.108	126.26799999999999	13.639000000000001
26.5675	10.6932	41.8911	8.31975	6.77625	0.0
254.47299999999998	320.751	227.92700000000002	248.467	307.551	448.624
14.7951	16.375999999999998	37.236	10.4246	16.7454	2.2814900000000002
57.5925	53.6633	66.3231	60.25	54.8835	12.4921
25.9118	28.6542	13.7143	26.5562	24.0327	7.7493300000000005
12.1052	20.941	20.0372	17.4822	10.1706	5.85626
83.6462	107.044	87.4074	80.5976	78.7739	179.921
1.6993	1.36791	0.8244360000000001	0.532143	1.30026	0.0
11.0165	11.8241	12.94	15.252	10.0562	11.4446
14.365	26.9817	12.1964	20.2431	28.3953	28.0588
20.5197	30.4948	21.4424	23.7262	25.7659	38.9447
81.7109	65.7759	68.9034	70.672	53.5911	9.60021
40.6097	56.2041	38.3676	52.2071	61.0566	14.0626
6.84156	15.7353	6.63853	11.0184	10.9685	22.5068
446.425	626.817	531.255	369.283	532.798	863.6189999999999
0.247971	0.332687	0.42107100000000003	0.155306	0.126494	0.0
1.11632	2.3963099999999997	3.2495700000000003	5.59328	2.2778	0.0
0.362308	0.648116	0.5859270000000001	1.6640599999999999	2.9571	0.198649
1.3049899999999999	2.80132	1.26626	2.1795400000000003	1.33139	0.0
0.0	1.6170200000000001	1.46187	0.0	0.0	0.0
109.32700000000001	115.875	121.995	109.556	112.93299999999999	20.2305
144.58700000000002	99.0642	139.143	137.94299999999998	94.5691	22.8051
75.6615	39.9385	51.7524	73.0233	41.7597	18.3619
5.29075	5.67862	3.20859	4.14206	6.07251	0.0
8.37238	11.9816	23.6948	28.8403	12.8126	9.18093
0.0	0.0	0.0	0.0	0.0	0.0
71.6927	60.5817	77.0738	53.312	55.2637	43.4262
154.30700000000002	156.187	160.983	153.221	183.965	67.6449
37.7983	28.4332	31.0341	40.0627	31.971	19.6615
9.366489999999999	6.34936	8.37102	11.4239	7.04125	5.27067
18.0036	6.211119999999999	36.4984	39.8681	8.52792	1.05762
744.313	662.446	772.3330000000001	677.33	991.893	536.597
6.920960000000001	6.1902800000000004	4.47705	3.6122199999999998	11.1799	0.0
67.7958	82.4681	76.017	66.0507	73.7785	89.2117
39.4429	32.1429	28.3499	32.9379	34.2792	27.0325
1029.7	993.48	1109.06	929.868	860.7189999999999	93.9265
18.5834	11.4905	14.5039	21.2537	10.9222	3.9870099999999997
61.1124	43.7284	65.0375	79.0199	40.8954	3.24263
38.281	25.3626	33.935	35.2237	23.3851	2.7208
10.5289	19.9426	10.8174	21.7225	22.1157	0.0
339.63800000000003	427.07199999999995	388.162	291.041	489.31699999999995	435.939
161.431	180.497	163.96200000000002	176.893	166.896	59.8443
41.626000000000005	37.8042	46.3223	66.3619	30.5889	5.26685
51.0987	53.8431	46.6391	64.884	44.753	3.83791
80.175	58.6455	72.4673	74.8056	64.9894	25.2914
3.6719	0.328424	0.29691100000000004	0.766582	0.0	1.00663
18.9459	17.914	20.5722	20.9067	15.8775	4.08091
178.78400000000002	211.5	207.667	135.67600000000002	213.023	375.642
75.7127	41.0339	77.8301	46.011	29.826999999999998	1.23304
1.87483	2.41474	6.54911	1.40907	2.67787	0.0
54.0483	26.7742	29.9682	44.6386	26.662	3.9077800000000003
19.7137	14.1059	31.8811	32.925	20.1125	0.0
15.6643	12.6095	39.1386	9.320160000000001	8.39012	0.644139
22.6749	22.2392	22.3813	20.078	25.9256	9.64578
286.621	285.202	244.317	380.22	254.34400000000002	92.4897
120.98899999999999	72.8886	92.4042	107.554	97.9531	14.1233
0.946418	1.30603	0.787142	3.72586	0.551751	0.22238899999999998
35.0793	23.4887	25.2945	41.119	25.9388	4.2349
56.7721	32.5376	39.5773	32.45	30.6473	4.07981
47.0554	56.5176	77.1854	39.295	56.0086	9.21423
55.70399999999999	69.7523	64.8611	51.1689	58.7253	42.7585
34.2459	31.0389	26.5837	27.8831	27.1746	10.6401
39.6952	39.4878	37.5777	76.4034	26.6695	4.77754
35.6739	18.3578	20.864	25.0975	22.9342	1.60763
0.0	2.1953	1.98465	2.56204	8.346910000000001	3.3643099999999997
18.6017	12.3596	18.4795	28.2939	15.3632	8.01356
499.384	423.037	466.543	305.014	320.008	47.52
0.0	0.0	0.0	0.0	0.0	0.0
0.0	3.8998800000000005	0.0	0.0	1.8535	0.0
91.2957	61.5346	75.404	81.0041	61.2635	34.4137
49.001999999999995	31.4321	43.8199	43.13	27.1413	3.81545
208.104	111.286	239.74599999999998	179.61700000000002	109.53299999999999	21.7719
144.439	125.443	187.584	149.622	127.113	12.6952
262.29400000000004	183.037	274.39	260.603	175.162	54.5823
25.0244	81.9541	27.3948	69.9256	66.7724	141.42700000000002
34.7299	13.3128	48.1417	21.7516	17.7162	0.0
6.54801	15.8131	21.4437	10.2527	21.7115	1.3463200000000002
2.95505	1.15334	0.782007	1.0095100000000001	0.5481520000000001	0.0
23.601	17.9066	20.5316	21.4077	15.7755	6.02385
138.29	259.749	281.791	207.87	162.251	22.7468
72.0422	51.5491	71.8461	103.193	37.7707	4.93748
0.0	2.46156	0.0	0.0	0.0	0.0
0.0	1.8588200000000001	0.0	0.0	0.0	0.0
32.9437	23.2043	20.9778	42.5555	21.0064	11.8536
14.2237	13.9763	12.2465	15.3074	7.5623	2.30665
190.53900000000002	143.02200000000002	193.343	109.197	125.78399999999999	38.9202
0.0	0.0	0.0	0.0	0.0	0.0
40.0235	46.1794	50.4864	46.3741	45.9373	47.7289
106.537	81.0612	117.359	113.79799999999999	85.2415	20.4045
73.9528	80.9008	83.4879	65.9131	82.7036	39.7676
93.8531	65.8077	120.98100000000001	77.2306	55.9135	9.57803
15.2169	12.7031	9.843580000000001	12.7074	0.0	5.56217
0.0	0.0	0.0	290.151	0.0	0.0
115.15100000000001	110.49700000000001	80.6553	85.9707	102.698	114.146
104.689	73.5088	77.8478	80.8869	79.8553	62.7638
34.6012	24.7586	29.8439	14.4474	19.6118	0.0
134.409	96.9637	125.07600000000001	132.483	104.53200000000001	18.1217
1202.37	1308.24	1278.83	974.47	1023.57	279.566
2.8077099999999997	3.0135400000000003	1.0216399999999999	4.83585	0.7161270000000001	2.30914
22.0605	26.4635	30.2201	11.3785	30.4504	8.53801
72.3862	91.2891	100.089	88.4054	112.62200000000001	83.3456
10.142000000000001	9.33043	6.32637	9.07431	8.12991	1.1915799999999999
123.765	144.667	135.721	156.092	132.32299999999998	64.1405
59.7304	37.4745	55.998000000000005	60.723	45.0417	7.594069999999999
5.15382	9.83405	6.667839999999999	9.32501	2.92116	8.477319999999999
3.4702	3.7246	13.4689	4.346830000000001	0.0	0.0
5.6959599999999995	8.15138	29.476999999999997	7.134869999999999	15.4965	3.12302
271.546	280.534	318.91900000000004	325.44	271.45099999999996	30.8926
6.591260000000001	10.1064	0.913666	3.5384300000000004	6.72461	7.74408
104.149	110.421	122.625	84.3208	94.5935	72.0756
80.7688	71.1845	75.5047	78.9639	56.6101	50.7651
217.502	188.78099999999998	191.238	243.924	204.278	67.1608
17.7499	40.6424	26.4088	44.4676	53.1196	130.409
2.97287	4.25441	1.9231	1.24129	1.011	1.62998
0.42020100000000005	1.8040200000000002	0.6115970000000001	1.0527	0.428702	0.0
95.6451	81.9984	91.6574	116.839	69.4842	7.306010000000001
59.0269	115.189	36.4479	76.1787	36.4976	414.843
67.128	57.82899999999999	70.2782	50.894	54.968999999999994	14.5284
17.8525	26.8257	39.8422	11.1812	101.99600000000001	44.0472
24.624000000000002	14.6204	21.0972	22.9693	10.6903	4.30883
59.0663	50.7172	63.8193	54.7908	41.3685	6.3020000000000005
4.82072	6.20896	10.2909	2.41541	7.8692	3.17177
41.4097	37.0379	28.4615	23.774	24.6444	8.51416
14.3503	29.3516	24.6962	23.7412	25.1377	26.7218
40.8698	27.8678	41.0566	30.1143	26.9802	0.790884
275.491	267.887	287.878	179.916	261.846	11.6191
60.3463	46.1336	53.3076	54.9103	43.2712	13.11
19.0199	5.83266	23.7285	13.6141	16.6326	0.0
82.3594	42.9709	64.3762	79.7617	49.7929	29.4772
46.1893	24.4178	32.1088	47.495	20.3968	4.535819999999999
2.77408	1.9849700000000001	0.8972530000000001	4.63315	2.8302	6.08397
95.8075	134.071	131.797	60.7646	91.5592	127.66799999999999
55.2047	73.6644	57.9096	63.5436	63.9325	56.4457
132.363	121.772	201.827	71.0574	154.333	72.57300000000001
95.2779	111.155	71.0127	69.1866	129.607	229.4
145.34	77.9975	167.47	113.785	74.1402	0.0
31.04	21.6551	19.5772	25.2728	15.834000000000001	2.55282
10.9633	8.01823	10.2614	9.1147	5.74101	3.9896199999999995
73.2859	58.9939	72.3809	93.4385	76.1036	5.381480000000001
29.8115	48.2089	47.4401	51.7816	44.2026	45.113
1.62267	1.74163	0.787257	0.0	2.4832400000000003	0.0
114.774	111.99	147.816	141.155	174.58	171.625
247.613	233.084	231.49900000000002	221.30700000000002	205.85299999999998	116.133
288.085	409.48699999999997	294.64599999999996	331.601	230.364	1293.51
54.6741	82.9376	53.7589	55.7017	75.1172	29.9771
2.7624	5.23221	3.94181	3.8673300000000004	2.15516	4.27649
94.6257	88.074	84.1661	94.7621	75.6733	46.6127
101.836	104.822	66.4161	76.3281	87.7159	8.23802
26.1817	32.2643	33.873000000000005	32.7957	29.6794	32.6977
676.805	566.625	731.9989999999999	455.82	567.248	218.153
6.51839	5.9968	4.5178199999999995	2.33287	12.3505	1.53169
228.88400000000001	185.232	219.90099999999998	264.96299999999997	171.033	28.0853
40.7272	45.2741	38.8129	31.8847	42.2931	34.6915
6.1661	6.77698	7.70626	9.94822	5.68692	0.8925290000000001
90.3295	119.045	52.8713	199.602	112.664	16.7301
336.13199999999995	233.835	375.08099999999996	240.93200000000002	217.826	38.9071
0.0	0.0	0.0	0.0	0.0	0.0
157.165	131.41899999999998	177.327	112.169	132.378	27.0539
9.46418	3.0474	33.9783	3.5565	9.65564	48.2585
202.49900000000002	123.527	183.767	237.231	112.959	33.5479
12.2534	27.315	10.0605	25.9749	21.156	9.30234
26.5831	36.8322	29.5462	44.1962	30.5727	2.38503
128.649	100.62200000000001	113.54299999999999	116.575	99.1365	104.679
74.4809	83.1389	98.2881	97.0281	63.8297	44.1039
101.90799999999999	85.3607	104.458	93.9393	85.7669	66.6516
170.679	153.215	189.273	167.705	170.06099999999998	60.5238
23.3504	31.0771	22.6574	23.3993	25.7286	16.8996
517.564	416.49800000000005	554.289	419.15	413.736	182.252
197.513	160.495	174.476	186.14	149.70600000000002	34.4804
49.7473	68.9676	63.3557	61.0161	62.3847	22.1616
48.3635	15.0263	39.5186	36.6675	27.2679	6.28036
46.6294	76.4619	64.5169	55.7047	62.9898	14.9137
0.178336	0.0957048	0.08652169999999999	0.111693	0.181943	0.146669
14.0385	6.90603	27.8114	4.39623	3.58063	0.9621430000000001
110.57799999999999	129.545	125.53	107.73200000000001	112.815	13.0767
157.071	134.174	178.668	180.17	116.135	16.4499
301.478	347.309	333.486	329.80300000000005	381.39599999999996	188.438
0.775025	1.24777	6.01621	1.9416200000000001	2.76747	2.54962
0.43195500000000003	0.9272440000000001	0.8382719999999999	0.5410739999999999	0.440693	0.0
119.015	182.636	122.164	230.396	174.607	228.12
335.439	261.074	386.711	325.166	267.509	40.3326
4.33775	3.7246	9.25985	8.69367	4.4255	0.0
0.791241	5.94473	5.37432	3.96449	2.4217400000000002	0.0
3.77411	4.05079	7.324210000000001	7.09127	5.77569	0.0
10.0711	5.896059999999999	7.995480000000001	5.73421	12.142999999999999	1.50596
78.6109	38.3258	78.0881	71.0983	36.1585	3.94487
97.9997	83.9349	69.1575	107.87700000000001	87.8632	63.5014
15.3571	24.3319	14.1917	15.5724	24.6207	25.2602
7.2198199999999995	20.6643	19.8491	13.5655	22.0976	19.7926
23.7224	17.6272	23.9038	29.1437	15.8246	2.25116
0.0	0.0	0.0	0.0	0.0	0.0
16.7409	17.2771	12.4954	11.2915	19.7072	2.1181799999999997
15.8233	20.1284	13.0791	22.0229	22.1225	1.9279400000000002
0.0	0.0	0.0	0.0	0.0	0.0
6.339980000000001	9.7211	5.273	2.2690200000000003	11.0884	5.95908
364.934	377.24	354.83	357.83	337.98400000000004	72.57300000000001
4.199409999999999	4.50727	7.77915	3.82564	3.89488	0.0
43.2133	60.0228	59.1965	38.2092	58.3511	14.6341
32.7015	38.0238	31.7311	30.7219	33.3631	0.0
250.18400000000003	257.414	242.75900000000001	246.385	253.485	110.684
97.5879	73.9014	101.005	56.3664	70.7998	16.0518
19.5187	20.5221	15.4608	29.9382	15.4432	7.8626
31.6745	18.2421	32.9834	27.0958	21.5435	2.54147
0.265409	0.284866	1.03013	0.332456	0.0	0.0
250.895	156.263	198.87400000000002	211.582	140.60299999999998	23.2499
102.25399999999999	91.085	111.368	89.7465	80.903	14.8742
97.2278	70.7147	77.5843	74.1153	71.4594	25.2515
280.01	228.28799999999998	228.735	359.723	250.162	18.5242
479.65	488.026	506.282	479.67800000000005	464.68699999999995	148.811
20.494	24.5048	17.4437	20.9422	28.7951	33.414
53.0084	48.0047	57.8648	65.016	53.5175	22.7061
253.58	132.327	250.423	64.217	118.12899999999999	13.5744
249.945	185.607	220.979	227.86	199.084	21.7608
74.2403	58.978	63.5289	63.7051	82.3026	44.2306
54.066	63.7188	34.9744	65.0682	70.3017	26.1562
8.12757	11.6312	10.5152	6.787160000000001	8.29199	0.0
56.8143	37.1378	49.7398	28.8947	38.3519	2.8105700000000002
176.861	155.828	122.947	158.715	173.707	132.43
15.6729	19.7904	14.3132	21.9418	23.5146	0.0
0.6136050000000001	1.31718	2.9769799999999997	0.768612	5.00814	6.05576
4.73935	6.3585	3.4490300000000005	7.42075	4.83523	0.9744459999999999
63.2527	48.2252	61.3756	62.8388	55.6313	12.198
48.0049	38.6431	43.0155	38.9629	29.2357	15.3088
88.2422	105.927	126.745	130.895	124.97200000000001	70.6632
36.6706	20.9914	28.4659	21.436	19.9533	0.0
143.906	91.1544	131.624	92.346	90.2566	3.8804199999999995
42.5709	56.4428	63.9862	52.2795	47.6902	24.7141
134.56	111.414	160.411	109.8	128.653	15.1771
545.658	564.669	667.05	446.481	480.376	743.922
31.4749	35.8938	28.6321	37.7833	26.0907	12.943
16.8462	12.0542	25.8817	14.0679	30.0773	16.164
107.132	59.0466	148.905	25.3882	79.7586	11.1127
208.05	168.88299999999998	165.237	253.773	153.437	22.345
87.1227	77.1826	80.5117	88.3445	83.5239	75.0644
51.9557	85.9704	54.615	62.3689	64.0498	81.899
8.65928	2.32353	0.0	8.13508	4.41723	3.56083
13.0315	12.5882	17.7028	11.4265	5.31807	6.43052
28.3998	0.0	34.4463	26.6806	32.5961	29.1961
57.089	59.1884	40.5443	63.5989	54.5263	8.39138
90.2785	57.1182	60.8586	79.7544	77.562	50.0196
148.274	99.3749	185.53799999999998	110.094	103.359	17.6572
11.2543	10.5694	10.7497	7.26892	12.7378	3.76019
23.4945	15.6274	15.7333	19.8961	10.1281	4.898680000000001
232.638	327.185	326.926	437.111	368.29400000000004	270.5
41.7989	56.4945	60.8378	54.2973	69.4948	57.2945
43.2207	31.8926	26.2113	46.2437	29.3967	4.44325
24.3245	11.075999999999999	23.6027	27.6994	18.8005	8.487060000000001
92.6543	93.7642	107.029	32.0548	98.1298	15.9661
1.6515900000000001	0.5908909999999999	1.06839	4.137630000000001	1.685	0.905546
0.0	0.0	0.8796940000000001	2.27124	0.0	1.4912299999999998
11.2781	10.2427	4.20902	10.8671	4.4255	9.98899
465.233	409.399	507.176	386.166	359.98699999999997	32.2693
84.5974	97.285	68.4058	88.3069	90.4188	9.93935
512.0790000000001	376.719	492.224	346.778	348.292	22.8123
132.09	115.74700000000001	98.759	152.66899999999998	127.601	123.329
731.6110000000001	527.029	482.445	531.622	507.25800000000004	400.795
51.2749	45.4893	52.14	55.2217	42.8535	3.73461
12.6984	11.2794	13.1713	3.29094	13.8487	3.60121
282.776	246.106	241.951	277.172	258.488	177.03400000000002
59.8752	44.6585	55.1442	44.492	57.9804	50.0778
20.1422	0.0	0.0	75.6916	41.0994	0.0
319.91200000000003	318.351	316.585	364.458	314.135	20.909000000000002
5.89577	2.92061	7.041	7.38515	4.6269599999999995	5.22185
273.406	380.398	346.35400000000004	279.053	328.01	1024.35
90.7349	105.346	104.12700000000001	90.7064	94.7958	10.763
56.2559	42.8068	53.7717	62.5791	37.2633	8.28655
113.96	132.95	133.815	153.092	147.438	27.1664
67.5779	56.3472	62.8629	73.456	51.8512	12.860999999999999
12.2544	13.7247	18.0947	21.3567	15.7638	7.8874699999999995
125.915	109.28200000000001	252.26	107.133	131.232	16.7476
207.921	226.715	216.199	214.85	203.687	89.8091
7.301360000000001	1.56733	6.37622	1.82916	0.744907	0.0
67.788	37.5857	47.0722	55.5352	37.6935	17.9671
119.92	111.09899999999999	100.439	90.1287	84.9986	62.2902
657.715	756.357	653.3919999999999	787.904	852.09	2215.22
1286.52	1114.3	1431.59	871.7610000000001	1101.77	2811.22
33.0908	44.3959	60.20399999999999	54.4033	44.3103	95.2521
296.03700000000003	327.773	318.497	295.356	369.849	213.57
668.505	671.727	770.323	559.775	654.96	747.898
299.877	394.074	317.091	279.316	280.448	249.79
0.0	1.3206799999999999	1.19395	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
55.4539	34.7196	34.3775	60.7798	28.2879	1.26686
64.9416	77.2939	90.4662	74.0983	71.5033	9.5186
200.71900000000002	221.56	215.993	117.96700000000001	222.24900000000002	64.1534
49.0634	39.1576	42.1142	45.6993	51.9812	22.7622
72.67	67.3615	88.1419	74.4773	79.1952	13.5832
4.902340000000001	6.76509	8.83417	1.7545	5.716019999999999	3.45586
121.745	86.4257	132.225	95.5131	80.1904	15.8095
23.6414	21.0555	22.9399	22.6828	18.4747	17.375
58.9618	66.5132	74.726	83.654	57.6994	4.94816
0.0	1.29996	0.0	1.5171299999999999	0.0	0.0
0.0	18.4161	29.9682	25.7912	31.5096	56.4457
0.0	0.0	0.0	2.96073	0.0	0.0
1.7648400000000002	1.8942299999999999	1.7124700000000002	6.63203	1.80055	2.90292
0.0	0.0	0.0	0.0	0.0	0.0
41.5025	69.0449	50.3386	106.573	64.5717	8.53322
1.82175	2.3463700000000003	3.5353800000000004	0.456392	0.371721	0.0
