rC1	rC2	rC3	rC4	rC5	rC6
0.490914	0.381753	0.62897	1.3139	0.0	0.30057
0.827203	7.7191600000000005	6.888889999999999	8.85582	6.20443	3.54527
175.717	135.36700000000002	119.93	134.78799999999998	111.678	150.82
31.5624	82.0886	100.24600000000001	83.7648	90.3168	50.9908
11.0203	20.996	25.061999999999998	27.6516	26.4504	19.2299
0.0	0.0	0.0	0.0	0.0	0.0
604.835	442.041	427.061	403.541	503.48400000000004	492.344
142.495	111.89200000000001	105.259	110.56200000000001	117.67	134.135
62.736000000000004	98.7264	99.641	88.6738	104.134	95.2322
171.206	130.879	126.40700000000001	146.268	117.53	200.171
124.01	106.008	79.4424	91.5182	85.4908	96.584
23.5701	24.875	29.1199	23.2809	29.0436	20.9595
17.8153	44.9055	22.8253	18.9082	23.0385	41.3739
71.4785	97.7818	79.5928	70.6135	87.5763	81.1119
87.4035	96.6215	107.04299999999999	104.351	113.118	100.208
58.6828	48.3183	56.3892	51.9686	51.7824	64.99
1.29559	0.8955540000000001	0.184437	0.192642	0.215946	0.176276
43.4214	92.2539	103.814	107.395	109.336	70.2615
9.16201	21.8955	28.3443	24.2225	27.4878	14.7765
15.7885	28.648000000000003	21.5771	42.9612	29.2107	22.5558
335.941	386.3	483.142	446.43800000000005	499.129	406.724
25.7069	94.9556	89.6598	84.0925	102.29899999999999	52.4648
1.0957	7.95257	13.5705	8.06461	10.6838	4.69603
427.965	435.089	487.43800000000005	440.481	431.454	440.05300000000005
1.55257	3.0183299999999997	2.48648	1.55825	1.74675	1.42587
62.2407	39.6005	61.6204	45.4318	49.8666	47.6347
1.24466	0.0	0.0	0.0	0.0	0.0
7816.33	3147.42	4186.56	2906.92	3481.38	5115.32
37.0427	30.0582	20.1189	24.2468	25.9719	29.0895
69.6532	126.385	133.49	141.37	125.384	114.789
30.7076	37.5973	43.5286	42.8421	58.8056	32.8021
1086.44	854.89	925.775	1025.67	890.372	922.7330000000001
43.333999999999996	68.8614	24.7428	97.7011	31.7961	29.4158
1.9505299999999999	3.0336	2.49905	3.4803	3.90131	4.77695
14.7128	6.53782	26.929000000000002	14.0635	6.30589	30.885
22.2403	39.4445	53.4901	33.4174	42.7276	34.4008
0.44205	0.0	0.0	0.0	0.0	0.0
0.411818	2.56196	3.6934	4.959919999999999	1.8533	1.00857
39.7755	42.2853	68.3784	57.271	55.1355	48.3981
49.3472	63.957	63.2246	63.1023	59.2205	63.7842
0.0	0.0	0.0	0.0	0.0	0.0
82.2622	163.124	121.205	162.375	175.847	146.062
43.3105	72.6222	79.7673	75.7691	71.0609	61.3217
24.7814	59.7679	67.1821	58.6359	72.1941	62.4504
107.461	157.245	184.998	168.517	168.922	142.339
116.49799999999999	98.6928	102.244	18.442	44.2304	85.9462
0.0	0.0	0.0	0.0	0.0	0.0
55.6163	49.7558	28.3766	41.4946	31.7477	53.6393
19.2704	64.6739	68.8712	64.1308	77.9743	44.0896
0.896553	2.78877	1.72302	1.1997799999999998	0.672459	0.548928
78.4808	64.3828	52.4855	57.7057	67.2736	72.3406
0.0	0.0	0.0	0.537846	0.0	0.0
209.699	74.8657	119.803	114.766	118.69	153.798
444.17699999999996	348.69800000000004	298.094	362.30400000000003	374.402	372.965
0.8923629999999999	1.6654400000000003	1.8293	2.8660200000000002	1.33863	1.09273
44.6343	61.7708	76.087	67.8295	76.0346	56.0456
45.538000000000004	72.5375	73.8713	61.4312	66.1079	53.0644
29.6061	106.044	121.84200000000001	121.259	103.62799999999999	50.5353
44.8504	44.2346	58.8648	70.2668	41.0244	53.5811
18.7396	9.71509	12.0048	12.5389	7.8086899999999995	10.1988
0.0	0.0	0.0	0.0	0.0	0.0
19.0257	12.8653	28.6154	25.4605	22.336	20.2587
1.20974	10.3481	4.64982	9.71336	5.44418	4.4440800000000005
25.208000000000002	58.2372	61.4585	63.865	69.755	51.5466
166.09	265.607	239.398	241.08599999999998	249.15200000000002	232.90599999999998
13.1528	40.5714	32.2989	42.8298	48.0108	19.5956
231.585	186.149	182.533	183.166	170.85299999999998	204.55200000000002
70.5617	133.346	145.33	141.536	153.141	111.88600000000001
9.646419999999999	27.9598	35.205	26.2092	28.9412	25.0565
24.0527	51.9916	43.6136	47.7361	44.9489	35.943000000000005
0.584248	5.452000000000001	0.0	2.34555	0.8764299999999999	0.71543
1.1499	0.447103	0.368319	1.53882	0.862483	1.05607
58.0252	83.1204	78.2558	84.9483	90.64299999999999	65.1769
0.36615	0.569463	0.201051	0.0699983	0.706192	0.44836099999999995
27.6792	89.2695	103.40299999999999	94.7465	100.52600000000001	52.4465
169.185	125.961	118.167	123.42399999999999	140.084	147.173
0.7409979999999999	0.384152	0.316461	0.33053899999999997	0.741047	0.907374
1.6273600000000001	5.06198	2.08501	2.79998	2.09246	4.83954
0.0	0.0	0.0	0.0	0.0	0.0
73.9645	45.3423	42.1946	44.0717	55.882	77.3496
0.0	0.0	0.0	0.0	0.0	0.0
21.3592	37.8191	43.3644	36.4987	51.0191	31.5872
59.5169	109.76700000000001	134.963	99.382	121.675	91.584
78.6097	128.403	189.28599999999997	133.743	153.477	111.73899999999999
56.8834	26.5408	21.8641	24.1054	29.8658	26.7013
25.3225	26.9465	29.8823	23.1858	19.9927	18.7681
1454.92	780.6339999999999	939.936	730.813	873.935	984.5319999999999
147.72799999999998	92.4635	117.71799999999999	122.955	99.0925	117.65700000000001
36.0932	36.2325	31.5295	35.1277	26.5795	38.1703
50.2891	162.284	176.548	192.703	190.757	105.79899999999999
2.39563	9.314639999999999	7.6733199999999995	19.2352	10.780999999999999	1.46676
278.649	203.511	238.81099999999998	196.524	169.46	265.132
6.17017	10.8931	9.400960000000001	10.0423	12.0076	7.351360000000001
36.067	44.0231	50.3043	42.7669	30.8187	40.2517
12.4613	22.0236	17.4171	19.708	11.8957	11.0976
0.20546599999999998	0.7988890000000001	0.26324699999999995	1.0998299999999999	0.46232799999999996	0.0
174.05700000000002	95.6497	104.069	96.2763	85.2937	133.567
0.306456	0.47662299999999996	1.17791	0.410105	1.83886	0.0
15.0574	16.2627	14.4689	19.5903	10.6663	17.926
12.9531	14.1019	18.2554	8.66704	8.74392	12.6892
62.625	46.0432	59.0832	48.7598	58.0743	72.5034
44.2078	77.4861	74.1714	86.3919	63.6845	58.8598
63.9856	74.9361	74.5719	87.69	90.2025	99.1204
7.05042	5.48267	4.51657	10.3785	4.23053	13.8135
469.89099999999996	255.153	277.66200000000003	260.2	243.063	317.46
0.044719699999999994	0.139103	0.0	0.119689	0.201252	0.0
1.61055	6.26213	1.0317399999999999	3.23291	1.208	1.97217
0.435597	0.0	0.22323800000000002	0.23316900000000002	0.261375	0.32004099999999996
0.0	1.4641	0.804077	1.6797	1.41216	0.7684989999999999
2.1735900000000004	0.0	1.3924299999999998	4.36311	0.0	0.0
47.3189	113.45700000000001	128.83	130.60399999999998	139.009	101.40100000000001
63.7233	119.995	105.075	128.105	116.596	79.0808
684.038	791.1160000000001	779.535	661.549	730.837	827.217
2.38537	5.19386	1.83371	2.5537099999999997	5.72526	2.92095
9.05937	14.8726	19.9899	25.5939	24.9149	15.4076
0.0	0.0	0.0	0.0	0.0	0.0
100.64299999999999	93.2013	70.8886	84.5882	91.3726	91.6762
84.435	128.953	104.60600000000001	121.13600000000001	117.912	122.333
49.8722	49.656000000000006	48.968	44.5972	48.5936	47.372
4.62301	7.19004	6.37871	9.51783	7.46842	8.27378
0.9276610000000001	2.52484	2.07994	2.79318	4.87054	1.13595
836.012	456.25	589.71	593.4159999999999	721.081	728.097
1.45617	10.6766	9.061819999999999	3.3405699999999996	6.86523	3.56624
97.8117	67.6107	71.0137	68.3554	73.3636	86.50299999999999
35.3027	35.6475	31.7289	37.0185	44.6582	33.2284
259.778	719.187	634.17	703.2810000000001	667.76	311.597
5.68276	18.8096	29.3102	26.3242	38.2519	10.7057
19.9092	47.9209	60.1262	60.2636	62.5759	35.4082
17.727999999999998	43.2137	55.0365	48.1322	42.192	26.0919
11.6162	20.151	13.7381	20.926	15.4149	14.2244
286.009	203.27900000000002	221.30900000000003	252.418	227.592	286.835
134.92	164.484	176.101	180.293	166.523	170.68900000000002
37.3772	96.9952	92.5485	80.0864	90.4042	66.3401
6.900930000000001	31.1514	24.7996	30.1825	26.0064	14.2214
64.6692	89.6425	101.507	91.7101	109.48899999999999	87.3144
1.1036700000000002	7.5526100000000005	1.9796599999999998	2.6585	2.31785	2.97324
7.9724	10.880999999999998	7.504460000000001	14.588	12.9357	9.16474
179.804	95.1668	98.9015	102.042	101.676	171.76
13.519	60.5542	58.198	68.0236	67.3291	33.1089
0.540979	0.0	0.346557	0.7239479999999999	0.0	0.0
15.8526	27.9869	38.4256	41.2818	36.6348	24.1338
18.9611	29.4898	54.6601	57.0918	28.4436	46.437
15.5372	41.7387	23.8878	29.865	42.3768	26.636
21.7153	31.1416	32.8807	21.8892	32.152	26.9364
290.038	329.94199999999995	339.869	372.76300000000003	322.007	334.941
30.4065	74.4387	103.887	82.1346	86.1574	54.4715
0.09753099999999999	0.303375	0.0	0.0	0.0	0.0
38.7702	62.1037	68.4122	57.7859	74.8756	51.7396
7.55456	17.9333	21.6505	20.2193	17.8936	8.763910000000001
36.3689	49.0218	42.4547	47.588	55.7694	35.6279
48.2198	41.6639	34.3223	48.3965	30.1394	27.8831
28.5468	26.895	26.5519	29.7534	29.8526	28.066
11.873	43.4489	54.583999999999996	57.0123	39.8121	26.511999999999997
15.5109	34.5408	44.2624	33.0225	35.4307	21.151999999999997
2.95091	2.29473	0.0	1.97448	4.42665	1.8067400000000002
13.0992	25.8388	24.1511	36.3419	19.1709	15.6492
34.2377	25.4669	13.3505	35.8572	31.2626	25.5196
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
40.3772	89.9286	92.9169	94.9521	104.086	62.4039
13.9616	44.4855	50.7829	46.5343	49.418	27.4055
25.9926	100.65100000000001	106.70299999999999	105.771	120.95299999999999	38.9739
59.6531	135.248	142.327	142.982	157.495	102.915
64.5275	78.9914	75.2066	79.6666	94.2996	74.9376
23.1434	38.1539	24.9075	47.6951	20.136	23.2386
1.7895	22.2654	30.9521	34.7238	22.8177	14.2435
5.90442	11.0196	29.503	15.8028	24.8002	16.6293
0.0	0.0	0.24828699999999998	0.0	0.29070300000000004	0.0
12.3285	31.5004	17.6759	21.9976	26.8603	14.3777
134.674	240.485	210.89	180.22299999999998	179.577	128.265
53.4127	151.923	154.438	184.49	198.50599999999997	131.989
0.0	2.57305	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	3.05963
11.1397	3.46505	24.7388	17.8888	12.2544	9.093910000000001
4.47995	13.0361	8.33198	8.89603	8.88823	8.67116
207.521	261.276	181.858	155.084	266.83099999999996	322.32
0.0	0.0	0.0	0.0	0.0	0.0
65.6831	32.555	25.8937	33.8071	37.8966	28.2834
87.1171	142.245	147.866	161.488	162.27	122.792
73.3525	63.025	63.092	65.2123	64.6366	70.9785
29.4038	83.0074	98.7722	86.6332	88.2171	51.1343
6.09836	9.48462	6.2506699999999995	13.0575	5.48888	13.4417
334.19	259.879	214.08599999999998	223.61	0.0	409.226
99.0193	83.8456	94.4443	95.7012	88.29799999999999	110.47399999999999
81.1655	58.1777	47.9262	55.7253	59.29	82.1044
8.32008	4.31334	14.2131	29.6909	24.9619	0.0
102.522	131.02100000000002	153.755	130.816	138.295	121.649
1100.66	1573.44	1373.38	1679.18	1058.34	1370.95
2.27857	3.93755	0.324372	1.35521	0.7595729999999999	1.5501
40.2526	59.692	68.3635	75.1629	74.4254	85.9718
45.69	66.9999	70.2468	57.6493	74.4144	35.1678
43.8967	152.798	151.316	153.852	116.804	101.74700000000001
97.23	100.81299999999999	108.904	102.292	88.0632	112.322
13.53	38.8482	55.2049	58.775	47.4621	38.2335
4.1309	4.17605	5.2926	7.18646	4.02789	7.3347
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	1.83287	2.05458	0.0
159.192	219.49200000000002	265.437	179.794	236.263	181.801
4.07549	8.45133	1.74053	0.0	9.17045	13.3082
238.21599999999998	208.75799999999998	235.362	232.345	186.92	272.069
73.4223	89.1433	85.87700000000001	79.8719	94.8632	91.93799999999999
193.717	156.808	174.171	198.59599999999998	171.638	220.56599999999997
1241.16	528.387	600.424	573.446	464.824	721.2410000000001
4.28907	2.22356	0.915874	0.9566180000000001	2.14468	1.7507
0.0	0.0	0.388364	0.0	0.9094200000000001	0.37118
45.7122	94.0181	105.09299999999999	103.479	96.4504	80.0403
153.547	94.3189	31.4102	41.4412	19.3559	116.92200000000001
98.7597	58.4665	77.5524	69.0653	83.1548	74.9012
68.2546	54.0788	51.1495	44.8081	81.1382	53.6172
14.9285	34.0921	38.7376	36.9205	39.9694	23.1397
11.2855	31.1639	28.9185	25.5818	35.5863	21.4343
33.3842	5.4085	14.2575	20.4762	28.1698	34.0667
31.1164	36.7798	27.1095	51.6342	48.5448	30.4824
11.7191	18.834	19.0187	15.4213	15.5288	16.9813
8.67125	34.5246	50.2162	45.0236	42.1451	18.688
82.3797	117.556	116.428	131.836	103.194	97.7566
48.0494	75.3688	80.7671	78.0401	78.8556	67.89
13.7204	21.339000000000002	25.1127	13.1149	2.94028	14.4009
87.46700000000001	86.4123	81.4054	98.6459	87.8854	71.404
23.8707	135.35299999999998	186.051	181.683	192.47	76.7298
0.667046	4.14976	4.27316	2.6779599999999997	0.0	1.63364
105.85600000000001	100.686	81.8233	71.4146	86.6152	95.3432
60.2726	41.8484	39.9902	51.8515	45.2074	65.8979
59.1084	28.2861	23.3018	18.2538	68.2065	33.4062
131.485	82.1077	65.0871	83.9785	62.7581	89.0417
45.8692	163.061	201.49200000000002	175.38	186.766	144.433
82.8478	88.8027	117.62200000000001	68.9182	83.9729	46.611999999999995
10.3581	11.8646	9.23594	4.12097	11.2337	12.5982
32.0973	90.2968	82.2476	86.5382	79.3045	42.7722
43.5838	42.3654	42.2477	33.7669	26.6681	34.0583
1.17054	2.73077	0.749862	0.0	3.51186	1.43337
230.32	145.157	162.011	183.32	171.622	211.986
232.93099999999998	274.801	292.251	276.827	269.035	268.67900000000003
713.313	428.035	302.238	338.233	294.893	543.342
28.3969	42.5293	37.7303	41.5199	33.9208	40.5684
4.80596	6.745360000000001	6.30768	6.27456	6.50606	5.02382
74.8372	136.57399999999998	145.305	133.452	148.795	115.367
10.8386	12.1745	6.17184	12.8928	9.93603	2.94937
31.4779	38.0774	29.1273	33.6994	42.4979	36.4042
271.829	192.733	216.817	197.21900000000002	249.859	266.617
0.0	2.08948	3.4425800000000004	3.59573	7.053719999999999	4.93539
70.7469	263.441	299.707	279.529	299.6	161.172
31.4779	31.0059	30.9197	23.8704	15.74	30.1941
17.4719	34.4789	33.0537	32.7623	33.8963	25.273000000000003
43.3242	118.73200000000001	100.49600000000001	142.839	123.69200000000001	65.8868
83.744	247.57	275.57099999999997	259.288	280.21299999999997	133.339
0.0	0.0	0.0	0.0	0.0	0.0
0.0	2.05032	0.0	0.0	5.93276	1.6143
0.682717	0.0	0.0	0.0	0.0	0.0
72.5129	243.53400000000002	316.416	289.70799999999997	271.153	150.564
57.1149	40.1847	25.2634	31.8467	39.779	41.6303
8.019169999999999	34.7047	29.0361	40.1261	27.7202	23.4819
140.686	121.302	133.44799999999998	127.494	115.51799999999999	145.67700000000002
77.3687	116.98700000000001	93.6194	89.1562	119.285	105.26700000000001
272.02	181.169	150.363	183.033	183.90400000000002	175.23
137.514	143.244	135.622	137.803	134.804	151.55100000000002
19.5393	24.1016	22.4445	19.8363	25.268	29.7019
279.395	390.61199999999997	372.53	388.866	404.731	345.17199999999997
69.2239	125.954	133.898	130.86	129.047	95.0539
46.353	60.4639	58.4305	46.0225	45.9822	63.1691
12.8535	39.9813	51.7569	39.316	56.4671	15.7395
54.5044	124.97399999999999	112.131	65.0197	131.754	96.1089
0.0	0.500199	0.824119	1.03294	0.482454	0.315062
0.0	1.3125200000000001	0.54062	1.6940099999999998	0.0	1.0334
8.86307	9.73024	20.0392	13.9538	4.69252	3.1920900000000003
56.6532	169.952	194.648	191.949	204.665	107.04799999999999
384.21	250.295	248.915	320.135	252.29	316.018
6.1498800000000005	13.0428	13.9679	6.35945	12.9995	11.6384
0.0	0.0	0.0	0.416988	0.0	0.0
235.565	194.21900000000002	196.359	212.69	187.329	185.06400000000002
115.09200000000001	270.332	278.598	244.282	285.861	182.52
3.75494	3.89331	4.81091	10.8874	13.1432	4.59804
0.0	0.0	0.0	0.0	0.0	0.0
12.2514	8.46855	8.72039	18.2167	14.2942	6.66763
2.64182	5.13594	4.23094	3.53533	3.96299	4.85248
11.725999999999999	90.5875	115.26299999999999	105.47	100.927	32.9546
114.25299999999999	91.0685	71.3619	89.8261	97.4785	97.9344
16.8809	18.05	10.1382	24.0023	24.5317	16.7954
27.7768	10.8001	8.89706	16.2625	11.7191	17.0068
10.8599	34.804	45.5367	44.0393	32.0883	21.3579
0.0	0.0	0.0	0.0	0.0	0.0
6.50265	13.003	18.448	16.1608	14.6319	15.3566
5.91861	30.2452	12.4579	15.275	17.757	19.6718
0.0	0.0	0.0	0.0	0.0	0.0
10.4536	22.3551	22.6014	9.61762	13.7213	17.6011
217.399	270.995	297.888	303.199	303.461	267.533
0.275394	1.28494	0.70568	0.737073	3.30494	0.674455
23.838	42.7784	27.0177	28.2196	33.0086	31.4357
11.7949	70.3201	37.7798	60.5061	67.8254	38.5154
206.613	116.147	141.92600000000002	143.243	123.229	172.225
23.4657	38.3203	50.6089	47.1032	40.4809	28.7344
19.8273	29.943	47.8609	43.8375	46.123000000000005	27.7978
7.616339999999999	37.8478	49.266999999999996	39.5263	46.537	15.6957
0.191458	0.595539	0.2453	0.256213	0.287206	0.23444600000000002
26.5109	73.7413	87.5285	76.4127	72.6548	40.5792
100.35700000000001	102.235	118.294	94.6815	121.94200000000001	109.98700000000001
19.1493	53.106	61.7796	57.4268	65.4119	37.0097
193.12900000000002	280.841	379.44	324.666	330.15	305.676
381.449	435.756	410.871	427.644	396.666	423.004
61.9879	34.2874	33.064	34.3614	33.6546	49.5454
61.3412	70.6225	42.8681	56.5021	75.2873	72.1876
39.8683	96.5163	189.99	127.225	180.231	74.8867
280.849	411.353	446.29400000000004	447.903	480.1	370.62
65.7838	56.4027	71.8571	68.8463	55.6669	66.6121
47.4137	33.3025	45.0706	39.912	42.4457	39.3306
5.86298	12.1581	5.00785	26.1532	5.86337	0.0
54.2346	85.7875	112.916	87.4232	119.262	79.6188
188.517	133.27100000000002	136.624	133.783	157.108	166.722
20.6167	29.9959	23.0062	23.1397	32.9224	26.8745
1.7705400000000002	2.75368	1.70134	2.36937	0.0	1.08404
1.28206	3.98791	1.09507	5.1470199999999995	1.9232099999999999	2.09323
51.9222	47.9625	51.6063	47.1643	58.5343	48.9375
54.2407	67.8721	75.3798	70.9309	71.295	66.6358
93.8077	85.9749	108.921	126.096	89.20700000000001	99.9988
10.5812	46.6273	38.4111	42.4799	52.9096	21.595
26.3778	87.34299999999999	88.8503	78.0	100.2	57.8282
38.5372	48.698	44.7458	49.9596	55.0998	45.7153
75.4354	136.30100000000002	136.446	105.40299999999999	136.458	96.4482
234.55	141.528	131.05	144.904	153.438	177.079
50.1403	48.5548	52.726000000000006	56.9706	56.7664	54.4476
15.1905	6.30009	7.78493	10.8417	19.7489	13.6409
2.78492	0.0	0.0	0.9317059999999999	2.0888299999999997	0.852554
64.0447	222.25599999999997	188.43099999999998	217.15599999999998	213.09799999999998	101.76299999999999
121.306	117.915	138.804	130.561	131.091	126.79899999999999
145.232	104.43700000000001	74.0296	89.8618	107.76	147.245
4.6849099999999995	2.42877	0.0	4.17962	2.3426099999999996	3.8245400000000003
0.0	1.46205	0.0	0.0	0.0	0.0
20.4867	11.9484	9.843010000000001	23.9888	7.6830300000000005	12.5433
53.6246	67.593	55.2334	60.9738	64.4064	52.7895
118.595	127.94	146.67600000000002	125.68	126.486	121.71799999999999
9.67965	15.8072	8.681239999999999	14.8965	7.2602199999999995	10.0751
4.82035	7.29968	3.4130199999999995	5.2624	5.5184	4.50467
7.877339999999999	42.6943	35.7829	37.6942	48.6995	24.5535
355.89099999999996	315.004	289.155	344.61	295.14799999999997	379.11
51.9293	46.8954	42.9244	43.3395	34.3426	45.1277
1.2990899999999999	22.2248	18.3086	14.7769	25.3339	3.9769300000000003
10.1028	17.3666	14.9877	16.366	12.7623	16.929000000000002
5.09242	3.96005	4.07782	3.4073800000000003	1.90978	2.33843
0.397136	0.0	1.52646	1.06291	0.595743	1.45892
0.0	1.01714	3.35163	0.0	0.0	1.6016700000000001
2.5033	2.91998	1.60364	1.67498	2.81639	2.29902
145.564	305.943	355.126	303.828	332.392	238.158
61.026	72.314	53.9868	89.4438	50.1318	71.1697
136.6	201.08	251.923	242.018	232.044	196.485
191.262	152.491	141.54399999999998	157.389	136.378	184.88400000000001
737.799	509.376	393.39300000000003	479.376	487.967	595.039
25.6597	71.1124	80.0908	77.0784	84.9692	45.9616
1.26348	1.47379	0.809397	0.0	0.9476709999999999	2.32075
348.175	339.005	401.603	373.005	373.276	418.67400000000004
18.3018	10.2471	5.62766	10.7764	7.687239999999999	7.171539999999999
0.0	0.0	18.6161	58.3329	108.98200000000001	17.7924
188.49099999999999	249.578	334.18199999999996	307.46299999999997	269.0	270.738
1.3086200000000001	1.0176399999999999	0.419159	0.0	1.4723	1.20184
425.499	238.577	212.916	288.371	208.19799999999998	297.415
101.012	141.93	137.886	125.912	155.305	119.839
29.6789	86.6654	97.391	83.8916	95.8569	52.2889
76.8458	82.45700000000001	112.195	116.389	92.936	86.07600000000001
28.6046	75.1909	90.8476	89.4977	89.4455	50.3207
24.5982	20.324	26.5914	22.1166	28.2514	29.6506
201.983	249.407	170.641	174.301	242.396	222.15099999999998
169.88	293.291	297.171	252.359	287.064	234.33
2.63349	5.73412	3.37408	2.81935	1.5802	4.5147
63.9642	57.3102	54.041000000000004	47.141000000000005	57.0154	51.0823
79.2222	84.9739	72.3341	77.9892	73.7634	60.2131
1387.59	711.555	617.531	705.472	593.109	883.005
1552.03	662.573	812.946	763.4960000000001	736.17	862.692
59.6768	25.5238	28.6722	41.9268	33.5704	52.9801
490.045	382.24300000000005	334.089	324.88599999999997	378.79900000000004	459.691
555.044	370.046	321.66900000000004	348.032	320.889	454.031
257.923	235.077	195.43099999999998	269.074	201.775	271.685
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
14.4455	78.6332	81.8615	75.0941	61.675	42.1812
25.9745	59.8749	54.0785	67.657	69.5792	42.5981
129.696	127.00399999999999	117.81299999999999	101.93299999999999	119.41	124.36399999999999
22.234	15.5257	15.1153	20.0383	14.9749	16.6691
64.336	63.0009	90.0609	121.17200000000001	105.447	97.7473
3.5364	7.07152	0.647273	4.05641	2.27355	3.09317
24.0358	72.8475	70.8683	82.0623	76.2724	47.3562
30.116999999999997	20.8806	38.1216	28.6492	29.3932	28.436999999999998
19.9646	66.8259	87.3024	80.15100000000001	85.2892	31.3563
0.0	0.0	0.0	0.0	0.0	0.0
12.3774	7.7001	15.8582	9.9382	3.7134699999999996	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	3.96005	1.63113	5.11108	3.8195699999999997	1.5589600000000001
0.0	0.0	0.0	0.0	0.0	0.0
21.7055	61.6957	68.0854	55.0886	52.7703	39.4103
0.262831	0.0	0.0	0.35172600000000004	0.0	0.64369
