rK1	rK2	rK3	rK4	rK5	rK6
0.0	0.0	0.0	0.0	0.0	0.0
0.45674499999999996	1.38297	0.0	0.0	1.02298	0.0
18.8336	30.0542	26.5299	22.7443	29.6412	34.5525
91.2911	105.402	103.712	94.8679	128.566	111.706
22.1221	16.7458	20.2281	23.0291	19.2683	23.0753
69.062	74.4334	81.2767	57.0461	67.3289	52.5794
5.9425300000000005	1.3841	5.64275	6.58882	4.09524	6.60204
23.604	15.315	12.9499	15.5531	19.636	16.5583
111.20299999999999	129.606	87.156	104.31299999999999	110.694	114.72
76.5983	69.8095	68.5731	59.16	73.7681	54.1558
8.24156	11.0909	6.27997	18.4788	8.20387	14.5482
103.23100000000001	83.2525	86.3152	103.87100000000001	84.9244	77.1277
0.0	0.0	0.0	0.0	0.0	0.0
13.957	21.1301	16.198	17.0224	22.8435	11.6295
74.1167	37.4028	55.287	63.7235	55.3333	61.9734
27.6036	21.445	27.8972	20.9408	19.5234	23.6056
31.3991	26.6492	19.5756	15.0861	25.5727	20.6132
5.44632	11.5436	7.47005	7.06522	12.1982	21.2382
37.7391	39.0422	36.2335	43.5173	27.7053	33.3091
47.396	32.9685	43.0454	28.6188	24.3866	46.251999999999995
36.048	34.2001	40.2133	38.1033	41.9833	31.238000000000003
30.6141	34.9975	28.2787	34.2207	25.1878	36.0941
55.2218	41.8013	54.2469	49.4785	60.169	51.7333
9.24975	15.6511	7.21403	15.4238	12.1863	13.0973
1378.12	1545.58	1246.28	1132.56	981.7660000000001	1337.18
13.2593	8.029530000000001	8.48687	13.1659	13.1987	8.51115
48.0278	50.4811	43.2166	39.684	41.7941	37.9963
50.3795	46.7652	50.9419	56.1848	36.2391	34.5221
1.2927899999999999	0.9786090000000001	0.886583	1.8634099999999998	1.44774	0.9335760000000001
47.6677	42.5981	44.0406	57.7333	38.5529	43.5064
0.169569	0.0	0.0	0.0	0.0	0.0
243.46	194.263	187.65099999999998	178.21599999999998	213.16400000000002	98.1847
539.5840000000001	483.829	433.56699999999995	561.614	503.11400000000003	561.905
1115.96	1017.65	1333.7	1134.67	873.336	1079.21
149.10399999999998	115.895	117.53299999999999	123.515	159.938	167.493
385.541	202.58599999999998	333.45300000000003	264.48900000000003	232.938	292.765
204.043	187.303	170.956	176.995	165.429	193.352
70.0533	45.4529	68.6311	57.6993	41.6263	59.8798
12.3832	6.9633199999999995	11.1612	13.2592	8.716610000000001	5.62091
7.96545	11.1979	6.24299	6.56073	6.37153	11.5043
74.9668	74.8136	62.3869	64.348	61.6277	66.0991
77.1937	60.1865	51.3504	68.9848	107.193	78.5998
5.9398599999999995	5.395569999999999	8.96168	5.13698	2.66071	6.00516
0.0	0.0	0.0	0.0	0.0	0.0
51.9294	45.9255	59.2368	55.5819	48.3652	58.6637
36.1011	22.555999999999997	17.2911	12.3894	16.6846	20.6904
157.444	157.489	168.387	159.39700000000002	125.939	140.767
404.17199999999997	416.31800000000004	497.68	508.634	342.519	431.457
151.562	137.674	162.435	120.914	148.41299999999998	142.53799999999998
31.6738	39.3123	42.6603	32.0813	27.4813	29.2608
2.72052	1.6474799999999998	4.47768	2.35279	2.4372700000000003	4.7150099999999995
831.502	636.34	694.865	722.913	824.288	728.029
33.1646	30.6362	26.2133	15.3942	16.3666	31.662
59.8929	0.0	14.6692	18.499000000000002	9.58162	21.6255
1.27081	1.92393	1.74301	5.49517	0.0	5.50619
73.9763	63.3512	66.6179	71.0855	82.0059	65.832
38.9083	31.5642	37.6581	26.0304	27.2939	27.7791
16.9489	14.3021	35.4418	24.0294	18.6692	22.4725
47.773999999999994	27.8182	47.8842	58.2668	32.9231	61.0375
74.2594	33.376	31.8289	45.1559	33.7836	41.8949
13.1724	7.25174	9.033489999999999	10.3563	10.7281	17.2951
1.8374599999999999	2.78182	0.0	0.0	78.1923	0.0
75.3374	63.0479	73.2885	60.3278	67.0248	57.9302
37.6895	19.8469	26.2216	33.8547	23.2443	34.7116
103.571	86.5769	101.095	99.8289	102.465	98.1938
36.3913	52.8906	26.9533	45.1103	26.0819	34.689
696.4810000000001	756.247	615.743	648.497	488.436	595.885
35.3867	7.47536	22.5747	4.744730000000001	3.68632	35.6568
25.8211	24.7764	25.4394	44.5569	28.5086	38.8685
50.6039	37.2317	29.1899	32.7206	34.9547	43.715
86.4593	63.9452	66.4857	79.6758	78.7273	70.4191
108.165	91.2198	87.1223	77.9538	83.7337	82.304
64.339	67.9276	67.3455	52.4697	62.57	55.0203
197.733	175.31400000000002	169.317	195.255	163.933	167.247
72.7084	60.6038	47.0613	81.25	75.0188	56.6351
194.894	120.303	193.888	141.062	191.08900000000003	128.056
1120.85	1696.91	3074.67	807.79	1255.19	2428.23
409.32800000000003	335.631	368.621	342.75300000000004	416.086	406.04699999999997
77.8897	60.3984	49.5074	32.8592	38.294000000000004	38.4127
0.0	0.0	2.12339	4.46293	0.0	2.2359400000000003
136.037	118.819	155.488	82.1197	124.99799999999999	116.71
14.5944	16.9396	13.5673	17.5302	22.1547	18.0337
102.04299999999999	83.9871	68.8691	86.9658	77.99600000000001	66.0863
24.9528	26.8864	43.1663	33.0504	24.6708	24.9998
0.0	0.0	0.0	0.0	0.0	0.0
68.5489	47.5324	57.4168	49.0255	62.115	56.6814
11.1806	12.6951	9.584389999999999	2.01444	0.0	10.0924
571.748	536.809	690.319	556.3290000000001	575.1519999999999	511.36300000000006
543.78	515.2330000000001	473.124	522.531	515.747	581.012
111.21700000000001	118.70299999999999	91.6578	112.666	146.97	115.331
0.0	0.0	0.0	0.0	2.50038	0.0
6.12488	0.0	0.0	2.20708	3.42949	0.0
1319.32	1052.87	1214.92	1222.82	1298.91	1084.3
3016.87	10226.2	6041.19	6160.92	6982.4	3829.45
68.7289	62.102	52.5362	69.6978	58.4093	41.1964
3.4933099999999997	2.26657	0.684477	2.15794	1.11771	4.32454
278.83299999999997	227.09	215.833	205.595	241.145	198.033
476.2	442.37300000000005	419.435	456.191	430.24800000000005	404.705
91.8562	109.37700000000001	80.6889	95.9529	69.3476	74.5313
0.0	0.0	9.402660000000001	4.9406099999999995	11.5155	4.95052
16.7291	12.6635	0.0	0.0	0.0	48.323
78.2204	89.1643	48.5939	58.3625	88.626	48.5115
0.0	0.0	0.0	0.0	0.0	0.0
768.908	879.482	729.895	706.943	501.76	864.528
25.0147	33.5012	25.0724	18.7213	22.6258	21.538
68.7915	70.7516	47.6892	58.1997	56.94	65.876
58.5691	48.6818	44.1039	51.3145	69.4471	64.6865
184.03599999999997	190.46900000000002	145.46200000000002	181.34099999999998	144.382	180.203
969.5210000000001	793.065	810.865	825.7669999999999	1052.2	850.2410000000001
168.937	189.907	231.71	239.12900000000002	169.92700000000002	178.24599999999998
54.6397	46.95	18.2293	50.0212	100.87799999999999	30.9261
93.3333	76.135	86.8039	75.5575	87.3385	63.0909
46.8234	44.4701	43.8783	44.4347	31.9172	47.0441
102.789	106.902	77.2346	91.4722	108.103	95.5285
42.0448	41.9181	47.821999999999996	51.733999999999995	42.4905	38.5081
76.1095	68.9711	68.1883	59.4116	66.8086	55.6143
76.6395	60.4312	59.1283	85.1516	96.5532	53.0383
7.08585	6.826639999999999	7.0682100000000005	6.49946	4.32825	5.58214
9.75866	12.6635	16.2529	20.0943	10.9283	10.0673
24.1133	20.7708	14.8259	26.366999999999997	13.9673	22.8172
18.3515	8.54865	7.74476	11.190999999999999	20.551	11.2135
106.337	106.601	78.8377	126.34700000000001	70.8057	91.3181
0.0	0.0	4.83439	0.0	0.0	5.09063
0.903913	2.73695	2.4795700000000003	0.0	2.0245	0.0
22.212	20.694000000000003	14.061	17.2394	22.9608	19.7417
2363.05	2162.8	2110.4	2289.94	2216.2	1924.16
53.0046	45.9946	40.7828	42.3927	28.230999999999998	35.0091
461.527	399.272	633.021	427.653	443.009	571.3480000000001
0.0	0.0	0.0	0.0	0.0	5.88662
33.9278	40.6249	35.9586	47.5693	25.5598	31.628
109.477	109.73	126.448	108.84200000000001	117.50399999999999	102.928
18.4418	4.65331	2.81049	7.38382	0.0	1.47973
13.9865	9.49217	9.26106	9.037230000000001	6.4812	17.4142
81.581	75.1794	87.5697	63.0553	55.6098	78.5504
622.211	676.7819999999999	553.321	729.211	670.738	668.735
990.819	1003.73	808.86	1008.42	787.571	1089.79
49.4494	49.909	33.9118	47.516999999999996	36.9174	83.3217
267.157	328.434	198.36599999999999	304.007	215.947	220.485
0.0	0.0	1.9608900000000002	2.06069	0.0	2.06482
144.14	116.91799999999999	119.345	155.916	124.39399999999999	112.68299999999999
5.43049	0.0	2.2345	0.0	1.21627	1.5686200000000001
52.0075	74.6639	52.8843	55.5759	52.216	56.9825
148.34799999999998	257.863	218.543	245.505	209.199	150.773
114.39200000000001	88.6861	70.22399999999999	113.689	96.0764	92.5992
2.79514	1.41056	1.2779200000000002	3.3574	3.13015	4.03696
24.2045	28.1878	35.751999999999995	29.5206	20.8504	21.5126
1.38036	10.4489	1.89327	3.97926	9.27482	1.9936200000000002
55.7429	50.8165	60.8357	82.0749	41.61600000000001	53.6721
0.0	0.0	0.0	0.0	0.0	0.0
156.597	143.135	140.062	157.755	165.79	118.906
62.8515	35.6826	53.8786	56.6208	23.4615	56.7344
8.68878	19.7315	17.875999999999998	0.0	9.73017	12.549000000000001
5.59029	4.23169	14.0571	2.68592	1.04338	4.70979
8.93505	2.25453	3.4042	8.5859	4.44709	9.32005
89.4047	99.7343	92.9372	116.65799999999999	96.9586	101.26100000000001
12.5689	17.9093	12.1689	18.1167	16.5593	8.542589999999999
204.919	219.042	223.554	178.327	178.55700000000002	192.331
2.53587	3.8391599999999997	2.3187599999999997	6.0919300000000005	0.0	4.883319999999999
52.6601	44.2267	54.8295	43.2151	49.9322	48.2981
0.0	0.0	0.0	0.0	0.0	1.5778
0.0	0.0	0.0	0.0	0.0	1.2471700000000001
1.54175	0.0	0.0	7.777889999999999	5.17961	3.34007
63.258	61.352	52.8713	51.2882	39.8474	55.6737
4.4675199999999995	6.01207	8.85091	6.43942	4.44709	3.58463
145.85399999999998	140.933	167.484	131.463	128.305	157.31
124.539	206.792	90.9177	150.556	157.461	81.2311
44.5652	42.9692	51.5632	56.6996	46.2821	40.6323
1617.16	1630.89	1517.99	1637.76	1255.19	1642.9
232.03599999999997	249.078	204.079	268.318	198.188	167.562
363.48699999999997	368.093	376.83099999999996	406.523	315.84	314.283
116.40299999999999	101.852	100.429	102.383	123.34700000000001	92.1941
1514.03	1399.28	1321.04	1650.74	1476.93	1167.39
203.113	220.27200000000002	180.22799999999998	224.65200000000002	219.102	201.155
479.23900000000003	441.084	440.33	522.923	458.228	407.385
3.24885	17.215	17.8242	23.4142	25.4677	23.4612
81.1143	68.8438	84.2837	92.1164	88.0837	72.7759
13.5238	17.1984	19.2909	17.9336	35.1357	25.7824
2.00152	0.0	2.7452400000000003	2.88496	4.48283	2.89075
108.152	99.2344	58.4367	66.1348	80.7433	113.601
0.0	0.0	0.0	0.0	0.0	0.0
272.64	236.956	223.329	245.612	288.355	235.167
1.6220700000000001	2.45573	1.1124	0.0	0.0	0.0
190.826	142.929	146.019	191.09	134.967	145.056
0.0	0.0	0.0	0.0	0.0	0.0
7.385460000000001	7.892589999999999	4.76693	6.88813	7.78414	11.9215
0.0	0.0	0.0	0.64417	0.0	0.0
119.78200000000001	68.1061	83.26	112.49700000000001	84.9743	61.058
39.7152	46.7652	53.3721	47.9932	59.3004	37.6605
26.4012	18.7738	29.6275	30.5588	13.4389	27.7314
11.8053	15.8868	12.144	9.45336	15.4237	9.94594
47.626999999999995	49.7031	39.3213	43.3221	48.6749	50.7551
96.35	83.7233	83.6698	81.3542	85.5523	88.1047
295.922	235.10299999999998	276.195	265.66900000000004	253.987	264.04200000000003
53.5659	56.6798	52.9298	65.5862	69.6612	65.7178
14.0811	6.39538	21.2446	12.1777	9.46125	18.3032
96.4885	99.053	87.9254	114.31	103.613	115.494
30.2353	13.7574	21.5281	24.2908	20.3525	16.9423
375.285	333.32099999999997	308.84	351.004	351.155	274.621
0.0	0.0	0.0	0.0	0.0	0.0
20.2095	37.6568	26.6528	26.889	20.8909	19.0846
156.08	111.33	125.859	129.05700000000002	94.6912	98.4025
208.68099999999998	262.19	252.28799999999998	288.38599999999997	226.465	169.33900000000003
0.0	0.0	0.0	0.0	0.0	0.0
20.2869	7.678310000000001	20.8688	7.31031	5.6796	3.66249
699.293	748.341	637.155	860.2130000000001	585.016	723.455
311.454	330.716	410.82800000000003	403.551	271.335	339.608
10.6141	9.64152	14.5581	9.17943	4.754519999999999	33.7254
18.9822	19.1586	24.1758	14.3318	10.1225	8.48575
1013.88	1046.67	702.97	987.298	1008.44	848.613
12.737	0.0	0.0	0.0	0.0	9.19785
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
173.763	190.78400000000002	200.755	197.435	220.886	176.352
87.1731	61.2951	70.4103	65.33800000000001	73.3244	55.9565
0.0	0.0	0.0	0.0	0.0	0.0
492.913	443.57800000000003	433.33099999999996	475.226	418.397	442.099
198.88400000000001	192.488	170.49	244.692	162.268	180.553
413.91	499.09	440.435	422.374	385.582	391.48
0.8311850000000001	3.7751	1.1400299999999999	2.3961099999999997	0.0	1.20046
8.33692	19.6336	8.89368	10.6815	6.22409	6.68934
62.8074	83.4992	77.9629	66.1936	40.5877	74.1296
70.7393	58.1639	65.7052	59.6735	73.9062	63.9034
763.84	774.607	767.2439999999999	794.326	736.8439999999999	668.513
118.99799999999999	104.663	126.686	125.78299999999999	116.762	124.399
36.3576	36.9577	28.4956	44.1701	25.5924	33.0065
0.976352	0.49271400000000004	0.0	0.0	0.0	0.470041
1.09245	0.0	2.9967599999999996	1.57464	4.89354	1.5778
133.162	103.89200000000001	125.49700000000001	73.0072	131.74	97.9316
1.00166	2.27467	5.49539	2.16566	1.12171	2.17
10.5343	4.14658	7.80227	6.98465	6.606269999999999	11.562999999999999
0.0	0.0	0.0	0.0	0.0	2.28003
2.0775799999999998	1.57267	0.712389	2.99459	1.16329	1.5003
0.0	0.0	0.0	0.0	0.0	0.0
1.55674	11.7841	2.13519	8.975439999999999	6.9732899999999995	6.745089999999999
0.0	0.0	0.0	0.0	0.0	2.48285
35.9632	28.7355	34.2544	37.4377	26.849	31.7416
153.017	198.84099999999998	221.243	229.747	234.188	224.683
1246.98	1385.27	1065.69	1382.33	1191.23	1101.55
38.3625	47.978	29.7401	40.8703	14.9428	48.1792
0.850419	1.28749	0.0	0.0	0.0	0.0
34.8194	35.6451	38.6608	43.4964	39.364000000000004	37.8363
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	1.89557
196.668	163.406	130.246	258.04400000000004	145.27700000000002	130.405
37.4987	31.1074	31.7049	32.5781	39.1169	28.1921
13.6215	13.9936	8.6742	14.7253	8.716610000000001	16.8627
438.01099999999997	419.403	339.483	396.402	425.909	334.227
97.6157	107.569	87.6785	95.5651	111.734	88.5829
449.351	420.405	463.971	487.585	491.9	379.18300000000005
0.0	0.0	1.01676	1.0685	0.0	1.07065
304.895	446.647	412.611	457.88699999999994	546.3009999999999	261.695
3.24415	1.22786	0.0	2.33803	0.0	0.58568
0.0	0.0	0.0	0.0	0.0	0.0
51.1961	71.3073	138.566	57.0667	88.6737	80.8424
0.0	0.0	0.0	1.0343	0.40179000000000004	0.0
81.6783	58.7674	58.787	68.7729	68.8273	81.7586
84.8097	98.0722	81.8354	82.3147	97.3609	78.1712
51.7511	57.328	43.2808	67.3158	50.8862	47.3979
7.8381300000000005	4.53719	1.89716	4.652019999999999	2.0653099999999998	2.99658
2391.59	2606.53	2304.22	2970.04	2165.94	2464.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.678763	0.614934	0.0	0.0	0.647528
28.8931	24.1338	21.1811	30.8755	20.0831	24.4622
83.9373	105.714	67.9842	100.648	102.101	81.5158
52.6642	58.6697	54.5154	94.5286	66.7655	53.0996
12.1998	21.9328	23.0077	15.3865	22.2007	19.8223
247.063	253.77900000000002	238.493	268.66200000000003	176.511	207.773
75.4729	46.1909	52.8597	46.2917	50.3515	53.3422
72.3253	56.1814	68.0375	58.9468	62.7596	65.6279
61.0181	54.34	50.9276	54.0548	46.8479	50.9457
0.28534899999999996	0.43200299999999997	0.0	0.8225959999999999	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
338.42199999999997	362.745	230.229	353.164	297.123	298.152
63.8876	64.0074	54.7668	73.1276	39.981	48.1711
40.0304	0.0	54.9048	0.0	0.0	0.0
0.0	0.980305	0.44406	1.39998	1.45025	3.27318
51.3803	59.7807	39.1512	66.5158	61.8006	37.1037
385.097	445.55699999999996	337.097	471.587	406.71	375.31300000000005
10.1549	3.8435	4.35259	10.9779	8.52905	6.41662
1.27514	1.9305	0.8744799999999999	0.9189870000000001	1.42798	0.0
2.52066	2.54409	6.91455	4.84432	3.76369	9.70807
0.0	0.0	0.0	0.0	0.0	0.0
350.676	355.59	329.64300000000003	316.502	340.101	329.76
172.09900000000002	148.09	179.558	187.636	151.545	129.591
249.078	228.079	209.386	214.252	175.457	142.155
662.936	678.3910000000001	617.965	719.313	675.0269999999999	759.7639999999999
113.975	107.49799999999999	100.734	114.206	113.984	99.9109
1327.51	1234.32	1178.98	1434.02	1196.79	1107.17
220.957	164.217	196.988	260.577	193.453	220.485
205.66099999999997	322.47900000000004	236.74599999999998	313.376	289.533	307.10900000000004
152.529	160.27100000000002	150.533	176.87900000000002	174.19799999999998	148.52700000000002
128.8	107.17299999999999	103.29799999999999	128.963	117.15100000000001	113.885
34.4878	31.6538	31.338	46.6032	30.897	34.2443
117.24600000000001	96.4048	126.456	100.919	89.56	112.454
60.0457	0.0	109.81	0.0	44.8283	57.815
259.615	194.168	186.57	162.454	254.172	176.252
54.3583	61.4318	58.8052	59.0393	63.4455	52.5232
33.1388	27.526999999999997	29.7653	27.0531	37.439	23.2954
11.0147	9.338330000000001	11.4817	8.89077	9.86786	10.1813
10.4657	13.6697	15.1989	11.8314	17.9247	11.5588
29.4684	31.8668	38.9747	22.7546	35.3575	34.2004
23.5099	14.4295	23.5306	18.3172	17.0774	19.2717
424.305	381.526	431.43	494.926	405.12199999999996	420.645
43.6919	40.1049	50.4895	49.5881	49.3139	50.6813
16.6669	14.1935	30.0038	25.525	20.9976	21.0627
158.57	121.677	148.967	162.81	141.08700000000002	125.49
96.9458	95.8364	145.719	82.3103	138.805	99.7378
37.6571	31.8589	27.3439	33.5249	19.8449	28.7933
2.9679900000000004	1.05726	4.31029	1.0065899999999999	3.1282	2.77368
0.580151	11.4181	7.1615	30.104	33.7836	29.3265
112.302	101.84700000000001	90.7817	105.568	86.2717	112.04799999999999
41.3159	33.7693	42.4141	34.3429	42.5777	33.6797
291.035	166.18	265.058	154.873	293.455	276.316
61.6406	57.1349	43.9978	57.1164	54.9411	59.9563
13.0941	17.0484	22.9882	15.0989	12.9038	15.1292
64.7788	49.9355	53.391000000000005	59.1066	51.9114	53.646
0.977513	0.8744860000000001	0.182828	0.576398	0.298547	0.256691
70.0024	68.3939	75.3596	86.8213	72.9233	71.1247
0.7268819999999999	0.0	0.0	0.0	0.0	2.09964
141.19299999999998	111.81200000000001	163.863	147.155	136.222	150.588
90.5492	105.594	65.4542	68.7856	90.4396	132.545
70.6049	62.3536	76.665	62.0153	78.2436	91.3508
53.7075	48.9039	37.3658	43.7553	27.8932	46.6535
602.183	548.999	447.134	588.859	537.08	304.719
26.9741	18.7371	17.8456	22.4132	29.1409	21.9998
7.75432	5.33619	10.1522	7.112610000000001	7.10486	6.61782
796.926	681.9830000000001	573.596	727.5039999999999	823.6060000000001	569.894
0.0	0.0	0.0	0.0	0.0	0.0
24.5801	2.48086	10.4886	15.7464	8.56369	11.0446
78.1452	93.8059	82.4479	55.3189	83.8866	89.4893
276.32099999999997	303.44	256.223	297.311	209.199	306.339
99.3663	156.452	130.83700000000002	148.954	102.374	103.329
49.901	94.9183	56.1584	55.3281	68.7776	99.7903
71.7602	56.7464	68.2283	46.5955	65.225	49.3052
0.65855	2.9910200000000002	1.8065	2.84767	4.42488	0.9511290000000001
19.3389	30.498	27.63	15.0989	18.0473	20.9481
1.1390799999999999	0.0	0.781166	1.64185	0.0	2.46771
9.24796	13.0675	26.2142	15.9958	8.2851	14.247
226.893	195.797	224.065	228.928	188.025	226.111
22.7318	35.7383	27.5809	20.1632	33.289	41.6701
137.72	130.055	127.176	119.891	99.7638	105.689
22.5252	15.0048	17.3012	22.0779	30.2699	26.0261
271.579	200.824	274.524	279.445	240.842	266.403
122.68	97.0867	121.1	107.169	126.976	126.177
92.8796	96.5235	110.65799999999999	100.97399999999999	93.4342	96.62899999999999
36.3389	27.5075	29.3511	32.5909	31.6511	35.5721
0.0	0.0	0.0	0.0	0.0	0.0
21.5733	37.0155	45.3705	40.7695	35.4331	20.0795
165.93599999999998	151.679	267.316	127.486	170.047	133.394
169.09400000000002	182.856	154.61700000000002	181.05599999999998	173.13	172.11599999999999
0.0	0.0	0.0	0.0	0.0	0.0
9.5835	12.6164	11.43	12.0117	13.5318	12.0358
0.0	0.0	0.0	0.0	0.0	0.0
492.83099999999996	520.05	548.687	540.298	584.93	550.257
239.91	248.187	268.922	229.62	225.666	221.821
132.533	98.7315	49.0516	74.5932	59.3672	117.279
28.7011	38.3062	29.0063	33.2043	22.8371	34.9072
204.798	211.59	167.65200000000002	182.833	160.127	215.843
101.646	105.01700000000001	93.2575	132.65200000000002	75.3731	96.2167
27.3379	30.666999999999998	50.3711	29.9093	24.7129	29.2558
22.6227	12.4544	23.9768	19.2684	11.5155	25.2477
16.0668	8.68724	11.0184	11.5792	16.2789	17.1275
19.0073	28.7759	11.85	25.7364	21.9304	33.2748
22.075	19.2694	16.0935	16.0526	16.4805	19.5315
84.3048	76.5796	79.8401	82.1677	89.9135	78.2739
0.448341	0.0	0.0	0.0	0.0	0.0
25.5042	27.8677	35.2851	26.2124	20.3652	27.8665
27.5996	34.8203	25.7625	15.4707	24.0392	23.2526
14.4227	59.266999999999996	33.9118	39.5975	44.6085	24.7981
1395.78	1272.68	2077.58	434.37699999999995	349.32199999999995	965.947
0.0	0.0	2.94509	6.18996	4.809159999999999	6.202380000000001
3566.96	2707.26	2291.15	3484.81	2498.26	2995.21
5.150119999999999	0.0	1.2843200000000001	0.674845	0.0	0.0
528.887	589.51	550.712	519.293	521.638	469.528
247.59099999999998	200.083	181.268	217.018	221.06400000000002	188.46
62.6903	74.5263	55.3995	64.2836	63.1365	59.5512
5.5527	20.4157	11.4239	8.00358	8.88317	9.1653
89.3586	88.9465	88.3027	57.8079	92.9772	63.5131
175.94099999999997	164.388	133.039	179.423	160.52	138.923
151.687	100.384	112.74600000000001	142.05100000000002	142.404	113.475
176.593	99.4282	278.242	84.1448	196.12400000000002	215.0
0.34037399999999995	1.03061	0.0	0.49061000000000005	0.0	0.491595
106.90700000000001	95.45100000000001	80.2088	94.8275	102.325	89.73899999999999
222.965	188.98	199.547	160.689	177.385	156.66
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
171.424	194.645	113.039	192.44400000000002	162.437	104.74700000000001
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.600463	0.0	0.0	0.0	0.0
174.06400000000002	185.83700000000002	178.02200000000002	155.17700000000002	166.75799999999998	178.739
0.0	0.0	0.0	0.0	0.0	0.0
86.4899	44.7115	34.7203	65.88	85.0444	96.4793
5.11805	7.7484399999999996	1.75495	7.37707	2.86574	0.0
3.0375400000000004	0.0	4.16622	0.0	0.0	2.19352
38.6015	37.5384	34.7813	38.1761	30.9223	37.0318
