	Human_Primary_Visual_Cortex_Relative_Gene_Expression_Difference(RPKM)	Chimp_Primary_Visual_Cortex_Relative_Gene_Expression_Difference(RPKM)	Rhesus_Monkey_Primary_Visual_Cortex_Relative_Gene_Expression_Difference(RPKM)
VAX2	54.582112756417544	196.60596169121416	48.81192555236824
ATP6V1B1	106.17806764318286	162.55626041174338	31.26567194507374
NFE2L2	113.25910775524012	95.3096406108232	91.43125163393665
MSH6	86.23067142995271	107.9959778712389	105.77335069880837
PLEKHA3	91.4315158864744	103.11161523402465	105.45686887950092
SPR	96.28798553296394	90.7570780076248	112.95493645941124
EPHA4	40.938046642646405	114.70805217629301	144.35390118106056
PARD3B	86.6505784128783	111.83411685319528	101.51530473392634
FARSB	123.89926708325345	102.27633482110508	73.82439809564146
ALMS1	100.36581837909554	125.81149654324781	73.82268507765662
BCL9	72.46728901094103	120.44302555111832	107.08968543794066
PRRX1	80.40301606684245	160.42964839395955	59.16733553919795
DHCR24	111.61991341803983	104.20920469495687	84.17088188700336
DNAJC16	74.61279152161703	118.99986061880246	106.3873478595805
MARK1	80.78486897881727	102.08374861487195	117.13138240631078
TNR	85.59531935514968	83.14232863763498	131.2623520072153
MORN1	151.6401399980321	94.29019388729806	54.06966611466986
GPX7	112.79789324132332	101.51098843109396	85.6911183275827
CACYBP	78.43861762392372	124.84851992396489	96.71286245211138
SCP2	114.33364778780096	105.00119007705055	80.66516213514848
PAPPA2	68.59158881404647	129.9990901003376	101.40932108561591
RALGPS2	60.32733935353809	99.04736694035552	140.6252937061064
ANGPTL1	150.6982369657746	112.37333250961828	36.92843052460706
CEP104	65.06156405892096	101.50349877044516	133.4349371706339
FAM20B	63.047027014946565	123.62373774087787	113.32923524417555
TCEANC2	83.1546039133245	79.09811788803725	137.74727819863827
TMEM59	102.87145692146522	102.02796800639695	95.10057507213784
LRRC42	99.41485098829328	84.99958805509576	115.58556095661096
WRAP73	94.04797028477216	141.76368042186655	64.18834929336133
NPHS2	0.0	300.0	0.0
MRPL37	70.3338239446396	127.54757247926337	102.11860357609707
ICMT	80.26480873216858	92.28160628842828	127.45358497940312
RPL22	59.534317514174774	145.97982254664743	94.48585993917776
CHD5	75.79787301789867	94.08835737485678	130.11376960724454
QSOX1	73.05373161986851	107.28210016653637	119.66416821359509
STXBP3	138.68078404808116	105.16575804005022	56.1534579118686
PHF13	89.15382136464034	129.93688885334362	80.90928978201603
ERRFI1	89.3885808802591	110.20649306961423	100.40492605012663
PARK7	176.60490405121735	56.153489150406074	67.24160679837655
KIAA1324	85.56834982273628	154.0360556386896	60.3955945385741
OPRD1	22.92967004047369	89.77590864721641	187.29442131231
AMPD2	70.62043575852285	108.3107298531066	121.06883438837055
SRSF4	85.73865546262554	110.37740746781084	103.88393706956359
MECR	111.23490345643631	114.12118061615261	74.64391592741106
KCNC4	66.39401480883068	88.25877273422701	145.34721245694232
EDEM3	72.11425890039112	84.1402489074868	143.74549219212213
WDR77	85.43464156124459	80.46307668553541	134.10228175322
ATP5F1	115.71068031001626	103.60714191995825	80.6821777700255
RAP1A	109.87551847411821	91.88032683486578	98.24415469101598
HDAC1	190.63580885726168	0.0	109.36419114273824
CAPZA1	92.54057757262626	90.80942112618008	116.65000130119361
S100PBP	95.67717198808434	124.69656027116869	79.62626774074697
RNF19B	68.13548428594545	125.61035114537576	106.2541645686788
SCAMP3	97.73381997851756	110.511481653953	91.75469836752936
TRIM62	89.61598688750381	101.56574717117496	108.81826594132124
ASH1L	59.81713616679388	105.04352481885017	135.13933901435595
DLGAP3	86.31717582188385	102.36409443946424	111.31872973865191
SFPQ	93.70018277985224	94.75010251955344	111.54971470059436
RHOU	157.7188012482345	116.22296349296846	26.05823525879704
GON4L	65.60783544122184	75.17801749088432	159.21414706789383
ARHGEF2	99.13337465650716	104.08552638900784	96.781098954485
LAMTOR2	125.01866548682355	97.26972319774355	77.71161131543289
MEF2D	64.15632974105986	115.12643178102206	120.71723847791804
DOCK7	105.24634531904522	76.83821906192009	117.91543561903468
SRM	96.67336297024409	104.72682404656943	98.59981298318652
FBXO2	158.98763215068084	106.70767628652203	34.304691562797125
FBXO6	81.57674501937116	91.26424300842415	127.15901197220474
C1orf21	77.51291287536168	85.62661481957521	136.8604723050631
SWT1	51.34112771692403	63.89092470404164	184.7679475790344
MAD2L2	99.86438570745972	105.54259634104287	94.5930179514974
DNAJC6	76.4789337065817	110.95120227893227	112.56986401448601
LEPR	124.17477246258035	129.54538785938774	46.279839678031905
IVNS1ABP	97.57147572468531	104.83097654065867	97.597547734656
KIAA2013	94.33554605695984	97.60408225917716	108.06037168386298
MFN2	86.30635847704097	109.7879936311776	103.90564789178147
PRG4	120.17946080413209	131.83684167895828	47.983697516909615
MIIP	119.26631235050928	114.77061518360163	65.96307246588906
SMG7	75.72987288400509	105.63736805119652	118.63275906479842
NCF2	94.98141897110773	127.14187519326356	77.87670583562874
PDC	61.48382176251932	100.60377649671344	137.91240174076728
SLC35D1	72.07714943290485	126.48411809409923	101.43873247299588
PLA2G4A	105.57122999602923	96.46673266410501	97.96203733986576
GADD45A	120.42923537674122	124.7589145514405	54.81185007181833
WLS	88.45288790715523	76.80677409730598	134.74033799553874
PRDM2	73.30608193087158	104.27882183417945	122.41509623494902
RGS2	108.88550459900463	102.58234385543652	88.53215154555885
TROVE2	90.57497461146588	99.03189249329074	110.39313289524335
AMPD1	0.0	0.0	300.0
UCHL5	66.3521988880866	111.69330431549452	121.95449679641884
BCAS2	99.4204447425282	175.30105938897057	25.278495868501246
SRSF11	90.21496075887092	107.74845736097942	102.03658188014968
CTH	72.20957363331121	134.9278856965709	92.86254067011792
OLFML3	36.33071306775836	98.35353305266112	165.3157538795805
TNNI3K	101.26799775139803	111.30222141508116	87.42978083352077
PLEKHM2	89.18727773730559	119.92564830594965	90.88707395674476
CRYZ	42.33212336913408	173.07941816714	84.58845846372591
PHTF1	99.05250705700834	113.28686222763191	87.6606307153597
ZBTB17	103.95700206953464	106.97204184002797	89.07095609043736
TFAP2E	133.46089352097422	121.81255692551585	44.72654955350996
CD2	159.4064322425998	50.99142850158628	89.6021392558139
TTF2	145.615540632233	129.05762630814496	25.326833059622018
NR5A2	0.0	300.0	0.0
KIF21B	91.35701677720954	79.4594483307113	129.18353489207914
TMEM9	91.26499838051365	110.97760544925757	97.75739617022879
ADPRHL2	90.61321283654922	105.84673489114363	103.54005227230714
MAP7D1	103.66911848731301	103.11024546914737	93.22063604353964
WARS2	67.4081665376042	65.96025391865908	166.63157954373668
HAO2	57.625627883735966	242.37437211626406	0.0
OSCP1	77.51725283676134	61.57617927342193	160.90656788981676
MRPS15	99.03487984397465	116.39473366579547	84.57038649022988
GNPAT	73.35308954949632	85.86306518447041	140.78384526603324
TSNAX	86.59291394707179	108.70945007051809	104.69763598241006
C1orf109	85.59016370100942	90.59165732593067	123.81817897305991
RRAGC	67.67845204144899	123.10215053404121	109.21939742450984
TBCE	80.77784040852295	106.40285732770836	112.81930226376873
NID1	74.0158560061511	99.3081613673976	126.6759826264513
LGALS8	72.41929240301721	105.2085132846185	122.37219431236426
NT5C1A	45.60625977688623	100.85274555844288	153.54099466467088
HPCAL4	50.22734678322537	119.92619393038355	129.84645928639105
MTR	83.94863742665325	133.64028044636086	82.41108212698597
BMP8B	14.882741585727	63.54930904750763	221.56794936676545
SIPA1L2	74.1751978104029	94.11677887162968	131.70802331796745
RLF	56.649166992267865	120.31441584178968	123.03641716594242
KMO	126.07137198499049	113.25396242663861	60.67466558837088
KCNQ4	106.62679902079371	164.71543197166898	28.657769007537304
RIMS3	52.19722183658347	98.23679374271862	149.56598442069787
AKT3	67.83296423263072	95.36080031642229	136.80623545094699
ETV3	74.73017258159227	92.27649939561272	132.993328022795
ACADM	131.37813493174372	80.98897862430276	87.63288644395355
ST6GALNAC5	68.76368821328175	105.10013557262687	126.13617621409136
CD48	17.766891348653697	85.23231032087891	197.00079833046743
LPHN2	67.60228692977545	108.54382040477104	123.85389266545357
PADI2	112.3178401550522	110.37916213090323	77.30299771404464
SDHB	74.92718647821876	97.979313973053	127.09349954872822
MFAP2	140.7752996809371	57.64396818041831	101.58073213864458
RPF1	89.76448518337357	114.87558568869778	95.35992912792868
KDM5B	73.51622943679995	96.16765681673338	130.31611374646667
UAP1	84.24495119794211	116.72359903566971	99.03144976638816
CTBS	144.71207331882172	75.88235779364257	79.40556888753575
RGS4	61.84923923239709	107.5139102389674	130.6368505286355
KLHL12	71.80838390484477	138.13486168868036	90.05675440647491
IGSF21	79.83037214604634	91.03714154562536	129.1324863083283
SSX2IP	47.36014449783277	87.77648782720728	164.86336767495996
ZNHIT6	104.28751016149045	103.79031021663585	91.92217962187372
RBBP5	78.32272433949618	113.45919505303455	108.21808060746932
GBP3	110.50138758843997	154.83569020059508	34.66292221096493
GBP1	104.51450566759968	150.4196285727108	45.06586575968955
KIF17	111.49568354077633	107.73013150114448	80.77418495807919
CDK18	200.5852379035587	66.01612457978928	33.39863751665202
RAB29	85.03948551191256	95.93802962163596	119.02248486645148
CD160	19.532399641297506	62.71432435526915	217.7532760034333
ECE1	100.29260372075748	102.37236491075576	97.33503136848675
HMGCL	74.86078919092026	120.02299711702808	105.11621369205169
GALE	83.90105145234489	97.45867769786912	118.64027084978599
ID3	124.63510939394232	107.94457648259277	67.42031412346493
CR2	86.23107378237003	0.0	213.76892621763002
CD46	105.37013286227659	154.70436359402433	39.92550354369912
PRPF3	115.43592703849835	102.58079641917739	81.98327654232425
APH1A	87.91171815621685	98.52568339701774	113.56259844676542
P3H1	78.94272716969817	90.76916566126356	130.28810716903826
SLC2A1	122.9665396115964	89.5276366320736	87.50582375633002
EBNA1BP2	102.33561131485318	109.77336564392625	87.89102304122056
CDC20	60.13587430373869	127.45849023823976	112.40563545802158
MPL	54.48149343053238	0.0	245.51850656946766
ARTN	56.58152265113283	235.7884349439209	7.630042404946185
IPO13	105.64262183150579	111.4069180304836	82.9504601380106
ATP6V0B	113.22981794946183	110.1399639803257	76.63021807021244
B4GALT2	118.88416583436059	96.02437148126715	85.09146268437229
ERI3	127.95460213595231	64.08760907716807	107.95778878687965
PTCH2	74.67520942949719	107.17175943081953	118.15303113968328
PRDX1	156.95742585498016	115.33923182714867	27.703342317871154
PIK3R3	66.72029537556803	154.84076068278154	78.43894394165044
TSPAN1	74.22022910350596	68.37134821671579	157.4084226797782
BLZF1	84.91916688350184	122.81913002307176	92.26170309342638
CCDC181	62.88196536387344	107.10026001868297	130.01777461744362
SLC19A2	44.50018415969743	88.05186560883013	167.44795023147248
FAAH	103.55455818093766	63.936600957194486	132.50884086186784
NSUN4	80.36299486432658	99.04574933809616	120.59125579757728
TMED5	85.49073096372229	106.15598821779369	108.35328081848404
DR1	66.01911922003859	109.3546914142246	124.62618936573675
CNN3	126.4502200877035	96.38903186279127	77.16074804950523
PRRC2C	77.34571814509623	96.06030858998965	126.59397326491408
F3	118.29064427818257	89.62389956397291	92.0854561578445
ABCD3	95.71754688024292	86.09907186431036	118.18338125544672
VAMP4	67.13134730023901	122.66241483159293	110.20623786816806
DPH5	67.45388660735814	155.31420843910234	77.23190495353951
PTBP2	81.3120431525198	99.80402785804657	118.88392898943358
TNFSF4	38.63581917236749	139.0458702695377	122.31831055809484
PRDX6	162.51426705264515	16.230269693239592	121.25546325411531
DARS2	94.11582732811532	107.92762687988429	97.9565457920004
HSD11B1	127.24929491451782	138.1094136508716	34.64129143461059
IRF6	72.72162891354131	22.34933015692484	204.92904092953387
DIEXF	66.72871781845816	93.85410332420614	139.4171788573357
LPPR5	77.97244431086439	111.0143696827348	111.01318600640082
LPPR4	69.15836611617647	130.5027332465371	100.33890063728643
SERPINC1	19.902632231412692	9.402938561420987	270.6944292071664
RCAN3	62.706965439118655	140.58331127094425	96.70972328993707
SYF2	137.31851900532303	87.81391603604614	74.86756495863082
RSRP1	71.35333694959127	70.047677505924	158.59898554448475
SLC35A3	105.86693633309596	102.39946960000769	91.73359406689634
RCOR3	98.21592093666868	109.30861227524164	92.47546678808972
STMN1	106.70942421196487	117.03838031564318	76.25219547239196
MTFR1L	108.71340954491112	107.37393383578504	83.91265661930386
MAN1C1	78.05792919650891	117.31299579356849	104.6290750099226
NEK2	56.25600277059895	70.40249711679178	173.34150011260925
RPS6KA1	79.60355215872099	126.46501971071051	93.93142813056853
DHDDS	91.78947939487452	117.37972564794413	90.83079495718135
NENF	142.76104367724608	108.48447915630285	48.75447716645111
NSL1	108.39244076358993	115.10577710837867	76.50178212803141
PROX1	120.7795907360355	105.0035806233772	74.21682864058735
ARID1A	68.38193846426903	93.84404396442353	137.77401757130744
CENPF	26.158901495104708	47.92627580439671	225.91482270049858
RPA2	164.3568025617824	83.20784112950008	52.43535630871751
PPP1R8	100.2710019088765	110.95891743424957	88.770080656874
STX12	84.9930911912938	107.26421849055944	107.74269031814676
MARC2	51.64418955409236	87.33105955349218	161.02475089241543
SLC5A9	201.12120925880242	98.87879074119765	0.0
OSBPL9	100.91956650653515	102.9104761835091	96.16995730995568
TXNDC12	84.03239919300151	135.6527680477989	80.31483275919962
CD3EAP	90.71786094345146	95.05810056782896	114.22403848871959
MESDC2	105.49892282010109	108.74209044628232	85.75898673361664
RCN2	93.8396805672482	113.17916314293956	92.9811562898122
MUC5B	193.17905195383406	106.82094804616588	0.0
CTSD	101.02423486029737	93.9838952929422	104.99186984676044
COLEC11	117.44882210560907	72.65585961005459	109.89531828433631
STAG1	83.28067978114943	98.7296200570206	117.98970016182997
A4GNT	136.10755099211804	163.892449007882	0.0
STK11	109.07774256479247	92.76233391214139	98.15992352306615
KMT2A	68.41460466284352	95.78111257022096	135.8042827669355
TREH	60.83071410212108	50.55213576245553	188.61715013542343
IFT46	92.07494793962516	120.39963937740352	87.52541268297132
MMP8	227.72858120164267	33.806210976705536	38.46520782165183
APOA1	108.33726978386457	118.50823387725515	73.15449633888028
ZNF541	69.96547939378172	180.34218507785957	49.69233552835871
SLC8A2	48.72256154341426	90.1365404850832	161.14089797150254
KPTN	80.73224504081757	64.84355831727687	154.42419664190555
RPS25	223.180618308547	76.81938169145297	0.0
KIF14	21.7958070946634	21.22728116244729	256.97691174288934
TNNT2	95.44369256453808	57.867626570233654	146.6886808652283
DDX59	146.0339531849598	71.33371100177214	82.63233581326806
CAMSAP2	82.07661179942671	114.70430884878004	103.21907935179324
ATF6	78.69518172452926	114.69241737724904	106.61240089822172
MREG	81.94021604139901	111.56756044742575	106.49222351117524
FASTKD2	64.41764062382452	124.40109481233944	111.18126456383601
NRP2	57.73169149273202	142.05579468403366	100.2125138232343
CREB1	63.197448398465674	109.3118639934162	127.49068760811817
KLF7	75.31862614212586	122.51092409625095	102.17044976162315
TTR	243.8048137535312	40.57071589979102	15.624470346677773
B4GALT6	70.92180072039746	129.1942841246172	99.88391515498533
C1orf54	230.38122054696743	65.54738266865829	4.071396784374313
CA14	167.84897052630495	87.82844562128693	44.32258385240809
CASC1	69.22010880188867	50.63289388557936	180.14699731253202
LRMP	139.48478681099357	95.19125891459423	65.32395427441222
ATP10B	109.2124844543376	117.20033100246093	73.58718454320152
SPCS2	24.582001561670225	201.22238120046507	74.19561723786468
USP35	71.16299287327175	108.6692182929642	120.16778883376405
ELOVL4	77.29386404391177	111.74362468410948	110.96251127197874
FILIP1	95.71936269131834	56.97187443034899	147.3087628783327
HMGN3	121.92836233379624	105.09604318812735	72.97559447807642
UBE3D	93.5752639847807	99.2893097459158	107.13542626930351
CNR1	48.28245054834436	93.93221986740832	157.78532958424736
ANKRD13C	73.79532760875789	122.67181508184954	103.53285730939257
SGIP1	85.17347305944199	111.45246113462733	103.37406580593071
ADGB	300.0	0.0	0.0
PLAGL1	102.74782637888855	126.95560462721431	70.29656899389711
FBXO30	105.54217231465937	70.14673332315678	124.31109436218387
TNFAIP3	48.7518309489969	178.07397407437335	73.1741949766297
AKAP7	101.825709090161	113.7657590420242	84.4085318678148
RAB32	70.6268013912398	141.93162402041565	87.44157458834452
MYB	75.35776117730205	224.64223882269798	0.0
ALDH8A1	70.30061983190038	117.10519964696509	112.59418052113448
SGK1	103.03353234461781	137.96177209353294	59.00469556184921
RNF146	91.31943516758528	114.1515353251626	94.52902950725208
ARG1	238.88056421921382	61.119435780786226	0.0
CTGF	97.48987860865587	146.46756089989702	56.042560491447055
PMFBP1	47.64903589776118	66.96511813733966	185.38584596489915
