	Human_Muscle_Relative_Gene_Expression_Difference(RPKM)	Chimp_Muscle_Relative_Gene_Expression_Difference(RPKM)	Rhesus_Monkey_Muscle_Relative_Gene_Expression_Difference(RPKM)	Human_Kidney_Relative_Gene_Expression_Difference(RPKM)	Chimp_Kidney_Relative_Gene_Expression_Difference(RPKM)	Rhesus_Monkey_Kidney_Relative_Gene_Expression_Difference(RPKM)	Human_Cerebellar_Cortex_Relative_Gene_Expression_Difference(RPKM)	Chimp_Cerebellar_Cortex_Relative_Gene_Expression_Difference(RPKM)	Rhesus_Monkey_Cerebellar_Cortex_Relative_Gene_Expression_Difference(RPKM)	Human_Prefrontal_Cortex_Relative_Gene_Expression_Difference(RPKM)	Chimp_Prefrontal_Cortex_Relative_Gene_Expression_Difference(RPKM)	Rhesus_Monkey_Prefrontal_Cortex_Relative_Gene_Expression_Difference(RPKM)	Human_Primary_Visual_Cortex_Relative_Gene_Expression_Difference(RPKM)	Chimp_Primary_Visual_Cortex_Relative_Gene_Expression_Difference(RPKM)	Rhesus_Monkey_Primary_Visual_Cortex_Relative_Gene_Expression_Difference(RPKM)
METTL1	89.16707293223303	108.66931729605858	102.16360977170835	118.13657146475558	61.61312382505819	120.25030471018626	100.1572904745282	82.18408790635812	117.65862161911369	137.51200013191968	101.03123060529491	61.45676926278539	123.15329898005938	93.0410390149835	83.80566200495714
AGA	88.92648580996813	96.04466172411892	115.02885246591296	75.74890460958366	108.08635418753425	116.16474120288211	58.40725566375452	136.23259716824361	105.36014716800186	89.00542834785382	121.77873649299667	89.21583515914952	101.12274465697521	91.75396690129499	107.1232884417298
PI4K2B	108.00184812353282	95.99032857934652	96.00782329712064	59.61362997550523	107.94515582666659	132.4412141978282	118.65513825200492	111.22040612426032	70.12445562373475	97.2617819583108	150.73513403628004	52.00308400540909	97.10216938676126	121.49190554035279	81.40592507288595
BOD1L1	81.09000574388163	123.15983228768236	95.75016196843605	112.10094557237842	112.05075559870417	75.84829882891742	87.96551677240464	115.14865040851183	96.88583281908352	92.11898214760605	108.97805696074214	98.9029608916518	79.7880291116782	98.59967161968086	121.61229926864092
MAT2B	72.73075773170903	124.72435752750751	102.54488474078344	83.23126731943947	93.33275724217891	123.43597543838159	99.14582962038851	107.67298609873464	93.18118428087683	106.55132837456651	109.70491419195348	83.74375743348007	83.04841297305212	110.45199363502316	106.49959339192475
TLL1	73.15913604420756	167.05540740731692	59.78545654847554	90.9160021538484	132.8389626659893	76.24503518016226	107.80000742982536	95.74680137016453	96.45319120001008	111.62093646099778	102.63120726903705	85.74785626996521	77.73517055713421	81.74553629712358	140.51929314574227
EDC4	97.43154114139799	116.78645861193912	85.78200024666286	113.09204750097742	95.87155761987532	91.03639487914724	102.62992869412322	91.28205018661836	106.08802111925843	97.64238429499548	94.4402908395606	107.91732486544394	85.63626298214137	91.51888127015107	122.84485574770758
TRIO	88.06454507075657	134.73396127601777	77.20149365322571	97.74949812133909	129.12650748812518	73.12399439053576	82.32266082776961	124.47730196459364	93.20003720763674	96.29155666755396	110.06180244327342	93.64664088917262	71.50624551190228	117.56453606642646	110.92921842167127
VCAN	126.52698929280182	84.63203302303249	88.84097768416572	129.41804422958526	115.6017170788636	54.98023869155121	96.71305682737724	87.06612424554658	116.22081892707618	95.07120594117796	108.84573791730543	96.08305614151658	103.87075971930079	81.81910369300843	114.31013658769074
CLEC16A	43.78077839005105	190.2233511856837	65.99587042426526	97.30358508854492	111.57793126611489	91.1184836453402	82.5667437839945	127.82103245785316	89.61222375815237	82.87988006263112	132.51586506955132	84.60425486781757	67.31203225037562	113.00187779877542	119.68608995084895
MSR1	113.18774734404609	129.99010129868591	56.822151357268034	97.45226398872909	143.882650827456	58.665085183814924	162.83093678899132	76.44618288247284	60.72288032853579	142.342556886593	136.1887841444401	21.46865896896691	56.8999264527871	204.54851020465634	38.55156334255664
CDH1	287.96907057947567	5.347204788132711	6.683724632391737	104.98721937980515	102.90252559176314	92.11025502843172	91.99793463558889	33.658334584533506	174.34373077987763	164.68687536965004	93.00304199651116	42.31008263383885	160.15630813648082	71.68450013306555	68.1591917304536
SKIV2L2	70.39087782649104	125.07815634906436	104.53096582444464	92.12373856034888	101.3639096737871	106.51235176586404	94.72176411824272	104.26667058856845	101.01156529318884	109.50310276105606	106.35493383822646	84.14196340071753	94.72632330402372	100.07161570120519	105.2020609947711
DNAH5	41.24254882024427	197.25678221002343	61.50066896973229	249.30027289515246	49.95233320131786	0.7473939035295868	162.69920851857066	56.17917966330237	81.12161181812696	78.33052716469228	86.08540463203028	135.5840682032774	67.8317769566678	75.54600828574628	156.6222147575859
ZFYVE16	65.8249143351053	132.14628419149682	102.02880147339788	96.98462860871815	105.07333581827984	97.94203557300202	94.97009797189624	103.95925481589354	101.07064721221026	114.88981742927899	120.38811125882225	64.72207131189877	139.8720216376515	89.3127441051304	70.81523425721815
FAM65A	87.26180238456594	129.0721535909077	83.6660440245264	99.25858849442292	116.19059534475429	84.55081616082278	76.82827928264463	139.39969655464367	83.77202416271166	91.87070435165865	112.13022314660041	95.99907250174098	87.16298665008811	129.823643596705	83.01336975320687
C6	140.7623417666242	121.18583564061609	38.05182259275974	19.810739959582396	139.72219239094673	140.4670676494709	72.4200943602599	164.7531900817217	62.82671555801841	68.99251304261239	64.56800848462753	166.43947847276007	38.05790471304742	87.62000086827996	174.32209441867266
RAI14	108.69860242041771	104.31150824112359	86.98988933845872	63.822464590974434	88.39958017464843	147.7779552343771	137.23585290140076	137.40360007553488	25.36054702306435	82.33942110477052	114.77899905599658	102.88157983923287	136.77177657174283	91.208922058432	72.01930136982514
SOX30	0.0	207.85438825767613	92.14561174232388	151.8089205245457	148.1910794754543	0.0	172.79825770770955	127.20174229229045	0.0	33.261150295955346	249.16467722576195	17.57417247828265	60.876377085696845	239.12362291430318	0.0
PNKP	115.14761684228982	118.4610468525369	66.39133630517325	100.99331894616942	122.21373436492749	76.79294668890304	80.89165529412115	110.50312454721738	108.60522015866142	96.450923517413	108.93055373617531	94.61852274641164	94.67284602946232	125.74303017956652	79.58412379097119
BEST2	162.8666579034747	0.0	137.13334209652527	52.78954083207543	0.0	247.21045916792463	76.13149183648677	223.86850816351318	0.0	39.48368549000125	260.51631450999884	0.0	42.28322539880812	257.71677460119184	0.0
PHLPP2	51.865634400154505	140.39713186445383	107.7372337353917	69.93613925622013	108.71053549913844	121.35332524464143	97.26141768687032	113.00711557200877	89.73146674112094	101.22835710695959	114.72127465518417	84.05036823785622	66.55097568682429	107.71047279571648	125.7385515174592
SPDL1	87.84993389425935	110.13548507563202	102.01458103010863	130.23190363280452	104.50484779379805	65.26324857339742	57.35885333002434	68.27199294934432	174.36915372063135	58.23889845422568	92.84309593040561	148.91800561536863	62.45955955012058	73.98166794331425	163.55877250656513
STAU2	77.32032148319989	101.3208373248146	121.35884119198548	101.41684741545407	108.86611785066329	89.71703473388268	86.85076152111124	97.513874655242	115.63536382364677	110.37514758348065	97.37676216449344	92.24809025202592	96.76953868456198	100.12432429064143	103.10613702479662
PQLC2	71.21720000244912	126.75713978228235	102.02566021526852	65.20237003337151	128.87315486261477	105.92447510401377	92.01435940837742	165.5408435832877	42.44479700833486	74.08827048028014	148.11590477907956	77.79582474064031	83.7721014331193	146.38357028150537	69.84432828537534
CTNS	69.80901097440275	168.44469959017846	61.746289435418745	75.60832105564967	102.7863298388962	121.60534910545411	62.832678226835114	107.96507166660061	129.20225010656426	74.03667337967217	127.9850756656273	97.97825095470051	88.14471446865934	110.11694429732579	101.73834123401487
RTN4R	84.22657739287406	108.47893756014508	107.2944850469809	141.81662895866037	66.17338116759612	92.00998987374354	73.33089901330769	79.2605394933904	147.40856149330187	96.89149235404972	81.77482353435988	121.33368411159043	81.13090480295979	101.1003071270477	117.76878806999254
PHF23	78.86049432893294	105.62673978415931	115.51276588690772	104.11120527409632	102.92623921889856	92.96255550700516	94.91312793361352	98.92414493620092	106.16272713018556	98.06520176288562	87.92204544744162	114.01275278967272	79.53326866862706	104.01143982727683	116.45529150409608
CDH10	50.86671559949916	165.84558525106857	83.28769914943223	284.77047539559425	0.0	15.229524604405773	173.7639898007194	80.75653321191545	45.4794769873652	118.49323467373209	114.16729794569322	67.3394673805747	105.52666020850423	130.4063783174405	64.06696147405522
INPP4A	63.23507778121851	77.4767993566392	159.2881228621423	104.0779923086548	61.127771320159766	134.79423637118543	65.49753591963479	96.30080875917938	138.20165532118583	89.72378266603003	94.2288890804714	116.04732825349855	45.93691255643783	82.76291796347307	171.3001694800891
RAB27B	0.0	0.0	300.0	36.68584452403971	160.1827931060496	103.13136236991068	0.0	37.18665766279181	262.8133423372082	144.4149528068504	102.4159672458035	53.16907994734608	73.81210823230305	103.58147926875414	122.60641249894282
PSMA4	76.07348537586209	108.63264751516076	115.29386710897715	100.7606269886612	111.99116630015271	87.24820671118609	104.8043799784815	90.38689913274813	104.80872088877038	94.30425318466824	98.14947272693743	107.54627408839437	104.44983588898509	99.78925600947728	95.7609081015376
MYO16	103.56442852663004	16.768493560024726	179.6670779133452	103.88184493866659	176.63401107993718	19.48414398139621	53.48383833869717	114.65252255104555	131.8636391102573	111.55850065826777	58.54637751407736	129.89512182765483	93.35882431292455	63.82272343826312	142.81845224881232
LSG1	91.57495574795936	91.95846764317426	116.46657660886639	105.38202364883482	83.72137286157457	110.89660348959065	87.95333154376051	92.77335982639082	119.27330862984866	98.20964733777929	81.21759309189903	120.57275957032168	81.30132044720807	82.65637056952937	136.04230898326256
PARP3	36.72893122927697	155.79505451928458	107.47601425143844	66.83333606491672	145.20178671798806	87.96487721709525	102.1097939241584	125.96895178048311	71.92125429535848	149.2436193062799	103.36840407839738	47.3879766153227	137.69471479130425	126.38711185819392	35.91817335050176
TNC	210.10753152857484	64.21811757949698	25.67435089192822	35.396100571414415	230.63122695777844	33.97267247080722	75.66543469608233	103.65906635583102	120.67549894808664	66.68276291570116	35.92425193854055	197.3929851457583	110.31456514907498	84.3178773693983	105.36755748152669
