	Human_Cerebellar_Cortex_Relative_Gene_Expression_Difference(RPKM)	Chimp_Cerebellar_Cortex_Relative_Gene_Expression_Difference(RPKM)	Rhesus_Monkey_Cerebellar_Cortex_Relative_Gene_Expression_Difference(RPKM)
ATP6V0A1	98.23879421645232	95.07887629195363	106.68232949159409
PIAS1	83.83631775427787	128.05572982340632	88.10795242231583
SLC4A7	80.32564801864832	156.88913429361943	62.78521768773223
APBA2	104.12986551474042	79.53994797689543	116.33018650836415
MAP2K3	92.11109380573654	79.60805838721724	128.28084780704617
EFCAB1	47.58197751595766	240.87210774678135	11.545914737261008
TMSB10	89.28784647103694	83.6814472915391	127.03070623742394
ASTE1	119.15311941479601	106.93833513154618	73.90854545365781
RNF19A	80.05354419378233	119.26668288645921	100.67977291975852
PEX3	74.46742151165896	94.07819121869986	131.45438726964122
GABARAPL2	95.750985049991	104.49464151336592	99.75437343664308
MYOC	0.49276669411092633	59.78976316212581	239.71747014376334
SH3YL1	162.53823235516418	128.90750754775442	8.55426009708138
FAM136A	157.85483706441542	107.67289742943696	34.47226550614758
VCL	106.86270163481264	84.76082621039303	108.37647215479431
DEPDC1B	163.8219474972213	126.95801875960355	9.220033743175184
DAPK2	59.94496157909703	158.55619130767417	81.4988471132288
NSMAF	97.99698165602283	72.1503392299329	129.85267911404426
ADSS	133.95348119819553	96.99403819447684	69.05248060732764
TIMP2	86.44874961395999	115.6460763838335	97.90517400220644
RFC1	77.59445222659093	98.35541475450604	124.050133018903
TBC1D23	81.74475811093649	107.82346628046385	110.43177560859962
CUL3	84.99747523630322	108.17956396769726	106.82296079599949
MYOM2	29.7197330486994	103.53377268981758	166.74649426148304
OTC	300.0	0.0	0.0
CYP46A1	66.72418779871217	115.85718100099685	117.41863120029097
ZZZ3	70.83970144423694	113.51598066557953	115.64431789018347
USP2	104.00337017437178	94.15769587409531	101.83893395153292
CASR	0.0	0.0	300.0
TUBG2	133.61507359342323	89.22675222927502	77.15817417730176
RPL26L1	49.89402931434732	79.10444571794896	171.0015249677037
FLT4	83.14969788304532	138.78956544541865	78.06073667153603
NSUN2	89.52031166714343	116.04064185650222	94.43904647635432
FBXO42	133.36933682770683	83.33664973883866	83.2940134334545
MFAP3	62.440262534974565	130.32921369626845	107.23052376875697
MRI1	131.73917472285822	80.7199892988329	87.54083597830892
METTL1	100.1572904745282	82.18408790635812	117.65862161911369
AGA	58.40725566375452	136.23259716824361	105.36014716800186
PI4K2B	118.65513825200492	111.22040612426032	70.12445562373475
BOD1L1	87.96551677240464	115.14865040851183	96.88583281908352
MAT2B	99.14582962038851	107.67298609873464	93.18118428087683
TLL1	107.80000742982536	95.74680137016453	96.45319120001008
EDC4	102.62992869412322	91.28205018661836	106.08802111925843
TRIO	82.32266082776961	124.47730196459364	93.20003720763674
VCAN	96.71305682737724	87.06612424554658	116.22081892707618
CLEC16A	82.5667437839945	127.82103245785316	89.61222375815237
MSR1	162.83093678899132	76.44618288247284	60.72288032853579
CDH1	91.99793463558889	33.658334584533506	174.34373077987763
SKIV2L2	94.72176411824272	104.26667058856845	101.01156529318884
DNAH5	162.69920851857066	56.17917966330237	81.12161181812696
ZFYVE16	94.97009797189624	103.95925481589354	101.07064721221026
FAM65A	76.82827928264463	139.39969655464367	83.77202416271166
C6	72.4200943602599	164.7531900817217	62.82671555801841
RAI14	137.23585290140076	137.40360007553488	25.36054702306435
SOX30	172.79825770770955	127.20174229229045	0.0
PNKP	80.89165529412115	110.50312454721738	108.60522015866142
BEST2	76.13149183648677	223.86850816351318	0.0
PHLPP2	97.26141768687032	113.00711557200877	89.73146674112094
SPDL1	57.35885333002434	68.27199294934432	174.36915372063135
STAU2	86.85076152111124	97.513874655242	115.63536382364677
PQLC2	92.01435940837742	165.5408435832877	42.44479700833486
CTNS	62.832678226835114	107.96507166660061	129.20225010656426
RTN4R	73.33089901330769	79.2605394933904	147.40856149330187
PHF23	94.91312793361352	98.92414493620092	106.16272713018556
CDH10	173.7639898007194	80.75653321191545	45.4794769873652
INPP4A	65.49753591963479	96.30080875917938	138.20165532118583
RAB27B	0.0	37.18665766279181	262.8133423372082
PSMA4	104.8043799784815	90.38689913274813	104.80872088877038
MYO16	53.48383833869717	114.65252255104555	131.8636391102573
LSG1	87.95333154376051	92.77335982639082	119.27330862984866
PARP3	102.1097939241584	125.96895178048311	71.92125429535848
TNC	75.66543469608233	103.65906635583102	120.67549894808664
THAP3	77.60292366839337	84.82839143789674	137.56868489370993
FAM65C	113.2490654669521	124.21421856845802	62.53671596458985
TDP1	82.57601011832281	110.16760716838303	107.25638271329414
AIFM2	68.3299623259421	198.92654596459985	32.74349170945809
SPATA7	128.93178036466074	98.2751410502756	72.79307858506365
MED17	90.57943148182129	114.55860879639881	94.86195972177993
RETSAT	81.83822312906342	82.22924913307791	135.9325277378587
CAPG	68.97899219442193	187.33810027602388	43.682907529554186
AP2S1	100.14203198716942	88.32254840373052	111.53541960910009
USH2A	41.81830846647054	191.46422977094883	66.71746176258057
ZPBP	59.37584600054142	0.0	240.62415399945854
TG	10.794363106448342	155.99433240335009	133.21130449020148
ADAM28	64.47039564628673	187.07768871370703	48.45191564000625
BARX2	74.53531806120445	178.0203927118852	47.44428922691029
DCUN1D1	58.14193090074124	115.83912714958736	126.01894194967139
JADE2	67.38754586104542	104.9299885624432	127.68246557651135
ZIC2	105.91288394937202	107.82758937129893	86.25952667932908
LCP2	66.4053284203656	132.317153441551	101.27751813808341
TRIT1	125.55437772648168	120.30806843145847	54.13755384205987
CUL7	103.24021941759405	81.31988395509386	115.4398966273121
CTNNA1	92.39520224593517	116.55599868018606	91.04879907387875
PHKA2	83.15559247387921	109.12327304044385	107.72113448567693
CNTLN	109.58887785681128	116.72167191224243	73.68945023094628
EPHA3	82.69619589925142	110.21985313503548	107.08395096571317
HSPA5	81.52171447985833	93.12139945058333	125.35688606955837
DSG2	25.923776937150528	75.68722286502764	198.38900019782184
GEMIN8	81.71379412286709	129.54747889519905	88.73872698193391
OFD1	117.25581341614932	114.1886108400873	68.55557574376331
GPM6B	65.04149112383905	128.29982130634608	106.65868756981487
PREX2	58.897329451517955	126.89862893424633	114.20404161423569
WDR37	73.42022314320535	121.38726475357655	105.19251210321808
YTHDC2	92.6684230766456	138.42627985191126	68.90529707144316
CTPS2	77.91665075933601	138.02503779333858	84.05831144732541
ATP6V1H	87.44764247456921	98.57820502369958	113.97415250173123
POLR2B	98.42038027194133	109.32116859527935	92.2584511327793
FAM214A	94.72435390880317	136.46811688945638	68.80752920174046
ARAP2	52.70435704074605	155.40594212879898	91.88970083045496
TPR	90.49789682347824	113.80081138220677	95.70129179431504
CP	30.681007256220777	231.1512636690293	38.167729074749914
KIAA0556	100.87376713509852	100.11337284447896	99.01286002042252
DTNBP1	71.89071098997411	58.79684390069868	169.3124451093272
XK	72.63982789830516	85.15080650601908	142.20936559567582
ANO2	199.97645465557343	49.38794149484656	50.63560384958
C12orf4	77.46273675363709	125.39624370454747	97.14101954181544
SCML1	97.35079901666683	136.68991569091688	65.95928529241628
ARHGAP6	16.410333924868006	28.984462348638857	254.6052037264931
FAM184B	63.231818256025505	39.541532634307934	197.22664910966648
MAP4	105.01357819442558	102.05682943788672	92.92959236768775
GOPC	83.37456892503441	128.84315093040314	87.78228014456246
ROS1	0.0	166.26139074062752	133.7386092593725
USP28	107.2671146313795	106.90956518574089	85.82332018287961
HDAC9	97.40472885996634	129.51936221139897	73.07590892863468
TSPAN17	102.17481705354115	104.08247940362894	93.74270354282991
NOP16	64.84284960218062	95.19992274259891	139.95722765522046
CC2D2A	52.68514577243851	84.95085797579873	162.3639962517627
RRM2B	48.98241369603587	133.91275431289702	117.10483199106712
ZNF800	93.0315318084658	125.03187573675052	81.93659245478366
TNFRSF17	85.98645794980656	74.61231702102526	139.40122502916822
SNX29	66.88865087637092	110.31145396079852	122.79989516283057
LMO3	51.02784991789694	150.87208054537635	98.10006953672672
MRPS10	138.70914813262644	161.29085186737356	0.0
RSF1	82.62453217596025	108.49777376411336	108.87769405992643
VPS13D	92.21875111853848	108.27843255307414	99.50281632838733
CELF2	83.09647055167486	95.74350257375332	121.16002687457177
FAM120A	77.16003887069817	112.20037481391891	110.639586315383
R3HDM1	115.33642434612364	95.11655256115375	89.54702309272263
COL9A2	65.58193292002052	53.707205477927154	180.71086160205238
KITLG	44.17127640794935	112.2604718869852	143.56825170506548
ERCC8	68.55798882615672	105.8258637257425	125.61614744810082
ADAMTS6	22.4619730808286	262.0291612367845	15.508865682386928
H6PD	65.41279482476739	108.05962418162815	126.5275809936045
VAMP3	66.95880770430165	119.31702438803337	113.72416790766493
PER3	97.55502075371946	124.00293206088055	78.44204718540001
TNFRSF9	0.0	170.13491755824114	129.86508244175877
EPN3	59.80588807294511	108.67623520826837	131.5178767187865
LTBP1	36.15599811100685	114.2364027437883	149.60759914520486
RCN1	79.16088902124983	73.59839268716432	147.24071829158584
RFC2	82.43936205220305	125.94449126531492	91.61614668248204
ARID1B	92.52941388050007	96.77296247284836	110.69762364665155
CLPTM1L	86.58443777267598	81.63336568015623	131.78219654716773
NEDD4L	60.74737050005463	140.34890773747512	98.90372176247024
FOXP3	56.65642373505722	17.27027716121213	226.07329910373065
PPP1R3F	67.31238505999676	193.0697323993731	39.61788254063011
HEXB	92.38539827464972	78.50407673348295	129.1105249918673
PTCD2	31.039376249870333	60.30386583431514	208.6567579158145
JKAMP	102.32621419393028	107.71108632460775	89.9626994814619
DKK3	99.18605857880748	27.013922199934754	173.8000192212578
ARHGEF5	12.511346082113706	91.77173399202778	195.7169199258585
NFE2L3	95.1908937065948	94.88750361421694	109.9216026791883
MCUR1	137.54790514873406	75.74350945127696	86.70858539998895
LIMA1	88.64896933367	145.1288609828768	66.22216968345322
LETMD1	119.63069851580764	64.88459691704452	115.48470456714782
SLC4A8	91.29851144257609	99.41567671588054	109.2858118415433
LAMC3	72.86703517415721	82.16233449405075	144.97063033179205
MAPK9	103.3610500589601	110.45548477052742	86.18346517051245
COL23A1	79.70510177218952	77.2797998458045	143.01509838200596
BCAR1	112.07654009415367	92.92584117985788	94.99761872598845
FAM160A2	82.21530918581254	108.56603519952095	109.21865561466649
HERPUD1	92.18438033224156	125.77294212250183	82.04267754525665
HOMER3	85.18171654361893	97.77812145776836	117.04016199861272
RAD51	111.2697114423674	54.159237070310716	134.5710514873219
POLQ	148.41095563760106	84.74027417532378	66.84877018707513
PIK3CB	91.59763946133891	101.34395989173248	107.0584006469286
CYBA	41.27154204792871	58.78050330331054	199.9479546487608
THOC3	51.064589624260456	160.95926964740585	87.97614072833365
HEBP2	181.04506103531105	72.77968737316009	46.17525159152889
MPHOSPH9	90.65636885925932	91.22717634900836	118.11645479173232
PLEKHA5	100.1882280189386	115.20241655761798	84.60935542344346
PRSS8	56.467839118817196	5.825116415775571	237.70704446540725
SIKE1	83.97065898379417	110.38600005274355	105.64334096346232
RRP12	76.7069270326088	139.8830952714853	83.40997769590595
FNIP2	73.76901160029236	118.33023800277762	107.90075039693
MSMO1	114.57574934819536	51.86741171430338	133.5568389375013
TTC17	101.13762794219517	117.16163498099583	81.70073707680902
ALX4	16.799997168271346	15.872488045287206	267.3275147864415
FSTL4	42.93768177013893	79.79282521743335	177.26949301242777
FOXN3	100.32182239499483	111.2294185774158	88.4487590275894
METTL24	157.43320827816214	71.29353781710499	71.27325390473291
AKR7A2	85.71468236604667	117.24208184135405	97.04323579259928
MRTO4	87.43421406860847	132.04750100559437	80.51828492579716
NNAT	77.32466656052996	58.31672769525782	164.35860574421216
USE1	120.44768888787839	79.58044931344149	99.97186179868012
MCF2L2	51.44144048403064	103.82771801902406	144.73084149694532
NRIP2	146.05018588410968	71.08763508441355	82.86217903147678
LAMA3	23.68085660345426	56.969733725962456	219.3494096705833
AP5M1	87.72591244636368	123.93279941535708	88.34128813827922
ANAPC4	119.21512411789543	86.36717087176771	94.41770501033679
KCNQ1	49.41844996675397	108.39526723436398	142.18628279888205
TRAPPC3	89.5491179047841	106.61373970011394	103.83714239510195
THRAP3	85.76375087189953	114.01416434522234	100.22208478287816
PHPT1	138.08018328043457	78.5277918883512	83.3920248312142
ENTPD2	50.94138063702821	134.11522498997226	114.94339437299956
LY75	57.40855961661189	123.80374408283828	118.78769630054987
ARID4B	78.44095554529994	114.41052277663645	107.14852167806359
OPN3	72.93830576923132	132.90161010369982	94.16008412706887
SDCCAG8	112.63364038319823	70.59180176860723	116.77455784819455
PTPRN	106.07213317254882	76.85777031478017	117.070096512671
HHAT	72.91526709333398	42.127339787355375	184.95739311931064
KIF1B	70.89608131840977	123.05271560033906	106.0512030812512
TBC1D22A	72.76996790390568	114.98792012219488	112.24211197389945
SYNE2	88.29450374187215	103.1690590111643	108.53643724696356
PLEKHH1	94.14431785370057	115.11956928420084	90.73611286209857
ATP9A	76.13089965482851	116.79300085009916	107.07609949507231
CBLN4	23.305223086105105	152.84563022227954	123.84914669161533
CHRDL2	124.10736869309622	155.39197164070958	20.5006596661942
FAM168A	52.47151438431498	99.30579524062536	148.22269037505967
RELT	70.65862851049027	50.2230064243472	179.1183650651625
GALC	86.49753398818852	155.60064643141808	57.90181958039333
NOP58	82.2117884222209	126.29788980409569	91.49032177368343
SZRD1	83.77898908146432	118.69906949351096	97.52194142502468
KCNH2	102.76902355000675	91.72522116980494	105.50575528018832
CUL1	86.04997528066997	109.5402949922861	104.40972972704394
FAM114A2	63.451268791497206	120.68539592508449	115.86333528341825
CYFIP2	95.68803903599714	102.40978920904145	101.90217175496143
TAB2	74.79445272910692	117.07935245377934	108.12619481711374
GINM1	110.68513558012798	126.48457458956139	62.830289830310626
EIF2AK2	75.72001121399944	110.81998695900066	113.46000182699991
USP36	89.96907760199659	100.25265312071303	109.77826927729035
KMT2C	127.07633297268899	171.82444451889523	1.099222508415822
MCOLN3	28.76003669231673	28.923078388034995	242.3168849196483
CCDC85A	109.1587998076181	108.10714792911709	82.73405226326476
PUM2	79.40217863440985	129.8065346598475	90.79128670574268
MRPL43	75.7856909296947	102.3269310760259	121.8873779942794
ITIH4	115.66097688483367	130.1451329807745	54.19389013439183
ITIH1	107.42664373572227	140.17603660462296	52.39731965965475
C4orf27	80.7315688409869	92.68677795645388	126.58165320255922
ZFR	85.9866865311188	117.8110622264212	96.20225124246001
ZNF280C	85.39369100768212	130.4644311047136	84.14187788760427
NPFFR2	0.0	300.0	0.0
TRAF1	128.9437221160644	134.49998716901882	36.55629071491676
RC3H2	67.70318988919632	121.68725718653617	110.6095529242675
IL17RB	162.47255324923367	110.42072140880931	27.106725341956974
TRAF3IP2	68.85555916005737	99.25846580749143	131.8859750324512
DCBLD2	79.68852138529687	109.09274706533625	111.21873154936688
SOAT1	66.25239419113366	128.3403841175145	105.40722169135182
PKP2	74.63840855377283	83.4854955262873	141.87609591993987
MSH4	265.2374828170877	34.7625171829123	0.0
F7	33.000413014699376	67.43080139626862	199.56878558903205
GDI2	81.10126107329233	119.26760866486876	99.63113026183892
PRDM1	94.8716095495865	195.6860148019869	9.442375648426587
ATG5	120.2930458803198	94.45732668087255	85.24962743880769
TMCC3	63.01217388689716	65.9198880124349	171.067938100668
PITHD1	118.75686867136383	116.1410624217647	65.10206890687145
MTA3	86.3517062945305	117.37682997668071	96.27146372878885
USP13	54.29709698777363	100.68660998980702	145.0162930224193
ATP11B	69.15069439036702	107.38793868318106	123.46136692645192
LAMC2	122.46500823782452	175.52848855415647	2.006503208019123
CDK14	88.51032058001364	123.52757883988414	87.96210058010223
SEC61A1	91.97862699200809	112.58649615477658	95.43487685321527
PPP1R12A	89.8834587952477	120.27939442429836	89.83714678045395
RASGRF1	78.94702360621531	116.80958922399995	104.24338716978471
CAMK2B	113.77670980571108	86.46580039313704	99.75748980115185
CROCC	149.87287124513833	94.07180494830808	56.0553238065536
POLR3E	81.34569733738509	95.97577576388923	122.67852689872565
ATP2B4	47.659666923692974	143.92670579408536	108.41362728222173
ZC3H11A	70.72725316821654	84.69226287961152	144.5804839521719
RIOK2	80.25191055844549	104.66223968015582	115.08584976139869
YIPF1	82.09785947689184	95.14204730533912	122.76009321776904
NDC1	106.80198937651546	78.48375860036477	114.7142520231198
DGKG	70.31503154559545	131.88196650665896	97.80300194774564
FLYWCH1	120.89971431357536	90.65962765181979	88.44065803460487
UNKL	126.2039508943947	108.03934597543376	65.75670313017153
TBXAS1	60.57149873217638	206.83992897539	32.58857229243366
PARP12	96.18710154971798	155.42945518345368	48.383443266828316
ALDH18A1	95.90126198778124	98.6097895369924	105.48894847522634
TARBP1	148.63979631965233	91.54637748819916	59.8138261921485
GATB	65.51130468176565	109.28727795689146	125.20141736134293
MXD1	138.04866098772538	76.52314211653452	85.4281968957401
CDK17	77.9563072085109	107.9174167834415	114.12627600804764
DNAJC25	105.67021224111093	86.19092304556249	108.13886471332654
SLC2A3	114.58589050515673	92.38474776809235	93.02936172675088
PSD	97.86825551098563	84.5596235231275	117.57212096588685
CTDP1	67.69232812974812	73.09206211091424	159.21560975933764
