	Human_Muscle_Relative_Gene_Expression_Difference(RPKM)	Chimp_Muscle_Relative_Gene_Expression_Difference(RPKM)	Rhesus_Monkey_Muscle_Relative_Gene_Expression_Difference(RPKM)
ATG16L2	198.66082110952098	48.18282685091244	53.156352039566556
C2CD3	127.5205009408004	78.09770754113666	94.38179151806294
TRANK1	101.10186273721371	120.01950216504953	78.87863509773675
TTC21A	93.97932702689556	96.9286483661029	109.09202460700158
RPSA	173.93266957202437	118.93939304747833	7.12793738049728
ENTPD3	90.39455263331135	99.2508716807282	110.35457568596047
CTNNB1	75.87557436283117	134.54828325733138	89.57614237983742
ULK4	83.0049385516739	120.67021406423677	96.32484738408934
FADD	85.37652477101952	165.09164404591493	49.53183118306557
LTBP3	123.71459895270476	137.14059149707276	39.14480955022252
NAALADL1	62.72757371060587	97.6052324358146	139.66719385357956
BATF2	90.31751492580716	121.55041225419805	88.13207281999482
SF1	82.13926781705109	117.63383081169474	100.22690137125419
CCDC88B	176.82592812414677	76.58286874165394	46.5912031341993
SCARA3	88.90295099617961	28.70814433628765	182.38890466753267
PBK	61.5065625022833	186.7917819140084	51.70165558370834
SCARA5	93.22075916453444	50.96470184193046	155.81453899353505
COPS6	102.14302068387089	90.6826193440548	107.17435997207431
PAFAH1B2	76.58479484787071	135.05757755835438	88.35762759377499
ANKS3	117.55542082541398	104.45668434604956	77.98789482853648
NUDT16L1	78.27384980415079	133.08669370531052	88.63945649053872
RAB4A	78.68475361790026	93.25070506833568	128.06454131376407
OR1F1	0.0	0.0	300.0
SETD5	75.8121007317882	136.08083166216494	88.10706760604687
RNF187	153.80993803251098	92.13802287725224	54.05203909023679
HOOK3	60.67767208292793	147.53256656171885	91.78976135535328
MAPK1IP1L	101.86201991420425	125.88496403005396	72.25301605574178
DDIT4	113.1199254012105	161.1153412851066	25.76473331368293
RBPJ	82.76769824739702	122.54586226781615	94.68643948478685
LMBRD1	90.39350946834233	90.31296181393223	119.29352871772538
ZCCHC4	147.9825675258863	73.13519849870168	78.88223397541203
TTC39C	20.4575131800198	23.237071204478248	256.305415615502
GLYCTK	39.5972345409998	54.947667070277106	205.45509838872306
GNG4	190.27011961745748	109.72988038254252	0.0
UBTD2	61.6271786870301	141.68936713582804	96.68345417714188
NKIRAS2	69.4378664646324	78.13134062656172	152.43079290880587
DNAJC7	99.12436773604031	126.15317917369329	74.7224530902664
IRF2BP2	153.35231139648317	82.02190289637814	64.62578570713869
NT5DC2	200.6521110194559	99.34788898054417	0.0
SMIM4	139.61388683405954	54.20455595479924	106.18155721114118
COA6	114.89041719980813	94.69151884572557	90.41806395446632
KIF5C	27.954350932987595	183.48518043393995	88.56046863307245
BMI1	130.0863772650505	0.0	169.9136227349495
MMADHC	111.06326488828415	113.48545078121997	75.45128433049585
PDHB	85.70235215559498	114.00652018940625	100.29112765499877
PXK	54.7107091561797	124.50402435035785	120.78526649346242
HIST1H1E	238.13781421919558	59.24927645607051	2.6129093247340465
PCMTD1	56.01814209234064	122.46616866079991	121.51568924685947
KCTD6	67.92147579074523	121.76571330615853	110.31281090309619
MPLKIP	137.06558202044965	105.98674979130035	56.94766818825007
ACOX2	87.59782413216914	37.43955381344298	174.96262205438794
FAM107A	129.00501843831216	125.61289306187024	45.382088499817606
IRF2	114.5911384362548	89.77280508703028	95.63605647671491
MOBP	0.0	212.25072081024652	87.74927918975342
CX3CR1	37.44462496499321	169.87084056921682	92.68453446579002
DEGS2	183.6013364025777	0.0	116.39866359742228
SCN11A	68.44722372144139	231.55277627855858	0.0
ARF4	114.09121559822776	143.1618389579067	42.74694544386557
SEPT2	91.6147249615452	137.8578658325465	70.52740920590828
FILIP1L	55.56871319072487	59.809593673775574	184.62169313549953
MFSD2A	56.705972324765284	228.96770468580456	14.326322989430079
DTYMK	93.97076137281633	152.13100015827246	53.89823846891123
TAP1	0.0	127.66677074625059	172.33322925374935
ING5	140.53686139404695	133.46954059101378	25.993598014939273
ATG4B	107.35350345039055	94.12344452856402	98.52305202104542
BDKRB2	189.8331522209949	57.62963970631995	52.53720807268514
MLKL	121.90722455746523	76.30889520403124	101.78388023850356
CMAHP	140.99469676579014	68.95206261994309	90.05324061426683
RFWD3	45.57988454636107	196.84813793477068	57.57197751886823
MTNR1A	0.0	0.0	300.0
RHOH	61.47801792620255	108.58971419419083	129.93226787960663
COG7	101.26283437074972	108.19109921948376	90.54606640976652
CDC40	60.80281180870356	136.20824614368965	102.98894204760684
STIP1	87.59866398641137	115.82218054900693	96.5791554645817
SCNN1B	74.31785723835452	213.5816011137996	12.100541647845816
HR	50.79659870234945	70.67369767478287	178.52970362286766
RAB31	98.32543767322376	91.31129303410472	110.36326929267153
REEP4	141.42911953977335	64.27243954382546	94.29844091640116
TNXB	0.0	87.27168783140904	212.72831216859095
LGI3	40.93394023577726	163.54333575573895	95.52272400848378
SFTPC	300.0	0.0	0.0
BMP1	84.36331914281745	153.5979266388769	62.038754218305634
ATXN2L	107.49432564006376	99.61900878129408	92.88666557864215
PHYHIP	66.52288291924717	159.05561101536298	74.42150606538988
CCDC110	45.50683490468029	233.0807986951207	21.412366400198973
POLR3D	74.27916492643831	113.47190156031273	112.248933513249
FEN1	79.26047015760763	119.01366623343024	101.72586360896216
SDPR	178.24000569142748	81.4161708567943	40.34382345177821
MTCL1	44.7488535628765	97.83369647059537	157.41744996652812
GBX2	0.0	170.215775406286	129.784224593714
HFE2	138.43567881792515	2.081026680207077	159.4832945018678
HEXIM2	114.63259628759177	135.48097285386845	49.88643085853984
FNTA	97.98047954617344	131.056616834933	70.96290361889353
SERINC2	81.44834768563565	105.8282840664786	112.72336824788576
TRAPPC11	81.28752035066384	146.7475490667279	71.96493058260826
CHRM1	30.022856293604743	161.80733744906618	108.16980625732909
COL3A1	80.35534170781187	60.13168390781417	159.51297438437396
GFRA2	93.93745519589683	147.61500243284686	58.447542371256326
ING2	101.38612465227104	112.60114890940265	86.01272643832638
CDKN2AIP	91.40471448839602	150.13513241675216	58.460153094851854
SNRNP48	67.32237354720807	106.29802011737932	126.3796063354126
TMEM223	98.99668235737944	80.80239990589783	120.20091773672277
SLC20A2	98.7189664794136	112.46278241823407	88.8182511023523
DYNLRB2	27.41721347983162	5.668625180668124	266.91416133950025
TMUB2	113.40225832297477	119.7796032753922	66.81813840163304
STAT3	104.35573935226805	113.64665039434287	81.99761025338907
ZSWIM1	102.72301883295884	113.40093092807442	83.87605023896677
ADAM9	80.52852133860675	93.13547327619368	126.33600538519956
GDNF	254.6684954735946	20.115962997366868	25.21554152903855
AXIN2	84.6890716707789	105.01431508519087	110.29661324403021
NDUFS5	169.32564391786303	98.82198585143853	31.852370230698497
VWA3B	13.246060345798341	8.991376309392136	277.76256334480956
UGT3A2	0.0	0.0	300.0
LDLRAD4	111.90753855011589	109.64508570307434	78.44737574680977
KCTD19	54.052147208904124	114.66193106705104	131.2859217240448
SLC16A4	142.24535590296188	92.23550494528904	65.51913915174904
IL7R	160.2227871043052	66.69486201103386	73.08235088466091
TMEM208	85.90330907560215	141.92820113702723	72.16848978737062
LRP1B	281.85188916004614	13.805609716660195	4.34250112329364
AHCYL1	75.34155604475724	154.43693371062707	70.22151024461566
DNAJC21	71.31443517349948	133.10383656577642	95.58172826072415
PKIG	182.5502907723755	0.0	117.44970922762448
NPNT	147.3052889458888	101.73961768120488	50.95509337290635
CA7	0.0	231.07106339468305	68.92893660531696
FAM178B	78.02159877670645	0.0	221.97840122329362
SEMA4C	144.94394208021427	88.85133049275915	66.20472742702658
CNNM3	170.18656531467542	83.18204133686773	46.631393348456854
GSTM4	106.78134389079233	80.27928298234622	112.93937312686143
TET2	62.101643818511	135.90577254118466	101.9925836403043
PPIP5K1	25.948511508070776	39.27825834784657	234.77323014408262
TSPAN5	70.91339291478633	160.6880516534419	68.39855543177174
ABHD15	106.01517705306671	137.1147598735458	56.87006307338744
CHTF8	83.26637717590786	110.17207827576914	106.56154454832298
ADAL	70.03725428116073	147.64157865131077	82.32116706752849
LCMT2	88.58128548282228	165.19454044436358	46.22417407281417
SNTB2	140.46697949892817	98.78723231847012	60.745788182601714
IL12A	232.85932380740007	67.14067619259995	0.0
ZNF507	68.00367908379775	147.5713947751759	84.42492614102635
STX18	109.53604081394548	102.78506269989637	87.67889648615814
D4S234E	70.06575023436821	80.94144403713844	148.99280572849335
ZBTB49	111.34676772945527	81.63952569711725	107.0137065734275
GFM1	87.03665031882426	112.52315714604717	100.44019253512857
OR13J1	210.16635940590734	89.83364059409269	0.0
FSTL5	18.073572661731703	73.97017532356296	207.95625201470534
DDX19A	133.47767629051148	110.87942143318	55.642902276308526
ANKRD49	73.68091743629566	148.51490142786716	77.80418113583714
USP39	63.889679577048355	169.45305809794775	66.65726232500386
TNIP2	106.21470293569656	85.53091367225534	108.25438339204811
C2orf68	131.85403747044472	0.2792857078395511	167.8666768217157
TMEM150A	59.32273041300651	200.33336709534342	40.34390249165009
RNF181	122.03958157355169	103.88644529911556	74.07397312733276
VAMP5	140.35150728114436	67.90080989720153	91.74768282165412
LRRC28	87.90803930945847	78.5974586712646	133.49450201927692
MAT2A	113.58339556907993	115.83507493998239	70.58152949093763
PLA2G4F	189.76583976978029	108.03864193311865	2.195518297101057
ENHO	61.33448118792455	112.37697336593064	126.28854544614481
ZNF608	69.7621025856447	121.40354368627848	108.83435372807675
SLC35G2	205.68067613343604	35.01273920258172	59.30658466398223
INPP5D	119.57715570041407	100.12820814704911	80.29463615253685
LETM1	72.29612686355041	84.93271342003467	142.77115971641493
TMEM129	122.75191287051356	105.97810094166609	71.26998618782035
PPIC	148.31918461787032	62.72537579489153	88.9554395872381
CEP120	71.11967745139184	124.292863115471	104.58745943313717
STXBP6	133.11753832587164	101.87056384973052	65.01189782439783
TM4SF20	0.0	0.0	300.0
MFF	82.92815336978447	99.8805028593588	117.19134377085672
GRM5	0.0	220.34738488025906	79.6526151197409
LGALS9	160.0139254733875	92.6016638899408	47.38441063667173
JMJD7-PLA2G4B	138.3884110494	1.85982840640284	159.75176054419714
CPLX1	218.38752124049202	0.0	81.61247875950794
PXDC1	206.99964721462624	61.65127846817491	31.349074317198877
NTSR2	22.59211961992844	157.95458235641775	119.45329802365383
E2F6	41.15841125604296	147.08982448779665	111.7517642561604
FEM1B	79.16079986568876	149.8300700262459	71.00913010806538
COMMD8	96.00004397862641	146.9274432625744	57.07251275879922
ATP5I	103.00302285400973	93.25667470641122	103.74030243957905
MFSD7	113.04321682890776	186.95678317109218	0.0
COL4A3	86.48930029099074	33.41631499007593	180.0943847189333
MAP2K1	72.06019271614441	146.68512890504113	81.25467837881445
HNRNPH1	87.145796195667	111.26096957204872	101.5932342322843
MECP2	89.31257713053739	111.35988989535883	99.32753297410376
ZBBX	153.8336990385046	146.1663009614954	0.0
ROR2	76.35635442072054	58.44299895992102	165.20064661935848
AR	101.52595669435829	95.72680227019133	102.74724103545043
C8orf46	190.00486934133485	69.60220950849563	40.39292115016953
HSPBAP1	123.91248100596628	105.60377086842263	70.48374812561107
CHST14	129.11209856443705	70.55452055854236	100.33338087702062
PARM1	58.08615797594425	26.379487300553645	215.5343547235021
CSNK1G1	42.813849242225054	209.96700312970768	47.21914762806727
ARMC4	111.30798017818535	78.5731313368452	110.11888848496945
AFAP1L2	92.74614837097141	88.2937189340209	118.96013269500772
ATF5	209.05368628551443	47.69362853756075	43.25268517692485
UBE2V2	79.06171812452136	138.28215371067625	82.6561281648024
ZBTB43	81.91390050286775	167.15014103509196	50.93595846204031
CPT1C	53.65636670212395	142.68770335195052	103.6559299459255
PCSK9	185.1433742461037	62.89319266461827	51.96343308927799
XPO6	96.49528978058795	114.64821286691371	88.85649735249832
GSG1L	0.0	85.23428120323008	214.76571879676987
MN1	126.48639820664114	86.36532916699083	87.14827262636803
APEX2	110.76130477416564	125.64438343466308	63.59431179117122
NSMCE1	108.69083763852112	79.54155168392525	111.76761067755363
CCDC126	62.5954351813365	126.44286559728788	110.96169922137562
RAB3B	175.43868069420978	124.56131930579015	0.0
CD2BP2	80.93838858745318	92.24236774387968	126.81924366866717
RSPO1	0.0	0.0	300.0
RGS14	86.52572069174545	81.89392559472401	131.58035371353057
TBC1D10B	100.83504545885766	95.17437465048718	103.99057989065517
LMAN2	96.74636119785343	99.50597205070257	103.74766675144397
RAB24	86.62973905033643	112.09177609777463	101.27848485188889
PRELID1	137.9543781180539	33.816337607398076	128.22928427454804
THBS3	137.31069743385257	77.26418805355607	85.42511451259135
CA5B	59.97761376349252	57.68941068801703	182.33297554849045
SLC50A1	143.3647637202011	79.45589005733677	77.17934622246212
EFNA1	141.78745555520774	88.23994914213814	69.9725953026541
CXCL10	68.96502063662412	88.66247184419076	142.3725075191851
SH3TC2	24.11004360652209	255.36700718811366	20.52294920536423
CXCL11	0.0	167.14223401030333	132.85776598969673
ZRSR2	103.22732267735817	134.83635679365867	61.93632052898317
NMD3	107.33942181190721	117.01571390568344	75.64486428240933
B3GALNT1	83.53351102180328	38.51157673204534	177.95491224615142
GPRIN1	300.0	0.0	0.0
KCNAB1	175.3623617291564	41.79725033528266	82.84038793556098
MRPL1	104.06991834400736	99.0458799158452	96.88420174014742
SHE	109.38634912029686	151.90869821387042	38.70495266583267
NR0B1	37.46802628994842	220.5260454588889	42.00592825116272
PGM2	98.10429899673528	96.7041080473571	105.19159295590764
STK32A	125.81119221074542	147.90789640687322	26.280911382381433
IL1RAPL1	75.46428995561993	160.73881738197198	63.79689266240804
P2RY12	64.80842574435279	124.75459704279379	110.43697721285342
KIAA1024	246.7885990543496	12.413764218523186	40.79763672712723
UMOD	1.2594388465586228	62.15688964160427	236.5836715118371
SNUPN	177.56674365533019	76.6130990162432	45.820157328426646
CRADD	107.67821738441936	76.14957373130639	116.17220888427427
SIN3A	109.36940572144724	123.46009832742726	67.17049595112552
ARL13B	80.98098097161981	102.67772784645996	116.34129118192024
PTK2	103.39382941725641	115.8809569623501	80.72521362039352
PTAFR	107.2786528299357	43.34298942632802	149.3783577437363
PTPN9	206.93654564799456	5.51744552968433	87.54600882232103
RNASE6	68.48736129663588	79.17842043255588	152.3342182708082
NPR1	110.30411847491892	85.82720254106253	103.86867898401857
KCNK9	0.0	155.01107313558146	144.98892686441852
SCN9A	100.05682932386632	126.03255260782691	73.91061806830679
COL22A1	56.20686609694398	12.24047546903146	231.55265843402452
SDC2	73.68159423978298	146.04941346004705	80.26899230017003
MMGT1	81.32245536787244	114.69452567256069	103.98301895956683
TM2D2	81.81748232579227	55.62807049910168	162.55444717510602
HTRA4	0.0	73.18652372924241	226.8134762707576
PLEKHA2	89.06782809454532	125.88014469744681	85.05202720800791
CLIC4	77.66930794796988	148.26211514887305	74.06857690315707
SLC38A11	89.119337749585	37.39292271386453	173.4877395365505
GPR183	206.2017810598204	51.283339114470635	42.51487982570899
CCDC8	15.049799595332505	100.71381190335842	184.2363885013091
METTL15	55.59606017848602	165.08834314487856	79.31559667663541
MUC15	0.0	20.737880465361087	279.26211953463894
ZEB2	90.67727452996543	117.61755969532265	91.70516577471194
HINT1	85.41571847116353	98.60467854198896	115.97960298684751
DTWD2	88.08028568359757	109.52230738018976	102.39740693621269
CLIC3	198.89526827866732	0.0	101.10473172133267
INO80E	109.14114407821923	122.68234503866955	68.17651088311125
DFFB	92.37447077347815	109.14122950443227	98.48429972208956
NFU1	106.6775184072158	134.4462585221016	58.876223070682585
ANTXR1	96.11592974014316	77.49556175444613	126.38850850541077
CKAP2L	14.456247543126569	19.868182256165166	265.67557020070825
C15orf40	89.94764850640213	123.72848546994265	86.32386602365523
FAM103A1	5.4355469764600555	155.293275795113	139.27117722842692
PROKR1	80.31735608985534	219.68264391014463	0.0
APLF	75.50974452642649	140.31552212046597	84.17473335310757
BOLA2B	0.0	218.9471420673472	81.05285793265281
LUZP1	60.75474001497319	101.32139832535512	137.92386165967173
HEXDC	130.09535550723922	123.08274077577184	46.82190371698896
BUB1	33.61852520318682	117.18935156691008	149.1921232299031
LRRC45	81.72203735696375	77.49981017705669	140.7781524659796
CHRNA5	84.84682212698573	198.78561723566318	16.367560637351144
STRA13	239.84298821593498	60.15701178406505	0.0
AGPAT2	202.37459098636438	57.81776129258548	39.807647721050124
ASPSCR1	103.10785299840961	86.96061849394623	109.93152850764416
GP9	300.0	0.0	0.0
FASN	138.56123946314395	98.75899304345795	62.679767493398096
CNBP	85.87096698486832	131.7286739381707	82.400359076961
DUS1L	140.27063085503616	43.58224983636775	116.14711930859609
GPS1	97.76087746748217	95.59268566371124	106.64643686880662
RFNG	82.98920843077941	69.5871452072316	147.423646361989
DCXR	140.89671567482537	112.59077095071089	46.51251337446374
ZNF32	97.24020623694743	130.358696019151	72.40109774390156
LDB2	121.04531057133998	93.55301464895992	85.40167477970012
RAC3	206.37253189008254	56.37069211100418	37.25677599891326
NRG4	62.17334455903821	112.36724770236751	125.4594077385943
LIMS1	106.0920999088416	47.69105834680259	146.2168417443558
