	Human_Prefrontal_Cortex_Relative_Gene_Expression_Difference(RPKM)	Chimp_Prefrontal_Cortex_Relative_Gene_Expression_Difference(RPKM)	Rhesus_Monkey_Prefrontal_Cortex_Relative_Gene_Expression_Difference(RPKM)
TAGLN3	118.4557972492993	103.8612009557861	77.68300179491457
PLA1A	170.0881297784457	116.37536282227873	13.536507399275575
RABL3	135.2310338009051	86.14677672143077	78.62218947766408
ADPRH	81.59500612219885	118.04926562736809	100.35572825043305
IGSF11	79.82273915104095	122.75385117419273	97.42340967476632
ATG3	92.47789265740892	114.34338128833205	93.17872605425897
NR1I2	56.57209088973766	32.85021589272093	210.5776932175414
BOC	77.89096006931149	150.35567208521607	71.75336784547241
SRPRB	109.69417623750411	90.47227153009815	99.83355223239776
TMEM108	136.66588505117275	85.79307609565465	77.54103885317255
AGTR1	181.4654065597556	30.44265780982336	88.09193563042112
MED12L	103.45955541714258	114.41524710725568	82.12519747560171
EIF2A	95.70240340423297	119.07483380427435	85.22276279149267
ALDH1L1	102.01485493716818	141.86471502371535	56.12043003911648
OSBPL11	91.48122222906372	124.1807420834717	84.33803568746455
TRPC1	121.53489820787189	107.06981144491337	71.39529034721474
NCEH1	116.49090847128862	95.76261204707258	87.74647948163873
LPP	110.67002302689228	125.00103013372588	64.32894683938183
TMEM44	84.73716881223584	133.2563998088718	82.00643137889234
KIAA0226	84.18416783179794	106.39893873994485	109.41689342825723
AMT	71.91452529161992	63.962680138481446	164.1227945698987
TCTA	132.39816222030203	99.27338209371605	68.32845568598191
NICN1	105.86685343598117	90.53399106040942	103.59915550360942
VPRBP	96.85311486156608	117.1376743575428	86.00921078089108
MANF	83.20659090208306	106.08395447420298	110.70945462371398
CCDC39	94.73130605413552	103.17947070941341	102.08922323645109
STXBP5L	101.2980783342426	128.91515218243416	69.78676948332321
EAF2	204.32895262163782	80.88527142544464	14.78577595291752
ILDR1	0.0	300.0	0.0
TM4SF19	21.70193341938942	262.3848179192937	15.913248661316834
MUC4	0.0	0.0	300.0
SLIT2	97.06239907641057	130.88808998565707	72.04951093793234
EIF2B5	96.79289201029555	97.47852497454757	105.72858301515686
ECE2	67.89953460689668	81.62662005797584	150.4738453351275
VWA5B2	111.45327216566687	93.8105970956794	94.73613073865373
DGKQ	99.16848586580655	56.21396896603756	144.6175451681559
FIP1L1	113.0748179928288	101.61950607761212	85.30567592955911
SLC26A1	90.76028284384984	57.01451663724354	152.22520051890663
LYAR	78.83037180436382	113.36271490148508	107.80691329415104
CENPC	88.31528252320282	76.28249063488816	135.402226841909
EPHA5	93.18191181462421	110.23166916089909	96.58641902447668
CORIN	56.68823208800398	136.7610059533	106.55076195869604
ATP10D	85.23701975377504	142.10312731416005	72.65985293206487
OCIAD2	164.75682349542075	76.98010057593207	58.263075928647204
SLC10A4	91.22318983633929	119.43753932605314	89.33927083760757
SLC10A6	105.12609564189329	109.93044967181704	84.9434546862897
SCD5	102.18949198751463	122.3853893161698	75.42511869631558
PLAC8	23.47814491503423	135.7757325973678	140.746122487598
ENOPH1	176.8750212866622	122.23931310846152	0.8856656048762506
GC	0.0	300.0	0.0
TRMT10A	81.78591071607468	135.20583674452388	83.00825253940144
KLHL8	82.29185539477365	100.08255534738618	117.62558925784019
SNCA	127.48334482833783	104.53979069071325	67.97686448094889
PYURF	133.12577219340966	97.50733382437464	69.36689398221567
TBCK	124.17194754193856	98.52377787690568	77.3042745811558
CAMK2D	100.03690054508172	105.16692509507104	94.79617435984724
CISD2	123.59892829597909	96.39733052457092	80.00374117944999
DDIT4L	141.86482613573543	60.29526851421602	97.83990535004857
ANK2	110.44654269869775	108.17786450260472	81.37559279869751
TIFA	124.72257182157792	119.14087512263052	56.13655305579155
SPATA5	63.8247502703901	95.21840862487768	140.95684110473218
CCNA2	62.97524186309885	120.42664812444752	116.59811001245362
METTL14	88.71961914658083	131.25888817857373	80.02149267484549
USP53	102.69015156494501	119.10454717418509	78.2053012608699
SETD7	71.68830170539509	114.31148419472903	114.00021409987585
NAF1	98.14919943757585	121.78598086256996	80.06481969985421
MARCH1	143.92502466147283	103.15092486796564	52.924050470561546
SFRP2	79.60162005223242	98.55687844376617	121.84150150400144
RPS3A	0.0	298.17126137465726	1.828738625342782
RNF175	180.5845560375525	88.35404906240055	31.061394900047024
PDGFC	109.02958152729765	138.15335790030892	52.81706057239345
CBR4	127.20142238502157	112.64798684132312	60.150590773655345
CYP4V2	143.19180851628036	91.25775304548108	65.5504384382385
ROPN1L	53.95532487959878	130.03628971841576	116.00838540198546
MARCH6	97.63641163999058	104.1401350324247	98.22345332758476
NKD2	61.14412839352453	23.36011891217797	215.4957526942975
CDH18	107.29258003874351	114.78935438409812	77.91806557715834
ADAMTS16	74.69825161304658	38.74660158357179	186.55514680338163
SRD5A1	138.53988947486963	108.15230004232272	53.30781048280772
MYO10	119.78381254097013	106.27699760675024	73.93918985227965
FAM105A	93.14907684455156	158.9412217624509	47.909701392997626
RPL37	165.0415577005763	134.86769159679938	0.09075070262428367
SKP2	94.90777935541213	106.945723129092	98.14649751549592
OSMR	107.21665219921603	131.40230480552674	61.38104299525724
UGT3A1	0.0	0.0	300.0
PLK2	122.01588377028392	91.54884326125512	86.43527296846099
GZMA	65.13890829821392	219.328035395903	15.53305630588314
PIK3R1	103.22280786232713	104.96034694623066	91.8168451914422
HAPLN1	107.36308700248772	100.67521814130131	91.96169485621104
LHFPL2	92.24551652321864	141.62408746701743	66.13039600976394
SSBP2	81.14808203370902	103.18252585240009	115.66939211389091
BHMT	46.00105965765045	20.562689989205012	233.4362503531446
ANKRD31	80.58506714554846	44.8325874733814	174.58234538107013
IQGAP2	81.58472899186707	129.44488537717973	88.97038563095322
CRHBP	108.57158604338922	72.22682519360339	119.20158876300742
RASA1	126.48623063841184	89.29914532140091	84.21462404018727
LIX1	241.61659280624752	28.32872125529853	30.05468593845394
GIN1	88.78826643719438	133.0052846809062	78.20644888189949
PPIP5K2	109.1584898799596	99.70578304303112	91.13572707700928
PAM	95.60364870789768	99.75233902947164	104.64401226263065
BDP1	75.43003142768035	151.97037047191785	72.59959810040179
SLC30A5	98.44044777849543	114.58082536420181	86.97872685730279
BTF3	223.5903080543996	56.05814106210438	20.351550883496053
FBXL17	106.69967937111755	103.92159667637246	89.37872395250996
SPATA9	156.54445412557428	78.10357808831257	65.35196778611318
TNFAIP8	81.30164542106935	93.39803141493678	125.30032316399388
FEM1C	80.54189889252987	123.16593565541278	96.29216545205732
COMMD10	73.88466219047739	150.91790899364176	75.19742881588088
ATG12	84.77849712810539	136.1635296473507	79.05797322454391
MEGF10	73.64238043992957	117.25751078509742	109.10010877497305
ADAMTS19	142.91039840842578	49.50705171205915	107.58254987951513
YIPF5	100.07263965992053	113.15494323316595	86.77241710691351
ARHGAP26	73.50929743912332	124.83812632574107	101.65257623513561
CXCL14	99.75045280279781	76.53300365676898	123.71654354043322
SLC25A48	46.25496365511095	192.57037862349227	61.17465772139678
DDX46	89.59863110760146	121.94071868726633	88.46065020513223
TIMD4	0.0	0.0	300.0
RNF145	87.59164040980149	121.78612730364986	90.62223228654864
C1QTNF2	33.83863518915787	18.557165659689794	247.60419915115236
GABRA6	133.6977518616138	119.2417559341845	47.06049220420172
GABRB2	93.31900811931112	120.76795869786059	85.91303318282829
FBXO38	98.58724161018941	110.10713024017753	91.30562814963308
PCYOX1L	111.51672349677784	86.21573172780128	102.26754477542089
TNIP1	90.50823692840856	106.42804320467008	103.06371986692136
G3BP1	101.0356013395827	140.61471002992425	58.349688630493105
ZNF300	86.8439159315245	34.11467132218507	179.0414127462904
N4BP3	102.14514491899823	81.22758222597916	116.6272728550226
NHP2	106.29124801393517	101.76645199190526	91.94229999415955
RMND5B	103.46201808864643	95.77205266133738	100.7659292500162
BOD1	115.04931189086214	119.22882757461247	65.7218605345254
TENM2	97.37832829896821	85.72679658092679	116.89487512010497
KCNMB1	132.80071089560934	65.77133931889566	101.427949785495
MYLK4	136.44619739405658	150.07327886507343	13.480523740869948
FAM217A	19.499155705375447	19.13025598124428	261.3705883133804
TBC1D7	132.2265783398725	94.10856090658484	73.66486075354265
FARS2	68.25884664660343	86.46754999816089	145.27360335523568
GFOD1	84.88064958749771	100.56420039029123	114.55515002221108
CDKAL1	80.27668245607164	134.875118628031	84.84819891589734
PSD2	90.03588356749108	111.6979572431133	98.26615918939568
LRRTM2	90.68340870972956	114.41158308440879	94.90500820586169
ZMAT2	104.61198704741703	106.05410884551412	89.33390410706883
GFRA3	21.223242261450746	85.45292668338482	193.32383105516445
KLHL3	100.17257490935572	95.04798762173927	104.77943746890502
DCDC2	161.1900109442313	55.997503145954106	82.81248590981463
TRIM7	128.02018695756698	121.92466822522707	50.05514481720596
TRIM41	99.34361476375292	95.98273821741083	104.67364701883628
HIGD2A	109.75203232267374	93.07900180253856	97.1689658747877
FAM193B	118.63411560633028	92.73211266700476	88.6337717266649
PLA2G7	58.02098643826824	99.03853525185427	142.94047830987753
TNFRSF21	105.88269113678936	120.72856729339195	73.3887415698187
RNF44	80.78862468274932	105.06595893482809	114.14541638242261
MUT	99.75284270472731	106.70722516298763	93.53993213228505
RASGEF1C	72.76117623805148	76.72481563970322	150.51400812224531
DOK3	68.04515069660793	61.79974420145973	170.15510510193232
ABT1	80.49579046376894	37.46035959651903	182.04384993971203
PPP1R18	0.0	300.0	0.0
DAAM2	72.37283945375393	124.28577592022032	103.34138462602576
MLIP	117.50920318080425	90.3821125995446	92.10868421965121
HMGCLL1	175.98184641346842	82.80766484764666	41.21048873888491
FGD2	75.25389135418453	105.60462030247668	119.14148834333878
SCUBE3	122.50006531473868	112.87016474989674	64.62976993536452
ANO7	43.62995189353217	61.3624723030768	195.00757580339103
CRIP3	57.017495085941796	90.29404001268459	152.6884649013736
TTBK1	87.11830361163013	92.23706529256002	120.64463109580983
TCTE1	78.71005012572098	53.19629639341167	168.09365348086735
RPL7L1	152.96320277881966	146.79798188495116	0.2388153362291348
NFKBIE	73.71488461819179	62.2194418787264	164.0656735030818
CYP39A1	40.56023407875525	135.99756162798994	123.44220429325479
IRAK1BP1	95.23521933158916	121.91635575224875	82.84842491616212
PHIP	87.75620802225703	107.16338931696284	105.08040266078021
MMS22L	45.091125786598305	170.19152458032136	84.71734963308035
FAXC	101.15404172907454	99.48706270039496	99.35889557053048
PNRC1	111.81164050068799	104.19547450021469	83.9928849990973
PM20D2	42.75059507093075	95.34833141635548	161.90107351271382
RARS2	98.18752924376895	157.97750025648648	43.83497049974461
SCML4	11.974586024519846	53.56237756417135	234.4630364113089
TBC1D32	104.58412188961348	110.69207505179904	84.7238030585875
CLVS2	81.25478426280222	125.37785462390968	93.36736111328811
RNF217	104.32279331227122	140.1345109826201	55.54269570510865
RSPO3	90.0293380367623	63.43675796030628	146.53390400293145
ARHGAP18	88.77647510157581	144.35994164113953	66.86358325728469
ABRACL	132.60810507942756	91.64792188769883	75.74397303287355
SLC18B1	119.89047182363907	111.64362125513236	68.4659069212286
MTFR2	30.36340273562969	91.28054345682447	178.35605380754592
SLC2A12	88.45166383495415	116.77128980586664	94.77704635917922
SHPRH	91.36668175597622	107.01592226738697	101.61739597663681
AIG1	98.75158500463553	102.43034531392668	98.81806968143783
DYNLT1	98.82208321786294	115.06248861791836	86.1154281642187
TIAM2	100.35662277133723	128.11169370631902	71.53168352234376
TMEM181	88.47723713549071	103.95984023465219	107.56292262985706
PNLDC1	74.7923393963341	155.9580541560337	69.2496064476322
WTAP	69.96231710022734	118.65693146891904	111.38075143085362
ZMYM4	104.44857164090548	108.8829472114361	86.66848114765847
VIP	135.8432569224629	109.32882444027203	54.82791863726507
C6orf211	127.60829412508794	111.79592855443894	60.59577732047311
SLC22A3	111.39797688132225	90.42984240674248	98.17218071193527
VWDE	85.69479838636819	100.95552076506509	113.34968084856673
GNA12	75.05051265432469	95.39683403020459	129.5526533154707
C7orf50	78.4237732889544	90.79901009459607	130.77721661644946
SDK1	93.01156029078838	102.89526740622756	104.0931723029841
C7orf26	98.18373945811165	112.37353030765205	89.44273023423632
RBAK	83.09433127430604	101.56904711503255	115.33662161066135
CREB5	101.93941396767592	139.5817485846279	58.47883744769623
EGFR	67.54838438979579	152.3127009575295	80.13891465267471
IGFBP3	152.34090362324235	74.28570127678272	73.37339509997497
SSC4D	100.00053688392572	199.99946311607434	0.0
MDH2	107.97846241601037	107.39489941062476	84.62663817336488
GBAS	122.0831883919479	114.9616840252006	62.95512758285149
CCT6A	104.24761514758202	106.5271563667819	89.22522848563604
PSPH	100.94375147794948	144.87286902039025	54.18337950166027
TRIM50	58.552583615685215	241.4474163843148	0.0
ATXN7L1	67.45763142018225	101.70907128230733	130.83329729751043
TMEM168	92.1613651494702	120.4737550467357	87.36487980379412
C7orf43	94.25868871937972	87.75311173001488	117.98819955060544
SLC12A9	69.77492001490647	94.34934351870751	135.87573646638603
GIGYF1	82.07775526430532	116.1562286798841	101.76601605581061
MEPCE	102.65990648675616	93.18269888967527	104.15739462356856
TMEM209	100.85436211539616	142.77870931086568	56.36692857373815
AGBL3	172.42850274250102	82.10766778734558	45.46382947015344
STRA8	189.91850009565715	110.08149990434286	0.0
ZC3HAV1L	108.47986626669095	94.49953872175948	97.02059501154952
TMEM140	71.61413371021122	166.19173983831956	62.19412645146921
TLK2	103.46692816028349	71.84995700388448	124.68311483583203
EPHA1	108.8258734934768	134.90646648171466	56.26766002480854
NOM1	70.76719567110824	120.0814173357615	109.15138699313025
ASB10	0.0	0.0	300.0
SHROOM2	93.54527280449372	81.46054887002116	124.99417832548507
C7orf55-LUC7L2	119.81347403390225	108.07328509377099	72.11324087232677
DENND2A	119.92624160349929	106.1338804397965	73.93987795670422
TMEM27	97.71197329129348	183.48868116923504	18.79934553947146
SH3KBP1	138.3240945422601	89.11648304672049	72.55942241101941
TMEM47	111.0296498058253	82.10817592574156	106.86217426843314
LANCL3	53.2780824100623	51.16557408718929	195.5563435027484
SYTL5	106.39417379092949	128.73546903863271	64.87035717043779
CASK	109.27163587289724	103.82005483888696	86.90830928821578
KDM6A	90.79088136616355	120.39769308218725	88.81142555164924
MSN	144.20869251583466	81.70326802621237	74.08803945795295
CCNB3	206.82419983107448	65.10208590968543	28.073714259240116
HDAC8	88.75043444663407	76.68284031811335	134.56672523525262
SLC16A2	94.57435146758453	109.23147877720545	96.19416975521004
CXorf36	121.2694907777529	114.95622310667046	63.77428611557661
ZNF182	149.74181243975966	0.0	150.25818756024034
NDUFB11	96.85451033663229	96.58576611523387	106.55972354813386
ZMYM3	100.6044497381803	81.7978956761689	117.59765458565079
TAF1	97.92865309624108	105.24536348720635	96.8259834165526
NONO	90.93405580028421	106.19484303835381	102.87110116136202
CCDC120	82.21269538274784	92.93453712154508	124.85276749570708
LPAR4	72.35214522482441	113.44865882747021	114.19919594770536
OGT	103.56094335407813	114.8373409317448	81.60171571417708
SNX12	104.08869095202904	88.6366813470397	107.27462770093122
ITGB1BP2	60.218460492158144	163.94205192672487	75.839487581117
IL2RG	94.1022664283326	57.64066080759424	148.25707276407311
ACRC	180.52235822373194	52.6786733457117	66.79896843055634
ZNF711	131.36770706303864	95.99013772032012	72.64215521664124
DIAPH2	104.02564878852864	106.41190948121697	89.56244173025442
PRPS1	93.63000632184898	105.24080440165574	101.1291892764953
CXorf57	100.21562867213107	92.30574662246656	107.47862470540237
FRMPD3	90.81093247061548	99.79303967656058	109.39602785282399
HTR2C	92.499472856259	112.98941134690776	94.51111579683325
DOCK11	75.60437502273587	145.29529973147146	79.10032524579263
IGSF1	79.02259528966637	78.39639875755994	142.58100595277364
GPC3	62.64619194122992	168.96720409051446	68.38660396825563
RBMX	136.14989243603694	76.24348785782438	87.60661970613876
MCPH1	118.43320612081808	125.30841279904902	56.25838108013286
FBXO25	149.0025590372116	74.6522341904404	76.34520677234804
NSDHL	90.53370691359667	104.13520241858537	105.33109066781799
ZNF185	105.22497690015675	125.44945200596615	69.32557109387707
CETN2	82.12119135744858	94.3031768665612	123.57563177599022
RPL10	59.370637223859376	107.24202941877148	133.38733335736913
CSGALNACT1	105.61880115056542	117.78808533540968	76.59311351402495
ATP6V1B2	98.88483064568015	83.65411034707692	117.46105900724288
CCDC25	87.08240858813424	137.67075416801794	75.24683724384784
HMBOX1	72.40378367866998	147.23427120064477	80.36194512068523
CHRNA6	70.36306144461506	67.52446756838246	162.11247098700244
GNRH1	147.41725341030806	79.70305747186778	72.87968911782419
BIN3	91.71655947197034	96.89928108715102	111.38415944087868
DOK2	147.07083783802395	0.0	152.92916216197608
SLC25A37	112.62689710408311	104.42004705625433	82.95305583966257
