	Human_Kidney_Relative_Gene_Expression_Difference(RPKM)	Chimp_Kidney_Relative_Gene_Expression_Difference(RPKM)	Rhesus_Monkey_Kidney_Relative_Gene_Expression_Difference(RPKM)
GPSM3	0.0	236.29844557711013	63.70155442288989
NCKIPSD	118.9708560689615	76.7866893176409	104.24245461339758
ATF6B	0.0	154.01312613960977	145.98687386039023
TREX1	130.89564151292058	112.58699893149935	56.51735955558013
SLC35F6	60.572339304738556	148.41568642494732	91.01197427031413
FAM209B	44.75411925803709	249.0857848951606	6.1600958468022675
CLIC1	29.704516619361243	186.3510560576044	83.94442732303442
DDAH2	0.0	176.72476889665182	123.27523110334818
RPS29	158.0690084087202	102.88840382791922	39.04258776336061
ATP6V1G2	0.0	233.00911417632412	66.99088582367584
ZNF134	51.62452864746337	0.0	248.37547135253658
GTF2H4	0.0	209.73029323197804	90.26970676802196
DDX47	105.74678132547352	115.32356376976696	78.92965490475946
KLRK1	125.87930147002308	150.19446099214474	23.926237537832158
EMP2	124.96997664296569	111.65314395138452	63.37687940564977
KCTD11	114.11532236939696	71.63081894859202	114.25385868201099
C8orf44	160.35499862258112	139.64500137741885	0.0
UBD	0.0	293.77961106075827	6.220388939241676
SLC23A3	62.36869450666591	27.56797064157614	210.06333485175793
LTB4R	227.60067294564337	64.09389218575502	8.305434868601592
LTB4R2	207.77730073273264	54.162354264302415	38.06034500296491
CYP2A7P1	0.0	0.0	300.0
DNASE1	157.8441359020232	30.641772072539474	111.51409202543734
MDP1	143.17020911952062	96.16830355589208	60.66148732458736
CSNK1E	157.058668131551	103.31811299553699	39.623218872911956
CCL27	19.332466155536	57.04880634725088	223.6187274972131
IRF9	75.67907911334056	162.70070536107718	61.620215525582225
GALT	97.31139267679718	128.96204855553904	73.72655876766372
CLDN9	48.2576235925741	251.74237640742595	0.0
ITGA1	129.16442668354208	125.86325402220511	44.97231929425283
NUDT19	107.12406271052093	101.36490158795328	91.51103570152578
TAX1BP3	98.66014113617744	137.913847962283	63.42601090153954
AP1G2	143.69252323177116	92.15699193610955	64.15048483211925
CARKD	51.99719959791934	75.61133218978595	172.39146821229468
TM6SF2	36.61878771046068	138.6579250357442	124.7232872537951
MEF2B	163.97604947661085	35.47897788196527	100.54497264142393
GANC	107.5630455753824	131.3762687036385	61.0606857209791
TTLL3	164.76561675562488	93.88870683765906	41.34567640671602
REPIN1	95.12215507302524	83.40041121914106	121.47743370783368
MRPL23	76.99627551032897	99.11879629050708	123.88492819916397
SMIM7	160.1583110457048	118.50030960979096	21.34137934450418
FBXO16	103.94494179089604	151.60083217499306	44.4542260341109
TSPAN4	98.84636927395344	108.67500460262502	92.47862612342156
CPNE1	121.77838642210916	82.58849730008235	95.63311627780848
ARL16	96.6323521411028	177.16448331814746	26.20316454074975
SMCO1	182.57971655010536	0.0	117.42028344989461
WEE2	113.83628552535987	176.84055813822084	9.3231563364193
LYRM4	99.16494381332997	116.91290086940174	83.92215531726832
MYCBP	76.55696912203292	132.388050523543	91.05498035442405
TMEM213	79.46182418434512	50.23056883952829	170.30760697612658
PRCD	79.96295130640475	220.03704869359524	0.0
ALG3	90.8470870884548	114.7553359256244	94.39757698592076
SH3D21	70.91394569839343	54.18890450901122	174.89714979259531
LINC00998	84.63916655695984	78.1074249285816	137.25340851445856
C19orf38	69.17475963522435	0.0	230.82524036477565
IQCJ	300.0	0.0	0.0
C17orf67	224.0348727393354	48.525238363690484	27.439888896974118
CTD-3193O13.12	65.38594234515529	73.48159503046364	161.13246262438105
FIS1	91.22975360073308	84.53871428657553	124.23153211269131
SNURF	109.66645666943553	84.11999470341482	106.21354862714965
ANG	94.17725429786049	68.66597075901689	137.1567749431226
SCART1	176.48051597598203	113.19125078048012	10.32823324353784
COLCA2	105.90503391985612	71.73215771300724	122.36280836713662
MBLAC1	53.837773336162556	68.16988806593413	177.9923385979033
SOGA3	198.4699646970283	47.80512795842788	53.72490734454384
NEURL1B	120.43751251777073	114.57477972033196	64.98770776189731
EFCAB9	0.0	0.0	300.0
HAUS3	158.21088222631167	117.07994930105252	24.70916847263581
VSTM5	133.5687434194772	0.0	166.4312565805228
BBIP1	106.68576939375296	123.70817221219521	69.60605839405184
AS3MT	203.07662953736818	22.076392062071008	74.84697840056079
FAM187A	102.98644621057255	89.71239269463236	107.30116109479508
PLIN5	108.33686245483942	62.69835475223299	128.96478279292765
PPME1	78.6454865220762	113.03391226468769	108.32060121323612
STARD10	109.12594819461845	41.58693750107008	149.28711430431153
CPEB1	86.25965142321347	15.069447188321195	198.67090138846532
EML6	122.71701151825567	135.92953808466737	41.35345039707698
ZSWIM8	85.19711302831054	95.87083017966856	118.9320567920209
ARHGEF33	22.589410040047124	40.805694064285355	236.6048958956675
IFRD2	83.69295798806708	100.951334967194	115.35570704473892
CAPN14	220.19698091790616	0.0	79.80301908209387
TOMM6	264.0658818228536	0.0	35.93411817714644
HNRNPUL2	91.82430039765887	91.11341665287672	117.06228294946439
MS4A4E	93.06781478120357	28.379030248742566	178.5531549700539
OOSP1	300.0	0.0	0.0
FER1L6	166.622753470408	127.81357483670676	5.563671692885205
MTCP1	104.41246094371299	128.47028403051593	67.11725502577112
ARHGEF28	94.09193464547899	115.33845437803565	90.56961097648541
LRRC69	65.9815374897674	30.595528001542	203.4229345086906
ISPD	39.64675041460338	203.3974020338718	56.95584755152478
C22orf29	67.40769209385203	84.39137247569424	148.2009354304537
COL28A1	90.11349947597573	188.0044761122849	21.88202441173942
PHB2	112.54676773570749	122.16773194296178	65.2855003213307
NEURL4	66.1677852032244	82.66218780087219	151.17002699590344
GRID2IP	123.2103480235528	153.04481427889684	23.744837697550388
UBXN2B	96.858246650871	113.6386718386511	89.50308151047791
C16orf90	48.156054065475814	0.0	251.84394593452419
MSMP	76.04653719434367	111.70118504238715	112.25227776326925
FAM166B	221.27974036215568	63.54610391698259	15.17415572086162
PEX26	72.02597972918132	83.55789349575505	144.41612677506365
C5orf49	83.78446674467654	22.96190271336597	193.25363054195748
UBE2QL1	230.77334932849803	38.74117263108491	30.485478040417068
RP11-563J2.2	71.13362781476899	228.86637218523106	0.0
FASTKD5	68.05859281732806	125.53708163721882	106.40432554545312
HOMEZ	90.74120854833765	88.31512371755848	120.94366773410388
DDX3X	73.92728923103931	135.69131778711517	90.38139298184556
VPS16	74.8605729530585	92.26568951279933	132.87373753414218
MYL5	256.84969474275687	43.15030525724315	0.0
ZNF407	105.74785144276812	80.45736506116253	113.79478349606929
NPEPL1	121.30523511716451	97.81070369703824	80.88406118579728
RPL17-C18orf32	285.34907286375284	8.716476319707663	5.934450816539584
EFCAB8	42.185160180402	41.60807433341995	216.20676548617803
C20orf202	254.41184437673235	0.0	45.58815562326763
GCGR	69.47750521219025	74.82014869859871	155.702346089211
CELA2B	300.0	0.0	0.0
TMEM242	122.04444789738615	107.92689173775554	70.02866036485828
TMEM167B	105.2584649237384	91.73776437988148	103.00377069638014
RP13-104F24.2	265.2662400876709	23.26291880264917	11.470841109679927
TNFRSF25	151.76370973505144	77.9521562117672	70.28413405318136
TSTD1	109.56931733587724	67.30504749090301	123.12563517321982
CYB5RL	85.72317049399001	67.22958374817493	147.0472457578351
C1orf167	24.642226576731524	275.35777342326844	0.0
IFI30	102.94120541041268	59.05489015362036	138.003904435967
CCDC7	156.29008829361396	40.47777882164371	103.23213288474231
FNIP1	101.59422788705122	105.50303725612429	92.90273485682452
SYCE3	33.94131106286953	47.259303791184024	218.79938514594647
CKLF	111.44298051065236	114.95359997694663	73.60341951240095
PAM16	109.44030728965627	84.38042576605358	106.17926694429016
TENM3	63.74686199338233	138.78360364478573	97.46953436183198
CEBPZOS	165.67982388194238	114.79964670631718	19.52052941174041
PAPOLB	77.16569945416447	116.99154084281145	105.84275970302406
ZNF579	87.29824719311559	56.857521395554045	155.84423141133038
RNASEK	104.84755705959925	127.34007355640829	67.81236938399248
TEX40	249.97554052398817	0.0	50.02445947601185
FAM19A5	106.45422340132191	40.15034059398115	153.39543600469693
UMAD1	92.24933873068191	112.33080498389982	95.41985628541828
FAM228B	97.84289915843236	49.075447991021946	153.08165285054565
ZGLP1	110.39128485790413	189.60871514209586	0.0
VAMP2	106.85160662367379	91.43605484852546	101.71233852780075
HTR5A-AS1	0.0	0.0	300.0
EBF2	283.8153707167072	3.3821078076466113	12.802521475646115
PPP3R1	86.1575260002669	118.41898054794456	95.42349345178852
FANCG	123.0027152945566	58.06815184095374	118.9291328644897
AP4M1	124.64778979609403	74.10173981451614	101.25047038938979
PLXNA4	61.32602682974534	152.22636891502984	86.44760425522487
CEBPD	232.43931649860562	53.83305573915017	13.727627762244229
ZNF321P	60.052720444541485	42.98355936680064	196.96372018865785
OR3A2	0.0	123.73553987856884	176.26446012143117
NPTXR	218.89813951683644	66.90837321494234	14.193487268221205
PPP2R2A	108.30461892151048	98.714039269803	92.98134180868655
OR2A14	37.14022560401544	106.65596661260312	156.20380778338142
XKR9	18.2451106282018	147.27043244171824	134.48445693007992
SLC12A8	105.63876390458921	97.52395039985356	96.8372856955572
FADS3	90.92496939872052	157.9623971374118	51.11263346386766
CCNL2	119.28189765453725	107.54483987857759	73.17326246688515
UBA52	114.27991406614142	102.35702760089865	83.36305833295995
MYBPHL	32.64214282541793	102.58186157687108	164.77599559771105
PPT2	0.0	148.9309897463604	151.0690102536396
ZNF630	96.59035261375087	124.68138191999341	78.72826546625575
BTBD19	163.02000968333266	93.78187810978096	43.19811220688633
FAM185A	87.09185740823753	119.39953842268969	93.50860416907277
C21orf140	111.07496421089836	125.3730177496038	63.552018039497824
PSMB11	67.48933015008086	0.0	232.51066984991922
DCDC2B	26.64638856701429	19.47680433703029	253.87680709595543
VPS52	0.0	155.65631230304197	144.343687696958
KIF28P	79.29034919359319	208.99435322883315	11.715297577573637
HBD	136.418917637606	163.58108236239397	0.0
CERS1	217.62036446325524	26.58219301190961	55.79744252483515
HLA-DPB1	0.0	224.69425175443538	75.30574824556456
C1QTNF5	107.3807787296923	105.79680569240884	86.82241557789887
CPTP	102.56288216347676	132.46393312850776	64.97318470801552
C5orf66	54.24099164350683	105.3314405616096	140.4275677948836
SMIM13	59.26614814797377	96.40706502805816	144.32678682396804
C17orf89	112.71951774717867	40.09714350562472	147.18333874719661
PRRT4	155.21430611563204	13.626894645372737	131.15879923899524
TMEM233	169.45417468383576	92.31941497963501	38.226410336529234
PLEKHM1	26.723181931656846	119.81660868474957	153.4602093835936
MKRN2OS	49.50872260638275	103.7145706661852	146.7767067274321
FAM195B	125.47407461728577	89.83829577664798	84.68762960606622
SLC26A6	81.59758832863469	125.13966189376404	93.26274977760129
FAM229A	175.12089961492077	76.14369990538884	48.73540047969041
NOL7	91.75174929373337	127.01907571887409	81.22917498739255
ELFN1	104.63769513166423	73.38297530235765	121.97932956597812
FTCDNL1	117.46964773354055	108.42229490427795	74.10805736218151
TEX22	103.22173074195436	131.62456263091923	65.15370662712643
AC104809.3	74.48759758683909	19.982294755936238	205.53010765722482
TMEM185B	112.92051928910556	90.37350446167379	96.70597624922064
HSBP1L1	98.39616421506541	74.08852708143861	127.51530870349596
CACTIN-AS1	67.37197549008141	135.7111782729135	96.91684623700513
MROH5	300.0	0.0	0.0
LTA	0.0	265.5219481583244	34.47805184167571
WDR46	0.0	159.22030791503315	140.77969208496688
TRGC2	288.9540735949449	0.0	11.045926405055125
AKR1B15	97.40757033317315	0.0	202.59242966682683
SCAMP4	111.15814350953835	81.40839579817754	107.43346069228407
LTB	0.0	218.73957478587704	81.26042521412292
RP11-745O10.4	105.61966041429436	92.80685453902929	101.57348504667635
CASP16	113.7407810018007	43.15569652767217	143.10352247052717
C19orf24	91.54352781765324	82.70943415086535	125.74703803148144
OST4	153.72886088464557	143.75315472879782	2.517984386556586
DHFR	0.0	298.0360253758953	1.9639746241046672
SAPCD1	0.0	211.78425337888606	88.21574662111392
RP11-211G3.3	75.4055284914922	171.43412487462626	53.16034663388156
RPL41	178.3345935716507	62.89509366445275	58.77031276389659
ORM1	2.8472111581993107	297.15278884180066	0.0
PATL2	86.78057440540744	186.52345335780169	26.695972236790805
RP11-159G9.5	78.44769726973536	80.22871803214171	141.32358469812291
ZNF688	133.31919851836145	101.71628039682064	64.96452108481792
PET100	164.32369398549602	94.3574226064102	41.31888340809377
STMND1	73.91848781613218	226.08151218386783	0.0
HSBP1	80.62376874891356	148.77250910887525	70.6037221422112
HLA-DPA1	0.0	258.66522572078657	41.3347742792134
RPS18	299.66311822949433	0.1269566838954101	0.20992508661032988
C18orf42	14.927815614448168	249.61993937913252	35.45224500641931
CYP21A2	0.0	255.74190316372705	44.25809683627294
OR5K2	98.79832046638424	201.20167953361573	0.0
TAPBP	0.08219519106217071	147.46259100153335	152.45521380740448
TMEM253	206.351121640756	68.54996158102537	25.098916778218616
TMA7	117.77411282414221	144.48300216828994	37.74288500756789
MCTS1	98.83426848856143	110.18946112618919	90.97627038524936
OR5K1	167.59004827330116	132.40995172669884	0.0
RP11-196G11.6	95.62283145213067	87.7369778220886	116.64019072578071
TNF	0.0	273.1177064669088	26.882293533091232
PET117	67.26093866806234	73.28956554599779	159.44949578593983
LYRM9	110.84399036973642	90.749190533619	98.40681909664455
TRBV29-1	130.21223047158205	126.19363836826909	43.59413116014884
RNF224	193.2109628912013	92.85482776281992	13.934209345978779
GPX1	64.86464129309996	84.14773476766148	150.98762393923857
TMEM238	38.46562845476454	48.34125147673221	213.19312006850333
TWIST2	14.868603055932548	154.19628619072424	130.93511075334322
AC079135.1	185.16809797125853	0.0	114.83190202874147
HIST1H2BN	119.13338774430862	149.97291927845023	30.893692977241205
RPS28	0.5928534463644183	146.62367748320708	152.7834690704285
CTXN2	0.0	213.7158505124288	86.28414948757123
TRIM26	0.0	154.8798355728631	145.1201644271369
ZNF879	87.73148375770583	125.7688145872769	86.49970165501733
AC006547.14	187.55679246636143	66.21463710374843	46.22857042989012
PINLYP	256.66306767441984	43.336932325580136	0.0
C5orf58	125.29874002861254	174.70125997138743	0.0
FAM133B	46.97002786731158	123.75204061511688	129.2779315175715
HLA-B	4.083319799316562	293.75163981615066	2.1650403845327624
HNRNPUL2-BSCL2	91.92783129012108	90.87773208582952	117.19443662404936
C19orf81	241.02538526071098	18.309218117816663	40.665396621472404
ZSCAN31	156.4790574013433	107.83580722605164	35.685135372605096
C12orf75	264.95487906389025	14.39934767041262	20.64577326569709
SMIM1	135.1183901800313	66.06530757491882	98.81630224504993
HGH1	21.4706888547624	159.45737768867787	119.07193345655973
PPP1R3E	57.89392571707682	41.55763963802067	200.5484346449025
RP11-383H13.1	282.6444405533614	17.355559446638708	0.0
NFAM1	70.84565123119424	113.09691523348108	116.05743353532468
RNF148	98.54474646422564	183.16326502433708	18.29198851143729
ANKRD34C	203.2881445773493	96.71185542265071	0.0
MFRP	0.0	7.361628588857617	292.63837141114243
AC018816.3	241.33561534912212	0.0	58.664384650877864
CLEC2L	0.0	0.0	300.0
ZBED5	101.86371698155799	95.78669207094492	102.34959094749709
SLFN14	71.5462434830928	187.2792348939243	41.174521622982894
ARHGEF38	131.96919659191036	101.732642604991	66.29816080309863
C4orf51	0.0	0.0	300.0
CDKN2AIPNL	114.81970326434758	87.57379217862986	97.60650455702257
TRBV30	98.79554387856092	201.20445612143905	0.0
CKMT1B	2.0149378821724633	15.621974370240899	282.36308774758663
RGL2	0.14314361375570744	183.56058242303567	116.29627396320853
SHISA9	241.7266123808816	55.03758606036121	3.2358015587572537
KIFC1	0.0	67.74209452697899	232.257905473021
C2orf74	173.45887254460746	126.54112745539253	0.0
C9orf69	79.6113055064315	0.0	220.38869449356847
OR2W3	300.0	0.0	0.0
TXNDC5	95.8262771915829	112.83684152474225	91.33688128367484
GATSL3	91.25865999129641	99.17183322071867	109.56950678798496
RNF103	104.91648493062169	82.4835938866397	112.5999211827386
RBM14	82.20151234910057	84.56088197025481	133.23760568064463
ALKBH6	139.1373721174489	94.26312579136832	66.59950209118276
ASB14	59.92693383183016	86.9079060203664	153.16516014780345
PCDHA13	134.8910668600133	110.15925124912111	54.9496818908656
KLHL41	210.18915747833267	53.45384968309005	36.35699283857726
OR1J4	0.0	300.0	0.0
C2orf61	0.0	113.12030605685257	186.87969394314743
NME1	124.29243370999524	77.84811606675149	97.85945022325325
TNFSF12	128.35565988082703	111.8633194420508	59.78102067712221
CDRT4	158.30167811318182	140.92613403480067	0.7721878520175287
TLR9	217.27242082371782	62.942096825227964	19.78548235105424
WBP1	84.59110280273859	132.57263317241262	82.83626402484884
MRPS17	116.86156845470197	87.1070450662027	96.03138647909532
DEFA3	0.0	260.1397990079161	39.860200992083875
GET4	112.01265790389756	100.01705494312844	87.97028715297401
C1orf226	73.62693321399922	73.70700082699526	152.66606595900552
ADSL	128.22764541624056	132.61180736747318	39.1605472162863
LILRA4	146.09918216891813	26.577420506556145	127.32339732452576
AMY2B	140.44258147520068	82.62266418909422	76.9347543357051
LY6G5B	0.0	177.0133071480127	122.98669285198731
PSMB9	0.0	221.10592915150485	78.8940708484951
PCDHGC3	96.25105894379196	108.97771793686965	94.7712231193384
UGT1A5	60.01469770900175	111.70899624128035	128.2763060497179
COX19	81.55647105273682	76.31907826867275	142.12445067859042
