cP1	cP2	cP3	cP4	cP5	cP6
73.6198	149.418	116.98	108.24	138.694	132.965
15.7313	14.8448	25.9519	17.1621	20.083	14.7528
0.0	0.0	0.400812	0.0	0.0	0.0
5.18145	8.3982	7.427289999999999	4.21713	10.0671	3.52711
158.805	183.00599999999997	144.86	165.31099999999998	138.81	124.95
89.7687	114.635	112.214	48.7078	87.7759	93.3581
19.7348	24.4261	27.0028	26.4219	26.4453	9.99141
0.0	0.0	363.93699999999995	0.0	0.0	0.0
519.904	510.658	527.992	608.89	732.637	576.244
88.9375	88.3036	99.3245	95.6567	116.37	94.0654
68.8035	60.3383	67.9161	57.1887	67.2762	68.5002
200.929	159.007	186.445	191.44799999999998	167.676	288.881
230.64700000000002	194.949	124.00200000000001	204.666	148.924	154.157
20.0993	24.8773	17.875999999999998	31.4903	22.1098	19.7534
47.3046	62.4076	74.2592	26.3237	61.6074	39.3153
45.6735	45.0308	26.3456	35.9705	30.6289	54.4089
156.053	141.928	130.428	149.784	180.81	137.364
80.3092	70.0898	93.6845	65.9912	80.3111	54.2737
31.7081	24.462	34.3322	24.0864	24.9546	42.993
86.0891	69.4605	60.7969	94.1383	72.2054	76.9156
24.0103	28.4798	24.4572	29.6383	19.5289	32.4161
100.84200000000001	104.984	91.1276	79.4666	99.5254	123.49700000000001
526.852	487.884	512.5319999999999	542.55	496.34	579.673
90.7917	93.6453	106.73200000000001	98.3523	108.441	93.6846
19.2945	17.5398	13.7222	13.042	15.436	12.8559
436.728	423.718	470.85699999999997	410.94300000000004	490.499	380.625
4.8825199999999995	5.03598	1.27251	2.3843	7.81222	0.8309049999999999
18.9987	20.9022	21.9518	20.2047	20.2657	19.6146
2.2288900000000003	2.29895	4.06634	2.5397	0.0	2.65518
11902.7	9876.28	8522.19	14471.6	11783.2	12753.3
39.6568	38.6722	40.7785	50.1162	47.8778	54.113
147.08100000000002	169.93	164.507	140.942	150.099	151.065
33.9302	38.6169	33.0852	22.6636	37.4411	36.2382
979.715	953.309	918.9760000000001	1011.02	950.1610000000001	1012.95
0.0	2.61554	0.0	0.963149	8.11488	0.0
54.7228	68.4519	58.413999999999994	47.7602	47.5052	58.2539
71.5138	108.70100000000001	58.3673	60.0423	105.391	76.2238
41.2248	30.9895	43.9784	42.9925	36.3346	19.9767
3.95805	0.0	2.8883900000000002	2.7059900000000003	0.633304	0.0
10.3246	3.80325	6.727119999999999	4.2015400000000005	2.94995	9.663689999999999
21.1883	17.6694	20.5614	24.1429	19.4757	19.8704
158.083	132.67	145.993	151.03799999999998	215.234	174.282
0.0	0.0	0.0	0.0	0.0	0.0
441.93800000000005	641.9580000000001	645.009	369.28	497.92900000000003	544.01
59.7852	63.7475	57.1147	62.5985	65.6037	63.5201
52.7389	45.1093	39.3076	42.5048	48.3666	52.0992
190.271	148.167	178.507	191.47799999999998	195.588	169.834
90.9667	72.2193	45.2849	107.902	117.31299999999999	76.2313
0.0	0.0	0.0	0.0	1.08321	0.0
209.877	247.269	258.73400000000004	290.17400000000004	199.52	301.277
66.2935	63.6938	66.685	54.3251	55.2156	56.2544
0.0	0.0	0.0	0.0	0.0	0.0
57.9153	83.6298	51.4208	78.3096	61.7778	70.8317
0.0	1.48471	0.0	0.820095	0.5758	0.0
259.596	228.92	251.261	284.505	332.13199999999995	310.426
227.262	257.846	172.755	319.375	206.05599999999998	261.704
6.38696	5.92893	6.700019999999999	3.63879	8.1755	2.28255
58.254	51.0023	59.3174	47.0814	48.7719	52.45
47.2726	58.9164	62.2866	53.8645	54.1021	41.4532
81.9365	51.3699	43.9656	43.9351	61.6948	55.5022
29.3842	32.3283	50.0339	35.7137	39.1798	30.3369
22.3723	15.3836	8.5032	25.4919	22.3728	15.5465
0.0	0.0	0.0	0.0	0.0	0.0
28.1453	24.4462	67.5626	23.6305	23.7019	15.8818
10.8122	11.1521	11.8354	4.927980000000001	6.92	12.8802
46.4566	41.5882	45.9752	35.4563	55.048	49.0767
291.433	278.327	285.534	386.73400000000004	324.302	312.883
3.9256	4.04898	0.7161770000000001	4.473	1.8843299999999998	2.8058400000000003
114.861	114.042	121.095	100.706	96.4712	105.712
126.36	110.39200000000001	133.282	108.065	116.33200000000001	122.65799999999999
19.3811	28.3646	29.8636	12.8324	20.1149	19.9679
56.2138	67.3931	56.938	53.2384	75.3429	40.8748
2.09251	2.15828	9.54381	0.0	1.67405	4.98543
1.54441	0.530983	5.63516	0.586589	2.0592599999999996	1.83979
79.2737	82.5709	75.1622	80.9837	73.1054	93.0397
2.06026	1.73865	2.90444	1.38719	0.6742819999999999	2.1196200000000003
92.3514	85.029	68.0597	79.0705	70.9609	108.15
193.55	197.50400000000002	194.916	171.727	156.083	161.705
0.8846379999999999	0.0	0.0	0.0	0.353864	0.0
22.4812	13.3115	15.5702	17.0774	12.9894	15.3742
2.8772	0.9892110000000001	0.0	4.37121	3.06909	0.0
54.1416	50.8573	42.3319	48.4717	57.2367	38.0069
1.66818	0.860303	0.760844	1.9007900000000002	0.0	0.993612
45.8994	47.949	71.9286	44.5889	49.4313	48.369
32.0687	41.8322	32.6941	22.5691	30.9376	34.8312
253.248	210.863	249.078	313.54900000000004	303.905	298.313
98.4697	99.8135	34.0707	69.6418	59.7623	86.9657
19.0934	28.3094	29.3907	27.1948	22.9126	35.5392
416.75800000000004	261.9	301.276	340.69199999999995	236.261	348.51300000000003
136.575	106.48299999999999	107.906	138.465	142.816	117.859
151.59799999999998	152.726	157.045	166.042	192.263	172.192
110.686	102.29799999999999	112.185	87.6966	117.43299999999999	124.766
27.8851	42.0362	39.133	21.9971	32.6049	17.8868
308.501	229.519	264.495	316.944	303.45099999999996	226.928
7.167160000000001	6.16036	8.172239999999999	7.48603	8.361880000000001	6.759189999999999
45.7837	36.2603	32.0682	21.4261	34.0115	36.0354
39.5591	51.2646	38.8611	54.3216	48.6893	43.5
2.2073099999999997	2.84586	3.5236	2.9342900000000003	1.61873	2.62948
70.6513	68.5853	73.9247	66.2967	71.4842	49.5081
2.74396	1.69812	2.00241	1.25064	1.31713	0.0
12.7093	17.7354	16.3669	11.925999999999998	20.9334	13.3588
52.1911	69.3828	61.3615	48.8966	62.1669	38.6854
55.053999999999995	39.9594	35.3397	84.803	49.7537	58.2964
77.2812	62.2128	57.3129	53.6936	69.3662	62.8714
52.46	56.2447	45.9644	44.8314	47.4912	43.5808
12.6257	44.2766	61.0401	34.527	31.3125	31.5849
544.053	534.965	469.81	611.6519999999999	568.73	488.24
0.320331	0.247799	0.219151	0.821247	0.320338	0.286197
0.0	0.0	0.0	0.0	1.1536799999999998	0.0
0.468582	1.44993	1.9947	0.8898719999999999	0.49983299999999997	0.930336
7.29484	7.52413	8.70173	2.55756	4.9381699999999995	2.67386
1.9462	4.01475	1.7753	0.0	0.0	0.0
105.92200000000001	111.072	120.77600000000001	130.75	161.005	166.137
95.1394	86.523	95.6501	77.5162	108.441	68.245
31.0577	28.7483	57.3873	22.6849	33.129	19.9218
6.834639999999999	11.4554	9.3517	10.7081	14.3531	10.1773
29.7426	28.8182	29.5973	31.8361	27.3999	39.7258
0.0	0.0	0.0	0.0	0.0	0.0
40.5435	38.4845	43.4152	45.8623	29.145	38.1482
210.232	232.763	208.753	230.235	223.042	207.168
34.2214	34.0057	30.0743	27.1052	26.3762	25.8519
6.04985	3.6126300000000002	2.90453	2.5397	3.5663099999999996	5.31037
14.5509	8.576139999999999	13.2732	10.4217	10.3106	14.8576
845.41	485.61	501.43800000000005	601.513	501.35699999999997	694.578
0.0	0.0	3.39811	0.424469	0.0	0.44377
129.763	133.841	136.035	145.65	123.955	101.516
69.4343	60.4114	40.9322	48.9769	46.4796	56.8308
917.318	1135.13	1076.62	831.034	1060.35	720.003
24.2671	27.9903	30.2289	19.0286	21.9192	13.3662
73.8522	70.9201	88.2741	56.1003	89.6435	63.7075
56.938	51.8185	71.9357	50.6531	56.5131	60.9362
12.8012	19.8054	10.2175	10.9397	16.0019	16.2027
355.49199999999996	535.313	472.588	625.9119999999999	550.429	543.852
177.76	158.541	189.175	187.456	193.24	171.482
32.3085	62.773	62.7123	40.6663	57.4052	45.2006
112.427	127.775	79.4595	92.3866	114.29899999999999	89.7654
82.9984	87.9851	66.9744	78.0018	79.87899999999999	82.3937
13.0486	37.5214	31.3801	4.95606	13.6025	9.891810000000001
22.4349	18.9327	16.7439	17.2635	20.7455	20.131
82.37200000000001	91.8966	85.8728	74.7035	94.1417	66.085
14.5257	31.9621	40.6338	31.999000000000002	21.6922	26.5325
0.0	0.499004	1.32394	0.5512600000000001	0.387047	1.15265
53.7078	46.6908	44.7923	55.9515	42.9672	48.4418
59.4213	61.288999999999994	92.9201	67.7073	61.1205	20.2246
6.5792399999999995	13.0501	9.69473	6.34334	4.0488599999999995	9.043339999999999
11.6451	9.922239999999999	8.31329	18.4612	8.10114	19.3006
486.60900000000004	513.174	400.48699999999997	485.61300000000006	520.947	391.3
125.036	110.245	118.655	126.38600000000001	127.459	136.938
1.04748	1.9807299999999999	8.7587	2.5860000000000003	2.5140000000000002	0.831875
27.4388	22.298000000000002	17.0655	25.1068	18.293	21.7911
47.7057	32.3138	46.1146	46.2449	45.5707	56.8298
50.6554	52.2476	39.6062	54.4208	54.4197	58.6195
72.1033	59.4957	21.9239	46.556000000000004	55.7613	57.2624
11.5513	14.1959	12.5547	13.7222	9.83116	11.7112
32.5181	42.5702	51.3391	34.2023	53.0308	62.5758
35.3519	37.7653	43.7646	29.4919	37.878	25.5687
0.0	2.7073099999999997	0.0	0.0	0.0	0.0
14.3446	18.9382	18.319000000000003	15.0373	25.7062	10.9364
514.487	687.3810000000001	705.179	683.428	560.884	676.398
186.502	165.579	174.43099999999998	212.50799999999998	173.75799999999998	202.485
0.0	0.0	0.0	0.0	0.0	0.0
55.8093	59.7356	73.6412	53.9928	65.1475	45.5765
45.3221	46.9398	62.6967	33.8234	59.3322	43.9507
157.689	163.625	197.56599999999997	121.228	147.433	145.97799999999998
122.96799999999999	153.766	126.461	118.475	116.988	104.633
317.617	302.695	331.745	350.478	277.875	375.26599999999996
31.476	17.087	18.1339	12.2696	21.868000000000002	20.7215
41.6597	26.4425	27.7703	32.8631	53.8384	36.2662
15.7766	21.6966	17.2694	21.5718	19.3531	22.5527
0.347033	0.35794000000000004	1.58279	0.0	1.6658	1.65362
24.1801	21.6871	23.9748	13.177	18.5035	19.4119
250.102	396.157	277.027	193.377	307.275	223.452
79.8803	82.8339	83.0513	81.2321	71.8081	85.4375
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	1.77984	0.0
10.6748	20.6444	14.6062	19.7655	13.8776	9.53735
10.6036	12.8042	20.9964	13.8504	12.6212	11.3993
106.035	82.8547	89.3966	131.805	110.537	116.74600000000001
0.0	0.0	0.0	0.0	0.0	0.0
40.1128	58.7238	53.1152	44.2319	42.443000000000005	44.7018
99.4484	106.706	101.03399999999999	99.6213	97.8482	93.7642
76.2425	54.005	67.8716	85.8274	69.0792	66.7505
78.3194	75.7608	113.016	81.1737	93.4546	94.3527
0.0	0.0	0.0	0.0	0.0	0.0
299.22900000000004	1851.8	1091.81	340.955	1675.72	1425.83
111.318	73.1577	78.1791	90.9212	69.3538	77.4527
32.6203	34.9397	24.0336	38.5986	34.1267	55.2996
14.8994	30.7353	45.3034	16.977	15.892999999999999	70.9959
167.938	202.575	206.419	173.518	173.06599999999997	174.62599999999998
880.7489999999999	1106.42	973.932	836.304	1072.98	1058.17
0.0	0.9352540000000001	2.06782	1.54979	0.0	0.0
11.8339	17.4369	32.3842	11.5578	13.5248	10.0694
116.88600000000001	103.682	95.96	87.9024	114.084	77.9753
14.0373	21.2352	29.0239	15.9947	17.9682	10.0332
79.9404	106.17200000000001	89.9021	71.1232	77.095	74.3573
57.777	59.593	70.3846	45.0217	61.4314	43.0725
9.98663	8.774510000000001	8.77228	2.52871	5.62223	6.16862
4.48283	0.0	16.3567	5.1079300000000005	0.0	0.0
0.0	0.0	2.23274	2.78899	0.0	0.0
330.56699999999995	299.25	388.22	327.132	346.952	432.32599999999996
6.0818900000000005	5.01844	3.32869	2.77199	5.83875	1.44902
221.49900000000002	216.615	171.36700000000002	176.67	129.94899999999998	154.408
80.16199999999999	106.742	81.2475	78.2915	77.7038	94.9882
277.928	352.575	290.533	295.879	314.857	303.29200000000003
76.4314	61.4903	78.0861	73.155	64.8154	65.5556
1.2801200000000001	0.0	2.33543	1.4586299999999999	2.04825	0.0
0.5428189999999999	0.27994	0.49515299999999995	0.618512	0.43426499999999996	0.323318
99.4879	101.825	101.223	114.669	135.001	108.031
39.357	33.4304	40.1246	23.7415	33.3385	33.0948
96.9855	97.6801	79.1017	127.411	87.6314	126.40799999999999
66.8797	64.2244	46.281000000000006	76.2056	75.645	24.7254
24.3029	17.0593	13.8555	13.4613	13.2319	16.0839
55.2676	55.3031	74.8692	68.1439	63.0231	59.4507
0.0	0.0	0.0	1.41917	0.0	0.0
31.2045	41.3811	26.4312	33.0161	28.5305	26.5518
58.7615	36.0764	36.3724	43.0428	36.376999999999995	36.6667
46.4882	66.4897	79.1577	40.2577	64.961	59.8097
91.2515	87.845	74.9146	95.3113	91.2537	126.821
79.7944	64.0972	77.4834	74.1615	81.1936	81.9142
0.0	0.0	3.2017900000000004	3.9994699999999996	0.0	0.0
64.0325	58.4245	69.6423	65.6653	72.1122	49.2881
36.6768	38.7522	55.4882	22.4245	51.5276	31.9694
4.77811	8.6245	5.44816	2.7221900000000003	9.55644	7.11494
148.83100000000002	140.582	118.613	167.8	111.54799999999999	87.7149
142.628	117.291	123.071	153.732	111.021	169.90599999999998
122.134	41.99100000000001	66.8456	120.61	91.1957	145.493
90.9727	82.79299999999999	76.4756	93.4957	89.9046	89.2474
187.75099999999998	375.202	246.19299999999998	254.045	291.022	97.8513
8.01954	16.5432	9.14415	9.13781	11.2276	9.55332
8.397210000000001	3.74885	5.94494	4.42705	5.51472	4.77766
131.018	118.571	120.28399999999999	98.2411	131.86700000000002	124.861
39.5378	41.8397	31.8504	46.2212	38.2036	51.3814
4.19235	2.16206	5.73631	0.0	1.67698	1.24854
161.745	130.683	142.624	187.37099999999998	172.532	202.31400000000002
273.618	239.863	308.341	259.564	290.483	258.493
472.731	612.081	330.296	573.033	667.875	503.235
23.5243	44.6451	55.7923	37.5264	50.4373	6.725630000000001
6.50726	8.87688	6.510280000000001	3.10937	5.37386	5.00117
81.2386	75.5771	92.1225	64.6153	101.949	99.0531
75.4812	58.9463	78.6891	146.211	102.65700000000001	123.315
31.8927	31.6051	21.1061	35.6274	31.018	29.798000000000002
453.37699999999995	452.36800000000005	511.079	394.246	429.907	471.298
4.811719999999999	6.2037	7.681089999999999	8.22403	5.7742	4.2989999999999995
184.295	218.855	283.346	166.167	258.566	188.49
35.7008	46.5131	58.2757	36.397	46.6	45.8863
4.459919999999999	5.78298	5.40501	3.6298800000000004	4.3326	4.85752
195.21	166.498	111.57799999999999	107.295	138.15200000000002	133.78799999999998
287.067	311.848	399.756	258.379	379.548	313.233
0.0	0.0	0.0	0.0	0.0	0.0
73.1842	46.2646	111.98100000000001	72.6294	50.9941	92.8057
1.22384	1.26231	0.0	1.3945	0.0	0.0
169.375	168.875	190.55200000000002	150.106	180.671	156.931
15.829	20.0942	25.5459	15.2614	20.4564	13.0544
86.7873	87.5831	86.0008	76.8348	72.928	68.4281
100.774	102.118	118.535	124.899	109.617	120.04799999999999
123.155	123.057	101.809	78.9348	89.2897	68.7701
63.2834	56.4083	54.5193	63.2057	42.815	77.2482
172.951	181.93200000000002	178.138	165.09400000000002	151.19299999999998	172.601
22.9248	23.6453	33.0185	28.8712	28.9583	24.4346
473.61300000000006	529.18	582.899	582.06	627.7669999999999	525.1669999999999
166.088	155.17	181.69400000000002	146.736	160.796	156.99200000000002
95.0571	125.663	120.905	126.618	93.1849	95.6935
61.9657	48.7759	52.0619	39.0193	52.1828	36.9085
44.0617	65.5811	53.4204	34.9534	48.1901	43.1869
49.2719	55.0952	65.3176	38.3029	50.4704	45.8044
0.755629	0.0	1.37855	0.8609959999999999	0.0	5.40088
115.321	126.619	155.246	160.013	156.988	142.916
171.042	188.93599999999998	197.882	172.854	189.023	177.551
205.111	206.202	206.047	236.671	220.175	191.761
15.5184	17.0388	18.2654	10.8375	23.228	19.679000000000002
0.0	0.0	0.509003	0.0	0.0	0.0
156.119	141.389	105.36	186.567	184.80900000000003	161.786
313.468	309.395	349.441	343.719	261.58099999999996	309.592
4.49124	5.7905	7.16949	7.67628	5.38962	8.02533
8.17705	17.9224	8.39138	3.49398	6.5418	7.30572
7.31313	2.5143299999999997	8.894589999999999	8.3329	3.9004300000000005	2.90394
16.5581	46.3561	20.4984	32.3435	13.2468	15.4982
69.1918	79.1779	86.6667	52.9524	75.4588	61.5114
67.7741	76.499	93.3172	85.9672	75.7042	74.643
80.2982	91.5914	56.0124	73.1962	59.7055	50.6413
9.32662	14.4296	9.92556	5.31358	2.48716	5.5552
27.6982	28.5688	30.1041	25.517	29.2311	30.8895
0.0	0.0	0.0	0.0	0.0	0.0
19.9625	29.169	13.6571	18.0073	25.2864	19.817
5.29944	10.1511	32.4574	5.1757800000000005	7.26797	8.1167
0.48497399999999996	0.0	0.884774	0.0	0.387988	0.577728
1.17001	2.41356	2.13453	1.3331600000000001	2.80808	1.39378
413.462	458.342	370.106	423.785	426.611	441.905
6.90433	10.1733	7.64763	5.6193599999999995	8.67994	6.46237
68.9581	57.5778	64.4004	97.28200000000001	82.7517	89.9703
42.2441	14.5239	28.9009	32.0898	47.8778	50.3235
361.08099999999996	358.63599999999997	388.335	396.19300000000004	440.44	424.829
74.2382	79.461	115.634	75.014	79.0025	85.0995
13.8937	19.6379	26.2861	12.8994	14.4086	13.485999999999999
21.616999999999997	22.2964	25.1793	17.4314	24.2116	14.6585
0.685715	1.41454	0.0	1.172	0.274293	0.816862
172.553	155.376	200.707	176.84900000000002	223.503	202.292
135.686	140.878	153.28	98.2932	137.30700000000002	115.60799999999999
127.12100000000001	91.9516	86.5919	100.64	120.85	115.542
228.803	128.569	235.554	214.745	238.06599999999997	240.65900000000002
358.67199999999997	324.221	437.46	373.098	406.236	364.86
21.1453	24.4462	19.5004	18.7985	14.8718	15.5012
51.7274	52.6123	40.6316	40.1123	39.0839	42.7921
165.40400000000002	220.25	251.662	144.664	162.82299999999998	182.799
209.35299999999998	169.977	147.542	137.00799999999998	144.537	179.592
50.4996	59.861000000000004	41.2523	61.8356	51.2545	45.7919
60.2566	46.6129	36.2272	73.3403	73.4053	68.5183
6.999510000000001	7.2195100000000005	3.19243	3.98777	8.399610000000001	4.1691
41.93899999999999	55.2097	43.7933	31.4389	45.0303	21.6932
158.566	198.722	167.97099999999998	149.593	166.41299999999998	144.208
14.2349	18.3529	16.2311	16.2198	12.3372	9.891810000000001
9.51191	22.0745	21.6916	18.0638	11.4146	6.60982
23.7544	14.2264	22.3675	8.73123	11.6476	10.0411
47.8992	52.3108	44.2071	66.1362	54.0992	47.662
79.0983	76.6894	70.4208	61.6476	59.7365	87.4421
104.243	158.571	131.346	178.595	168.592	194.757
28.4228	55.3749	14.4038	21.5908	17.6857	26.3347
124.18700000000001	122.589	127.876	113.72399999999999	112.76100000000001	146.123
34.5057	30.0292	36.3937	39.3173	36.2318	42.3896
136.08100000000002	139.333	170.34099999999998	172.03400000000002	135.091	145.542
407.60900000000004	593.802	513.624	486.769	360.97900000000004	531.488
29.5222	19.1401	21.5438	24.9889	31.0413	22.1059
29.0161	43.0217	29.7767	47.527	39.1727	19.4432
12.5331	28.4396	24.0084	25.7055	21.0562	34.3394
232.937	246.821	227.75	197.803	287.83099999999996	194.275
105.4	111.661	115.374	96.0779	132.343	113.215
50.3376	74.9951	71.4269	54.1704	67.1184	73.2905
5.5930599999999995	17.3066	28.0606	22.3054	8.949110000000001	0.0
1.68343	5.20901	0.0	1.9181700000000002	1.34677	4.0107800000000005
59.6165	42.5702	29.2823	26.1268	47.6943	21.8519
53.3497	48.8765	50.3825	35.7582	39.9191	29.1597
99.4361	98.7628	77.2667	82.5285	117.853	89.206
98.804	94.758	119.38	75.0544	97.7663	100.149
10.9038	9.84067	16.9916	15.2715	15.6291	9.47128
32.88	44.4838	33.8878	20.9219	33.4786	29.5035
274.617	347.38	392.296	401.47	385.509	327.139
101.993	94.8849	104.89399999999999	117.354	127.994	103.632
20.9373	22.7951	30.7702	27.833000000000002	31.6393	19.3991
33.4601	36.4839	35.7542	17.429000000000002	20.6502	36.443000000000005
25.0782	28.218000000000004	42.6326	35.0696	36.4783	48.8857
0.0	0.0	3.88545	0.0	1.13589	0.8456899999999999
1.17115	2.4159200000000003	7.478160000000001	1.33446	3.7477699999999996	6.9757
3.3621199999999996	5.77966	8.178360000000001	5.1079300000000005	4.48294	9.34535
443.14099999999996	392.094	544.585	436.042	499.921	494.254
140.507	144.924	102.061	115.62799999999999	149.878	96.0888
450.652	382.37199999999996	458.221	493.86400000000003	492.284	475.278
129.019	109.765	119.56299999999999	113.76899999999999	126.556	142.92600000000002
311.58099999999996	386.306	327.834	292.376	255.646	266.75
51.5722	68.3192	65.7718	57.9282	69.8075	74.247
9.0504	7.00115	15.4794	5.15621	4.52531	4.71684
290.161	240.49400000000003	260.743	307.991	274.278	323.024
26.2194	39.2131	15.5461	37.3444	27.2688	40.6042
52.0398	26.8377	47.4701	59.2964	41.6328	30.9964
397.755	349.095	421.912	398.12699999999995	456.152	404.276
1.76017	0.0	4.28161	2.00562	0.46939	0.6989380000000001
199.486	195.637	176.002	182.588	217.15099999999998	194.78599999999997
133.554	101.715	101.265	118.146	112.70700000000001	98.0093
50.9787	47.5467	56.8909	48.2002	54.233999999999995	45.2235
142.947	148.54	128.44799999999998	172.604	178.368	157.579
90.1835	78.1352	94.7684	82.2073	110.82	91.9615
10.3242	10.6487	10.0454	7.84254	9.3608	9.01907
74.6974	51.2124	74.551	61.5821	59.4078	80.0854
61.3803	92.0196	89.1939	50.4214	93.0719	61.2165
4.71598	7.78273	6.0226	4.2988800000000005	4.52745	4.49435
29.0513	31.6767	28.0146	22.6988	28.221999999999998	19.2814
138.607	136.236	153.211	107.76799999999999	150.026	73.817
853.013	1178.89	698.1439999999999	833.658	660.8480000000001	730.9910000000001
1326.31	1614.07	1394.27	1913.65	1138.71	1449.92
56.1054	93.6924	85.2978	70.0175	55.5724	35.0093
309.964	264.346	263.161	236.986	240.46200000000002	226.982
538.982	644.648	584.8330000000001	559.77	503.778	568.4119999999999
183.75900000000001	266.373	233.312	226.36	226.476	201.155
1.59376	4.93157	10.1767	1.8159999999999998	5.10016	1.89858
0.0	0.0	0.0	0.0	0.0	0.0
38.8028	46.1796	59.8999	46.4809	53.3302	34.3717
78.0778	66.8243	76.5253	54.8934	65.7862	75.2001
290.012	286.453	388.972	260.442	255.61	256.182
42.2536	43.5817	29.6486	45.368	37.0541	42.5911
110.944	162.844	159.58700000000002	121.552	100.705	124.538
9.95168	15.8633	14.0293	8.24682	10.1329	7.54409
132.991	110.98899999999999	112.25200000000001	111.294	131.338	126.87200000000001
40.2871	36.1916	26.0802	35.5392	34.3098	45.67
107.256	148.305	102.09100000000001	89.4452	117.51799999999999	99.9935
