cK1	cK2	cK3	cK4	cK5	cK6
18.4851	5.9238800000000005	0.0	21.8195	12.7058	12.4081
6.35796	5.55687	7.47005	5.03819	5.36338	2.32786
16.7269	4.28833	7.861039999999999	3.64505	9.19781	4.49113
23.8961	4.83659	4.4330300000000005	6.85177	0.0	12.6633
7.45182	2.38806	3.8912199999999997	4.51075	5.9757	3.33466
144.282	154.475	168.555	145.595	80.2959	74.2871
2050.04	2476.06	2372.49	2603.67	1989.74	1710.95
56.7362	62.5287	61.7826	61.0648	74.191	58.5192
39.559	32.7253	25.9414	18.043	21.8161	50.02
29.3334	51.3407	73.3469	41.7953	28.6927	22.7191
381.591	650.661	549.846	753.0989999999999	541.896	855.414
101.97200000000001	188.53099999999998	156.673	193.725	107.83200000000001	163.22299999999998
1.1265	0.0	3.9706300000000003	4.90966	0.0	0.0
11.1221	12.475	10.8896	10.0987	3.8224099999999996	3.7328300000000003
264.078	305.784	311.983	232.095	207.58900000000003	305.555
91.9977	156.256	205.37	157.041	167.57299999999998	123.506
68.0955	50.5883	69.0964	70.82300000000001	67.0172	74.7962
543.0830000000001	676.19	800.21	615.014	434.17900000000003	726.096
12.8085	35.1833	45.1467	21.9307	43.3911	22.1083
79.9912	165.95	202.805	270.645	212.695	144.125
229.074	112.77	76.203	81.1935	35.5697	216.753
6.80531	5.50959	1.6833	7.0246699999999995	3.6928900000000002	2.1638
3.25762	1.5659399999999999	1.9137099999999998	1.77472	0.839677	0.0
326.336	302.535	376.569	349.219	438.602	246.433
19.2394	13.212	16.9534	14.2248	5.66753	20.7552
213.782	673.3560000000001	442.546	397.094	184.729	332.1
54.7225	289.67400000000004	218.445	216.947	43.505	100.90299999999999
44.2129	73.3352	77.0632	52.4085	43.5811	62.6167
109.98	41.7782	59.881	30.3964	25.4442	31.33
57.9586	111.443	136.19299999999998	81.1935	42.6836	83.3666
4.25211	0.0	1.6652900000000002	3.08867	1.46135	0.0
19.9857	48.0358	68.7672	34.2195	4.41555	14.3736
269.153	48.8624	112.7	66.2964	22.1413	34.5959
2.39128	1.14949	2.80954	2.60549	1.23274	0.0
3.21545	0.0	3.77788	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
58.9409	102.538	112.12	97.8604	69.4513	197.81900000000002
10.5419	10.135	9.28938	5.743130000000001	8.15178	10.6143
331.19199999999995	875.6239999999999	583.683	451.075	682.938	333.466
101.10700000000001	85.3659	88.3329	100.27799999999999	263.953	84.8349
31.0294	59.0547	55.0574	40.7089	38.5213	44.6322
0.0	0.0	0.0	0.0	1.04425	0.0
202.083	242.854	263.811	287.465	237.292	158.255
118.28299999999999	106.13600000000001	100.755	86.9931	81.3021	71.4571
71.6228	58.6028	63.5605	58.9442	20.4253	21.480999999999998
89.601	290.971	185.983	22.7797	6.15876	24.0577
5.31324	68.9601	15.6065	1.4473	5.47811	0.0
104.587	89.0004	94.6512	90.0867	33.5154	85.3826
0.0	2.42289	1.4804899999999999	0.686481	0.0	0.0
206.91400000000002	224.262	268.33299999999997	286.065	308.932	269.263
1.26168	2.42597	0.7411840000000001	4.81147	3.9025	0.0
21.9272	25.6923	28.1778	19.4118	11.3038	12.4187
348.296	408.101	482.292	472.676	483.347	367.909
73.8799	64.2388	59.0384	54.1586	44.2472	25.7074
25.2337	16.1731	1.2353100000000001	9.1647	6.504169999999999	4.23449
0.0	0.0	1.05073	0.0	0.922058	0.0
0.0	0.628025	1.535	3.5587800000000005	4.04105	0.0
1.7249599999999998	0.0	0.0	5.63844	1.7784799999999998	0.0
39.6069	8.62708	11.6337	16.5202	7.3377	19.9394
44.6937	24.7896	16.1573	13.5791	11.0771	28.5581
6.18525	2.16237	2.64259	5.51399	1.7392299999999998	0.0
234.382	200.842	215.514	260.93	189.12099999999998	266.77299999999997
53.2273	102.346	158.428	119.85700000000001	164.637	128.623
103.587	185.9	101.42200000000001	119.45100000000001	82.7713	112.99
2.53463	2.4368	14.8899	2.76168	185.543	81.6652
31.2937	25.573	40.4441	23.8679	37.1045	18.9052
310.22700000000003	122.57	109.846	159.285	101.652	154.039
1.561	0.750374	0.0	0.0	0.804718	0.0
359.457	365.077	354.108	343.45300000000003	264.17900000000003	196.739
46.968999999999994	55.5768	93.3892	70.8598	83.8151	32.7403
39.9492	23.5399	28.7678	12.6371	9.30071	28.5458
6.410159999999999	15.4069	15.0628	18.625	18.7257	10.757
9.44187	4.88785	0.8533370000000001	2.3740799999999997	0.0	0.0
0.0	10.8796	0.0	29.5922	0.0	0.0
12.1843	6.389469999999999	5.20564	6.03445	3.42611	0.0
0.0	3.55764	2.17386	0.0	0.0	0.0
71.3946	251.676	13.9804	421.36400000000003	73.61	23.9617
225.66	229.90200000000002	311.297	239.75799999999998	292.853	144.69
46.8668	42.8049	44.0515	22.9793	26.5766	14.1566
15.2523	12.5688	10.24	11.8704	6.73952	8.77543
80.8171	66.2716	74.0076	52.4456	57.5922	50.2593
165.59599999999998	0.0	0.0	0.0	0.0	0.0
5.10498	1.96318	0.8568450000000001	2.86061	0.9022959999999999	0.293717
2328.16	2360.94	3574.15	2622.25	3250.28	2781.36
67.962	51.1348	46.0003	41.8544	67.786	52.0654
10.1385	16.5702	15.4855	7.73272	2.09063	0.0
326.756	304.194	291.841	251.313	248.48	262.009
92.8254	82.632	105.022	97.3948	205.59	27.6927
3.32856	20.8006	11.7323	1.8133700000000001	1.7159200000000001	0.0
5.5976099999999995	0.0	0.0	6.0990400000000005	0.0	0.0
4.81539	1.54318	1.88589	1.74892	3.30988	0.0
8.88112	4.26916	1.3043200000000001	2.4191700000000003	1.14459	2.23553
0.9225399999999999	0.0	0.0	5.02591	0.951167	3.7155
127178.0	170985.0	103895.0	160222.0	153661.0	150060.0
47.5127	26.1982	36.9419	24.3619	18.7304	23.9195
88.7876	52.8423	64.5776	42.9961	55.2162	51.0842
66.1087	29.2861	29.6981	33.8968	20.0471	30.0185
0.0	0.0	2.4628	0.0	4.32239	4.22109
8.10609	16.6997	29.9324	15.140999999999998	26.2668	18.6555
65.3758	62.1977	90.4128	68.2642	79.3406	52.1113
129.39600000000002	302.753	404.89300000000003	274.781	596.946	247.275
37.8821	53.6715	70.2762	33.3102	24.668000000000003	17.3982
218.102	201.918	169.054	148.525	128.05100000000002	156.567
1.2116799999999999	0.0	0.0	0.0	0.0	0.0
47.9385	57.0736	65.428	42.3587	29.5202	43.3749
19.6748	24.1696	11.5581	14.2915	3.3808800000000003	22.011
212.90900000000002	178.56	188.05599999999998	202.36700000000002	225.743	234.136
64.0119	65.8223	71.9385	93.3991	83.789	38.1104
73.9366	66.2907	58.5635	48.879	63.383	88.6641
1.26934	0.305086	0.0	0.0	0.9815459999999999	1.27806
24.6562	19.5055	22.8441	19.6498	11.4759	18.4418
64.3539	60.1353	48.758	73.3953	75.0322	64.1903
66.2384	35.6186	42.2098	45.2604	49.7734	99.4747
50.6392	100.727	110.787	127.47399999999999	77.4156	77.3595
0.0	1.10176	0.0	2.4973	1.18155	0.0
29.1669	35.9657	44.6981	29.0162	37.263000000000005	22.983
29.3542	104.296	66.72800000000001	8.343589999999999	0.0	57.8265
17.1676	16.1611	12.1863	9.35275	9.956430000000001	3.60115
30.5422	42.2098	39.2486	33.2782	18.6971	9.60998
65.9068	156.614	150.486	90.7796	53.8486	97.661
140.468	125.855	124.427	108.979	113.73899999999999	100.706
12.5642	11.5961	5.904730000000001	15.3324	11.3996	5.06019
16.5596	3.7459800000000003	9.1558	11.6749	8.03456	3.9231300000000005
12.753	0.0	1.36215	1.26322	0.0	0.0
141.464	105.603	62.5723	72.5347	82.3643	63.677
2.47056	9.10493	4.83782	3.14052	0.0	1.65835
126.698	138.903	157.999	102.93	85.9401	91.7592
79.8855	84.9623	90.9254	96.2898	171.93599999999998	73.3961
156.92600000000002	142.534	133.442	141.69899999999998	210.96	164.114
113.829	114.80799999999999	94.6886	109.604	116.45100000000001	92.3992
48.3032	39.1347	46.0406	31.7176	36.9393	31.4034
1987.15	1910.45	3502.1	2165.16	2048.81	2000.8
10.7705	19.2713	27.0663	18.5809	13.5724	24.7012
0.968397	0.931019	1.13778	0.0	0.0	0.0
18.5908	17.2113	14.5617	15.7548	9.9388	2.77311
14.1133	20.8051	30.9529	18.4531	27.1623	17.0523
1.44836	0.0	0.0	1.5781100000000001	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
403.86300000000006	395.147	403.119	475.089	394.286	518.192
2.44964	2.35509	3.4537400000000003	3.7367199999999996	1.51539	0.9865870000000001
127.506	118.689	116.48299999999999	104.196	93.8621	75.6147
26.1106	29.7269	33.0996	30.6956	24.087	23.5225
364.311	627.72	572.565	556.756	487.81300000000005	790.7919999999999
20.8376	18.6674	28.9337	22.1883	11.7187	14.305
236.365	436.62800000000004	495.907	288.811	237.607	299.185
66.8324	89.954	149.192	121.366	68.9063	62.8053
0.198795	0.0	0.0	0.21660300000000002	0.204963	0.0
103.49700000000001	119.40299999999999	145.921	197.345	154.72799999999998	145.892
21.3328	24.0986	24.4376	17.4329	16.4961	17.1835
47.6372	91.59700000000001	71.9609	37.0747	105.24700000000001	68.5205
22.1331	10.446	9.928989999999999	15.3464	34.8522	8.10368
74.6759	161.78799999999998	128.929	105.431	153.986	64.9518
82.79799999999999	61.9128	64.8536	0.0	9.48524	18.5259
163.5	90.686	229.04	102.777	103.73700000000001	164.623
2.43643	1.40543	1.14504	0.0	0.502406	0.9812639999999999
124.36399999999999	119.564	87.9844	144.247	146.14700000000002	126.565
21.2771	52.6893	46.2098	54.0939	178.822	57.1286
4.99912	2.40308	5.87354	5.44695	5.15425	0.0
32.5001	44.6367	21.8199	5.05879	9.573889999999999	0.0
36.9909	34.1406	46.0688	26.601	20.5949	17.8776
492.31199999999995	752.993	941.2539999999999	989.927	2025.74	495.69300000000004
48.567	25.8777	26.8123	35.0659	24.7354	22.3882
0.0	0.0	1.0330700000000002	2.87411	0.0	7.08247
111.801	124.419	147.55100000000002	148.516	120.79700000000001	90.2094
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
425.103	193.81400000000002	75.0291	200.554	222.697	144.985
0.0	0.0	5.75057	2.66645	0.0	0.0
2.28408	8.78368	0.0	2.48869	2.3549599999999997	0.0
111.006	119.897	140.889	108.258	98.9082	95.2104
67.4881	57.674	52.8618	65.3633	30.9255	83.052
109.825	65.9914	64.5176	78.5291	24.7698	44.9229
24.2335	14.9347	16.0613	21.6651	35.236	15.0154
45.1625	26.7907	33.8694	14.6578	35.0055	38.0552
13.3366	9.61637	13.9283	4.44011	4.2015199999999995	4.4760599999999995
157.07299999999998	198.615	175.00900000000001	185.295	236.43400000000003	174.90599999999998
117.865	168.56900000000002	131.615	131.608	89.3845	221.657
0.0	0.0	0.0	1.74892	0.0	3.23231
5.42937	5.21981	12.7581	5.91574	5.59785	7.288880000000001
18.0911	17.1168	21.5929	24.0921	29.6071	13.3001
850.1510000000001	795.355	630.0840000000001	1956.8	1052.27	8.37154
513.114	481.35	272.203	1041.92	455.292	0.0
17.919	5.34641	10.1636	10.7719	26.1198	69.6795
0.0	0.0	0.0	0.0	0.0	0.0
8.245439999999999	46.2419	33.9069	119.788	63.7597	96.8575
5.45921	0.0	0.0	0.0	0.0	0.0
334.975	257.284	295.067	246.91099999999997	226.09400000000002	235.908
1.7870099999999998	0.572677	0.699859	1.9470900000000002	1.22831	3.59856
146.55200000000002	136.12	143.002	108.258	158.783	110.044
374.204	374.647	375.983	410.537	393.798	467.719
1.8502299999999998	1.77882	0.0	0.0	1.90765	0.0
0.0	3.53787	4.32357	4.00956	72.0879	0.0
581.605	862.033	901.623	968.1610000000001	857.836	1236.27
42.4721	20.4164	27.6048	31.0153	27.9511	32.7552
45.6234	79.6021	121.104	46.0281	26.1328	78.2625
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	9.72804	0.0	8.536719999999999	0.0
141.726	154.901	196.31400000000002	156.048	221.493	168.235
4.08039	0.0	0.0	4.44592	2.1035	8.21683
108.149	110.34100000000001	93.3546	102.60700000000001	75.8539	83.7061
128.392	86.8154	106.72200000000001	84.1685	52.1816	85.2887
770.7739999999999	879.965	1089.54	1092.42	971.6339999999999	945.832
340.505	350.865	266.709	247.338	176.43599999999998	334.05199999999996
46.7535	19.7102	26.1438	18.7967	14.4355	21.1458
36.6889	79.1255	114.756	86.9738	130.351	43.9297
23.3234	36.7739	119.477	43.7098	173.139	11.2721
78.6652	29.5939	56.2586	35.4028	28.2108	24.105999999999998
70.8116	136.157	127.396	173.59900000000002	152.862	102.491
31.6011	1.7871400000000002	14.1962	17.215999999999998	2.87485	3.7433099999999997
85.4533	65.4455	85.9358	72.5929	87.3583	75.832
34.1542	17.9105	7.29603	3.38306	3.20127	18.7575
59.7473	61.6961	75.3977	48.2218	100.387	84.6663
20.3393	17.5988	47.7939	48.7549	26.2131	12.2874
31.9697	13.1231	15.6155	10.5675	5.55535	9.40361
83.9225	58.4687	53.8617	68.2781	73.9479	74.0761
76.1207	88.5895	116.109	100.40100000000001	86.7441	69.9204
0.982765	1.8896700000000002	1.15466	2.1416	1.01326	1.9790299999999998
29.5414	16.094	21.9821	19.8491	21.3206	21.8125
2.50903	22.9158	57.4839	12.3021	7.76065	32.8414
566.805	378.244	655.5	348.751	327.718	277.51599999999996
57.9309	207.115	163.779	183.115	117.279	97.8222
0.666829	1.2821799999999999	6.26773	0.0	1.37504	1.3428200000000001
3.3119199999999998	2.6534	1.9456099999999998	1.8043	3.4146900000000002	4.446219999999999
0.0	0.0	0.0	0.0	0.0	0.0
85.8149	86.3699	75.6188	65.7437	42.8564	43.2021
20.6664	27.5105	23.3473	19.0534	27.8639	27.2109
0.0	0.0	0.0	0.0	0.0	0.0
7.006880000000001	24.2511	29.6369	15.2691	4.33458	5.644
51.0253	8.17597	39.9669	13.899000000000001	0.0	8.562619999999999
66.9074	41.8112	37.995	43.7406	59.7858	67.3669
5438.17	6094.34	5891.3	5052.04	4165.92	7002.79
0.409384	0.393583	0.480991	0.446057	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
104.367	180.61	181.481	168.3	172.169	243.795
25.0481	6.689260000000001	26.1594	16.6784	12.9127	8.40672
136.92600000000002	158.433	177.85299999999998	197.923	209.63400000000001	122.625
0.71842	1.3813799999999998	1.6881599999999999	1.56555	0.7407130000000001	0.7233539999999999
0.0	0.0	0.0	0.0	0.0	0.0
0.0	1.20003	2.93308	2.72005	42.4691	0.0
9.78204	2.68699	1.6418599999999999	1.52262	1.4408	0.0
83.8954	32.3567	45.2734	46.7683	19.6131	52.0581
77.2974	57.6141	29.5923	53.9398	49.2503	55.9664
222.748	180.338	192.83900000000003	242.702	169.22299999999998	230.18
0.0	0.0	3.3836699999999995	0.0	0.0	0.0
137.861	114.46600000000001	128.435	109.244	134.96	133.2
70.3739	62.1448	50.2224	54.5266	59.6585	69.2826
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.9206989999999999	0.0	0.0	0.0	0.0
232.729	327.875	335.486	310.145	185.50099999999998	167.63400000000001
697.9630000000001	480.70599999999996	420.69599999999997	417.361	353.56699999999995	307.932
4.823180000000001	9.27404	17.0005	17.5175	26.5219	3.23754
0.286333	0.0	0.336416	0.0	0.0	0.576599
502.921	511.026	494.809	467.782	535.389	798.673
18.351	20.1631	15.4006	34.277	21.6234	21.1166
133.244	180.65599999999998	330.496	177.71900000000002	502.418	102.18
1.7882900000000002	18.5681	12.6065	9.35275	7.00638	4.32138
8.58381	0.0	0.0	1.16909	0.0	0.0
24.0166	15.3931	30.3076	21.3221	30.2645	57.3192
201.05900000000003	468.42199999999997	247.821	245.27700000000002	97.29	187.53599999999997
19.8942	16.394000000000002	13.3566	11.7672	9.962760000000001	9.15697
4.16593	1.00128	0.0	2.26956	1.0738	2.09727
55.7441	30.7548	41.3062	25.8825	21.2261	36.9928
62.9807	69.9455	70.1695	95.835	71.6525	107.147
0.0	0.0	15.9913	0.0	0.0	0.0
165.479	71.6385	50.0512	61.7348	55.8082	46.4314
0.0	0.0	0.0	0.0	0.0	0.0
119.11	93.5186	96.7945	73.5419	49.1224	61.9628
2165.48	3453.51	3591.89	3095.07	3913.76	4001.6
514.744	277.85400000000004	345.588	244.093	209.81799999999998	306.491
101.905	50.5167	177.72400000000002	131.85299999999998	65.6671	48.0961
20.2475	20.8565	6.796889999999999	22.0613	11.929	20.3866
20.1741	19.3954	15.8019	16.486	15.6001	13.5418
251.642	221.549	375.999	206.38299999999998	35.2514	66.0966
444.402	445.716	485.205	384.32599999999996	340.269	346.36
20.1012	16.5646	40.4867	12.5154	14.8036	11.5653
13.7614	6.17413	9.701089999999999	9.99613	12.2967	7.3898399999999995
31.1638	24.6737	49.5376	19.9738	39.691	18.4575
22.0795	16.5101	11.5295	29.4034	10.1176	34.5817
80.0429	123.795	122.665	128.924	111.23200000000001	119.137
0.0	0.0	0.0	0.0	0.0	0.0
87.6684	28.0949	51.5014	15.9203	15.0648	0.0
26.5347	19.8415	36.9492	19.2744	9.11935	19.7903
57.102	43.9184	120.762	37.3304	11.7748	22.9977
0.0	0.0	0.0	0.0	0.0	0.0
1149.97	1353.24	1815.9	1122.68	1508.15	1315.34
114.90299999999999	184.547	171.53099999999998	83.9552	33.45	87.1096
0.0	0.0	0.0	0.0	4.74262	0.0
535.227	211.44099999999997	154.35299999999998	241.752	103.344	260.633
135.15200000000002	100.01100000000001	96.2378	139.227	48.1378	62.6796
54.1163	6.2433	27.9761	25.9442	8.92729	21.7952
0.0	0.0	0.0	0.0	0.0	0.0
40.9906	41.1218	41.8786	33.9823	20.2125	32.2999
69.5503	108.259	108.954	72.172	68.2938	53.3546
16.1933	7.78414	16.3078	7.56168	5.96278	16.3045
24.1586	14.3579	16.5144	46.9022	46.1934	34.4965
2.1674900000000004	5.001180000000001	1.01864	2.83398	4.46949	0.872949
140.442	96.7317	103.43700000000001	123.33200000000001	71.3194	105.527
37.4087	15.8245	26.3712	16.3039	16.9706	15.0663
0.0	0.0	0.0	0.0	27.6867	0.0
0.0	0.0	0.0	0.0	0.0	0.0
27.8436	11.2711	43.0444	28.7411	21.1529	2.95103
0.0	0.0	0.0	0.0	0.0	0.0
68.5941	99.919	129.436	115.505	113.585	46.0435
100.875	153.626	148.936	149.791	83.7565	62.9182
69.9351	24.6664	18.9618	30.2094	21.7596	14.1664
19.8715	26.7463	22.1799	22.7342	30.7322	10.004
37.301	32.0146	30.784000000000002	27.0012	20.3604	24.6916
32.539	38.5582	34.6742	25.5598	18.7249	13.7145
6.7361	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
128.50799999999998	125.521	123.97200000000001	141.362	110.484	95.906
269.043	223.08900000000003	241.36599999999999	179.988	142.042	155.868
138.149	89.7173	103.19200000000001	62.4693	49.9941	58.9554
158.256	198.454	192.405	169.43400000000003	175.937	152.415
165.176	159.608	176.29	140.589	157.30100000000002	122.72200000000001
60.4785	93.446	68.5193	84.7237	73.49	47.8452
0.0	0.0	0.0	0.0	0.0	0.0
29.4068	21.0535	33.0802	25.2239	23.8684	15.1194
150.183	122.33200000000001	216.88099999999997	180.04	126.01799999999999	91.6672
39.7872	18.0632	5.1940599999999995	9.63364	5.6974800000000005	8.902330000000001
23.5365	46.8723	109.626	105.32700000000001	159.468	11.8491
20.0849	33.7919	28.0227	34.1939	15.5311	40.4457
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
55.7546	12.3698	11.7576	37.3841	4.4219	5.75769
45.4625	107.154	90.46	194.145	4.5361199999999995	121.08200000000001
0.461913	0.44408400000000003	0.0	2.51646	1.42874	0.0
46.4912	37.9698	40.5563	31.3423	29.0168	39.1392
60.7139	71.78	81.9373	63.4709	61.751999999999995	72.6962
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.8699690000000001	0.0	0.0	0.932975	0.0
0.0	0.0	0.0	0.0	0.0	0.0
259.693	265.67900000000003	268.317	279.501	335.20099999999996	297.80400000000003
6.708310000000001	5.7327900000000005	4.37871	2.43642	6.1479800000000004	6.0039
2643.41	1833.48	2149.68	1987.83	1535.93	2791.07
77.4215	68.2304	98.5438	70.2974	79.8239	51.9688
2.09615	0.0	0.0	0.0	2.1612	0.0
0.0	0.0	0.0	0.0	0.0	0.0
32.6527	44.8463	21.9223	40.6603	4.809419999999999	28.1803
1.79023	0.0	0.0	0.0	3.69155	0.0
2.2946299999999997	1.96095	0.299555	1.11119	0.788612	2.5671
0.0	0.0	0.0	0.0	0.0	0.0
0.0	1.6641599999999999	1.35582	0.628676	2.97447	4.64762
116.088	86.4408	86.9172	59.5233	75.0997	71.0478
55.086000000000006	44.8122	60.3921	43.9616	37.9902	53.7949
0.0	1.40268	0.0	1.58969	0.0	0.0
0.0	0.0	5.89578	8.201369999999999	7.76065	0.0
0.436353	0.0	0.0	0.47544200000000003	1.34968	0.0
673.278	212.88299999999998	88.3204	77.4544	30.3278	115.178
16.8289	22.0038	15.0271	22.0037	20.1272	12.2
0.0	0.0	0.0	0.0	12.1953	0.0
0.0	0.0	0.0	0.0	0.593171	0.0
11.8813	19.9898	17.4494	21.0367	18.375	26.9166
194.575	236.81599999999997	214.017	214.261	149.393	154.22799999999998
0.0	0.0	3.6652	0.0	0.0	0.0
0.0	0.0	1.55856	0.0	1.3677	0.0
29.4705	28.333000000000002	69.2505	64.2209	47.7478	8.477960000000001
209.399	223.91299999999998	263.599	162.969	178.445	236.65400000000002
0.860238	0.0	0.0	0.0	0.8869319999999999	0.0
128.22299999999998	97.5674	104.242	69.5235	63.9079	70.9763
49.9149	42.8003	40.4179	38.9523	33.3819	28.5246
327.93800000000005	118.85600000000001	128.433	100.67200000000001	42.2643	74.686
0.526537	1.01243	1.23727	0.0	0.0	1.06031
61.9225	47.3554	39.6838	46.001999999999995	50.785	79.3518
127.32	156.726	225.085	431.087	223.89700000000002	212.06099999999998
0.0	0.0	0.0	0.0	0.0	0.0
0.82729	2.3860799999999998	1.94399	0.0	0.0	1.6659400000000002
159.975	131.35399999999998	174.74900000000002	124.37	84.6985	130.6
163.648	157.33100000000002	219.739	140.099	144.622	235.388
0.0	0.0	0.0	0.0	0.0	0.0
13.0258	10.4358	14.879000000000001	18.5292	16.7874	5.10036
76.4289	120.238	81.6339	121.12799999999999	93.1279	97.9412
189.38299999999998	165.581	180.58700000000002	162.985	133.003	136.795
88.7612	43.6599	54.9729	49.4808	23.410999999999998	47.1102
11.3551	2.72922	4.4471099999999995	4.12412	2.92688	0.0
35.5954	62.4914	94.5529	67.4505	78.1868	37.3981
4623.59	3360.38	3669.18	4199.84	3424.33	4416.07
94.6262	103.97	79.4126	88.3739	55.75	27.2217
120.242	152.106	168.537	193.072	280.57	169.919
0.0	0.0	0.0	0.0	0.7309359999999999	1.42761
174.947	148.58	177.382	137.82299999999998	168.28	124.28
91.3633	135.415	102.87100000000001	53.9216	47.0991	84.3248
15.4122	5.4330300000000005	5.43241	6.15739	6.88588	3.1036200000000003
30.5045	40.4993	32.4268	20.5754	11.9814	11.7006
39.1541	50.2909	39.7464	39.9312	32.9412	26.4923
188.222	213.113	154.878	94.3238	41.9229	105.65299999999999
13.6106	8.723519999999999	7.99565	12.3582	9.355310000000001	9.13607
1476.94	6221.88	5310.99	4974.02	2076.5	3514.92
5.58188	0.0	0.0	0.0	0.0	1.60578
26.9444	22.6664	15.1692	20.7953	15.6265	13.5647
64.2471	66.6437	82.7684	62.6337	44.7415	49.9348
5.68118	7.889410000000001	8.89986	11.0046	10.4133	13.9827
0.437025	0.8403129999999999	2.3106	2.02374	1.0138200000000002	0.22001300000000001
151.734	225.84	314.291	269.42	312.884	203.701
2.98371	5.73709	0.0	3.2509900000000003	0.0	6.0084
29.1276	62.2297	45.6299	63.4738	3.3368300000000004	6.51726
413.99	529.12	595.127	535.9830000000001	527.268	421.73699999999997
84.4429	53.771	78.5974	66.9145	57.6653	66.2516
0.0	0.0	0.0	0.0	0.0	0.0
713.336	704.6439999999999	771.336	698.232	684.9580000000001	607.738
64.7702	67.2519	62.4015	64.9266	48.0817	36.5204
600.636	534.279	778.243	758.418	931.805	440.85400000000004
42.2107	26.534000000000002	15.2597	28.3028	21.7603	35.9621
2.83717	2.18213	0.6666850000000001	2.47306	2.9252	9.14128
0.0	0.0	9.33892	8.660639999999999	16.3905	0.0
55.7986	51.9144	38.0663	43.1463	81.6556	57.9942
16.2349	9.36496	7.62984	5.8964099999999995	1.11591	2.17952
0.0	0.0	2.41941	1.12184	0.0	0.0
15.0017	9.98494	4.06747	5.0294099999999995	7.138719999999999	2.32381
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	2.7148	0.0	0.0	0.0
17.8487	5.71991	15.1455	3.24126	3.0670900000000003	3.99361
45.2797	47.0711	45.8469	53.748000000000005	33.78	26.6872
0.0	0.0	0.0	0.0	0.0	0.0
52.17	36.6311	44.7662	26.1863	24.7792	16.5258
0.0	0.0	0.0	0.0	0.0	0.0
98.6791	105.54299999999999	134.055	95.42299999999999	134.171	114.26
2.72212	3.2713200000000002	6.39652	1.48299	7.71813	0.0
0.0	0.0	0.0	0.0	2.21733	0.0
191.658	141.08700000000002	182.78400000000002	135.43200000000002	210.007	211.545
79.8053	58.8225	45.3194	42.0279	61.7112	40.1767
49.3883	22.3445	24.7468	16.6186	41.9348	19.0134
21.4385	21.2356	23.2038	19.395	18.0849	12.8206
0.0	0.0	0.0	0.0	0.0	0.0
0.354216	0.340544	0.0	0.0	0.0	0.0
27.7581	10.2037	14.3882	10.6746	10.101	8.22021
46.4002	38.1983	49.946000000000005	34.5118	29.7926	29.0944
0.0	0.0	0.0	0.0	0.0	0.0
102.836	0.72696	83.5101	66.7344	8.5757	12.1814
30.0109	24.7308	32.7416	30.3636	14.366	10.7918
15.687999999999999	0.0	0.0	0.0	0.0	0.0
4.01445	0.0	3.14442	0.0	0.0	1.34734
43.8564	63.9725	58.6348	37.8986	17.1514	36.5443
0.0	0.0	0.0	0.0	0.0	0.0
9.49276	6.08424	14.8709	3.44771	3.2624400000000002	15.9299
152.329	204.084	191.674	174.541	178.334	180.092
120.089	83.4506	80.6957	95.9539	125.553	83.1545
0.0	0.0	0.0	0.0	0.0	0.0
36.7991	70.7575	43.2357	40.0956	47.4262	55.5777
3.27103	1.57239	1.9215900000000001	0.0	0.843133	0.0
300.185	361.995	448.04900000000004	378.76199999999994	433.68199999999996	277.619
1.74006	5.0187	2.04442	0.631979	0.0	2.33602
38.5288	47.1439	21.9481	34.3474	50.5583	37.6178
180.362	164.274	152.42700000000002	227.549	123.973	140.183
0.0	0.0	1.21601	0.0	2.1341799999999997	0.0
138.836	121.67299999999999	138.708	120.40100000000001	184.043	117.91799999999999
534.258	460.18199999999996	670.312	389.834	1749.72	2020.27
133.278	223.99400000000003	227.822	210.183	176.675	172.535
237.335	179.105	233.873	225.229	329.775	251.813
0.0	0.0	0.0	0.0	0.0	0.0
13.8823	17.1597	4.66014	15.1259	22.491999999999997	3.99361
221.955	139.33	168.739	172.132	165.574	149.863
76.2195	70.8241	65.1646	58.3926	55.0794	49.6774
163.562	132.996	131.938	134.768	122.493	42.605
98.6692	115.45100000000001	101.54899999999999	97.5072	95.42200000000001	43.1273
53.9196	36.1122	56.2328	43.5673	60.5899	45.14
76.4289	0.0	44.8987	41.6377	39.4002	0.0
0.0	0.0	0.0	0.0	0.0	0.0
67.28699999999999	15.1223	16.4273	22.8513	7.207789999999999	10.5583
0.9883040000000001	0.950158	0.0	1.07684	0.33965700000000004	35.1599
53.0693	17.007	38.1039	35.3365	30.3978	17.8113
28.7993	41.5316	47.3713	40.7929	23.7544	57.9942
23.5166	15.5436	94.9779	81.67399999999999	21.2155	44.3964
