cC1	cC2	cC3	cC4	cC5	cC6
38.0276	35.0413	38.9225	34.41	34.1472	35.2729
0.0	0.0	0.0	0.0	0.31792600000000004	0.0
9.23029	11.8883	6.79557	12.5831	9.640419999999999	13.001
101.18700000000001	105.54299999999999	90.5954	85.70100000000001	120.57799999999999	86.994
116.152	118.38	115.40799999999999	68.8225	108.25399999999999	102.303
32.1285	35.5108	31.1022	33.9474	33.556	29.1893
0.0	0.0	0.0	0.0	0.0	0.0
312.198	321.557	387.79	384.045	424.041	367.86300000000006
116.31700000000001	97.4023	108.867	115.729	121.485	112.182
89.1129	77.7025	98.4616	93.096	89.2245	89.4136
124.79799999999999	145.28	128.278	203.31400000000002	171.702	147.314
194.28799999999998	122.87200000000001	73.2063	131.191	89.7931	111.325
25.7598	32.281	24.2957	35.7947	27.268	26.9414
22.1015	24.8668	37.7054	27.6065	27.8594	28.475
94.9238	72.3163	73.9962	71.2265	89.9078	88.1687
115.03200000000001	88.7112	77.1614	87.7422	100.675	88.1185
48.6813	41.7999	41.118	37.5057	51.4031	32.8367
1.2501200000000001	1.53344	1.1044399999999999	1.66943	0.0	0.476612
132.747	110.678	126.20100000000001	136.005	91.4255	129.001
33.5445	29.7549	25.226999999999997	32.0698	25.48	24.4153
34.6039	74.5613	29.4179	42.723	31.368000000000002	45.3037
388.523	358.475	375.55800000000005	407.022	405.408	344.499
108.964	107.25299999999999	109.571	110.243	117.506	99.2973
16.0853	27.4286	20.4157	23.0312	15.1437	12.9993
317.777	237.99599999999998	296.267	342.125	305.394	320.893
0.966419	1.24471	2.1345099999999997	1.12925	2.01872	0.644788
35.9753	24.8627	22.4808	46.138000000000005	30.2423	30.4422
4.6323300000000005	3.9775199999999997	2.72835	3.6085599999999998	4.83816	6.18131
2395.43	2729.24	1017.45	4575.35	2261.3	4579.5
45.4555	36.0277	41.0411	42.6081	43.8232	31.9939
122.056	140.664	138.05100000000002	156.925	154.93	129.719
23.5058	32.0146	30.791999999999998	31.2548	26.2434	32.4474
877.21	1030.85	825.9	1051.2	1029.87	1161.99
3.5135099999999997	4.52527	2.5867299999999998	0.0	62.3836	0.781395
45.9764	52.6364	47.0322	50.8954	48.8617	50.586999999999996
49.5427	47.0173	46.0731	45.7027	73.5309	48.7119
25.655	26.1848	32.0737	36.1993	24.7726	31.6499
1.6452099999999998	3.29619	0.0	0.0	1.14554	0.0
6.130780000000001	8.77358	5.41636	1.7909400000000002	2.66799	3.40867
29.3573	31.3752	31.4547	29.5596	25.7689	25.4214
93.1901	88.1939	72.7154	80.2778	98.7517	76.2447
0.0	0.902378	0.0	1.22801	0.0	0.0
181.146	254.12099999999998	146.512	137.136	146.559	139.584
54.8501	60.5528	57.8534	44.7988	51.7339	50.4122
57.9228	55.4737	53.5349	53.6252	58.6351	57.6712
158.101	150.586	144.986	157.534	161.204	168.875
64.6094	36.8705	37.2341	55.0536	40.6958	54.9116
0.0	0.0	0.0	0.0	0.0	0.0
41.3681	43.8782	56.4336	44.784	40.6647	30.0358
64.1708	58.8812	52.2465	58.4426	46.9812	52.0487
0.0	0.0	0.0	0.0	0.0	0.0
64.7301	43.6372	54.3514	64.3848	63.1364	72.8119
0.0	0.0	0.0	0.0	0.0	0.0
124.927	133.201	147.968	150.789	212.923	145.634
178.433	135.185	111.275	214.62900000000002	175.399	203.084
4.42469	3.03939	2.5409	1.8095700000000001	3.9281	1.47606
96.6682	71.3185	72.5515	70.7345	94.1018	64.4963
53.2172	47.2568	78.7615	70.1561	65.083	58.2664
101.28299999999999	98.4343	109.147	104.04299999999999	127.87	106.93299999999999
42.0701	52.4369	63.5447	45.986999999999995	48.1916	36.2179
10.3326	7.762980000000001	9.1285	6.03675	9.4427	6.8938
0.0	0.0	0.0	0.0	0.0	0.0
28.7342	28.1971	33.5456	37.1731	13.9337	24.6488
8.23944	7.074739999999999	11.9116	8.752460000000001	7.82322	12.9936
67.1001	60.7435	67.5964	59.2479	69.1303	68.4698
270.026	225.435	207.731	315.52299999999997	306.322	286.038
31.0028	40.631	26.9095	34.9553	30.6761	30.8458
165.09400000000002	139.628	177.173	157.57299999999998	185.63400000000001	172.005
184.782	128.246	197.545	165.33900000000003	161.164	172.36599999999999
15.604000000000001	26.6407	16.671	22.2613	15.5393	17.9163
49.5641	77.9504	56.9696	59.0971	53.8793	56.6894
0.0	1.86707	8.96492	0.0	0.75702	0.967181
0.0	0.0	0.630161	0.41673000000000004	0.0	0.0
89.0058	82.9284	71.2247	70.8101	74.0294	87.0002
0.0	0.27852899999999997	0.6877979999999999	0.379038	0.203278	0.0865703
82.4127	115.456	65.4644	73.4909	81.9218	62.7024
267.099	222.28099999999998	251.137	177.56900000000002	229.298	223.77200000000002
0.919277	1.31555	2.70718	1.43222	0.960123	1.6355600000000001
25.9572	18.8209	6.624910000000001	14.8283	13.254000000000001	20.7821
0.0	0.570494	0.586989	0.77636	0.0	0.0
61.6198	44.8579	61.54	57.1321	65.0572	54.5184
1.7334900000000002	0.992301	0.0	2.02557	0.0	0.771049
51.7733	42.7046	48.9816	49.3023	39.5973	46.7823
42.4722	32.5411	61.1912	29.0135	42.312	34.0045
123.49600000000001	107.72200000000001	101.31200000000001	106.51	107.99799999999999	123.59299999999999
144.667	132.296	43.641999999999996	158.047	117.928	128.694
23.1478	18.456	18.2593	23.184	16.4054	20.9598
713.191	268.70099999999996	440.32599999999996	542.91	514.559	619.989
100.575	91.4758	109.259	99.2402	136.168	113.33
68.7937	52.4283	52.5057	66.5909	59.521	61.9224
100.041	97.2271	104.166	110.795	97.8842	101.954
0.0	1.27594	3.93851	0.0	0.0	1.98289
168.173	169.47	160.957	225.166	225.65599999999998	216.61599999999999
9.93039	6.57263	11.3321	8.21919	5.61796	6.90154
35.1159	28.2067	34.0261	21.1781	36.6762	34.7657
31.6216	28.9617	29.1783	26.2752	27.1552	22.5042
0.25486	1.42242	0.450323	0.0	0.13309200000000002	0.170041
76.2968	54.3871	69.9495	58.873999999999995	82.6939	82.6
1.52075	1.63222	0.671767	2.22122	0.7941590000000001	1.52195
13.9838	21.7907	15.0997	9.077739999999999	15.1461	21.4242
47.4051	60.7111	105.057	65.7198	107.415	71.8338
91.1118	70.3486	56.7829	89.9573	60.4894	99.9014
85.3127	83.3442	76.9094	81.8858	71.3737	90.0266
52.1231	41.4704	47.3166	51.4063	51.4424	52.9618
15.7441	30.7922	36.319	36.7936	43.8497	31.513
208.553	252.428	170.93099999999998	314.158	259.809	238.05599999999998
0.5547890000000001	0.190546	0.196056	0.259306	0.173832	0.0740302
0.0	0.0	0.0	0.0	0.0	0.0
0.32461999999999996	0.09291089999999999	0.382389	0.379315	0.113015	0.43316800000000005
4.66491	8.34477	1.3737700000000002	1.36273	3.24812	4.66859
6.74136	2.31537	5.95579	4.72633	2.81636	7.196460000000001
108.846	109.212	89.6795	102.89200000000001	97.0772	99.5483
93.195	99.1898	77.6391	79.9133	85.8629	67.6167
793.88	532.9159999999999	1088.36	1166.16	989.914	1021.8
4.1429800000000006	4.06553	5.75174	3.4578800000000003	5.56337	3.94881
41.833999999999996	36.9927	45.2335	37.9388	40.4322	41.6587
0.0	0.0	0.0	0.0	0.0	0.0
66.3513	52.7778	55.7424	71.3474	68.2366	60.5644
124.25200000000001	217.69799999999998	105.883	157.685	121.88799999999999	142.295
47.4152	49.1532	54.6612	50.3367	53.4475	37.8077
7.941139999999999	15.3419	11.8878	8.50588	15.436	9.71349
3.74416	2.7203	2.0356	2.69232	2.4064799999999997	1.15296
634.111	444.50800000000004	431.05800000000005	479.256	434.87199999999996	491.56
1.54844	3.76707	4.1039900000000005	1.8093299999999999	1.07816	1.0331
101.971	163.593	113.796	108.178	99.4955	91.3094
64.7905	84.0098	47.9895	56.9715	50.5811	58.0736
567.0790000000001	1005.68	670.666	657.81	591.415	471.838
28.3807	24.6794	26.8303	23.4462	17.1809	22.9155
54.103	47.4651	61.8262	62.5317	50.9791	53.361000000000004
81.843	76.4319	98.2092	69.0133	70.7189	70.6488
17.7366	26.1756	23.5047	36.9166	26.0504	27.3655
181.365	198.34799999999998	196.774	256.538	220.662	224.178
193.41299999999998	151.767	210.34	210.765	209.32	201.05700000000002
110.87100000000001	145.703	166.011	162.395	191.364	143.429
38.4212	75.3034	29.701	28.3032	33.5857	20.0616
133.058	109.819	94.8673	101.49799999999999	111.63799999999999	96.3988
9.58757	48.6882	28.7991	7.68204	8.29696	9.50375
10.0924	14.5584	9.629589999999999	12.0287	8.011000000000001	9.426960000000001
45.419	41.9986	26.7509	54.4324	45.0044	46.6203
31.5306	29.9537	28.449	32.1398	32.9316	25.0653
0.0	0.575567	0.296104	0.0	0.700106	0.0
47.3062	38.3372	30.5234	40.9918	36.0846	44.6838
70.5692	95.94	103.91	61.8445	92.1309	62.7776
2.8048599999999997	4.81675	3.4072699999999996	4.09682	2.5633	2.80707
6.31361	7.22818	5.88777	4.91826	4.3961	4.68044
335.327	494.024	307.267	401.19199999999995	331.62199999999996	315.536
108.27600000000001	106.766	85.1673	123.255	103.603	106.264
0.0	0.10384700000000001	0.10685	0.0	0.126317	0.161385
95.0441	60.5885	52.4168	81.10600000000001	69.1862	82.2443
29.3496	31.1304	15.6884	28.5309	27.0474	34.8853
53.1402	39.6021	46.062	56.2359	45.0294	56.1924
16.6504	34.3121	19.1231	33.0748	22.6072	31.1052
16.6859	19.2979	14.8919	12.9319	11.5589	13.4047
46.788000000000004	38.6863	44.3977	37.46	54.2966	45.0907
48.5442	49.9435	55.6377	38.3266	43.8497	44.3516
0.0	1.56135	3.21299	0.0	0.0	2.42644
17.0926	27.9876	19.6661	19.0435	14.5307	22.2776
29.5479	57.0849	40.7886	47.4738	40.5048	39.4283
122.661	89.8747	104.03299999999999	131.862	102.48899999999999	111.3
0.0	0.0	0.0	0.0	0.0	0.0
79.7576	85.81299999999999	87.22	78.1369	70.6031	81.4429
43.5288	40.8849	49.7468	42.7522	37.0614	39.1267
67.1247	60.4615	69.7678	69.207	58.4227	69.373
119.72399999999999	155.895	116.524	135.284	116.11200000000001	107.529
89.5584	76.4568	80.0316	83.5982	76.0666	91.0027
13.1981	19.215999999999998	4.56267	4.0231	4.794630000000001	6.89142
18.8704	14.2967	16.6714	14.2676	23.1869	11.8496
14.5727	18.1435	15.4495	14.4739	9.13214	15.5565
0.721242	1.4450100000000001	2.12398	0.561843	2.00877	2.24563
12.0172	25.3272	25.0944	24.2544	12.5512	7.2889
142.32299999999998	361.301	169.47299999999998	159.07299999999998	187.425	107.34299999999999
204.09900000000002	219.954	296.757	205.113	238.959	217.956
0.0	0.0	0.0	0.0	0.0	0.0
0.0	2.64675	1.36164	0.0	0.0	0.0
16.6392	19.8433	7.3501199999999995	3.2404599999999997	6.758319999999999	11.1016
4.12085	6.769	9.65564	8.16487	6.923760000000001	4.3034099999999995
106.848	87.9219	80.631	114.447	176.69400000000002	130.695
0.0	0.0	0.0	0.0	0.0	0.0
53.7851	34.6367	50.6854	46.0881	57.1112	65.7892
129.953	109.76100000000001	107.598	144.409	112.538	115.896
42.6367	38.2489	41.0415	40.8974	35.8908	49.2513
113.113	73.4349	98.8485	107.098	105.973	121.89399999999999
1.51312	2.59845	0.0	0.0	0.0	0.0
1865.67	1601.95	915.703	726.673	1082.54	829.842
67.5634	49.223	53.058	73.3651	53.4587	50.9971
13.9067	18.6577	20.7329	29.4529	19.0636	9.27845
20.6437	23.6341	12.1587	24.1219	17.9674	22.9555
142.963	187.095	155.049	152.07399999999998	133.869	160.50799999999998
235.545	214.19	120.55799999999999	197.02900000000002	282.322	218.044
0.6281720000000001	1.6181299999999998	1.10994	1.10102	0.328042	0.0
53.8738	53.2976	61.0469	49.266000000000005	62.3836	68.7628
38.8682	65.3572	38.6312	68.1256	47.3611	47.543
235.33599999999998	231.017	483.98400000000004	158.327	263.39799999999997	206.757
35.6558	71.0022	61.6612	54.0739	70.5185	49.6032
41.5756	44.7895	42.6625	36.5109	24.8131	38.9379
2.81862	3.7403	4.52758	1.79647	2.94386	2.39344
0.0	0.0	0.0	0.0	0.0	0.0
0.0	1.4559799999999998	0.0	0.0	0.0	0.0
250.717	228.50599999999997	258.006	283.959	280.875	289.697
4.21335	4.34132	1.48895	4.92326	2.64034	2.2488900000000003
227.33	203.003	211.886	213.835	232.08900000000003	255.56900000000002
78.1587	79.9775	85.6646	86.521	91.145	90.5709
260.702	314.356	217.90599999999998	278.353	313.38599999999997	325.373
665.044	459.19300000000004	668.007	606.3340000000001	539.748	511.541
0.0	1.52294	1.5669799999999998	0.0	1.85247	0.0
0.188024	0.322892	0.498342	0.659114	0.196379	0.250897
86.9481	67.1461	88.0574	85.491	90.2577	78.8809
22.4538	20.6569	18.4203	33.7334	13.4009	25.6817
149.39600000000002	93.6632	120.81299999999999	156.095	132.092	193.023
68.6996	74.0784	67.7514	117.61200000000001	145.173	83.14399999999999
32.2696	24.8971	19.2127	22.6787	23.2016	22.7781
40.2879	29.1954	37.3602	38.0614	34.6174	30.1206
0.0	0.0	1.5245799999999998	0.0	1.80235	0.0
27.794	46.4044	30.0119	36.0856	41.9307	53.5714
30.5312	21.8461	26.5452	28.8801	27.5854	28.1302
41.6526	37.6083	30.7289	30.6073	41.2609	36.6717
42.1442	36.1868	58.6422	46.7829	37.4143	30.9301
100.11399999999999	96.68	104.87700000000001	106.564	105.626	101.29799999999999
0.0	0.0	0.0	2.84134	2.5396799999999997	0.0
37.8765	39.2612	40.3964	36.2838	38.4903	38.7032
184.05700000000002	113.34100000000001	165.347	190.44799999999998	155.342	192.679
1.65507	3.5527800000000003	1.4622	1.93393	2.59291	2.2084900000000003
128.06799999999998	101.57799999999999	77.667	158.524	87.2832	101.37700000000001
90.7967	87.134	73.1383	90.4928	89.2528	69.4875
22.5629	4.843380000000001	4.98342	0.0	11.7827	37.6345
74.1449	59.4198	51.3121	85.1937	61.9515	77.5013
113.81	104.70200000000001	79.0018	132.986	118.867	108.476
59.7237	33.3925	45.4017	87.639	98.6434	94.5213
2.95208	3.6530699999999996	2.07112	3.4494800000000003	1.45094	1.85375
100.721	94.0251	95.7091	97.1635	96.0218	96.1116
33.7936	41.845	24.1988	31.1743	35.6666	37.0242
0.7260840000000001	2.49379	0.641473	0.0	1.5166899999999999	1.93775
186.75400000000002	157.148	171.59099999999998	198.58	193.101	226.774
334.49	284.122	302.91900000000004	298.472	297.434	319.27
445.95	341.031	344.735	431.526	494.875	409.11
25.4232	33.0241	96.1776	30.4685	48.3398	28.7052
5.23514	8.99023	5.26746	6.11721	7.29033	4.26903
135.733	126.78	129.861	115.535	144.99200000000002	152.554
10.4582	12.8284	11.8794	15.7119	18.725	7.97445
25.9933	21.947	14.9268	22.7797	21.2662	20.8111
133.239	127.463	164.155	181.572	147.101	162.351
0.0	2.86222	0.0	1.94753	0.0	0.0
282.879	244.952	259.175	289.518	253.24099999999999	264.73400000000004
33.1935	37.443000000000005	29.9005	23.576	23.1123	19.9753
32.6626	20.314	22.7342	34.4009	29.2734	28.8011
120.71600000000001	263.13	116.031	82.8096	87.1463	85.023
211.405	220.505	252.96400000000003	243.445	226.326	241.21200000000002
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	4.33469	1.91104	3.4163	2.1823599999999996
0.8478399999999999	1.4559799999999998	0.749041	0.990693	0.0	1.13134
156.45	152.246	172.774	150.819	149.785	118.3
10.1223	15.9344	13.4142	10.8422	7.929069999999999	7.87913
70.0722	74.2802	88.6565	75.8136	65.9575	63.4899
144.526	150.388	218.037	178.895	200.19799999999998	190.40200000000002
95.9831	125.912	120.131	158.887	153.157	78.2702
186.73	131.056	138.431	167.91299999999998	196.44	175.502
160.283	140.011	135.64700000000002	152.984	136.74200000000002	156.174
25.9121	14.3544	23.631	24.4178	30.5555	27.8845
349.48	276.806	346.716	420.722	411.49699999999996	386.95099999999996
111.726	116.694	123.383	109.117	138.46	141.297
110.37299999999999	138.57299999999998	94.2334	96.4562	102.684	102.725
36.1499	39.7698	35.9295	38.2807	24.7774	36.1784
80.755	81.6152	108.553	77.2048	96.4498	89.197
83.8997	89.1597	92.865	76.8818	74.1336	76.1972
0.0	0.0	0.0	0.0	0.546737	0.0
12.2413	14.3834	11.9532	15.0567	10.7665	14.6152
241.452	198.97400000000002	206.352	224.725	243.674	207.197
217.639	217.763	230.416	252.208	274.274	295.215
25.3161	19.653	25.7362	29.9868	26.0787	27.3027
0.0	0.6638470000000001	0.0	0.451701	0.0	0.0
138.931	173.653	104.874	158.22899999999998	146.941	164.267
335.825	248.953	267.77099999999996	292.343	225.895	315.127
13.2234	10.0184	13.7441	13.6336	8.93653	4.1518
0.0	0.608007	0.0	0.8274100000000001	0.0	0.0
3.37755	0.0	5.9679199999999994	1.97331	0.0	4.50695
15.5678	30.252	4.34326	14.3611	11.9807	13.12
84.8981	82.9308	100.709	81.3684	78.9565	73.8273
135.54	106.492	113.485	129.393	137.862	132.39600000000002
78.53399999999999	84.2908	80.9461	74.9424	62.8846	68.1164
10.7687	12.945	9.5138	17.6163	10.1224	8.62173
37.9687	28.3949	37.8725	20.0363	34.1125	26.6944
0.0	0.0	0.0	0.0	0.0	0.0
17.2867	25.2333	14.7632	12.1196	16.8512	16.147000000000002
7.34258	7.655660000000001	12.5106	10.4183	12.5988	9.09799
0.6719510000000001	0.576966	0.890473	0.392584	0.350904	2.2416
4.86327	8.35163	7.16092	6.6298	3.3862400000000004	2.16316
313.204	363.171	273.159	333.914	377.44699999999995	326.846
14.690999999999999	34.0294	14.4883	12.3757	36.7537	32.3685
40.9475	33.205999999999996	26.1271	41.2014	28.5113	36.4265
14.6327	33.5048	21.546	8.5491	12.7357	19.5257
196.102	204.179	251.00799999999998	299.51	380.602	280.22
48.0337	45.8264	51.8666	61.2293	39.5263	32.3714
30.6578	23.5693	22.6761	24.5765	20.4779	27.59
35.9414	24.3326	28.4965	28.2674	27.4319	26.4393
42.5164	15.092	25.391	25.8114	15.6287	33.9131
102.463	86.8926	68.7301	87.9472	91.1611	92.8376
129.483	114.387	140.243	104.74600000000001	140.437	134.569
73.7691	66.7785	63.1519	62.4772	65.1016	62.1904
315.64099999999996	277.513	289.18	391.306	354.546	404.376
335.025	273.883	400.19599999999997	393.92	384.903	357.642
94.8149	60.5408	61.0113	62.6369	63.3845	71.9593
59.7254	44.8724	42.6522	51.7598	48.8637	48.4821
154.2	142.972	155.41	171.028	133.002	184.26
299.37	227.644	226.38099999999997	201.58599999999998	228.321	244.312
60.0482	59.1819	56.7413	55.5225	53.9906	64.7987
24.6669	46.4332	20.9543	32.1488	34.6809	32.9151
14.5472	6.2454	8.56798	0.0	5.06451	3.23525
100.16	97.1623	113.14399999999999	138.924	155.319	122.429
160.64	155.174	144.00799999999998	149.061	196.15200000000002	133.97299999999998
41.0896	35.9869	50.0959	45.132	37.7655	47.1532
9.884360000000001	21.6893	5.33655	7.69985	8.02942	8.79302
6.3702	13.2185	7.03485	9.92469	5.54437	7.791939999999999
58.1681	39.8894	42.4224	45.1605	52.5979	47.9256
105.21	102.948	109.991	100.14200000000001	99.8122	103.831
71.1771	100.819	74.8168	103.20299999999999	80.8512	96.3642
28.4418	24.4213	32.859	17.8952	34.2756	52.5493
59.6424	77.9503	82.5357	65.9911	56.7799	71.8386
38.8448	35.2781	38.938	32.2966	42.1312	37.8787
120.421	90.4003	89.9745	151.968	117.866	111.105
105.509	110.14200000000001	119.902	154.49200000000002	95.1079	121.51100000000001
28.633000000000003	26.5925	23.7476	25.9465	20.7506	21.0531
15.0761	20.4963	9.98949	46.9769	24.9312	8.38224
0.868259	0.0	0.0	0.0	0.0	0.0
204.877	275.723	180.918	183.41099999999997	165.64	149.352
131.185	134.319	166.19299999999998	139.984	161.056	132.444
69.7448	49.9049	89.0029	74.7047	84.9843	43.948
0.0	3.3269900000000003	1.7115900000000002	2.26378	0.0	5.17035
0.0	4.00549	1.03033	2.72545	1.21805	0.0
22.2387	27.2788	47.7148	29.698	19.9088	25.4358
41.742	35.4681	33.9967	37.5975	29.5186	32.7817
140.32399999999998	108.805	120.215	128.19299999999998	140.341	129.37
7.20511	11.3421	14.8528	21.0477	15.6776	7.210789999999999
3.30479	2.43226	1.9464599999999999	2.39052	2.13672	1.04997
82.2384	74.9315	84.6772	62.5653	60.2483	83.6848
244.09	302.05	275.9	293.605	296.175	277.811
96.2883	117.77	129.744	125.463	128.06	108.15
5.6407300000000005	11.0706	6.40725	8.47432	8.41624	6.451630000000001
28.4785	32.9829	32.1813	25.538	33.8942	35.35
0.0	0.0	0.0	3.69104	2.47437	0.0
0.49180799999999997	0.0	0.434497	0.5746720000000001	0.51366	0.656261
2.43401	2.08995	12.9023	1.89608	5.0843300000000005	3.24791
0.0	0.0	0.68592	0.0	0.81089	0.0
268.119	235.60299999999998	261.914	298.055	307.276	276.781
81.1162	85.1276	62.1086	86.3583	79.0724	67.3495
158.486	144.281	112.605	200.25	147.579	147.782
151.719	143.959	173.521	138.034	175.703	138.259
214.75	200.51	178.019	224.485	216.21900000000002	185.637
89.7426	92.6136	130.446	93.1899	106.286	96.0269
2.3511900000000003	1.6823599999999999	2.07721	2.28946	1.22783	0.5229
368.528	302.564	340.38300000000004	444.602	384.278	334.491
4.54101	6.23856	6.41895	4.2449	6.639889999999999	3.6356699999999997
126.181	30.9555	222.954	42.126000000000005	131.787	72.1601
388.68199999999996	310.947	328.31300000000005	384.014	387.47	398.897
1.62586	0.698016	5.0273900000000005	4.27455	2.12262	1.08476
167.65	140.061	140.108	187.956	182.19799999999998	193.479
186.21599999999998	167.938	227.977	207.55599999999998	204.683	165.135
81.9044	75.1656	88.6245	75.0709	78.4804	85.729
87.9441	99.6259	84.2251	113.988	115.008	104.531
124.95299999999999	111.152	85.2228	117.389	90.3094	115.381
15.2582	10.6448	10.5314	13.9289	14.4421	19.0878
217.64700000000002	179.04	312.495	199.542	232.08599999999998	217.717
106.306	107.412	106.149	113.24	131.686	108.204
1.96025	6.1715800000000005	1.73183	2.29054	2.72981	1.7438200000000001
52.9024	48.6336	56.136	49.0496	42.6409	42.2018
105.061	124.15899999999999	111.781	102.962	106.189	122.102
1037.07	1044.9	901.7739999999999	1588.45	1324.66	1380.73
1273.66	899.591	1170.61	1463.17	1314.65	1409.24
44.4208	49.2662	35.974000000000004	41.0916	48.3276	34.5767
346.73400000000004	288.143	261.16	309.569	315.538	276.61400000000003
351.043	305.818	293.683	468.944	412.836	437.985
141.065	174.301	226.456	261.32099999999997	201.235	231.851
0.0	0.0	0.975449	0.0	0.0	0.0
0.0	0.0	0.0	0.0	144.338	0.0
54.4521	57.9997	81.5988	68.4591	59.0312	64.3823
62.1459	58.7961	87.4398	65.8931	73.3211	66.0341
314.138	299.702	412.912	302.407	337.87699999999995	266.95799999999997
17.4507	22.2342	11.4385	23.022	19.9898	10.5162
131.547	107.875	137.111	139.894	129.673	134.116
6.89423	9.68675	12.7354	7.32349	12.4373	4.18162
63.269	105.204	75.6542	71.249	65.2817	57.8989
35.1122	36.3332	21.0781	27.3522	31.0304	24.6279
50.6128	65.1874	32.3469	52.849	45.551	53.1673
0.0	0.0	0.0	0.0	0.0	0.0
6.14213	5.2739	5.4263900000000005	3.58851	0.0	4.097980000000001
0.0	0.0	0.0	0.0	0.0	0.0
3.14086	8.090639999999999	4.1622900000000005	1.83503	0.0	2.09556
0.0	0.0	0.0	0.0	0.0	0.0
60.2877	47.7836	58.1789	53.1051	60.0603	56.9317
