	Human_Muscle_Average_RPKM	Chimp_Muscle_Average_RPKM	Rhesus_Monkey_Muscle_Average_RPKM	Human_Kidney_Average_RPKM	Chimp_Kidney_Average_RPKM	Rhesus_Monkey_Kidney_Average_RPKM	Human_Cerebellar_Cortex_Average_RPKM	Chimp_Cerebellar_Cortex_Average_RPKM	Rhesus_Monkey_Cerebellar_Cortex_Average_RPKM	Human_Prefrontal_Cortex_Average_RPKM	Chimp_Prefrontal_Cortex_Average_RPKM	Rhesus_Monkey_Prefrontal_Cortex_Average_RPKM	Human_Primary_Visual_Cortex_Average_RPKM	Chimp_Primary_Visual_Cortex_Average_RPKM	Rhesus_Monkey_Primary_Visual_Cortex_Average_RPKM
KRT33A	0.0	0.0	0.0	0.36645833333333333	0.0	0.0	0.0	0.25410099999999997	0.0	0.0	0.0	0.0	0.0	0.15467266666666668	0.0
MAP3K14	20.781338333333334	46.68758333333333	55.30689999999999	25.50761833333333	35.09953333333333	21.8639	16.3501	24.916700000000002	27.075483333333334	12.190395	12.474878333333335	23.05266	11.938008333333334	17.334566666666664	28.431399999999996
ABCC8	4.472976500000001	7.2588415	1.0101821666666668	3.908798333333333	1.3955323333333334	3.038863333333334	174.68383333333335	123.60766666666666	104.17093333333334	84.52788333333334	58.59083333333333	84.60743333333333	90.98455	62.93358333333333	148.81449999999998
CACNG3	0.8967133333333334	1.4356983333333335	0.48299833333333336	0.0	0.9638	0.0	6.279303333333334	25.662366666666667	31.9756	587.3083333333333	449.7433333333334	417.3723333333334	236.11293333333336	256.7715	242.32766666666666
TMEM132A	12.250811666666669	23.250249999999998	24.303883333333335	129.92996666666667	40.22396666666667	19.35305	282.1408333333333	270.3726666666667	809.7611666666667	403.6045	254.0391666666667	478.72700000000003	325.8481666666667	240.80449999999996	235.35150000000002
AP2B1	144.67521666666667	231.13166666666666	138.13583333333332	217.72933333333333	291.96583333333336	208.24099999999999	279.85283333333336	412.2871666666667	346.0455	578.1538333333334	629.9106666666667	393.41338333333334	293.95633333333336	443.5091666666667	411.1551666666667
TAC1	0.0	0.416935	0.0	0.0	13.903030000000001	1.34407	2.265396666666667	0.0	4.407788333333333	55.610549999999996	30.5171	45.31106666666667	18.542366666666666	18.946176666666666	52.136266666666664
ZNF263	14.794263333333333	14.588333333333333	18.910286666666668	40.67335	27.82456666666667	43.34036666666666	38.48513333333333	38.287600000000005	38.45361666666667	32.55400000000001	24.021299999999997	31.114016666666668	27.34795	25.41985	30.202716666666664
CX3CL1	2169.8016666666667	1866.464	0.0	8306.006666666666	4307.554999999999	0.0	296.13	2639.7636666666663	0.0	13742.633333333333	10646.135	0.0	12471.318333333335	14614.866666666667	0.0
SPATA20	86.27166666666666	52.01355	32.1053	221.0783333333333	172.66200000000003	88.54816666666666	198.66949999999997	183.77166666666668	143.0054	130.86033333333333	108.28031666666668	37.3536	123.31666666666666	112.03078333333333	44.686933333333336
CACNA1G	0.5971793333333334	0.5916085000000001	0.9682865	2.7425013333333332	0.1999713333333333	0.3479545	55.22161666666667	101.09895	193.36800000000002	59.1164	46.3859	72.44741666666665	35.612633333333335	59.47611666666666	92.80150000000002
TNFRSF12A	157.71015	374.4815833333333	112.18096666666669	299.63450000000006	522.8224999999999	91.07703333333332	8.05198	5.873755	6.156073333333333	5.640665000000001	7.777995	2.0861566666666667	9.353104999999998	16.811506666666666	5.527314999999999
DLX6	0.0	0.1615555	0.0	0.24696666666666667	0.0	0.0	0.0	0.16257483333333334	0.1495256666666667	8.580071666666667	10.874045000000002	12.557623333333332	8.816368333333335	11.670366666666666	16.612051666666666
MAP3K9	1.1421898333333333	4.675966666666667	2.2335316666666665	7.7677249999999995	10.025403333333333	16.321716666666667	40.61378333333334	77.18125	75.36393333333334	44.299033333333334	42.53431666666667	47.24563499999999	24.26145	38.377966666666666	76.68213333333334
RALA	65.77148333333334	80.96093333333333	96.63959999999999	224.02616666666668	158.22	99.79426666666666	78.45453333333333	129.16833333333332	95.31815	148.45166666666668	155.67083333333335	108.63268333333333	116.84943333333335	123.62691666666666	119.73283333333332
BAIAP2L1	9.78095	8.884666666666666	0.36799983333333336	66.21398333333333	50.569033333333344	37.48321666666667	2.3304066666666663	2.0554936666666666	0.9651008333333332	2.738225	3.234903333333333	0.6335216666666668	3.353635	1.4240884999999999	1.7768768333333333
KDM7A	13.101391666666666	55.156800000000004	27.906750000000002	20.142	18.86691666666667	16.45893333333333	17.495900000000002	28.29681666666667	35.9443	10.818953333333333	12.02134	18.77555	10.964721666666664	14.774299999999998	28.154733333333336
ETV1	1.1027033333333334	1.29695	2.2064844999999997	5.29732	10.184661666666665	16.051716666666668	508.0046666666667	550.0046666666666	384.9096666666667	46.74446666666666	54.41931666666667	47.51618333333334	35.86585	22.803533333333334	40.829116666666664
AGK	12.627416666666667	13.630038333333333	9.923223333333333	40.8303	71.34745000000001	41.89183333333333	61.47941666666667	69.26833333333333	57.612516666666664	74.44153333333334	101.1556	57.98284999999999	47.474983333333334	92.92865	71.39016666666667
TTC22	0.2121483333333333	0.0	0.0893695	15.281095833333334	52.21486666666666	69.88483333333333	0.0	0.1615715	0.46909766666666664	1.7728706666666667	0.12771933333333332	11.061868333333335	0.2767736666666667	0.7391991666666667	7.991493333333334
PHTF2	131.80235000000002	229.89133333333328	468.5643333333334	21.89323333333333	13.541416666666668	18.06795	17.42381166666667	26.1216	16.710786666666667	23.654733333333336	33.76911666666667	16.71395	18.031985	27.54131666666667	19.965083333333336
CCL26	1.62469	0.6443316666666666	0.0	2.4406166666666667	0.0	9.583018333333333	0.0	0.0	3.2634749999999997	0.5465933333333334	0.0	2.2126533333333334	0.0	0.83038	0.6841266666666667
FARP2	14.869545	27.021433333333334	12.710256666666666	22.02997166666667	28.263900000000003	23.403999999999996	54.53733333333333	50.03846666666667	33.49993333333334	28.383683333333337	26.126499999999997	34.705466666666666	29.070283333333332	25.60095	29.31295
USH1C	0.16313616666666667	0.173032	0.2837346666666667	74.65593566666666	88.1417	113.30316666666668	1.0699733333333332	4.636031666666667	2.2689350000000004	2.29867	8.910993333333334	1.7610895	5.6437766666666676	4.183374166666666	2.280186833333333
GGCT	46.2712	25.585516666666667	52.90673333333333	114.17323333333333	131.93718333333337	109.16230000000002	79.20825	41.34328333333333	54.808183333333325	174.58266666666668	69.74985000000001	81.85518333333333	86.15495	59.1121	79.09423333333332
DBF4	3.4308416666666663	7.636761666666668	1.8767401666666668	12.064378333333332	6.543588333333333	2.5834783333333333	5.557991666666666	7.051569999999999	5.070896666666666	6.320871666666666	5.3408299999999995	8.397348333333333	4.101596666666667	6.889891666666667	10.806113333333334
TBXA2R	14.054598333333333	11.536838333333334	2.8527983333333338	16.464935	18.76125	13.289188333333334	1.0410150000000002	0.8072300000000002	0.9709099999999999	8.554961666666665	1.0856633333333334	1.0193283333333334	7.39637	0.0	0.0
IFRD1	297.55418333333336	154.5186666666667	91.14971666666666	100.15256666666666	102.38353333333333	22.4293	91.23196666666666	80.22766666666668	54.2211	99.80136666666668	71.9401	54.21441666666667	83.17958333333334	89.06131666666668	70.64581666666668
COX10	145.86931666666666	170.74813333333336	125.83633333333334	27.317783333333335	48.93283333333334	50.87470000000001	24.429866666666666	31.26051666666667	33.578950000000006	25.068499999999997	34.61398333333333	37.618	17.803916666666666	32.152416666666674	46.06961666666667
GTF2IRD1	211.20408333333333	210.43044999999998	103.37304999999998	50.048849999999995	41.87708333333333	37.48241666666667	14.574898333333332	32.1569	31.527150000000002	21.572416666666665	22.707966666666664	24.605066666666662	24.829400000000003	21.66661666666667	26.799366666666668
PAF1	150.33283333333333	120.74683333333333	102.1352	180.98833333333332	158.36283333333333	106.90875000000001	203.0135	144.20816666666667	147.5906666666667	195.5858333333333	125.76583333333333	142.16316666666668	188.09233333333336	134.74206666666666	132.13473333333334
VPS41	10.649503333333334	31.684849999999997	13.741788333333334	38.91356666666667	68.49096666666667	36.46756666666666	30.481666666666666	62.93496666666666	38.74725	96.99208333333333	169.38933333333333	57.047066666666666	54.28081666666666	122.38189999999999	64.0112
ARHGAP44	4.950783333333334	3.5249783333333333	3.1405	15.032319833333334	12.243798333333336	19.9601	110.03128333333332	104.82016666666668	141.6795	166.07283333333334	143.05283333333333	229.8135333333333	116.66996666666665	158.313	241.3816666666667
ELAC2	96.04825	62.025816666666664	46.58696666666666	67.16008333333333	55.0435	34.730583333333335	71.55423333333333	38.318783333333336	40.32488333333333	79.69569999999999	36.8437	32.77746666666666	65.84866666666667	34.58936666666667	39.708516666666675
SCIN	22.934768833333333	1.8069283333333332	0.8294138333333332	454.53961666666663	204.84714999999997	200.79899999999998	1.4249885000000002	2.3457261666666667	6.065214999999999	1.4152063333333331	0.530479	4.385374	0.76016	0.26166	6.4332183333333335
PNPLA4	13357.095000000001	883.8170000000001	400.47633333333334	10755.529999999999	3066.5066666666667	321.71	1438.3976666666665	783.7733333333334	309.83033333333333	2287.2533333333336	558.5641666666667	323.29266666666666	3531.5316666666663	895.1243333333332	389.89000000000004
MYH13	1.109482	2.1929233333333333	147.59958333333333	0.09730933333333334	0.0	0.1977875	0.0	0.30327200000000004	0.059524	0.2749393333333333	0.39027199999999995	1.0428561666666665	0.09357466666666665	0.06252033333333333	0.3859035
ADIPOR2	102.4458	108.03394999999999	111.07651666666668	88.93161666666667	96.69191666666666	99.17425000000001	47.75438333333333	107.1836	64.28213333333333	92.57924999999999	139.4010166666667	73.88884	133.98593333333335	130.5768666666667	64.91376666666666
CDKL3	8.926118333333335	6.184004999999999	6.134306666666667	7.207735	6.933013333333332	4.029941666666667	13.98788333333333	9.030551666666666	4.069095	15.662719999999998	13.565343333333333	8.598885000000001	16.46475	12.883533333333332	6.5052200000000004
UPP2	0.0	0.0	0.0	29.143558333333335	49.13666666666668	0.10196983333333333	3.389801666666667	0.7083158333333334	0.0	9.077815	0.8892066666666666	0.0	7.279791666666667	0.36371833333333337	0.0
PRSS21	0.782225	0.31174	1.648305	11.269733333333333	0.2840416666666667	8.291058333333334	0.524245	0.3163116666666667	31.129850000000005	1.0594433333333333	1.7978083333333332	16.728089999999998	0.0	1.5741616666666667	16.275251666666666
MARK4	48.7437	55.09493333333333	47.00858333333333	69.76361666666666	53.41188333333334	50.09071666666667	75.11551666666666	90.98831666666666	95.23315000000001	139.47916666666666	145.31516666666667	144.82313333333335	123.24838333333336	147.1523333333333	130.11333333333332
PROM1	0.46696083333333344	3.3317433333333337	1.4542003333333333	20.36821	71.83083333333333	17.696266666666666	2.77612	3.5048300000000006	4.450406666666668	7.674518333333332	9.873511666666666	6.992891666666668	7.6863616666666665	7.232943333333332	9.129743333333332
CCDC124	555.148	1297.1741666666667	461.79333333333324	428.1899999999999	429.2355	324.95166666666665	304.97583333333336	260.0228333333333	328.4583333333333	528.4516666666667	458.3573333333334	615.561	607.8149999999999	541.2021666666667	381.2124999999999
PAFAH1B1	243.43500000000003	600.7696666666667	433.9565	223.5225	361.8541666666667	294.5645	421.9331666666667	733.1439999999999	525.2724999999999	671.323	966.205	636.0106666666666	352.9711666666667	708.1936666666667	731.4526666666667
NOS2	0.8403903333333332	0.9581316666666666	0.24830783333333337	3.235704333333333	1.6715745	0.6069198333333333	3.0402666666666662	0.5367693333333333	0.04702616666666667	15.228430000000001	4.617931666666667	0.24668199999999998	10.197948333333335	3.69764	0.1768003333333333
DNAH9	0.16445066666666666	0.0301625	0.06750588333333334	0.7418073333333334	0.37243566666666666	0.2911348833333333	0.4763948666666667	0.7877028333333334	2.2968550000000003	2.832315	2.1969583333333333	3.622035	2.642488333333333	1.4431311666666666	4.90668
KIAA0100	126.32018333333333	256.1305	283.19416666666666	167.48866666666666	204.977	170.95483333333334	128.929	140.3365	153.90416666666667	167.5616666666667	169.2715	146.29433333333336	113.74803333333334	139.45116666666667	154.12966666666668
SLC13A2	0.0	0.41144116666666664	1.6387026666666669	157.82926883333326	488.6385	694.1291666666666	0.0	0.0	0.18727833333333335	0.11763133333333332	0.48010016666666666	0.28236333333333336	0.09961516666666666	0.5612883333333334	0.0
GAS7	8.369836666666666	10.720550000000001	10.7393	4.432735	7.37278	3.162165	295.473	391.80133333333333	319.36266666666666	258.89500000000004	307.2498333333333	254.30395000000001	139.87156666666667	251.88916666666668	278.2353333333333
TRAPPC6A	1025.2283333333332	0.0	1315.4796666666666	4844.058333333333	0.0	2031.6046666666668	1003.29	0.0	173.25166666666667	1212.8580000000002	0.0	946.2666666666665	961.2669999999999	0.0	0.0
MATK	1.5657633333333332	0.6286433333333333	0.7485216666666666	15.76007	2.6177733333333335	2.399583333333333	9.312731666666666	6.019781666666666	8.827893333333334	179.75316666666666	86.45035	154.3561666666667	174.94466666666665	89.93728333333333	123.01660000000003
CD79B	8.640495000000001	2.5764150000000003	0.6951883333333333	10.378706666666668	5.755558333333333	6.843561666666666	0.5305233333333333	0.19976833333333333	0.22849	1.3922999999999999	1.7856266666666665	0.0	1.4262683333333335	1.083915	0.5727033333333333
SCN4A	237.75649999999996	286.0755	431.0969999999999	1.802738	0.5311075000000001	0.41527050000000004	0.26054783333333337	0.20841416666666665	0.31122983333333337	0.229962	0.0	0.1437095	0.1599885	0.12720316666666667	0.08136033333333333
ST7L	17.159416666666665	20.08005	27.677916666666672	20.662121666666668	26.097466666666666	32.06588333333334	23.65915	28.557483333333334	31.124383333333338	18.041616666666666	23.75115	23.355833333333333	17.43401666666667	19.54086666666667	26.702633333333335
TKTL1	0.47068400000000005	0.07945533333333334	0.18921333333333332	0.2595028333333333	0.23167333333333331	0.14933583333333333	0.10643449999999999	0.2739643333333333	0.2962571666666667	0.1519275	0.13063916666666667	1.5074328333333333	0.0	0.0	0.273765
PAX6	0.14372183333333333	0.45009883333333334	1.0652766666666666	1.1030361666666666	0.0	0.0	460.49066666666664	444.9363333333333	363.33383333333336	39.004349999999995	49.05191666666667	41.40573333333334	31.780983333333335	16.291946666666664	49.265649999999994
RPUSD1	17.51306333333333	6.940461666666667	6.410386666666668	34.393166666666666	20.541183333333333	40.28691666666667	27.74795	39.70286666666667	58.781016666666666	50.57603333333333	45.952933333333334	64.7142	33.60081666666667	43.15305	65.61905
RHBDF1	71.65001666666667	41.400999999999996	26.597033333333332	61.64168333333333	65.11968333333333	44.72271666666666	18.78155	20.28325	22.443033333333336	21.370499999999996	24.26295	20.505433333333333	23.82963833333333	20.28239	21.331983333333334
LUC7L	85.7052	75.02114999999999	56.28133333333333	237.1145	177.11783333333335	105.65930000000002	242.11350000000002	173.82950000000002	179.28	187.30616666666666	171.30766666666668	184.4043333333333	269.0586666666666	231.78449999999998	164.49566666666666
CACNA2D2	1.94888	2.1594246666666668	0.5230199999999999	3.6730075000000006	7.354916666666668	0.255913	40.671	57.37965	65.60603333333334	20.76415	25.109366666666663	27.114908333333336	17.722929999999998	26.626566666666665	39.77761666666667
BAIAP3	3.742142166666666	2.794711166666666	0.533554	27.31025666666667	5.715978333333333	2.9208233333333333	0.9538181666666667	0.505121	1.5218683333333336	177.48649999999998	48.448133333333324	113.19808333333333	20.45450166666667	4.757435	5.159751666666668
TSR3	268.5891666666667	110.62036666666667	82.70306666666666	206.771	92.1281	113.29836666666667	148.73113333333333	69.78141666666666	85.1485	168.98716666666667	98.81741666666666	123.15513333333332	178.42766666666662	113.69261666666667	102.93273333333333
PIGQ	44.095916666666675	45.22585	19.6875	171.60903333333331	78.32216666666666	172.77183333333335	77.8162	51.90966666666667	34.02876666666667	107.77750000000002	62.38759999999999	54.68521666666666	81.79871666666666	78.28091666666667	50.202916666666674
CRAMP1L	11.054396666666667	19.581216666666666	13.535576666666666	30.681466666666665	30.388566666666662	28.38515	68.06706666666666	134.74800000000002	50.412866666666666	24.642950000000003	30.228333333333335	27.66637833333333	18.966866666666665	29.570750000000004	35.964733333333335
TEAD3	90.03484999999999	73.56368333333334	51.409633333333325	48.864983333333335	66.9522	39.50673333333333	2.9183533333333336	4.1048215	1.5746258333333334	5.210593333333333	6.326483333333333	2.3662583333333336	7.056168333333333	5.946571666666667	2.3184133333333334
