	hM1	hM2	hM3	hM4	hM5	hM6	hK1	hK2	hK3	hK4	hK5	hK6	hP1	hP2	hP3	hP4	hP5	hP6	hV1	hV2	hV3	hV4	hV5	hV6	hC1	hC2	hC3	hC4	hC5	hC6	cM1	cM2	cM3	cM4	cM5	cM6	cK1	cK2	cK3	cK4	cK5	cK6	cP1	cP2	cP3	cP4	cP5	cP6	cV1	cV2	cV3	cV4	cV5	cV6	cC1	cC2	cC3	cC4	cC5	cC6	rM1	rM2	rM3	rM4	rM5	rM6	rK1	rK2	rK3	rK4	rK5	rK6	rP1	rP2	rP3	rP4	rP5	rP6	rV1	rV2	rV3	rV4	rV5	rV6	rC1	rC2	rC3	rC4	rC5	rC6	mM1	mM2	mM3	mM4	mM5	mM6	mK1	mK2	mK3	mK4	mK5	mK6	mP1	mP2	mP3	mP4	mP5	mP6	mV1	mV2	mV3	mV4	mV5	mV6	mC1	mC2	mC3	mC4	mC5	mC6
iso	0.0	0.0	0.0	0.0	0.0	0.0	1.92354	0.0	0.0	7.1141	0.0	3.46582	0.8615799999999999	0.0	0.0	0.0	0.0	3.49556	0.0	0.0	0.0	1.42814	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.21007	2.69838	3.2976400000000003	4.58721	5.78761	5.65197	6.7622399999999985	5.23108	3.08421	1.9263	0.0	6.04167	3.02906	0.0	0.0	0.0	3.86446	4.1261199999999985	0.0	2.01123	5.17346	0.0	1.22321	1.56279	0.0	0.0	0.0	0.0	0.0	1.37941	1.58312	1.19838	1.08569	2.28189	8.86435	3.4297	0.0	1.40462	2.53968	4.91782	1.33515	0.0	1.06824	1.85214	2.0907	0.0	1.45201	0.0	0.0	0.0	1.2095200000000002	0.0	2.83231	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.83252	2.75087	4.09685	4.30145	5.4455800000000005	0.0	2.90274	0.0	4.84724	0.0	0.0	0.0	2.46011	1.74175	1.37006	1.26898	0.0	1.3375	3.93707	0.0	4.03541	1.4912	1.11861
iso	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1125.08	864.9169999999998	0.0	0.0	0.0	0.0	0.0	0.0	1186.75	1027.57	0.0	1143.95	0.0	0.0	0.0	0.0	0.0	970.003	0.0	0.0	0.0	1858.3	1704.59	1428.54	0.0	0.0
iso	0.0	1.22461	1.05811	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.609889999999999	5.2180300000000015	2.1547400000000003	3.46978	6.31773	3.19254	0.644331	1.70219	0.0	3.13041	2.66836	0.490982	4.88785	2.23118	1.88985	5.21152	6.0381	3.4567900000000003	0.0	0.0	0.0	1.0783200000000002	0.0	0.0	0.0	0.0	0.602356	0.0	0.0	0.0	4.94083	7.00717	5.6337	2.8149	0.988189	2.20717	0.553295	0.0	1.60323	0.0	1.88238	0.753687	12.4079	1.83688	4.53599	13.4986	9.38423	6.28019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.39046	4.10513	2.31952	2.39547	3.90211	0.0	1.56103	0.676635	1.52757	0.722385	2.12182	2.36373	5.86298	16.0916	7.0699	11.9997	5.690919999999998	5.4901300000000015	0.0	0.719878	0.0	0.381977	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.22472	0.530221	1.15171	0.0	1.0995	0.620694	1.38055	0.89874	0.0	1.00104	0.0	0.6298630000000001	2.93173	1.43831	4.8375900000000005	1.47424	2.72386	1.22597
iso	0.0	0.0	0.0	0.0	0.0	0.0	19.1812	5.22455	6.43291	14.1881	14.1989	11.5202	0.0	0.0	0.0	0.0	0.0	0.0	5.8625	0.0	23.0081	0.0	8.092789999999999	8.9345	4.04296	5.07514	8.597480000000001	0.0	4.57819	5.24198	0.0	0.0	0.0	4.9056	0.0	0.0	4.66467	22.4231	0.0	15.2476	0.0	18.7868	5.61932	5.79594	5.12588	0.0	0.0	13.3881	15.1026	4.35072	4.86239	23.5531	4.28175	6.8574899999999985	3.8929	16.7131	10.3178	0.0	12.1976	15.5839	4.0531	0.0	0.0	0.0	0.0	0.0	10.5244	0.0	10.8263	0.0	17.6788	19.0002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.15643	3.47468	0.0	0.0	3.5844400000000003	3.13793	0.0	0.0	4.1992400000000005	0.0	0.0	11.7704	3.27494	4.91383	6.95091	0.0	0.0	0.0	4.70757	9.14374	0.0	7.14888	0.0	11.1432	14.4728	0.0	0.0	20.0078	5.6474400000000005	8.37402	4.08863	23.1579	4.5539999999999985	4.218	5.73086	0.0	8.7244	12.0042	20.1202	0.0	7.4364
iso	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.3418300000000003	0.0	0.0	6.0547900000000014	0.0	104.414	101.227	71.061	60.5804	149.901	78.0359	52.4984	42.928	14.7169	66.801	80.2352	62.8634	41.3765	16.2313	38.495	44.1166	23.4271	43.5887	6.55828	0.0	0.0	0.0	0.0	0.0	2.98371	0.0	0.0	0.0	0.0	0.0	147.368	126.049	124.591	167.918	132.275	77.0721	99.8224	139.145	127.517	96.419	202.669	127.203	77.1916	68.4181	74.7962	84.3785	44.2118	59.8084	0.0	0.0	2.03686	0.0	5.22162	0.0	0.0	2.55558	0.0	0.0	0.0	0.0	240.008	290.553	287.045	248.202	219.238	137.714	205.026	256.73400000000004	178.33900000000003	215.057	207.462	174.774	173.135	144.029	131.547	137.399	135.899	140.517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	336.0080000000001	383.791	386.57	423.812	430.017	420.292	432.485	382.977	356.576	426.568	476.279	360.319	182.544	106.348	213.074	98.9648	257.582	90.6479
iso	0.0	0.0	4.81367	0.0	0.0	0.0	0.0	0.0	0.0	4.7293699999999985	9.46594	0.0	2.86384	5.27519	0.0	0.0	4.42173	0.0	0.0	5.16252	23.0081	0.0	4.04639	0.0	4.04296	0.0	8.597480000000001	0.0	0.0	10.484000000000002	6.8353899999999985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.39342	0.0	11.5919	5.12588	0.0	0.0	0.0	5.0342	0.0	4.86239	4.71061	12.8452	6.8574899999999985	7.7858	10.0278	20.6356	4.54881	8.131739999999999	10.3893	0.0	0.0	0.0	0.0	0.0	4.5850800000000005	0.0	0.0	3.60877	0.0	5.892919999999998	0.0	4.34997	0.0	0.0	0.0	13.3139	0.0	0.0	0.0	0.0	0.0	4.8264	3.5844400000000003	0.0	4.88035	4.02039	0.0	0.0	7.684989999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.14374	9.07846	0.0	0.0	5.57161	0.0	0.0	0.0	0.0	0.0	0.0	4.08863	0.0	0.0	4.218	0.0	0.0	0.0	0.0	6.706739999999999	0.0	0.0
iso	0.0	0.0	0.0	4.4762	0.0	0.0	4.82932	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.2559400000000003	0.0	3.95937	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.13959	3.83894	0.0	7.09503	4.2443800000000005	0.0	0.0	0.0	3.3955900000000003	0.0	0.0	0.0	3.67265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.07103	7.8472	0.0	0.0	0.0	4.07621	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5264800000000003	0.0	0.0	0.0	5.4043800000000015	0.0	0.0	2.62449	0.0	0.0	2.70739	0.0	0.0	0.0	3.17177	0.0	0.0	4.4452099999999986	0.0	7.423019999999998	2.62508	3.98966	6.13416	4.09321	0.0	0.0	10.2857	5.3996900000000005	4.5573	4.20834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.4397300000000004	0.0	0.0	0.0	0.0	6.04465	0.0	3.74385	5.61686
iso	0.0	0.0	0.0	0.0	0.0	0.0	2.30825	0.0	0.0	0.0	0.0	8.317969999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.61903	0.0	3.66976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.1912	12.8266	14.9002	7.79316	42.6049	57.9352	294.461	286.173	471.6230000000001	249.183	146.79399999999995	268.889	14.1337	6.74216	10.6667	1.96713	1.60218	28.4142	2.56379	2.22257	3.76325	2.37285	0.0	9.05829	6.79709	0.0	2.90285	1.516	3.39877	2.77441	2.12466	0.0	1.77398	0.0	5.72076	0.0	33.2591	52.6849	260.783	31.136	80.0069	47.9211	6.0343300000000015	0.0	0.0	1.9389	1.80579	6.11647	0.0	0.0	6.2703	1.64407	3.0455400000000004	2.06894	0.0	0.0	1.44457	2.42125	0.0	0.0
iso	0.0	0.0	0.0	4.4762	0.0	0.0	4.82932	0.0	4.8589	0.0	3.5749	0.0	0.0	0.0	0.0	0.0	3.33982	0.0	4.4280599999999986	3.89935	0.0	0.0	3.05632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.1629	0.0	0.0	0.0	0.0	0.0	3.52332	0.0	8.27919	0.0	14.5306	7.09503	4.2443800000000005	0.0	3.87167	4.83624	0.0	0.0	0.0	0.0	7.34531	3.5580199999999995	0.0	5.17959	0.0	0.0	0.0	3.43581	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.06708	0.0	3.5557199999999995	3.4532199999999995	6.8571300000000015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.3579800000000004	0.0	3.02233	10.1315	3.74385	0.0
iso	0.0	0.0	0.0	0.0	0.0	0.0	13.0949	0.0	0.0	0.0	16.1558	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.24078	2.76244	0.0	0.0	0.0	0.0	0.0	0.0	3.57866	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.483110000000001	3.46981	0.0	0.0	3.83627	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.31951	6.4318	2.92311	0.0	0.0	0.0	2.34796	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7781700000000003	0.0	0.0	0.0	0.0	0.0	0.0	2.59426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.6665	3.41479	0.0	0.0	0.0	0.0	0.0	0.0	3.91242	0.0	0.0	0.0	0.0	0.0	0.0
iso	0.0	0.0	0.0	0.0	0.0	0.0	360.495	523.684	0.0	39.5042	9.88356	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.049739999999999	19.4613	0.0	10.6908	0.0	0.0	9.36496	0.0	10.6135	0.0	0.0	0.0	12.1033	0.0	26.7415	9.3878	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.46382	0.0	0.0	11.2695	16.9959	9.57472	5.49437	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.9415	0.0	0.0	0.0	0.0	0.0	0.0	13.1055	30.5739	8.39551	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
iso	0.660366	0.0	9.18737	1.69662	2.6590700000000003	4.87407	12.2031	50.8551	2.4555700000000003	13.9911	238.481	7.69561	8.4722	7.04777	3.74183	8.43566	12.659	7.761639999999999	2.7973	5.9119199999999985	8.78265	6.3421699999999985	10.8121	12.363	4.24402	10.6551	9.43527	16.4548	4.80586	5.00243	1.63076	1.28866	1.33404	0.0	1.46568	0.445733	16.0254	1.71187	3.66109	5.3353	1.37689	6.27491	1.60876	4.97797	1.46749	3.05515	2.14506	3.19407	3.84332	2.07595	6.03223	2.2476700000000003	1.22582	4.5808800000000005	8.173	7.017689999999999	1.96925	7.3796	1.16402	5.45296	1.54715	1.35622	2.12082	1.03001	3.88346	3.50044	6.77935	8.36289	12.0535	8.68591	7.31071	8.703339999999999	16.6047	12.0299	18.9315	21.8393	14.8231	0.0	9.8267	15.8627	15.5847	17.5625	17.0416	10.2619	2.09617	13.0405	14.963	13.2242	17.9684	8.067169999999999	3.36072	4.98703	2.80602	2.31542	7.540769999999998	5.79703	3.61037	5.82452	1.7405	6.48027	4.76273	6.31668	55.1485	56.9341	35.4051	59.8043	53.3183	55.8991	52.2029	45.9176	48.4888	52.4443	43.3561	52.9068	57.1216	45.2534	51.0311	57.4478	40.0984	59.0975
iso	0.0	11.41	13.145	12.1374	6.34085	23.2456	8.72992	3.56676	4.3917	3.22871	0.0	7.8647399999999985	7.820489999999999	0.0	4.46141	0.0	3.01868	0.0	0.0	0.0	0.0	0.0	5.5248800000000005	24.398000000000003	2.76009	3.46476	0.0	2.94287	6.25098	10.736	13.9994	36.8756	22.2683	10.0471	3.49508	28.6984	6.36907	27.5546	14.9662	17.349	6.5667100000000005	6.41282	0.0	0.0	3.4994	0.0	0.0	4.56998	3.43681	0.0	6.63903	3.2159	2.92311	4.68156	18.6036	6.84592	2.34796	6.21088	2.7757400000000003	7.09266	33.2042	31.5321	47.6835	22.1056	30.5599	25.0416	34.1285	24.4746	59.1283	15.5344	56.3227	28.5369	0.0	6.3748	0.0	3.71989	3.02977	0.0	0.0	4.20294	2.3721400000000004	4.48712	6.58989	2.44707	12.8535	0.0	0.0	5.73358	9.64073	0.0	3.966930000000001	0.0	0.0	0.0	3.56039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
iso	0.0	0.0	0.0	0.0	0.0	0.0	9.65864	3.9462	0.0	3.57219	28.5992	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.05632	0.0	0.0	0.0	3.2469200000000003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.13959	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5580199999999995	0.0	0.0	11.7615	2.52474	0.0	0.0	0.0	3.9236	0.0	0.0	0.0	0.0	0.0	0.0	3.97465	0.0	5.4515400000000005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.3520800000000004	0.0	0.0	0.0	0.0	4.96447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.4452099999999986	2.47362	3.71151	2.62508	3.98966	3.06708	4.09321	0.0	3.4532199999999995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
iso	0.0	0.0	3.63585	0.0	0.0	6.42962	0.0	3.9462	0.0	7.1443699999999986	7.14981	17.4028	2.16311	3.98445	0.0	4.7691	0.0	4.38804	4.4280599999999986	7.7987	0.0	0.0	9.16895	3.3742	3.05372	3.83335	0.0	19.5357	0.0	11.8781	0.0	2.54991	0.0	0.0	7.7338	7.055860000000001	3.52332	13.5493	12.4188	7.67788	7.2652899999999985	0.0	4.2443800000000005	13.1334	7.743339999999999	19.3449	3.3955900000000003	0.0	7.60486	6.5723699999999985	3.67265	14.2321	6.46817	5.17959	5.88076	5.04948	10.390999999999998	6.87161	6.14206	7.8472	0.0	0.0	0.0	0.0	3.07372	0.0	15.8986	21.0609	5.4515400000000005	8.59351	26.7062	11.481	3.28561	3.5264800000000003	9.56433	24.6937	23.4646	32.4263	10.7279	9.30013	10.498	19.8579	32.8092	16.2444	21.3313	7.372439999999999	27.3301	25.3741	28.4436	5.80462	31.1165	19.789	14.845999999999998	13.1254	19.9483	9.20125	0.0	0.0	0.0	0.0	5.3996900000000005	0.0	12.625	7.287719999999998	15.8299	20.2828	0.0	4.265619999999998	0.0	0.0	8.7458	0.0	3.18594	0.0	3.3579800000000004	0.0	0.0	0.0	0.0	5.61686
iso	0.0	0.0	3.63585	0.0	0.0	6.42962	9.65864	3.9462	4.8589	3.57219	28.5992	0.0	0.0	7.9689	0.0	9.53819	0.0	0.0	0.0	0.0	0.0	0.0	6.11264	3.3742	3.05372	3.83335	6.4938400000000005	13.0238	3.45799	23.7562	0.0	0.0	7.0392	3.7053	3.8669	0.0	0.0	3.3873300000000004	4.13959	11.5168	10.8979	0.0	4.2443800000000005	0.0	0.0	0.0	0.0	5.05615	0.0	6.5723699999999985	0.0	3.5580199999999995	0.0	10.3592	11.7615	10.099	5.19548	3.43581	9.21309	7.8472	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.64547	0.0	2.37014	0.0	0.0	0.0	0.0	2.90231	0.0	2.47362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
iso	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.96926	0.0	5.08254	4.8094199999999985	0.0	5.61932	0.0	0.0	0.0	4.49556	6.69405	0.0	0.0	0.0	0.0	0.0	6.8574899999999985	3.8929	3.34261	0.0	0.0	8.131739999999999	5.19463	4.0531	7.10584	0.0	0.0	4.0694300000000005	0.0	28.9422	11.9501	14.4351	18.9622	0.0	30.4004	8.69993	4.66887	0.0	0.0	0.0	35.7754	3.5507800000000005	12.3129	3.47468	0.0	0.0	7.16887	34.5173	9.7607	12.0612	0.0	23.5361	7.684989999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
iso	0.0	0.0	1.96044	0.0	0.0	0.0	2.60395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.17519	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.308	0.0	0.0	1.88902	0.0	0.0	0.0	0.0	0.0	4.69677	0.0	0.0	0.0	0.0	1.82841	0.0	0.0	0.0	0.0	0.0	0.0	1.47676	0.0	0.0	1.65637	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
iso	0.0	0.0	0.0	0.0	0.0	0.0	6.39375	0.0	6.43291	4.7293699999999985	9.46594	0.0	2.86384	0.0	0.0	6.314019999999998	4.42173	5.80952	0.0	0.0	11.504	4.74706	4.04639	0.0	0.0	0.0	4.29874	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.6707800000000015	0.0	22.4231	5.48059	0.0	4.8094199999999985	0.0	0.0	5.79594	0.0	0.0	0.0	20.0822	15.1026	4.35072	19.4495	23.5531	42.8175	27.43	27.2503	13.3704	13.757	13.6464	16.2635	10.3893	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.88521	0.0	0.0	0.0	0.0	0.0	0.0	4.70757	0.0	4.53923	0.0	0.0	0.0	4.82426	0.0	0.0	0.0	5.6474400000000005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.3622	4.00139	0.0	0.0	0.0
iso	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.8658	4.7293699999999985	4.73297	0.0	8.59153	10.5504	0.0	6.314019999999998	0.0	5.80952	0.0	5.16252	0.0	0.0	4.04639	4.46725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.3759300000000003	0.0	0.0	0.0	0.0	23.3234	4.48463	5.48059	5.08254	4.8094199999999985	0.0	5.61932	0.0	15.3776	6.4029	8.99113	6.69405	5.0342	21.7536	9.72477	14.1318	12.8452	6.8574899999999985	15.5716	10.0278	3.43926	4.54881	4.0658699999999985	15.5839	0.0	0.0	0.0	10.7933	0.0	0.0	7.8933300000000015	0.0	0.0	3.79244	0.0	3.80005	4.34997	4.66887	8.44176	5.44885	8.87594	0.0	3.5507800000000005	12.3129	6.94936	6.57268	4.8264	3.5844400000000003	3.13793	0.0	4.02039	0.0	4.70721	3.8425	117.704	104.798	181.812	271.085	95.0774	125.88	81.2878	18.8303	146.3	59.01	85.7866	60.33600000000001	5.57161	9.64853	36.6764	21.4826	0.0	5.6474400000000005	8.37402	12.2659	5.78948	18.216	8.436010000000001	0.0	17.7831	17.4488	28.0097	0.0	9.9133	37.182
iso	0.0	0.0	6.57251	8.09159	0.0	0.0	8.72992	0.0	0.0	6.4574099999999985	3.23116	0.0	5.86537	7.202660000000002	4.46141	0.0	3.01868	0.0	4.002280000000002	0.0	7.85371	3.24078	0.0	0.0	2.76009	3.46476	8.80415	8.828610000000003	3.12549	7.15732	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.12324	3.74155	0.0	0.0	0.0	3.83627	0.0	3.4994	4.37121	0.0	4.56998	10.3104	5.94041	13.2781	3.2159	8.76934	9.36311	2.65765	2.2819700000000003	7.04387	6.21088	2.7757400000000003	17.7317	0.0	4.8511	15.172	7.368530000000002	19.4472	0.0	3.59248	13.597	24.6368	18.1235	20.1153	31.1312	0.0	19.1244	2.88156	7.439769999999998	3.02977	4.88472	2.42409	0.0	2.3721400000000004	0.0	9.88483	4.8941300000000005	4.28449	0.0	2.7446900000000003	8.60037	3.21358	0.0	0.0	0.0	0.0	2.3726700000000003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
iso	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.42899	8.346260000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.12305	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.37951	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.41279	0.0	0.0	0.0	0.0	0.0	3.29557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.26377	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.036569999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
iso	0.0	0.0	31.7106	2.60266	1.35969	1.24615	109.511	176.676	0.0	228.473	2.0786	153.468	4.611669999999998	0.7722439999999999	0.956673	1.84864	0.647305	0.8504649999999999	0.0	0.75575	0.0	2.0847900000000004	2.36943	0.0	8.87783	6.68663	2.5172	1.2621	1.3404200000000002	9.97598	0.500322	0.494209	3.41075	0.0	1.49892	0.0	31.412	118.172	150.835	116.07	222.483	99.0086	0.822622	0.8484780000000001	0.750386	1.87466	1.97434	1.95991	0.736966	0.6369100000000001	0.0	2.06878	0.626812	2.00776	13.1074	10.2759	11.58	9.98863	11.9042	15.9695	6.52674	2.60059	2.78861	0.0	1.78719	2.01365	360.907	295.647	233.506	269.263	168.222	334.334	1.9104	0.683484	0.6179020000000001	0.797667	0.649682	1.04745	1.03961	0.0	2.03466	0.0	1.41309	6.29678	8.26862	12.1455	7.65117	13.5242	4.1345800000000015	12.3752	7.75391	7.6707800000000015	5.03541	5.59656	3.09301	8.322230000000001	192.778	140.58700000000002	198.777	248.525	72.2111	145.74	13.8658	13.4184	4.6021	10.2209	5.85795	13.2278	14.7107	11.3723	24.5784	12.0	11.7321	10.0674	15.6198	26.8208	19.3304	35.3452	16.6891	26.1271
iso	0.0	0.0	2.87202	0.0	5.5415800000000015	5.07886	0.0	3.11717	0.0	2.82173	2.82387	0.0	13.6694	3.14738	7.798089999999998	3.76719	21.1054	0.0	6.995589999999999	6.16032	0.0	5.66456	4.8284699999999985	15.992	4.82437	3.02803	5.12959	2.57192	5.46305	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.26993	3.03244	0.0	0.0	0.0	3.4580800000000003	3.0583	7.640439999999999	2.68223	0.0	12.0144	7.78743	5.8021699999999985	8.4316	0.0	0.0	4.64531	1.99433	2.052	2.714	2.42586	0.0	0.0	0.0	0.0	3.21986	0.0	0.0	0.0	0.0	0.0	6.78815	0.0	4.53451	5.19072	2.78563	5.0366800000000005	3.2509900000000003	2.64786	0.0	2.11853	0.0	0.0	0.0	0.0	6.41584	0.0	0.0	2.39872	0.0	0.0	2.29258	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.72775	0.0	0.0	0.0	0.0	2.87834	0.0	0.0	0.0	0.0	2.49813	0.0	0.0	0.0	5.03325	0.0	0.0	0.0	0.0	0.0	2.95733	0.0
